24651,24657,24673,24697,24730,24771,24821,24879,24945,25019,25102,25193,25293,25401,25517,25641,25771,25908,26051,26200,26357,26522,26697,26882,27077,27280,27487,27696,27904,28106,28302,28493,28680,28864,29044,29223,29404,29586,29745,29876,30009,30135,30248,30355,30458,30562,30666,30768,30869,30966,31058,31146,31231,31312,31388,31461,31531,31598,31662,31726,31795,31873,31957,32045,32139,32242,32358,32487,32629,32786,32956,33139,33333,33533,33738,33944,34145,34337,34514,34671,34807,34916,34998,35051,35074
1520,1520.8,1522.8,1525.9,1530.2,1535.8,1542.5,1550.6,1560,1570.9,1583.3,1597.4,1613.2,1630.9,1650.6,1672.5,1696.6,1723.3,1752.5,1784.5,1818.6,1853.4,1888.6,1924.1,1959.6,1994.9,2029.9,2064.5,2098.4,2131.7,2164.6,2197.1,2229.3,2260.9,2291.8,2322,2351.4,2379.9,2407.5,2433.7,2458.8,2483.8,2508.5,2532.6,2556.1,2578.9,2601.1,2622.5,2643.2,2663.1,2682.1,2700.5,2718.1,2735,2751.2,2766.8,2781.8,2796.1,2809.8,2822.9,2835.2,2847,2858.1,2868.6,2878.4,2887.4,2895.7,2903.1,2909.8,2915.5,2920.5,2924.8,2928.4,2931.2,2933.3,2934.9,2936.1,2937.2,2938.1,2939,2939.6,2940.1,2940.4,2940.6,2940.7
0.025167,0.025133,0.025051,0.024925,0.024756,0.024568,0.024355,0.02417,0.023997,0.02384,0.023705,0.023595,0.023506,0.023433,0.023135,0.022742,0.022304,0.021796,0.021347,0.020947,0.020846,0.020707,0.020841,0.020903,0.020839,0.020511,0.019937,0.019189,0.018155,0.016944,0.015932,0.01506,0.014374,0.013658,0.013148,0.012889,0.012816,0.012054,0.0094722,0.0086255,0.0087498,0.0076295,0.0070248,0.0066065,0.0065175,0.0065406,0.0064152,0.0063488,0.0062057,0.0058996,0.0056764,0.005407,0.0052707,0.0050273,0.0048199,0.0047491,0.0045034,0.0044284,0.0043506,0.004663,0.0053125,0.0060301,0.0065551,0.0071527,0.0080244,0.0092852,0.010781,0.012555,0.014527,0.016799,0.019297,0.02193,0.024622,0.027463,0.030393,0.033191,0.035782,0.038028,0.039927,0.041471,0.042703,0.043647,0.044327,0.044757,0.04494
1562,1561.5,1560.3,1558.5,1555.9,1552.7,1548.7,1544,1538.5,1532.1,1525,1516.9,1507.8,1497.7,1486.5,1474.1,1460.5,1445.5,1428.9,1410.6,1390.8,1369.9,1348,1325.3,1301.7,1277.4,1252.5,1226.9,1200.8,1174.3,1147.1,1119.5,1091.3,1062.8,1033.9,1004.6,975.06,945.58,916.61,886.89,856.7,826.9,796.85,766.7,736.43,706.17,676.07,646.11,616.4,587.01,557.9,529.15,500.73,472.79,445.29,418.25,391.8,365.87,340.54,315.72,291.47,267.95,245.31,223.52,202.53,182.38,163.15,144.88,127.65,111.47,96.373,82.424,69.64,57.996,47.483,38.124,29.896,22.778,16.717,11.664,7.5666,4.3816,2.0734,0.6166,1.3347e-14
-0.00020108,-0.00020214,-0.00019983,-0.00019938,-0.00018381,-0.00016665,-0.00014639,-0.00010094,-9.3531e-05,-6.5701e-05,-5.5162e-05,-3.8339e-05,-2.4833e-05,-4.7547e-05,-0.00013291,-0.00010765,-0.00015151,-0.00011682,-0.00012835,-4.9796e-05,-2.9237e-05,-7.087e-06,4.0239e-05,-7.1459e-06,-2.8535e-05,-0.00010012,-0.00012272,-0.00016775,-0.00021762,-0.00020976,-0.00016192,-0.0001401,-0.00011061,-0.00012364,-4.8824e-05,-4.0343e-05,9.1561e-07,-0.00031726,-0.00038006,6.3495e-05,-0.00010918,-0.00016685,-6.0804e-05,-5.7376e-05,1.7323e-05,-1.7351e-05,-1.4736e-05,-1.169e-05,-4.0489e-05,-4.8462e-05,-3.6134e-05,-4.3475e-05,-1.5699e-05,-6.2912e-05,-3.236e-06,-4.1205e-05,-2.6721e-05,-1.8332e-05,1.1758e-05,0.00010491,0.00015218,0.00013127,0.00010993,0.00016061,0.00025204,0.00034169,0.00041453,0.00050508,0.00059242,0.00072529,0.0008157,0.0009106,0.00099685,0.0011616,0.0012411,0.0012983,0.0012917,0.001252,0.0011994,0.0011446,0.0011085,0.0010784,0.0010651,0.0010617,0.0010619
1.6824,1.6824,1.6824,1.6824,1.6825,1.6825,1.6825,1.6826,1.6826,1.6827,1.6828,1.6829,1.683,1.683,1.6831,1.6832,1.6834,1.6835,1.6836,1.6837,1.6838,1.684,1.6841,1.6843,1.6844,1.6845,1.6847,1.6848,1.685,1.6851,1.6853,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6865,1.6866,1.6868,1.6869,1.687,1.6872,1.6873,1.6874,1.6875,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
1.3044e-05,-1.0174e-05,1.2693e-05,-3.1682e-06,3.2432e-05,-4.3851e-07,3.6671e-05,9.5937e-06,1.2664e-05,7.6652e-06,7.8083e-06,2.4924e-06,9.4527e-06,1.2144e-05,1.051e-05,1.2041e-06,-1.943e-06,1.0133e-05,-1.3344e-06,2.7263e-05,-1.0938e-05,2.2507e-05,-1.2831e-05,-3.1339e-06,-1.2985e-05,-8.8986e-06,-5.3262e-06,-9.8819e-06,-7.1629e-06,1.0124e-05,3.2124e-06,8.1611e-06,-2.9695e-06,7.1977e-06,7.7018e-06,4.589e-06,-1.0317e-05,-4.8105e-05,4.4719e-05,2.5731e-05,-3.6045e-05,2.5419e-05,-1.6604e-06,1.1426e-05,2.1131e-06,-5.1069e-06,2.6197e-06,-1.825e-06,-6.4247e-06,4.7383e-06,-3.9073e-06,6.4786e-06,-5.3534e-06,8.6567e-07,7.1834e-06,-1.0634e-05,1.0601e-05,-5.1435e-06,1.8649e-05,1.3204e-05,5.2324e-06,-1.1697e-05,5.8087e-06,1.1353e-05,1.6568e-05,1.3626e-05,2.2174e-05,1.8015e-05,3.2889e-05,1.9116e-05,4.718e-06,-4.0162e-06,1.3295e-05,1.8275e-05,2.1048e-05,2.0718e-05,-1.5363e-05,-2.0207e-05,-4.322e-05,-3.119e-05,-3.891e-05,-2.5461e-05,-1.7652e-05,3.5642e-06,-9.3775e-06
0,0.17199,0.57633,1.2112,2.0756,3.1684,4.4881,6.0327,7.8003,9.7884,11.994,14.415,17.046,19.886,22.929,26.172,29.609,33.237,37.051,41.044,45.212,49.549,54.048,58.704,63.51,68.46,73.546,78.762,84.1,89.553,95.114,100.77,106.53,112.36,118.28,124.26,130.29,136.39,142.52,148.69,154.88,161.09,167.31,173.53,179.74,185.93,192.1,198.23,204.33,210.37,216.35,222.26,228.09,233.85,239.51,245.07,250.52,255.86,261.07,266.16,271.11,275.92,280.57,285.07,289.41,293.58,297.57,301.38,305.01,308.45,311.69,314.73,317.57,320.21,322.63,324.83,326.82,328.59,330.13,331.45,332.54,333.41,334.04,334.45,334.62
48190,48192,48199,48212,48232,48263,48306,48366,48444,48546,48674,48833,49025,49255,49532,49871,50274,50758,51319,51975,52660,53286,53830,54262,54584,54797,54924,54978,54983,54973,54970,54968,54960,54932,54884,54786,54621,54397,54312,54379,54371,54406,54531,54671,54809,54901,54962,54995,55000,55000,55000,55000,54999,54993,55000,54996,54998,55000,54996,54963,54855,54653,54382,54027,53571,53015,52334,51526,50591,49535,48366,47111,45795,44445,43085,41751,40481,39308,38256,37342,36577,35968,35519,35232,35109
1612.3,1613.7,1616.3,1620.7,1624.9,1630.4,1636.8,1641.6,1650.8,1658.4,1667.7,1675.7,1683.2,1692.8,1706.1,1706.3,1710.2,1704,1697.4,1675.9,1628.7,1572.4,1513.3,1459.6,1404.8,1354,1301.4,1249.1,1200.5,1153.9,1115.9,1083.2,1048.6,1011.7,971.41,935.12,897.09,883.07,849.63,771.56,760.67,760.66,735.95,715.13,691.08,671.99,651,629.84,611.12,591.72,571.99,555.1,536.91,526.51,508.79,499.43,486.68,474.89,462.01,445.1,431.39,422.88,414.85,400.92,382.54,363.54,344.82,322.63,298.55,268.34,245.67,219.52,188.71,145.98,110.91,83.089,74.952,70.834,66.875,62.162,55.335,48.024,37.977,28.65,23.884
