26171,26171,26171,26173,26175,26181,26189,26202,26221,26247,26283,26328,26385,26455,26539,26638,26750,26874,27005,27140,27275,27405,27534,27661,27785,27904,28020,28137,28256,28383,28528,28697,28881,29071,29256,29434,29607,29776,29938,30095,30247,30392,30572,30804,31070,31343,31589,31793,31936,32001,31995,31933,31831,31771,31796,31875,31963,32038,32110,32179,32249,32354,32484,32591,32661,32677,32652,32635,32674,32739,32790,32816,32838,32875,32920,32967,33010,33041,33060,33066,33074,33104,33166,33265,33396,33550,33720,33899,34078,34253,34417,34565,34692,34795,34872,34922,34943
1520,1520.5,1521.6,1523.4,1525.9,1529,1532.9,1537.6,1543,1549.3,1556.6,1564.7,1573.9,1584.1,1595.5,1608,1622.1,1637.8,1655.2,1674.3,1695.1,1717.7,1742,1768.2,1796.7,1827.1,1858.3,1889.9,1921.7,1953.9,1986,2017.8,2049,2079.6,2109.6,2139.2,2168.2,2196.7,2224.6,2251.9,2278.5,2304.3,2329.1,2352.8,2375.1,2396.2,2416.2,2435.9,2455.1,2474.4,2493.5,2512.9,2531.7,2549.6,2567,2583.8,2600.6,2616.6,2632,2646.7,2661,2674.1,2686.7,2699.3,2711.5,2723.7,2735.1,2744.8,2753.7,2763.1,2773,2782.3,2790.4,2797.8,2805.1,2812.2,2819.3,2826.1,2832.7,2838.7,2843.5,2846.8,2848.9,2850.2,2850.9,2851,2850.7,2850,2849.2,2848.5,2847.9,2847.5,2846.8,2846.7,2846.7,2846.4,2846.3
0.00058646,0.0007727,0.0012104,0.0019035,0.002839,0.0040013,0.0053688,0.0069175,0.0086199,0.010446,0.012363,0.014331,0.016318,0.018265,0.020151,0.021825,0.022761,0.023172,0.022687,0.021708,0.020237,0.018468,0.017511,0.016373,0.015091,0.013616,0.01302,0.012723,0.012488,0.013209,0.015044,0.016327,0.016736,0.016216,0.014995,0.014256,0.013373,0.012719,0.011864,0.011394,0.010384,0.01086,0.014312,0.017133,0.018424,0.01737,0.014917,0.011427,0.0067836,0.0016055,-0.0021656,-0.0056623,-0.0060784,-0.00097675,0.0037105,0.0056826,0.0050895,0.0044809,0.0045637,0.004151,0.0052313,0.008197,0.0080509,0.0059757,0.0029837,-0.00062033,-0.0022363,0.00060097,0.0044321,0.0045572,0.0027922,0.0014888,0.0023139,0.0034452,0.0040118,0.0040323,0.0034411,0.0024147,0.001094,0.0004241,0.0018056,0.0051405,0.009978,0.015381,0.020498,0.025239,0.029594,0.033555,0.037127,0.040294,0.042996,0.044944,0.046264,0.047248,0.047968,0.048447,0.048653
1562,1561.6,1560.7,1559.3,1557.3,1554.8,1551.8,1548.2,1544,1539.2,1533.8,1527.7,1521,1513.6,1505.4,1496.6,1487,1476.6,1465.4,1453.3,1440.3,1426.2,1411,1394.7,1377,1358,1337.9,1317,1295.3,1272.7,1249.1,1225,1200.6,1176.1,1151.4,1126.2,1100.7,1075,1049,1022.7,996.43,969.58,941.87,914.45,887.76,862.16,837.41,813.31,789.86,766.69,742.96,718.89,693.49,666.1,638.72,612.22,586.81,561.68,536.63,512.08,487.43,462.61,439.38,417.39,396.26,375.79,354.92,332.91,311.04,290.88,272.01,253.53,234.89,216.74,199.43,182.97,167.43,152.7,138.78,125.27,111.76,98.365,85.341,72.992,61.623,51.248,41.932,33.547,26.218,19.893,14.551,10.185,6.5111,3.7947,1.8424,0.54788,-2.5301e-14
0.0012072,0.0012118,0.0012135,0.0012217,0.0011976,0.0011772,0.0011371,0.0010996,0.0010489,0.00099754,0.00093713,0.00087092,0.0008035,0.00071754,0.00065736,0.00044275,0.00019868,1.8687e-05,-0.00025846,-0.00028005,-0.00049479,-0.00031924,-0.00022358,-0.00028054,-0.0003236,-0.00025438,-4.1461e-05,-8.6077e-05,2.3913e-05,0.00027137,0.0003559,0.00012662,2.3231e-05,-0.00021148,-0.00016322,-0.00013809,-0.00013203,-0.00012354,-0.00012112,-8.8263e-05,-0.00017367,0.00039421,0.00057256,0.00033813,3.1102e-05,-0.00031925,-0.00045547,-0.00064607,-0.00081408,-0.00073511,-0.0005219,-0.0004956,0.00047687,0.00092323,0.00054423,7.5976e-05,-0.00017594,-6.3512e-06,-1.9073e-05,-5.0653e-05,0.00046398,0.00033602,-0.00030477,-0.00041223,-0.00066579,-0.00057117,7.9114e-05,0.00088785,0.00040631,-0.00025627,-0.0004107,-4.5675e-05,0.00030722,0.00018111,8.3188e-05,-7.9528e-05,-0.00021105,-0.00032844,-0.00035687,6.7322e-05,0.00076854,0.0013746,0.0018794,0.002,0.0019995,0.002,0.0019995,0.002,0.002,0.0019981,0.0018427,0.0014455,0.001294,0.0012547,0.0013,0.0013395,0.0013443
1.7741,1.7742,1.7742,1.7742,1.7742,1.7742,1.7742,1.7743,1.7743,1.7744,1.7744,1.7745,1.7745,1.7746,1.7747,1.7747,1.7748,1.7749,1.775,1.7751,1.7752,1.7753,1.7754,1.7755,1.7756,1.7757,1.7758,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7776,1.7777,1.7778,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7784,1.7785,1.7786,1.7787,1.7787,1.7788,1.7789,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7795,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78
0.00012232,-1.6191e-05,3.2863e-05,-1.9929e-05,-2.3403e-05,-2.9266e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,7.7198e-05,-2.4937e-05,4.1288e-06,-2.0992e-05,5.709e-05,8.2183e-06,-1.0148e-06,3.8731e-05,5.0679e-05,-2.9549e-05,-2.9929e-05,-2.9829e-05,-2.8908e-05,2.6655e-05,-1.3065e-05,1.5026e-05,-1.4158e-05,2.116e-05,-2.6219e-05,3.9011e-05,9.7598e-05,-3e-05,-3e-05,-3e-05,-3e-05,-2.6729e-05,-2.735e-05,-2.1519e-05,4.9451e-05,-7.4396e-06,7.3208e-05,0.00017093,-3e-05,-3e-05,-3e-05,7.2761e-06,2.4421e-05,-2.4273e-05,4.2386e-05,8.2774e-05,-2.4793e-05,-3e-05,-2.9928e-05,-2.9981e-05,6.3032e-05,0.00018315,4.9574e-05,-3e-05,-2.9984e-05,1.1722e-05,0.00012337,4.4494e-06,-2.9466e-05,-2.9747e-05,-2.9973e-05,-3e-05,-2.9993e-05,3.8461e-05,0.0002,0.0002,0.0002,0.0001116,6.4208e-07,1.9558e-06,-2.049e-07,-1.9148e-06,4.3077e-06,-5.7556e-06,-4.869e-06,-3e-05,-3e-05,-2.9503e-05,-2.3941e-05,0.00016813,1.3895e-05,0.0001164
5.6843e-14,0.15374,0.51521,1.0829,1.8561,2.8341,4.0158,5.3999,6.9849,8.7693,10.751,12.928,15.298,17.859,20.607,23.54,26.655,29.948,33.417,37.056,40.863,44.834,48.963,53.248,57.682,62.263,66.984,71.84,76.827,81.94,87.172,92.519,97.974,103.53,109.19,114.93,120.76,126.67,132.66,138.7,144.81,150.97,157.18,163.43,169.71,176.02,182.35,188.69,195.04,201.39,207.73,214.06,220.37,226.65,232.9,239.1,245.27,251.37,257.42,263.4,269.31,275.14,280.89,286.55,292.1,297.56,302.91,308.14,313.25,318.24,323.09,327.82,332.4,336.83,341.11,345.24,349.21,353.02,356.66,360.13,363.42,366.54,369.47,372.22,374.78,377.15,379.33,381.31,383.09,384.68,386.06,387.24,388.22,389,389.56,389.92,390.08
37882,37905,37958,38039,38146,38273,38416,38570,38729,38885,39031,39161,39266,39342,39382,39385,39377,39369,39387,39456,39595,39836,40152,40552,41061,41678,42343,42998,43638,44227,44668,44908,45000,45000,44996,45000,45000,45000,45000,45000,45000,45000,44710,44015,43045,42012,41125,40503,40253,40478,41148,42190,43499,44524,44962,45000,44975,45000,45000,45000,44981,44659,44147,43803,43712,43987,44533,44973,44986,44822,44781,44894,44992,44970,44879,44766,44688,44676,44756,44901,44991,44887,44510,43853,42969,41932,40807,39652,38522,37458,36488,35640,34923,34362,33951,33683,33569
1271.1,1271.9,1275.2,1279.4,1290.4,1302.3,1318.5,1335.2,1354.4,1373.9,1394.3,1415.4,1435.9,1457.7,1474.4,1514.1,1563,1590.8,1631,1635.3,1660.3,1639.2,1625.7,1626.9,1622,1587.6,1531.2,1488.8,1438.9,1382.5,1332.9,1297.5,1256.1,1221.4,1177.7,1139,1102,1065.2,1029.4,991.72,962.7,892.72,851.13,829.48,814.61,799.46,782.13,777.68,773.21,758.39,724.85,710.63,613.58,582.84,579.61,594.88,603.87,567,551.16,538.25,483.7,475.87,519.31,515.7,524.4,506.86,426.66,350.49,381.56,449.03,455.84,406.73,356.95,364.49,370.66,386.6,396.38,402.66,400.29,346.85,262.3,180.6,127.66,100.05,73.766,40.695,6.07,-19.045,-3.324,-17.352,46.503,6.8941,-7.4483,6.5673,22.698,3.0482,3.2388
