26294,26302,26321,26351,26391,26441,26500,26568,26644,26726,26814,26907,27003,27100,27198,27295,27389,27478,27561,27636,27699,27750,27788,27815,27831,27847,27871,27909,27967,28048,28150,28271,28405,28552,28712,28884,29062,29238,29405,29560,29704,29842,29984,30125,30264,30387,30487,30547,30599,30671,30750,30827,30906,30998,31086,31173,31255,31335,31412,31485,31557,31625,31690,31753,31814,31872,31928,31982,32033,32080,32125,32169,32211,32251,32289,32326,32361,32395,32426,32457,32486,32513,32539,32564,32587,32613,32651,32711,32798,32912,33048,33199,33360,33526,33692,33852,34004,34144,34269,34377,34464,34529,34571,34589
1596,1596.6,1597.9,1600.1,1603,1606.8,1611.3,1616.6,1622.8,1629.9,1637.8,1646.6,1656.3,1667.1,1678.8,1691.6,1705.6,1720.8,1737.2,1755.1,1774.5,1795.7,1818.2,1841.5,1865.7,1890.8,1916.7,1943.2,1970.1,1997.3,2024.5,2051.6,2078.5,2105.1,2131.5,2157.5,2183,2208,2232.5,2256.7,2280.3,2303.5,2326.1,2348.2,2369.6,2390.5,2410.6,2430.6,2450.5,2470.1,2489.7,2508.8,2527.4,2545.4,2562.9,2579.9,2596.5,2612.5,2628,2643,2657.5,2671.5,2685.1,2698.1,2710.7,2722.9,2734.7,2746,2757,2767.6,2777.8,2787.5,2797,2806,2814.7,2823.1,2831,2838.7,2846,2852.9,2859.6,2865.9,2871.9,2877.6,2882.9,2887.5,2891.1,2893.6,2894.9,2895.8,2896.5,2897,2897.3,2897.4,2897.4,2897.1,2896.5,2895.7,2895.1,2894.5,2894,2893.7,2893.5,2893.4
0.042026,0.041905,0.041619,0.041171,0.040557,0.039785,0.038845,0.037753,0.036489,0.035083,0.033498,0.031791,0.029888,0.027915,0.025736,0.023487,0.021018,0.018629,0.016095,0.013286,0.010451,0.0074884,0.0053589,0.0032074,0.0020834,0.0026242,0.004197,0.0060144,0.0086315,0.01102,0.0129,0.01428,0.01514,0.015894,0.016844,0.017266,0.017018,0.016032,0.014521,0.013318,0.011913,0.011967,0.011757,0.011556,0.010679,0.0089819,0.0063168,0.0035748,0.0047383,0.005853,0.005917,0.0055126,0.0063855,0.006724,0.0063137,0.0061621,0.005746,0.0056996,0.0053725,0.0052529,0.0049926,0.0048651,0.004657,0.0045417,0.0043489,0.0042604,0.004138,0.0039773,0.0037102,0.003587,0.0034913,0.0034442,0.0033383,0.0032751,0.0031797,0.0031292,0.0030429,0.0029971,0.002917,0.0028784,0.0028074,0.0027752,0.0027146,0.0026744,0.002683,0.0036728,0.0061231,0.0098833,0.014582,0.019225,0.02361,0.027666,0.031447,0.034849,0.037859,0.040526,0.042983,0.045184,0.047054,0.048604,0.049829,0.050728,0.0513,0.051544
1562,1561.6,1560.8,1559.4,1557.6,1555.2,1552.3,1549,1545.1,1540.7,1535.8,1530.3,1524.3,1517.7,1510.5,1502.6,1494.1,1484.9,1475,1464.2,1452.6,1440,1426.3,1411.9,1396.5,1380,1362.4,1343.9,1324.5,1304.4,1283.7,1262.6,1241.1,1219.2,1196.8,1174.3,1151.7,1129.1,1106.4,1083.5,1060.5,1036.9,1013.2,989.41,965.78,942.35,919.2,895.93,871.21,846.37,821.8,797.37,772.49,747.86,723.58,699.34,675.32,651.34,627.64,604.07,580.77,557.66,534.84,512.26,490.01,468.04,446.42,425.16,404.31,383.79,363.67,343.95,324.69,305.86,287.51,269.62,252.24,235.35,218.99,203.16,187.87,173.13,158.97,145.38,132.35,119.58,106.94,94.565,82.631,71.472,61.169,51.746,43.177,35.478,28.628,22.588,17.296,12.732,8.8977,5.7793,3.3515,1.5884,0.47291,-2.4963e-13
-0.001,-0.00099412,-0.0009982,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00099566,-0.001,-0.00096714,-0.001,-0.00095497,-0.001,-0.00084481,-0.001,-0.00090114,-0.001,-0.00077097,-0.00061678,-0.00055027,-6.853e-05,0.00033207,0.00043683,0.00054863,0.00067956,0.00048105,0.0004053,0.00023263,0.00017222,0.00018076,0.00019368,-1.292e-05,-9.0473e-05,-0.00031948,-0.00024097,-0.00030136,-0.00014699,5.806e-05,-9.5096e-05,-2.3307e-05,-0.00031059,-0.00033109,-0.00068369,-0.00013362,0.00035536,7.1257e-05,-5.5024e-05,1.2567e-06,0.00022733,-9.9341e-05,-5.9861e-06,-9.0613e-05,-1.911e-05,-4.4943e-05,-3.96e-05,-3.6332e-05,-3.8276e-05,-3.1217e-05,-3.2321e-05,-2.9253e-05,-3.1545e-05,-1.6482e-05,-2.7209e-05,-4.8853e-05,-4.5752e-05,-1.8444e-05,-1.6025e-05,-1.5111e-05,-2.2471e-05,-1.5751e-05,-2.0249e-05,-1.349e-05,-2.0205e-05,-1.2449e-05,-2.0292e-05,-1.017e-05,-2.0159e-05,-8.1961e-06,-1.8917e-05,-1.8689e-05,9.3484e-05,0.00062658,0.0011429,0.0017261,0.0019811,0.002,0.002,0.002,0.002,0.0019376,0.0018894,0.0019047,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
1.7748,1.7748,1.7748,1.7748,1.7748,1.7748,1.7749,1.7749,1.7749,1.775,1.775,1.7751,1.7751,1.7752,1.7752,1.7753,1.7753,1.7754,1.7755,1.7755,1.7756,1.7757,1.7758,1.7758,1.7759,1.776,1.7761,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7767,1.7767,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7775,1.7776,1.7777,1.7778,1.7779,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7784,1.7785,1.7786,1.7786,1.7787,1.7788,1.7788,1.7789,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
0.0002,-3e-05,1.3868e-05,-2.3361e-05,2.1615e-05,-2.0882e-05,2.0707e-05,-2.1079e-05,2.2089e-05,-2.4016e-05,2.7847e-05,-3e-05,3.9137e-05,-3e-05,3.0838e-05,-3e-05,4.666e-05,-2.6795e-06,-3e-05,2.9574e-05,-3e-05,0.00012823,-3e-05,0.00010329,0.00013153,7.8668e-05,-6.3097e-06,6.7686e-05,-3e-05,-3e-05,-3e-05,-3e-05,-7.2313e-06,1.6115e-05,-3e-05,-3e-05,-3e-05,-3e-05,2.9216e-05,-3e-05,8.4794e-05,-3e-05,1.1781e-05,-3e-05,-3e-05,-3e-05,-3e-05,0.00018587,-3e-05,-3e-05,-3e-05,6.5963e-05,-3e-05,-3e-05,1.8895e-05,-1.9859e-05,2.4445e-05,-2.0843e-05,1.6514e-05,-1.2648e-05,1.108e-05,-8.4011e-06,8.2612e-06,-7.6108e-06,8.1399e-06,-4.395e-06,9.3023e-07,-8.6651e-06,1.0519e-05,-1.893e-06,5.1526e-06,-6.3154e-06,5.3446e-06,-4.9673e-06,5.6642e-06,-5.5539e-06,5.8287e-06,-5.9447e-06,6.5054e-06,-6.4357e-06,7.0302e-06,-6.9392e-06,7.0919e-06,-1.0241e-05,0.00012113,0.0002,0.0002,0.0002,1.6979e-05,1.428e-05,-1.5369e-05,1.8268e-05,-3e-05,-3e-05,-3e-05,6.7327e-05,4.3665e-05,-1.7625e-05,1.0473e-05,-7.4743e-06,6.0976e-06,-5.708e-06,6.5056e-06,-1.5037e-05
0,0.12172,0.40793,0.85746,1.4698,2.2445,3.1808,4.2778,5.5345,6.9497,8.5222,10.251,12.133,14.168,16.354,18.688,21.168,23.793,26.559,29.465,32.507,35.683,38.99,42.424,45.983,49.663,53.461,57.373,61.397,65.527,69.761,74.094,78.522,83.042,87.649,92.338,97.107,101.95,106.86,111.84,116.88,121.97,127.12,132.31,137.54,142.81,148.11,153.44,158.8,164.17,169.55,174.94,180.33,185.72,191.1,196.47,201.82,207.15,212.45,217.72,222.96,228.15,233.3,238.39,243.43,248.4,253.32,258.16,262.93,267.62,272.22,276.74,281.17,285.51,289.74,293.87,297.89,301.81,305.6,309.28,312.84,316.28,319.58,322.76,325.8,328.71,331.47,334.1,336.58,338.91,341.1,343.13,345.02,346.74,348.32,349.73,350.99,352.09,353.02,353.8,354.41,354.86,355.14,355.27
40959,40936,40882,40800,40692,40561,40412,40249,40078,39905,39739,39587,39458,39361,39307,39308,39376,39523,39760,40114,40597,41244,42031,42934,43957,45040,46105,47104,47987,48697,49241,49624,49872,50000,50000,49869,49660,49424,49238,49103,49034,48973,48849,48702,48538,48465,48529,48880,49290,49527,49701,49876,50000,50000,50000,49992,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49955,49772,49381,48740,47888,46884,45784,44633,43475,42347,41276,40280,39380,38595,37935,37408,37018,36768,36662
1719.5,1718.8,1719.1,1719,1718.7,1718.2,1717.6,1716.8,1715.9,1714.9,1713.8,1712,1711.1,1706.2,1708,1701.6,1704.2,1686.7,1698.8,1686.3,1690.7,1666.1,1626.3,1590.4,1529.8,1477.2,1439.1,1399.7,1357.9,1328.6,1293.3,1261.9,1225.6,1188.7,1155.1,1132.2,1103.4,1082.3,1046.8,1019.3,980.5,935.13,915.73,880.26,871.4,837.11,819.02,787.24,738.9,748.45,742.85,719.29,676.32,683.79,658.87,648.25,625.19,610.16,592.79,576.13,560.57,545.12,531.2,517.88,505.82,493.07,483.24,474.96,464.97,453.28,444.2,435.7,428.3,419.95,412.84,404.98,398.58,391.21,385.58,378.63,373.88,367.37,363.32,358.52,342.68,277.75,219.67,143.11,104.71,97.916,93.817,89.517,80.372,71.196,54.436,13.303,-43.78,-50.338,-50.902,-50.765,-50.851,-52.105,-54.457,-56.089
6.2453,6.2499,6.2471,6.2459,6.246,6.2457,6.2446,6.2423,6.2384,6.2322,6.2231,6.2138,6.1928,6.1977,6.1406,6.1421,6.0571,6.1368,5.9332,5.9417,5.7556,5.8552,5.8827,5.8271,6.1251,6.3393,6.312,6.3004,6.3181,6.0851,5.9655,5.7729,5.6853,5.6686,5.6656,5.4613,5.3821,5.1389,5.2174,5.1396,5.2954,5.5064,5.33,5.4059,5.0655,5.0279,4.5682,5.1921,5.7059,5.3453,5.1627,5.2019,5.4504,5.0394,5.1426,5.0233,5.1006,5.0552,5.0499,5.0423,5.0282,5.026,5.0131,5.0057,4.9911,4.9997,4.9748,4.9355,4.9289,4.9549,4.948,4.9395,4.9201,4.92,4.9046,4.9049,4.8869,4.8889,4.8698,4.8756,4.8539,4.8629,4.8407,4.834,4.9827,5.6901,6.3311,7.0476,7.4092,7.517,7.6261,7.7592,7.9084,7.9869,8.0875,8.2707,8.5914,8.7501,8.8294,8.8444,8.8734,8.9286,8.9816,9.0078
5.332,5.3338,5.3382,5.345,5.3543,5.3662,5.3806,5.3977,5.4174,5.4399,5.4652,5.4935,5.5248,5.5594,5.5973,5.6388,5.6842,5.7336,5.7874,5.8461,5.9098,5.9797,6.054,6.1312,6.2116,6.295,6.3808,6.4684,6.5573,6.6465,6.7355,6.8239,6.9113,6.9976,7.0828,7.1665,7.2483,7.3285,7.4071,7.4845,7.5607,7.6353,7.7077,7.7783,7.8468,7.914,7.9787,8.044,8.1089,8.1724,8.2357,8.2978,8.3577,8.4154,8.4718,8.5264,8.5796,8.631,8.6808,8.7289,8.7755,8.8203,8.8637,8.9056,8.9461,8.985,9.023,9.0594,9.0936,9.1256,9.1564,9.1863,9.2151,9.2426,9.2691,9.2944,9.3188,9.342,9.3642,9.3854,9.4056,9.4247,9.443,9.4602,9.4765,9.4902,9.4997,9.5043,9.5037,9.5002,9.4946,9.4876,9.4793,9.4703,9.4607,9.4507,9.44,9.4297,9.4205,9.4127,9.4063,9.4016,9.3985,9.3972
0.73132,0.73203,0.73388,0.73676,0.74067,0.74565,0.75171,0.75887,0.76715,0.77659,0.78722,0.79904,0.81226,0.82645,0.84275,0.85976,0.87929,0.8979,0.92235,0.94522,0.97309,0.99985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.40814,-0.1735,-0.36629,-0.38774,-0.38929,-0.37736,-0.36344,-0.34758,-0.32993,-0.31082,-0.29035,-0.27496,-0.23971,-0.26371,-0.16027,-0.22551,-0.10338,-0.28239,0.25418,-0.18078,0.097818,0.29092,-0.14455,-0.050204,0.05481,-0.17748,0.13483,0.10891,0.09333,0.77542,0.33895,0.45281,0.41418,0.36863,0.54592,0.79069,-0.085191,0.045139,0.26098,0.08277,0.20464,-0.071392,0.69292,0.028746,1.1544,0.27127,1.9218,-0.17028,0.36533,2.1639,1.3388,1.076,0.91675,2.4788,1.2095,1.6638,1.5092,1.7032,1.7357,1.8623,2.0436,2.1534,2.3089,2.3647,2.4602,2.4947,2.6524,2.7357,2.7017,2.6921,2.8552,2.9148,2.9935,2.9862,3.0795,3.078,3.178,3.1543,3.2644,3.216,3.3508,3.2705,3.425,3.3871,2.8061,0.79321,2.0448,2.6961,4.6339,5.6384,5.6034,5.4064,5.5436,6.3143,6.2056,5.3358,4.8347,5.4822,6.1255,7.6666,6.3277,6.1056,5.2223,5.0475
