26833,26836,26843,26854,26869,26888,26910,26935,26963,26995,27029,27067,27109,27155,27206,27264,27328,27396,27468,27542,27617,27687,27747,27793,27822,27840,27854,27877,27906,27940,27976,28020,28083,28171,28287,28431,28601,28788,28976,29153,29325,29494,29648,29805,29999,30249,30541,30857,31179,31492,31765,31979,32115,32162,32124,32011,31888,31823,31832,31918,32029,32116,32162,32161,32128,32080,32029,31987,31963,31965,31994,32036,32078,32117,32155,32189,32222,32257,32300,32353,32417,32497,32591,32700,32822,32953,33091,33232,33373,33508,33635,33749,33848,33929,33991,34031,34048
1520,1520.4,1521.5,1523.1,1525.3,1528.1,1531.6,1535.6,1540.3,1545.5,1551.5,1558.1,1565.4,1573.5,1582.3,1592,1602.7,1614.6,1627.5,1641.8,1657.4,1674.8,1693.9,1714.7,1737.2,1761.4,1787.1,1815,1845.7,1877.9,1911.3,1944.9,1978.3,2012,2045.7,2079.1,2111.9,2144.1,2175.5,2206,2235.8,2264.7,2292.7,2319.7,2345.9,2371,2395,2417.6,2438.8,2459,2478.2,2496.2,2513.2,2529.3,2545,2560.1,2574.7,2589.2,2603.5,2617.8,2632.2,2646.1,2659.4,2672.1,2684.2,2695.8,2707.1,2718,2728.5,2738.4,2747.9,2757.4,2766.8,2775.6,2784.1,2792,2799.5,2806.5,2812.7,2818.3,2823.3,2827.7,2831.7,2835.2,2838.2,2840.7,2842.7,2844.3,2845.8,2847,2847.8,2848.2,2848.5,2848.6,2848.8,2848.8,2848.9
0.013626,0.013579,0.013468,0.0133,0.013066,0.012801,0.012522,0.012218,0.011946,0.011732,0.011638,0.011625,0.011738,0.012089,0.012647,0.013178,0.013447,0.01342,0.013277,0.012842,0.011905,0.010175,0.0077469,0.0051943,0.0030029,0.001653,0.0020594,0.0032572,0.0035155,0.0037953,0.0039495,0.0051373,0.0071366,0.0094159,0.011733,0.013599,0.01522,0.015521,0.01462,0.013391,0.013081,0.011961,0.010972,0.012145,0.015514,0.019034,0.021133,0.021863,0.02173,0.019882,0.016279,0.011741,0.0059789,0.00032492,-0.0052405,-0.0088144,-0.0065687,-0.0020305,0.0034238,0.0073667,0.0069134,0.0046442,0.0014584,-0.0013895,-0.0029993,-0.0036275,-0.0035597,-0.0024865,-0.00091068,0.0012789,0.0030466,0.0035314,0.003364,0.0033487,0.0031436,0.0030435,0.0032324,0.0037898,0.0048539,0.0063017,0.0082573,0.010612,0.013179,0.01602,0.018917,0.021861,0.024726,0.027502,0.030118,0.032444,0.034527,0.036377,0.037956,0.039193,0.040117,0.040712,0.040966
1562,1561.7,1560.9,1559.7,1558,1555.8,1553.2,1550.2,1546.6,1542.6,1538,1533,1527.4,1521.3,1514.6,1507.3,1499.4,1490.8,1481.6,1471.6,1460.9,1449.3,1436.8,1423.3,1408.6,1392.6,1375.2,1356.2,1335.6,1313.8,1290.7,1266.5,1241.6,1215.7,1189,1161.9,1134.3,1106.7,1079.2,1051.6,1023.5,995.55,967.43,938.55,909.1,879.83,851.45,824.07,797.66,772.47,748.48,725.32,702.99,680.82,658.62,635.51,610.25,584.08,557.66,531.91,507.92,485.05,462.93,441.03,418.92,396.67,374.37,351.98,329.75,307.74,286.4,266.05,246.57,227.74,209.63,192.17,175.3,159.03,143.33,128.25,113.82,100.13,87.218,75.143,63.934,53.639,44.278,35.849,28.35,21.789,16.113,11.315,7.3739,4.2808,2.0244,0.60013,-9.7732e-15
-0.00031967,-0.00032036,-0.00031931,-0.00031435,-0.00031503,-0.00027879,-0.00024719,-0.0002055,-0.00015284,-8.755e-05,-2.0259e-05,7.2879e-06,9.9649e-05,0.0001973,0.00021896,0.00014846,3.4376e-05,-3.3317e-05,-6.4473e-05,-0.00019253,-0.00034096,-0.00055757,-0.00063883,-0.00058501,-0.0004362,-0.0001359,0.00027384,0.00015549,2.2833e-05,5.7265e-05,7.152e-05,0.00036381,0.00037978,0.00047562,0.00035357,0.00034921,0.00017696,-5.4983e-05,-0.00024421,-0.00011673,-7.6081e-05,-0.00026002,-1.0598e-05,0.00040419,0.00063952,0.00048266,0.00022126,4.5956e-05,-0.00012639,-0.00048765,-0.0006629,-0.00086072,-0.00098108,-0.00090644,-0.00091266,-0.00011775,0.00071729,0.00082669,0.00098035,0.00026509,-0.00030721,-0.0005031,-0.00059824,-0.00042235,-0.0001874,-6.9287e-05,0.00012156,0.00026998,0.00039177,0.0004674,0.00024696,3.6608e-05,-2.5812e-05,-1.6504e-05,-6.3829e-05,2.5599e-05,7.9992e-05,0.00023163,0.00035686,0.00053668,0.00070641,0.00085345,0.00099199,0.0011426,0.0012339,0.0013402,0.0014061,0.0015098,0.0015221,0.0015489,0.0016136,0.0016696,0.001677,0.001678,0.0017092,0.0017239,0.0017258
1.682,1.682,1.682,1.682,1.6821,1.6821,1.6821,1.6822,1.6822,1.6823,1.6823,1.6824,1.6825,1.6826,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6834,1.6835,1.6836,1.6837,1.6838,1.684,1.6841,1.6842,1.6844,1.6845,1.6846,1.6848,1.6849,1.685,1.6852,1.6853,1.6855,1.6856,1.6858,1.6859,1.6861,1.6862,1.6864,1.6865,1.6866,1.6868,1.6869,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6884,1.6885,1.6886,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6893,1.6893,1.6894,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
1.2218e-05,-1.1119e-05,1.6178e-05,-4.6284e-06,1.7967e-05,4.3004e-05,2.0635e-05,4.0068e-05,2.9646e-05,4.6759e-05,1.6954e-05,2.3465e-05,4.8917e-05,2.6556e-05,-1.0388e-05,-3.5258e-05,-3.6118e-05,-6.0286e-06,-2.4069e-05,-3.9484e-05,-5e-05,-4.9008e-05,3.3965e-06,2.203e-05,4.7819e-05,3.6192e-05,4.9418e-05,-3.1723e-05,1.8879e-05,-2.0075e-05,3.9139e-05,2.7589e-05,8.2942e-06,2.3009e-06,-2.2221e-05,3.7406e-08,-3.1065e-05,-3.3353e-05,-1.8245e-05,4.5073e-05,-3.8244e-05,4.3521e-06,3.9666e-05,4.7363e-05,-2.7598e-06,-4.1367e-05,-4.0766e-05,-1.7118e-05,-5e-05,-5e-05,-1.9851e-05,-4.0651e-05,8.4228e-06,-2.7579e-06,4.0677e-05,4.8915e-05,4.9751e-05,3.4126e-05,-3.0785e-05,-4.1351e-05,-4.15e-05,-3.8465e-05,1.3388e-05,4.2327e-05,3.6483e-05,1.9351e-05,4.7193e-05,1.2761e-05,3.8956e-05,-1.8148e-05,-4.7936e-05,-2.9922e-05,8.6021e-06,-1.5647e-05,1.0089e-05,1.7435e-05,2.4983e-05,4.3011e-05,2.8225e-05,4.9294e-05,4.936e-05,4.4298e-05,4.9879e-05,4.6987e-05,4.0813e-05,3.9428e-05,3.8827e-05,4.388e-05,-1.1575e-05,4.9003e-05,4.3686e-05,4.4745e-05,-2.4253e-05,4.5638e-05,5e-05,3.499e-05,-3.0625e-05
2.8422e-14,0.14759,0.49462,1.0396,1.782,2.7208,3.8553,5.1841,6.7058,8.4189,10.321,12.411,14.687,17.145,19.784,22.6,25.59,28.752,32.081,35.576,39.23,43.042,47.007,51.12,55.377,59.775,64.307,68.969,73.757,78.666,83.689,88.822,94.059,99.395,104.82,110.34,115.94,121.61,127.36,133.16,139.03,144.94,150.9,156.9,162.93,168.99,175.06,181.15,187.25,193.34,199.43,205.5,211.56,217.59,223.59,229.55,235.46,241.33,247.13,252.88,258.55,264.15,269.67,275.09,280.43,285.67,290.8,295.82,300.73,305.52,310.18,314.72,319.11,323.37,327.48,331.45,335.26,338.91,342.41,345.74,348.9,351.89,354.71,357.34,359.8,362.08,364.17,366.07,367.78,369.31,370.63,371.77,372.71,373.45,374,374.34,374.49
34127,34130,34138,34151,34171,34197,34232,34276,34331,34398,34475,34564,34663,34767,34874,34984,35105,35248,35414,35617,35876,36230,36715,37357,38163,39128,40189,41306,42519,43780,45098,46380,47515,48478,49208,49696,49939,49994,49983,49995,49994,49969,49997,49949,49567,48715,47503,46100,44632,43235,42104,41339,40998,41213,41975,43260,44591,45556,45998,45890,45603,45438,45560,46002,46669,47439,48236,48950,49510,49856,49978,49990,49991,49987,49987,49997,49998,49963,49844,49618,49282,48808,48208,47490,46672,45782,44845,43901,42975,42094,41280,40553,39929,39424,39046,38803,38699
1352.3,1353.3,1354.9,1356.9,1361,1359.2,1359.3,1358.5,1357.1,1354.8,1353.3,1359.7,1356,1352.1,1361.3,1385.3,1415.7,1439,1456.3,1486.6,1527.1,1573.7,1596.6,1599.9,1591.4,1566.9,1530.7,1544.7,1534.4,1492.1,1448.8,1391.6,1346.8,1296.8,1255.4,1206.7,1170.1,1142.8,1113.4,1068,1027.8,1002.3,948.68,886.84,838.59,810.61,786.74,759.86,743.72,751.24,746.66,740.62,725.82,706.14,695.59,609.02,554.83,537.27,512.12,534.16,572.22,576.42,570.95,544.94,511.15,491.3,463.23,441.24,422.54,408.17,424.98,443.75,442.75,434.21,432.01,415.88,403.26,377.71,355.25,329.16,306.57,281.88,254.07,225.65,202.93,171.72,151.53,135.79,124.97,102.1,54.379,13.692,-8.6193,-15.551,-18.938,-15.558,-12.638
