24843,24845,24848,24853,24860,24871,24886,24905,24931,24964,25007,25059,25118,25178,25251,25339,25445,25569,25710,25868,26042,26228,26420,26617,26816,27015,27214,27410,27603,27790,27974,28153,28328,28497,28661,28823,28982,29137,29288,29435,29577,29715,29848,29976,30100,30219,30332,30443,30551,30656,30758,30857,30952,31043,31131,31215,31297,31374,31449,31521,31589,31656,31719,31779,31837,31899,31954,32009,32061,32104,32148,32190,32232,32272,32309,32344,32378,32411,32442,32471,32495,32513,32534,32564,32614,32690,32788,32907,33040,33182,33328,33479,33627,33766,33890,33996,34083,34149,34191,34209
1520,1520.6,1522,1524.1,1527.1,1531,1535.7,1541.3,1547.9,1555.4,1564,1573.8,1584.7,1596.9,1610.5,1625.6,1642.2,1660.4,1680.3,1702,1725.4,1750.7,1777.8,1806.5,1835.8,1865.2,1894.5,1923.8,1952.9,1981.8,2010.5,2039.1,2067.2,2095,2122.4,2149.7,2176.7,2203.2,2229.4,2255,2280.1,2304.6,2328.5,2351.8,2374.4,2396.3,2417.6,2438.5,2459,2479.1,2498.8,2517.9,2536.4,2554.3,2571.7,2588.5,2604.7,2620.5,2635.6,2650.2,2664.3,2677.8,2690.9,2703.5,2715.6,2727.2,2738.5,2749.3,2759.7,2769.6,2779.2,2788.4,2797.2,2805.6,2813.6,2821.2,2828.4,2835.4,2842,2848.3,2854.2,2859.7,2864.8,2868.9,2871.8,2873.8,2875.2,2876.2,2876.9,2877.5,2877.9,2878,2877.9,2877.6,2877.1,2876.6,2876.2,2875.9,2875.7,2875.6
0.0061619,0.0063221,0.0066959,0.0072889,0.0080861,0.0091118,0.010329,0.011784,0.013409,0.015313,0.01743,0.019107,0.018069,0.018177,0.021074,0.023492,0.026129,0.028075,0.030113,0.031252,0.032274,0.031718,0.031087,0.030048,0.028578,0.027431,0.025829,0.024532,0.022832,0.021468,0.02026,0.019019,0.017893,0.016766,0.015915,0.015218,0.014473,0.0138,0.013074,0.012418,0.011781,0.011098,0.010599,0.010045,0.0094798,0.0089452,0.0084966,0.008253,0.0079273,0.0076848,0.0073404,0.0070803,0.0067302,0.0064037,0.0062025,0.0059267,0.0057506,0.0054329,0.0053101,0.0050332,0.0049453,0.00468,0.0045974,0.0043255,0.0045297,0.0045351,0.0040372,0.004473,0.0036076,0.0035332,0.0035281,0.0034666,0.0036269,0.0033795,0.0032571,0.0032433,0.0032362,0.0032438,0.003038,0.0030156,0.0022535,0.002013,0.0031064,0.0049862,0.0086214,0.012782,0.017195,0.021334,0.025336,0.02882,0.032919,0.037406,0.040435,0.042681,0.044627,0.046231,0.047505,0.04844,0.049035,0.049287
1562,1561.6,1560.7,1559.2,1557.2,1554.6,1551.4,1547.7,1543.3,1538.3,1532.6,1526.2,1519.1,1511.2,1502.5,1492.9,1482.5,1471.2,1459,1445.8,1431.6,1416.4,1400,1382.7,1364.5,1345.9,1326.7,1307.1,1287.1,1266.6,1245.4,1223.8,1201.9,1179.7,1157,1133.8,1110.3,1086.5,1062.4,1038,1013.4,988.7,963.77,938.74,913.62,888.43,863.17,837.81,812.5,787.2,761.99,736.84,711.84,686.94,662.17,637.58,613.17,589.02,565.05,541.38,517.95,494.86,472.08,449.64,427.63,405.94,384.7,363.95,343.59,323.68,304.27,285.38,266.99,249.1,231.7,214.84,198.62,182.99,168.01,153.67,139.94,126.72,113.96,101.51,89.241,77.522,66.546,56.406,47.16,38.795,31.31,24.684,18.908,13.947,9.7675,6.3477,3.679,1.7434,0.51921,3.6882e-14
0.0012449,0.0012445,0.0012445,0.0012434,0.0012451,0.0012456,0.0012457,0.0012425,0.0012495,0.0012721,0.0012875,0.0012951,0.0012763,0.001252,0.0011575,0.0010484,0.00088097,0.00072377,0.00056073,0.00035347,0.00015781,3.8366e-05,-7.8852e-05,-0.00013738,-0.00019864,-0.0002035,-0.00018911,-0.00030596,-0.00039,-0.0002526,-0.000102,-0.00020637,-0.00024313,-0.00022127,-9.622e-05,-5.9241e-05,-2.5299e-05,3.0531e-06,1.4462e-05,6.3357e-05,4.7658e-05,6.4383e-05,9.0847e-05,6.2316e-05,8.347e-05,7.4354e-05,0.00012776,0.00013185,0.00013045,0.00012679,0.00011387,0.00013081,9.3269e-05,0.00013934,0.00011891,0.00013964,0.00011986,0.00013138,0.00013856,0.00012947,0.00015166,0.00012164,0.00015174,0.00011184,0.00012233,0.00015289,8.6006e-05,0.00010752,0.00013035,0.00012745,0.00010686,0.00010638,0.00011785,0.00014329,0.00018669,0.00015382,0.00012567,0.00010929,7.1193e-05,4.6499e-05,9.489e-05,0.00023154,0.00044969,0.0010629,0.0016196,0.0018145,0.0019523,0.0019666,0.0019889,0.0019922,0.0019943,0.0019827,0.0019703,0.0019677,0.0019638,0.0019723,0.0019723,0.0019728,0.00197,0.0019682
1.7747,1.7747,1.7747,1.7747,1.7747,1.7747,1.7747,1.7748,1.7748,1.7749,1.7749,1.7749,1.775,1.775,1.7751,1.7752,1.7752,1.7753,1.7754,1.7755,1.7755,1.7756,1.7757,1.7758,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7767,1.7768,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7776,1.7777,1.7777,1.7778,1.7779,1.778,1.7781,1.7781,1.7782,1.7783,1.7784,1.7784,1.7785,1.7786,1.7786,1.7787,1.7788,1.7788,1.7789,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7796,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.8223e-06,-3.7825e-06,1.0236e-06,-2.9167e-06,5.5548e-06,-2.9899e-06,1.9833e-06,3.0752e-06,1.5879e-05,2.214e-06,1.1538e-05,-5.441e-06,-2.9789e-06,-1.7217e-05,-3.0332e-05,-3.2499e-05,-3.6812e-05,-3.1276e-05,-3.8793e-05,-3.5682e-05,-3.5775e-05,-2.6832e-05,-2.6928e-05,-1.5512e-05,-8.3194e-06,1.2773e-05,-5.2208e-06,8.8163e-06,-8.9125e-07,1.1926e-05,-2.7426e-06,7.8862e-06,-5.3704e-07,1.6579e-05,1.3907e-05,-3.0164e-06,1.094e-05,-1.8394e-06,9.797e-06,3.3707e-06,-4.0975e-06,9.4371e-06,-3.3952e-06,-6.9362e-07,2.2649e-06,9.2452e-07,1.18e-05,-6.6815e-06,6.0281e-06,-8.4035e-06,7.1049e-06,-7.3143e-06,2.938e-06,3.8513e-06,-3.1332e-06,4.3126e-06,-6.579e-06,8.3761e-06,-6.3418e-06,6.3538e-06,-3.8865e-06,2.2402e-07,2.8132e-06,-1.145e-05,1.444e-05,-9.2132e-06,-7.4547e-06,1.0028e-05,2.2546e-06,-3.7124e-06,-4.4889e-06,2.1488e-06,1.2961e-06,1.0543e-05,2.0852e-06,-1.1892e-05,-2.0233e-06,-7.7172e-06,-1.0345e-05,-9.3487e-07,3.5368e-05,4.1013e-05,4.9983e-05,5e-05,5e-05,4.8311e-05,3.3435e-05,-1.9488e-06,1.5271e-05,-6.181e-06,4.6184e-06,-1.7577e-05,1.575e-06,-9.386e-06,8.1986e-06,5.233e-06,-3.3563e-07,-2.5089e-06,-1.3639e-05,-1.3839e-05
0,0.12831,0.43001,0.90384,1.5493,2.3657,3.3523,4.508,5.8318,7.3222,8.9779,10.797,12.778,14.919,17.217,19.671,22.278,25.035,27.939,30.988,34.179,37.508,40.973,44.569,48.293,52.141,56.11,60.196,64.394,68.7,73.111,77.621,82.226,86.922,91.703,96.566,101.51,106.52,111.59,116.73,121.92,127.17,132.46,137.79,143.16,148.55,153.97,159.41,164.87,170.33,175.79,181.25,186.71,192.15,197.57,202.96,208.33,213.66,218.95,224.2,229.39,234.53,239.61,244.62,249.56,254.42,259.2,263.9,268.5,273.01,277.42,281.73,285.93,290.01,293.98,297.83,301.55,305.15,308.61,311.94,315.13,318.18,321.09,323.84,326.45,328.9,331.2,333.34,335.32,337.14,338.8,340.29,341.61,342.77,343.76,344.57,345.22,345.69,345.99,346.12
46739,46765,46828,46924,47052,47208,47388,47587,47798,48013,48221,48416,48635,48917,49188,49415,49591,49717,49791,49818,49813,49799,49827,49872,49920,49935,49938,49927,49915,49917,49920,49927,49935,49944,49963,49977,49989,49995,49997,49999,49998,49999,50000,49993,49991,49990,49997,49998,49999,49999,49999,49999,49995,49999,49999,50000,49997,49999,50000,49999,49999,49996,49999,49998,49999,49952,49945,49910,49866,49876,49865,49864,49840,49816,49803,49788,49772,49750,49735,49725,49735,49790,49797,49694,49396,48872,48151,47279,46311,45293,44262,43216,42207,41284,40470,39780,39227,38817,38554,38442
1500.5,1501.9,1505.1,1510.2,1516.6,1524.6,1534,1544.5,1554.6,1563.2,1572.8,1583,1596,1609.5,1628.1,1645.7,1665.4,1680.7,1692.8,1704.5,1711.5,1708.5,1701.2,1672.8,1627.8,1577.7,1526.7,1485,1442.1,1389.2,1338.6,1300.9,1257.1,1213.6,1176.1,1144.6,1110.6,1075.4,1041.8,1006.4,974.63,940.84,907.09,878.28,844.94,815.74,788.92,771.53,756.75,740.85,722.88,699.52,681.2,657.04,640.58,620.91,605.4,587.05,569.63,554.54,537.09,526,509.52,501.3,488.43,473.86,470.76,458.6,446.67,438.39,432.29,424.54,415.78,405.85,394.34,391.26,387.66,383.04,380.85,377.64,367.79,349.38,320.48,251.15,180.5,148.24,123.89,116.84,111.07,105.02,93.464,73.789,47.305,9.1473,-24.326,-34.921,-35.696,-36.632,-38.376,-39.338
