1.78,1.78,1.78,1.78,1.7801,1.7801,1.7801,1.7801,1.7801,1.7801,1.7801,1.7802,1.7802,1.7802,1.7802,1.7802,1.7802,1.7803,1.7803,1.7803,1.7803,1.7803,1.7803,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7805,1.7805,1.7805,1.7805,1.7805,1.7806,1.7806,1.7806,1.7806,1.7806,1.7807,1.7807,1.7807,1.7807,1.7807,1.7808,1.7808,1.7808,1.7808,1.7808,1.7809,1.7809,1.7809,1.7809,1.7809,1.781,1.781,1.781,1.781,1.781,1.7811,1.7811,1.7811,1.7811,1.7811,1.7812,1.7812,1.7812,1.7812,1.7812,1.7813,1.7813,1.7813,1.7813,1.7813,1.7814,1.7814,1.7814,1.7814,1.7814,1.7815,1.7815,1.7815,1.7815,1.7815,1.7815,1.7816,1.7816,1.7816,1.7816,1.7816,1.7817,1.7817,1.7817,1.7817,1.7817,1.7817,1.7818,1.7818,1.7818,1.7818,1.7818,1.7819,1.7819,1.7819,1.7819,1.7819,1.7819,1.782,1.782,1.782,1.782,1.782,1.782,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827
-0.13807,-0.13763,-0.13719,-0.13675,-0.13631,-0.13586,-0.13541,-0.13497,-0.13452,-0.13407,-0.13361,-0.13316,-0.1327,-0.13224,-0.13179,-0.13133,-0.13086,-0.1304,-0.12993,-0.12947,-0.129,-0.12853,-0.12806,-0.12759,-0.12711,-0.12664,-0.12616,-0.12568,-0.1252,-0.12472,-0.12424,-0.12376,-0.12327,-0.12278,-0.12229,-0.1218,-0.12131,-0.12082,-0.12032,-0.11982,-0.11933,-0.11882,-0.11832,-0.11782,-0.11731,-0.1168,-0.11629,-0.11578,-0.11526,-0.11475,-0.11423,-0.11371,-0.11319,-0.11266,-0.11213,-0.11161,-0.11107,-0.11054,-0.11,-0.10947,-0.10893,-0.10838,-0.10784,-0.10729,-0.10674,-0.10619,-0.10564,-0.10508,-0.10452,-0.10396,-0.10339,-0.10283,-0.10226,-0.10168,-0.10111,-0.10053,-0.099952,-0.099369,-0.098784,-0.098196,-0.097605,-0.097011,-0.096414,-0.095814,-0.095212,-0.094606,-0.093998,-0.093387,-0.092772,-0.092155,-0.091535,-0.090911,-0.090285,-0.089655,-0.089022,-0.088386,-0.087747,-0.087104,-0.086459,-0.085809,-0.085157,-0.084501,-0.083842,-0.083179,-0.082513,-0.081844,-0.081171,-0.080494,-0.079814,-0.07913,-0.078442,-0.07775,-0.077055,-0.076364,-0.075673,-0.074981,-0.07429,-0.073599,-0.072908,-0.072217,-0.071526,-0.070836,-0.070145,-0.069454,-0.068764,-0.068074,-0.067383,-0.066693,-0.066003,-0.065313,-0.064623,-0.063934,-0.063244,-0.062554,-0.061865,-0.061175,-0.060486,-0.059796,-0.059107,-0.058418,-0.057729,-0.05704,-0.056351,-0.055662,-0.054973,-0.054285,-0.053596,-0.052907,-0.052219,-0.05153,-0.050842,-0.050153,-0.049465,-0.048777,-0.048088,-0.0474,-0.046712,-0.046024,-0.045336,-0.044648,-0.04396,-0.043272,-0.042584,-0.041897,-0.041209,-0.040521,-0.039833,-0.039146,-0.038458,-0.037771,-0.037083,-0.036395,-0.035708,-0.03502,-0.034333,-0.033646,-0.032958,-0.032271,-0.031583,-0.030896,-0.030209,-0.029521,-0.028834,-0.028147,-0.02746,-0.026772,-0.026085,-0.025398,-0.02471,-0.024023,-0.023336,-0.022649,-0.021962,-0.021274,-0.020587,-0.0199,-0.019213
34209,34351,34498,34649,34805,34964,35128,35297,35470,35647,35830,36017,36209,36406,36609,36817,37031,37250,37475,37707,37944,38188,38438,38695,38958,39228,39506,39791,40083,40382,40687,40999,41316,41640,41970,42305,42645,42991,43342,43697,44057,44422,44791,45164,45542,45923,46308,46696,47089,47484,47883,48286,48691,49100,49512,49927,50345,50765,51189,51616,52045,52477,52912,53350,53790,54233,54678,55127,55577,56030,56486,56944,57404,57866,58331,58798,59267,59738,60212,60687,61165,61645,62126,62610,63096,63585,64075,64568,65062,65560,66059,66561,67065,67572,68081,68593,69107,69623,70142,70663,71186,71712,72241,72773,73310,73851,74394,74940,75486,76034,76581,77128,77673,78205,78732,79252,79766,80273,80774,81269,81757,82238,82713,83182,83644,84100,84549,84992,85428,85858,86282,86699,87110,87514,87911,88303,88687,89066,89438,89803,90162,90515,90861,91201,91534,91861,92181,92495,92803,93104,93399,93687,93969,94244,94513,94775,95031,95281,95524,95761,95991,96215,96433,96644,96848,97046,97238,97423,97602,97775,97941,98100,98253,98400,98540,98674,98802,98923,99037,99145,99247,99342,99431,99514,99590,99659,99722,99779,99829,99873,99911,99942,99966,99985,99996,1e+05,1e+05
2875.6,2885.7,2895.8,2905.9,2916,2926.2,2936.4,2946.6,2956.8,2967,2977.3,2987.6,2997.9,3008.2,3018.5,3028.8,3039.1,3049.4,3059.7,3070,3080.2,3090.5,3100.8,3111,3121.2,3131.4,3141.5,3151.8,3162.1,3172.7,3183.4,3194.4,3205.4,3216.7,3228.1,3239.7,3251.5,3263.4,3275.5,3287.7,3300.2,3312.8,3325.6,3338.5,3351.6,3364.9,3378.3,3391.9,3405.6,3419.5,3433.5,3447.7,3462,3476.5,3491.1,3505.9,3520.9,3535.9,3551.2,3566.5,3582,3597.7,3613.5,3629.5,3645.6,3661.9,3678.3,3695,3711.7,3728.7,3745.8,3763.1,3780.5,3798.2,3816,3833.9,3852.1,3870.4,3888.9,3907.6,3926.4,3945.5,3964.7,3984,4003.6,4023.3,4043.2,4063.3,4083.5,4103.9,4124.5,4145.3,4166.3,4187.5,4208.8,4230.4,4252.3,4274.4,4296.7,4319.1,4341.8,4364.6,4387.4,4410.4,4433.4,4457.1,4481.2,4505.7,4530.6,4555.9,4581.5,4607.4,4592.8,4591.7,4590.7,4589.6,4588.6,4587.5,4586.5,4585.5,4584.5,4583.5,4582.6,4581.6,4580.7,4579.8,4578.9,4578,4577.1,4576.2,4575.4,4574.5,4573.7,4572.9,4572.1,4571.3,4570.6,4569.8,4569.1,4568.3,4567.6,4566.9,4566.2,4565.5,4564.9,4564.2,4563.6,4563,4562.4,4561.8,4561.2,4560.6,4560.1,4559.5,4559,4558.5,4558,4557.5,4557,4556.5,4556.1,4555.7,4555.2,4554.8,4554.4,4554.1,4553.7,4553.3,4553,4552.7,4552.4,4552.1,4551.8,4551.5,4551.2,4551,4550.8,4550.5,4550.3,4550.2,4550,4549.8,4549.7,4549.5,4549.4,4549.3,4549.2,4549.1,4549,4549,4548.9,4548.9,4548.9,4548.9,4548.9,4548.9,4548.9
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196
0.2088,0.21085,0.21306,0.21539,0.21786,0.22045,0.22315,0.22602,0.22906,0.23225,0.23557,0.23903,0.24264,0.24643,0.2504,0.25454,0.25885,0.26339,0.26827,0.27338,0.27859,0.28376,0.28887,0.29493,0.30146,0.30746,0.31194,0.31389,0.31391,0.31391,0.31392,0.31392,0.31392,0.31394,0.31404,0.31419,0.31434,0.31447,0.31451,0.31434,0.31397,0.31351,0.31309,0.31285,0.31288,0.3131,0.31343,0.31376,0.31401,0.31407,0.31404,0.31396,0.31388,0.31381,0.31377,0.3138,0.31389,0.31402,0.31414,0.31422,0.3142,0.31384,0.31315,0.31224,0.3112,0.31014,0.30895,0.30749,0.30582,0.30405,0.30226,0.30049,0.29861,0.29666,0.29468,0.29275,0.29091,0.28905,0.28717,0.28535,0.2837,0.28232,0.28125,0.28033,0.27953,0.27879,0.27808,0.27738,0.2768,0.27631,0.27579,0.27513,0.27422,0.27171,0.26647,0.26008,0.25414,0.25026,0.25003,0.25401,0.26173,0.27267,0.2863,0.30105,0.27088,0.24071,0.21054,0.18037,0.15019,0.12002,0.089854,0.059684,0.029514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,3285.2,3270.4,3255.6,3240.8,3226,3211.2,3196.4,3181.6,3166.8,3152,3137.1,3122.3,3107.5,3092.7,3077.9,3063.1,3048.3,3033.5,3018.7,3003.9,2989.1,2974.3,2959.5,2944.7,2929.9,2915.1,2900.3,2885.5,2870.7,2855.9,2841.1,2826.3,2811.4,2796.6,2781.8,2767,2752.2,2737.4,2722.6,2707.8,2693,2678.2,2663.4,2648.6,2633.8,2619,2604.2,2589.4,2574.6,2559.8,2545,2530.2,2515.4,2500.5,2485.7,2470.9,2456.1,2441.3,2426.5,2411.7,2396.9,2382.1,2367.3,2352.5,2337.7,2322.9,2308.1,2293.3,2278.5,2263.7,2248.9,2234.1,2219.3,2204.5,2189.7,2174.8,2160,2145.2,2130.4,2115.6,2100.8,2086,2071.2,2056.4,2041.6,2026.8,2012,1997.2,1982.4,1967.6,1952.8,1938,1923.2,1908.4,1893.6,1878.8,1863.9,1849.1,1834.3,1819.5,1804.7,1789.9,1775.1,1760.3,1745.5,1730.7,1715.9,1701.1,1686.3,1671.5,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1656.7,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531
0.049287,0.050432,0.051615,0.052824,0.054062,0.055329,0.056625,0.057949,0.059304,0.060691,0.062109,0.063559,0.06504,0.066552,0.0681,0.069686,0.071309,0.072968,0.074664,0.076403,0.078182,0.079997,0.081847,0.083725,0.085654,0.087633,0.089635,0.091619,0.093527,0.095331,0.09705,0.098685,0.10024,0.10171,0.10311,0.10444,0.10569,0.10688,0.108,0.10906,0.11004,0.11097,0.11183,0.11262,0.11337,0.11407,0.11472,0.11534,0.11591,0.11645,0.11696,0.11744,0.11788,0.11829,0.11868,0.11904,0.11938,0.1197,0.11999,0.12028,0.12054,0.12079,0.12103,0.12124,0.12144,0.12162,0.12177,0.12191,0.12203,0.12214,0.12222,0.12228,0.12233,0.12236,0.12238,0.12238,0.12237,0.12234,0.12231,0.12227,0.12222,0.12216,0.1221,0.12204,0.12198,0.12192,0.12186,0.12181,0.12176,0.12172,0.12168,0.12166,0.12163,0.12162,0.12159,0.12154,0.12145,0.12135,0.12124,0.12116,0.12112,0.12116,0.12129,0.12152,0.12185,0.12189,0.12177,0.12148,0.12103,0.12042,0.11965,0.11871,0.11707,0.11568,0.11429,0.1129,0.11151,0.11012,0.10873,0.10733,0.10594,0.10455,0.10315,0.10176,0.10036,0.09897,0.097574,0.096177,0.09478,0.093383,0.091985,0.090587,0.089188,0.087789,0.086389,0.084989,0.083588,0.082187,0.080786,0.079384,0.077982,0.076579,0.075176,0.073773,0.072369,0.070965,0.069561,0.068156,0.066751,0.065345,0.063939,0.062533,0.061127,0.05972,0.058313,0.056906,0.055498,0.05409,0.052682,0.051274,0.049865,0.048456,0.047047,0.045638,0.044228,0.042818,0.041408,0.039998,0.038588,0.037177,0.035766,0.034355,0.032944,0.031533,0.030122,0.02871,0.027298,0.025887,0.024475,0.023063,0.021651,0.020238,0.018826,0.017414,0.016001,0.014589,0.013176,0.011763,0.010351,0.008938,0.0075253,0.0061125,0.0046998,0.003287,0.0018742,0.00046149,0
38442,37858,37251,36633,36003,35362,34710,34048,33377,32697,32008,31312,30609,29900,29185,28465,27740,27012,26281,25549,24815,24082,23348,22617,21888,21162,20441,19726,19020,18325,17643,16975,16321,15683,15061,14456,13868,13297,12744,12209,11692,11192,10711,10247,9799.8,9370.1,8957,8560.1,8186.3,7851.3,7527,7213.4,6910.5,6618.1,6335.8,6063.5,5801.1,5548.2,5315,5101.4,4894,4692.7,4497.3,4307.8,4124.3,3946.5,3774.4,3607.9,3447,3291.6,3141.5,2996.8,2857.1,2722.6,2593,2468.3,2348.2,2232.8,2122,2015.4,1913.2,1815.1,1721.1,1630.9,1544.5,1461.9,1382.7,1307,1234.6,1165.5,1099.4,1036.4,976.29,918.95,864.34,812.36,762.94,716,671.43,629.13,588.6,549.54,512.62,477.74,444.76,413.69,384.54,357.21,331.63,307.75,285.49,264.77,241.21,221.41,203.3,186.79,171.73,157.98,145.43,133.96,123.47,113.89,105.12,97.089,89.739,83.005,76.834,71.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
