-0.14835	1.6755	31000	0.05	2870	130.9	0.13765
-0.14835	1.6755	31000	0.05	2880	132.17	0.13679
-0.14835	1.6755	31000	0.05	2890	133.44	0.13593
-0.14835	1.6755	31000	0.05	2900	134.71	0.13509
-0.14835	1.6755	31000	0.05	3000	143.33	0.12707
-0.14835	1.6755	32000	0	2500	109.38	0.20644
-0.14835	1.6755	32000	0	2600	117.88	0.19214
-0.14835	1.6755	32000	0	2700	127.85	0.17936
-0.14835	1.6755	32000	0	2800	137.67	0.16787
-0.14835	1.6755	32000	0	2810	139.01	0.16679
-0.14835	1.6755	32000	0	2820	138.52	0.16572
-0.14835	1.6755	32000	0	2830	139.86	0.16465
-0.14835	1.6755	32000	0	2840	141.2	0.1636
-0.14835	1.6755	32000	0	2850	142.54	0.16256
-0.14835	1.6755	32000	0	2860	143.88	0.16154
-0.14835	1.6755	32000	0	2870	143.35	0.16052
-0.14835	1.6755	32000	0	2880	144.69	0.15951
-0.14835	1.6755	32000	0	2890	146.02	0.15852
-0.14835	1.6755	32000	0	2900	147.36	0.15753
-0.14835	1.6755	32000	0	3000	156.91	0.14818
-0.14835	1.6755	32000	0.01	2500	109.42	0.20644
-0.14835	1.6755	32000	0.01	2600	117.93	0.19214
-0.14835	1.6755	32000	0.01	2700	127.9	0.17936
-0.14835	1.6755	32000	0.01	2800	137.73	0.16787
-0.14835	1.6755	32000	0.01	2810	139.07	0.16679
-0.14835	1.6755	32000	0.01	2820	138.58	0.16572
-0.14835	1.6755	32000	0.01	2830	139.92	0.16465
-0.14835	1.6755	32000	0.01	2840	141.26	0.1636
-0.14835	1.6755	32000	0.01	2850	142.6	0.16256
-0.14835	1.6755	32000	0.01	2860	143.94	0.16154
-0.14835	1.6755	32000	0.01	2870	143.41	0.16052
-0.14835	1.6755	32000	0.01	2880	144.75	0.15951
-0.14835	1.6755	32000	0.01	2890	146.09	0.15852
-0.14835	1.6755	32000	0.01	2900	147.42	0.15753
-0.14835	1.6755	32000	0.01	3000	156.98	0.14818
-0.14835	1.6755	32000	0.02	2500	109.46	0.20644
-0.14835	1.6755	32000	0.02	2600	117.98	0.19214
-0.14835	1.6755	32000	0.02	2700	127.95	0.17936
-0.14835	1.6755	32000	0.02	2800	137.79	0.16787
-0.14835	1.6755	32000	0.02	2810	139.13	0.16679
-0.14835	1.6755	32000	0.02	2820	138.64	0.16572
-0.14835	1.6755	32000	0.02	2830	139.98	0.16465
-0.14835	1.6755	32000	0.02	2840	141.31	0.1636
-0.14835	1.6755	32000	0.02	2850	142.66	0.16256
-0.14835	1.6755	32000	0.02	2860	144	0.16154
-0.14835	1.6755	32000	0.02	2870	143.47	0.16052
-0.14835	1.6755	32000	0.02	2880	144.81	0.15951
-0.14835	1.6755	32000	0.02	2890	146.15	0.15852
-0.14835	1.6755	32000	0.02	2900	147.49	0.15753
-0.14835	1.6755	32000	0.02	3000	157.05	0.14818
-0.14835	1.6755	32000	0.03	2500	109.51	0.20644
-0.14835	1.6755	32000	0.03	2600	118.02	0.19214
-0.14835	1.6755	32000	0.03	2700	128.01	0.17936
-0.14835	1.6755	32000	0.03	2800	137.84	0.16787
-0.14835	1.6755	32000	0.03	2810	139.19	0.16679
-0.14835	1.6755	32000	0.03	2820	138.69	0.16572
-0.14835	1.6755	32000	0.03	2830	140.03	0.16465
-0.14835	1.6755	32000	0.03	2840	141.37	0.1636
-0.14835	1.6755	32000	0.03	2850	142.71	0.16256
-0.14835	1.6755	32000	0.03	2860	144.06	0.16154
-0.14835	1.6755	32000	0.03	2870	143.53	0.16052
-0.14835	1.6755	32000	0.03	2880	144.87	0.15951
-0.14835	1.6755	32000	0.03	2890	146.21	0.15852
-0.14835	1.6755	32000	0.03	2900	147.55	0.15753
-0.14835	1.6755	32000	0.03	3000	157.12	0.14818
-0.14835	1.6755	32000	0.04	2500	109.55	0.20644
-0.14835	1.6755	32000	0.04	2600	118.07	0.19214
-0.14835	1.6755	32000	0.04	2700	128.06	0.17936
-0.14835	1.6755	32000	0.04	2800	137.9	0.16787
-0.14835	1.6755	32000	0.04	2810	139.24	0.16679
-0.14835	1.6755	32000	0.04	2820	138.75	0.16572
-0.14835	1.6755	32000	0.04	2830	140.09	0.16465
-0.14835	1.6755	32000	0.04	2840	141.43	0.1636
-0.14835	1.6755	32000	0.04	2850	142.77	0.16256
-0.14835	1.6755	32000	0.04	2860	144.12	0.16154
-0.14835	1.6755	32000	0.04	2870	143.59	0.16052
-0.14835	1.6755	32000	0.04	2880	144.93	0.15951
-0.14835	1.6755	32000	0.04	2890	146.27	0.15852
-0.14835	1.6755	32000	0.04	2900	147.61	0.15753
-0.14835	1.6755	32000	0.04	3000	157.18	0.14818
-0.14835	1.6755	32000	0.05	2500	109.59	0.20644
-0.14835	1.6755	32000	0.05	2600	118.12	0.19214
-0.14835	1.6755	32000	0.05	2700	128.11	0.17936
-0.14835	1.6755	32000	0.05	2800	137.96	0.16787
-0.14835	1.6755	32000	0.05	2810	139.3	0.16679
-0.14835	1.6755	32000	0.05	2820	138.81	0.16572
-0.14835	1.6755	32000	0.05	2830	140.15	0.16465
-0.14835	1.6755	32000	0.05	2840	141.49	0.1636
-0.14835	1.6755	32000	0.05	2850	142.83	0.16256
-0.14835	1.6755	32000	0.05	2860	144.18	0.16154
-0.14835	1.6755	32000	0.05	2870	143.65	0.16052
-0.14835	1.6755	32000	0.05	2880	144.99	0.15951
-0.14835	1.6755	32000	0.05	2890	146.33	0.15852
-0.14835	1.6755	32000	0.05	2900	147.67	0.15753
-0.14835	1.6755	32000	0.05	3000	157.25	0.14818
-0.14835	1.6755	33000	0	2500	116.13	0.24217
-0.14835	1.6755	33000	0	2600	126.77	0.2254
-0.14835	1.6755	33000	0	2700	138.34	0.2104
-0.14835	1.6755	33000	0	2800	149.72	0.19692
-0.14835	1.6755	33000	0	2810	149.4	0.19564
-0.14835	1.6755	33000	0	2820	150.8	0.19438
-0.14835	1.6755	33000	0	2830	152.21	0.19314
-0.14835	1.6755	33000	0	2840	153.62	0.1919
-0.14835	1.6755	33000	0	2850	155.02	0.19068
-0.14835	1.6755	33000	0	2860	154.67	0.18947
-0.14835	1.6755	33000	0	2870	156.08	0.18828
-0.14835	1.6755	33000	0	2880	157.48	0.1871
-0.14835	1.6755	33000	0	2890	158.89	0.18593
-0.14835	1.6755	33000	0	2900	160.29	0.18477
-0.14835	1.6755	33000	0	3000	170.75	0.1738
-0.14835	1.6755	33000	0.01	2500	116.17	0.24217
-0.14835	1.6755	33000	0.01	2600	126.82	0.2254
-0.14835	1.6755	33000	0.01	2700	138.39	0.2104
-0.14835	1.6755	33000	0.01	2800	149.77	0.19692
-0.14835	1.6755	33000	0.01	2810	149.45	0.19564
-0.14835	1.6755	33000	0.01	2820	150.86	0.19438
-0.14835	1.6755	33000	0.01	2830	152.26	0.19314
-0.14835	1.6755	33000	0.01	2840	153.67	0.1919
-0.14835	1.6755	33000	0.01	2850	155.07	0.19068
-0.14835	1.6755	33000	0.01	2860	154.72	0.18947
-0.14835	1.6755	33000	0.01	2870	156.13	0.18828
-0.14835	1.6755	33000	0.01	2880	157.53	0.1871
-0.14835	1.6755	33000	0.01	2890	158.94	0.18593
-0.14835	1.6755	33000	0.01	2900	160.35	0.18477
-0.14835	1.6755	33000	0.01	3000	170.82	0.1738
-0.14835	1.6755	33000	0.02	2500	116.22	0.24217
-0.14835	1.6755	33000	0.02	2600	126.87	0.2254
-0.14835	1.6755	33000	0.02	2700	138.44	0.2104
-0.14835	1.6755	33000	0.02	2800	149.82	0.19692
-0.14835	1.6755	33000	0.02	2810	149.5	0.19564
-0.14835	1.6755	33000	0.02	2820	150.91	0.19438
-0.14835	1.6755	33000	0.02	2830	152.31	0.19314
-0.14835	1.6755	33000	0.02	2840	153.72	0.1919
-0.14835	1.6755	33000	0.02	2850	155.13	0.19068
-0.14835	1.6755	33000	0.02	2860	154.78	0.18947
-0.14835	1.6755	33000	0.02	2870	156.19	0.18828
-0.14835	1.6755	33000	0.02	2880	157.59	0.1871
-0.14835	1.6755	33000	0.02	2890	159	0.18593
-0.14835	1.6755	33000	0.02	2900	160.41	0.18477
-0.14835	1.6755	33000	0.02	3000	170.88	0.1738
-0.14835	1.6755	33000	0.03	2500	116.27	0.24217
-0.14835	1.6755	33000	0.03	2600	126.92	0.2254
-0.14835	1.6755	33000	0.03	2700	138.48	0.2104
-0.14835	1.6755	33000	0.03	2800	149.87	0.19692
-0.14835	1.6755	33000	0.03	2810	149.55	0.19564
-0.14835	1.6755	33000	0.03	2820	150.96	0.19438
-0.14835	1.6755	33000	0.03	2830	152.37	0.19314
-0.14835	1.6755	33000	0.03	2840	153.78	0.1919
-0.14835	1.6755	33000	0.03	2850	155.18	0.19068
-0.14835	1.6755	33000	0.03	2860	154.83	0.18947
-0.14835	1.6755	33000	0.03	2870	156.24	0.18828
-0.14835	1.6755	33000	0.03	2880	157.65	0.1871
-0.14835	1.6755	33000	0.03	2890	159.05	0.18593
-0.14835	1.6755	33000	0.03	2900	160.46	0.18477
-0.14835	1.6755	33000	0.03	3000	170.94	0.1738
-0.14835	1.6755	33000	0.04	2500	116.31	0.24217
-0.14835	1.6755	33000	0.04	2600	126.97	0.2254
-0.14835	1.6755	33000	0.04	2700	138.53	0.2104
-0.14835	1.6755	33000	0.04	2800	149.93	0.19692
-0.14835	1.6755	33000	0.04	2810	149.61	0.19564
-0.14835	1.6755	33000	0.04	2820	151.01	0.19438
-0.14835	1.6755	33000	0.04	2830	152.42	0.19314
-0.14835	1.6755	33000	0.04	2840	153.83	0.1919
-0.14835	1.6755	33000	0.04	2850	155.24	0.19068
-0.14835	1.6755	33000	0.04	2860	154.89	0.18947
-0.14835	1.6755	33000	0.04	2870	156.3	0.18828
-0.14835	1.6755	33000	0.04	2880	157.7	0.1871
-0.14835	1.6755	33000	0.04	2890	159.11	0.18593
-0.14835	1.6755	33000	0.04	2900	160.52	0.18477
-0.14835	1.6755	33000	0.04	3000	171	0.1738
-0.14835	1.6755	33000	0.05	2500	116.36	0.24217
-0.14835	1.6755	33000	0.05	2600	127.02	0.2254
-0.14835	1.6755	33000	0.05	2700	138.58	0.2104
-0.14835	1.6755	33000	0.05	2800	149.98	0.19692
-0.14835	1.6755	33000	0.05	2810	151.34	0.19564
-0.14835	1.6755	33000	0.05	2820	151.07	0.19438
-0.14835	1.6755	33000	0.05	2830	152.47	0.19314
-0.14835	1.6755	33000	0.05	2840	153.88	0.1919
-0.14835	1.6755	33000	0.05	2850	155.29	0.19068
-0.14835	1.6755	33000	0.05	2860	154.94	0.18947
-0.14835	1.6755	33000	0.05	2870	156.35	0.18828
-0.14835	1.6755	33000	0.05	2880	157.76	0.1871
-0.14835	1.6755	33000	0.05	2890	159.16	0.18593
-0.14835	1.6755	33000	0.05	2900	160.57	0.18477
-0.14835	1.6755	33000	0.05	3000	171.06	0.1738
-0.14835	1.6755	34000	0	2500	119.37	0.28355
-0.14835	1.6755	34000	0	2600	129.63	0.26389
-0.14835	1.6755	34000	0	2700	143.22	0.24633
-0.14835	1.6755	34000	0	2800	158.61	0.23054
-0.14835	1.6755	34000	0	2810	159.95	0.22905
-0.14835	1.6755	34000	0	2820	161.28	0.22758
-0.14835	1.6755	34000	0	2830	162.59	0.22612
-0.14835	1.6755	34000	0	2840	163.93	0.22467
-0.14835	1.6755	34000	0	2850	165.23	0.22324
-0.14835	1.6755	34000	0	2860	165.83	0.22183
-0.14835	1.6755	34000	0	2870	166.61	0.22042
-0.14835	1.6755	34000	0	2880	168.14	0.21904
-0.14835	1.6755	34000	0	2890	169.85	0.21767
-0.14835	1.6755	34000	0	2900	171.21	0.21631
-0.14835	1.6755	34000	0	3000	182.83	0.20346
-0.14835	1.6755	34000	0.01	2500	119.41	0.28355
-0.14835	1.6755	34000	0.01	2600	129.68	0.2639
-0.14835	1.6755	34000	0.01	2700	143.26	0.24633
-0.14835	1.6755	34000	0.01	2800	158.66	0.23054
-0.14835	1.6755	34000	0.01	2810	160	0.22905
-0.14835	1.6755	34000	0.01	2820	161.33	0.22758
-0.14835	1.6755	34000	0.01	2830	162.65	0.22612
-0.14835	1.6755	34000	0.01	2840	164	0.22467
-0.14835	1.6755	34000	0.01	2850	165.28	0.22324
-0.14835	1.6755	34000	0.01	2860	165.88	0.22183
-0.14835	1.6755	34000	0.01	2870	166.66	0.22042
-0.14835	1.6755	34000	0.01	2880	168.19	0.21904
-0.14835	1.6755	34000	0.01	2890	169.92	0.21767
-0.14835	1.6755	34000	0.01	2900	171.26	0.21631
-0.14835	1.6755	34000	0.01	3000	182.89	0.20346
-0.14835	1.6755	34000	0.02	2500	119.45	0.28355
-0.14835	1.6755	34000	0.02	2600	129.73	0.2639
-0.14835	1.6755	34000	0.02	2700	143.31	0.24633
-0.14835	1.6755	34000	0.02	2800	158.72	0.23054
-0.14835	1.6755	34000	0.02	2810	160.05	0.22905
-0.14835	1.6755	34000	0.02	2820	161.38	0.22758
-0.14835	1.6755	34000	0.02	2830	162.71	0.22612
-0.14835	1.6755	34000	0.02	2840	164.05	0.22467
-0.14835	1.6755	34000	0.02	2850	165.33	0.22324
-0.14835	1.6755	34000	0.02	2860	165.94	0.22183
-0.14835	1.6755	34000	0.02	2870	166.71	0.22042
-0.14835	1.6755	34000	0.02	2880	168.24	0.21904
-0.14835	1.6755	34000	0.02	2890	169.97	0.21767
-0.14835	1.6755	34000	0.02	2900	171.31	0.21631
-0.14835	1.6755	34000	0.02	3000	182.94	0.20346
-0.14835	1.6755	34000	0.03	2500	119.5	0.28355
-0.14835	1.6755	34000	0.03	2600	129.77	0.2639
-0.14835	1.6755	34000	0.03	2700	143.37	0.24633
-0.14835	1.6755	34000	0.03	2800	158.77	0.23054
-0.14835	1.6755	34000	0.03	2810	160.1	0.22905
-0.14835	1.6755	34000	0.03	2820	161.43	0.22758
-0.14835	1.6755	34000	0.03	2830	162.76	0.22612
-0.14835	1.6755	34000	0.03	2840	164.1	0.22467
-0.14835	1.6755	34000	0.03	2850	165.38	0.22324
-0.14835	1.6755	34000	0.03	2860	165.99	0.22183
-0.14835	1.6755	34000	0.03	2870	166.76	0.22042
-0.14835	1.6755	34000	0.03	2880	168.29	0.21904
-0.14835	1.6755	34000	0.03	2890	170.02	0.21767
-0.14835	1.6755	34000	0.03	2900	171.36	0.21631
-0.14835	1.6755	34000	0.03	3000	183	0.20346
-0.14835	1.6755	34000	0.04	2500	119.54	0.28355
-0.14835	1.6755	34000	0.04	2600	129.82	0.2639
-0.14835	1.6755	34000	0.04	2700	143.41	0.24633
-0.14835	1.6755	34000	0.04	2800	158.83	0.23054
-0.14835	1.6755	34000	0.04	2810	160.14	0.22905
-0.14835	1.6755	34000	0.04	2820	161.48	0.22758
-0.14835	1.6755	34000	0.04	2830	162.82	0.22612
-0.14835	1.6755	34000	0.04	2840	164.15	0.22467
-0.14835	1.6755	34000	0.04	2850	165.43	0.22324
-0.14835	1.6755	34000	0.04	2860	166.05	0.22183
-0.14835	1.6755	34000	0.04	2870	166.81	0.22042
-0.14835	1.6755	34000	0.04	2880	168.34	0.21904
-0.14835	1.6755	34000	0.04	2890	170.07	0.21767
-0.14835	1.6755	34000	0.04	2900	171.41	0.21631
-0.14835	1.6755	34000	0.04	3000	183.06	0.20346
-0.14835	1.6755	34000	0.05	2500	119.59	0.28355
-0.14835	1.6755	34000	0.05	2600	129.86	0.2639
-0.14835	1.6755	34000	0.05	2700	143.46	0.24633
-0.14835	1.6755	34000	0.05	2800	158.88	0.23054
-0.14835	1.6755	34000	0.05	2810	160.19	0.22905
-0.14835	1.6755	34000	0.05	2820	161.53	0.22758
-0.14835	1.6755	34000	0.05	2830	162.87	0.22612
-0.14835	1.6755	34000	0.05	2840	164.2	0.22467
-0.14835	1.6755	34000	0.05	2850	165.48	0.22324
-0.14835	1.6755	34000	0.05	2860	166.11	0.22183
-0.14835	1.6755	34000	0.05	2870	166.86	0.22042
-0.14835	1.6755	34000	0.05	2880	168.4	0.21904
-0.14835	1.6755	34000	0.05	2890	170.13	0.21767
-0.14835	1.6755	34000	0.05	2900	171.46	0.21631
-0.14835	1.6755	34000	0.05	3000	183.11	0.20346
-0.14835	1.6755	34100	0	2500	119.58	0.28803
-0.14835	1.6755	34100	0	2600	129.88	0.26807
-0.14835	1.6755	34100	0	2700	143.51	0.25022
-0.14835	1.6755	34100	0	2800	158.92	0.23418
-0.14835	1.6755	34100	0	2810	160.27	0.23267
-0.14835	1.6755	34100	0	2820	161.59	0.23117
-0.14835	1.6755	34100	0	2830	162.91	0.22969
-0.14835	1.6755	34100	0	2840	164.26	0.22822
-0.14835	1.6755	34100	0	2850	165.6	0.22676
-0.14835	1.6755	34100	0	2860	166.14	0.22533
-0.14835	1.6755	34100	0	2870	167.99	0.2239
-0.14835	1.6755	34100	0	2880	169.52	0.22249
-0.14835	1.6755	34100	0	2890	170.18	0.2211
-0.14835	1.6755	34100	0	2900	170.91	0.21973
-0.14835	1.6755	34100	0	3000	182.73	0.20667
-0.14835	1.6755	34100	0.01	2500	119.63	0.28803
-0.14835	1.6755	34100	0.01	2600	129.93	0.26807
-0.14835	1.6755	34100	0.01	2700	143.55	0.25022
-0.14835	1.6755	34100	0.01	2800	158.97	0.23418
-0.14835	1.6755	34100	0.01	2810	160.32	0.23267
-0.14835	1.6755	34100	0.01	2820	161.65	0.23117
-0.14835	1.6755	34100	0.01	2830	162.97	0.22969
-0.14835	1.6755	34100	0.01	2840	164.31	0.22822
