0,6.7931e-06,1.3586e-05,2.0379e-05,2.7172e-05,6.1138e-05,9.5103e-05,0.00012907,0.00016303,0.00033286,0.00050269,0.00067252,0.00084234,0.0016915,0.0025406,0.0033898,0.0042389,0.0084846,0.01273,0.016976,0.021222,0.04245,0.063679,0.084907,0.10614,0.20479,0.30344,0.40209,0.50074,0.59939,0.69804,0.79669,0.89534,0.994,1.0926,1.1913,1.2899,1.3886,1.4873,1.5859,1.6846,1.7832,1.8819,1.9805,2.0792,2.1778,2.2765,2.3751,2.4738,2.5724,2.6711,2.7697,2.8684,2.967,3.0657,3.1643,3.263,3.3616,3.4603,3.5589,3.6576,3.7297,3.8018,3.8739,3.946,3.946,3.9822,4.0672,4.2008,4.3827,4.6127,4.8906,5.2162,5.5889,6.0086,6.4746,6.9865,7.5437,8.1456,8.7917,9.4811,10.213,10.987,11.802,12.657,13.551,14.484,15.453,16.459,17.5,18.575,19.682,20.822,21.991,23.19,24.416,25.669,26.948,28.249,29.573,30.919,32.283,33.665,35.064,36.478,37.905,39.345,40.794,42.252,43.718,45.188,46.663,48.141,49.619,51.096,52.571,54.042,55.508,56.966,58.415,59.854,61.282,62.695,64.094,65.477,66.841,68.186,69.51,70.812,72.09,73.343,74.57,75.768,76.938,78.077,79.185,80.26,81.301,82.306,83.276,84.209,85.103,85.958,86.773,87.547,88.279,88.968,89.614,90.216,90.773,91.285,91.751,92.171,92.544,92.869,93.147,93.377,93.559,93.692,93.777,93.814
31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.334,31.335,31.335,31.336,31.341,31.349,31.361,31.376,31.489,31.675,31.933,32.264,32.667,33.142,33.69,34.311,35.005,35.772,36.613,37.526,38.513,39.573,40.706,41.913,43.194,44.549,45.978,47.481,49.058,50.709,52.434,54.234,56.108,58.057,60.081,62.179,64.352,66.6,68.924,71.322,73.796,76.345,78.97,81.67,83.692,85.754,87.857,90,90,91.09,93.693,97.893,103.84,111.72,121.8,134.38,149.81,168.48,190.86,217.43,248.75,285.38,327.97,377.17,433.68,498.24,571.59,654.53,747.88,852.46,969.11,1098.7,1242,1399.9,1573.1,1762.5,1968.6,2192.3,2434.2,2695.1,2975.6,3276.6,3598.8,3942.4,4307.7,4694.2,5101.3,5527.9,5973.1,6435.9,6915.2,7410,7919.2,8441.3,8975.1,9519.1,10072,10632,11197,11765,12333,12899,13460,14014,14559,15093,15617,16130,16632,17124,17606,18078,18540,18992,19434,19865,20282,20685,21071,21439,21786,22112,22414,22692,22945,23173,23377,23558,23715,23851,23967,24065,24146,24212,24265,24307,24339,24364,24383,24397,24406,24412,24416,24418
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094154,0.12556,0.15697,0.31403,0.47115,0.62832,0.78553,1.5168,2.2491,2.9824,3.7169,4.4523,5.1889,5.9264,6.665,7.4047,8.1453,8.8871,9.6298,10.374,11.118,11.864,12.611,13.359,14.108,14.857,15.608,16.36,17.113,17.867,18.621,19.377,20.134,20.892,21.65,22.41,23.17,23.932,24.695,25.458,26.222,26.988,27.754,28.315,28.876,29.438,30,30,30.28,30.939,31.976,33.39,35.183,37.356,39.91,42.846,46.166,49.871,53.961,58.437,63.3,68.551,74.189,80.212,86.623,93.422,100.61,108.19,116.16,124.51,133.24,142.32,151.76,161.52,171.6,181.98,192.65,203.61,214.92,226.57,238.56,250.83,263.19,275.44,287.38,298.91,310.08,321.09,332.15,343.39,354.88,366.66,378.8,391.38,404.48,418.18,432.5,447.49,463.28,479.99,497.73,516.68,537.01,558.92,582.55,607.94,635.01,663.63,693.63,724.86,757.17,790.37,824.29,858.74,893.49,928.33,963.1,997.61,1031.7,1065.3,1098.3,1130.6,1162.2,1192.9,1222.7,1251.5,1279.2,1305.7,1331.1,1355.1,1377.8,1399,1418.7,1436.9,1453.4,1468.2,1481.3,1492.6,1502,1509.5,1515,1518.5,1520
27440,27440,27440,27440,27440,27440,27440,27440,27440,27440,27440,27440,27440,27439,27439,27439,27439,27438,27437,27437,27436,27432,27429,27425,27421,27404,27387,27369,27352,27335,27318,27300,27283,27266,27249,27231,27214,27197,27180,27162,27145,27128,27111,27093,27076,27059,27042,27024,27007,26990,26973,26955,26938,26921,26904,26886,26869,26852,26835,26817,26800,26787,26775,26762,26750,26822,26815,26800,26777,26745,26705,26656,26599,26534,26461,26379,26290,26192,26087,25974,25854,25726,25590,25448,25298,25142,24979,24810,24634,24452,24264,24071,23871,23667,23458,23243,23025,22801,22574,22343,22108,21870,21628,21384,21137,20888,20637,20384,20130,19874,19617,19360,19102,18844,18587,18329,18072,17817,17562,17309,17058,16809,16562,16318,16076,15838,15603,15372,15144,14921,14702,14487,14278,14073,13874,13681,13493,13311,13135,12965,12802,12646,12496,12353,12218,12090,11969,11856,11751,11653,11564,11482,11409,11344,11287,11238,11198,11166,11142,11128,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.5689,1.5688,1.5687,1.5685,1.5683,1.5681,1.5679,1.5677,1.5675,1.5674,1.5673,1.5671,1.5668,1.5661,1.5651,1.5633,1.5607,1.5569,1.552,1.5458,1.5384,1.5299,1.5205,1.5103,1.4998,1.4895,1.4802,1.4727,1.4674,1.4641,1.4624,1.4617,1.4609,1.4585,1.4529,1.4432,1.4281,1.4073,1.381,1.3504,1.3165,1.2801,1.242,1.2024,1.1621,1.1212,1.079,1.0353,0.98959,0.9421,0.89334,0.844,0.79496,0.7473,0.7019,0.65964,0.62086,0.5856,0.55366,0.52481,0.49867,0.47483,0.45285,0.43221,0.41238,0.39288,0.37346,0.35386,0.33402,0.31388,0.29356,0.27319,0.25292,0.23292,0.21338,0.19439,0.17607,0.15853,0.14186,0.12615,0.11149,0.097935,0.085552,0.074374,0.06442,0.055695,0.048191,0.041885,0.036747,0.032744,0.029841,0.028009,0.027234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9936e-16,-1.9985e-05,-6.5529e-05,-0.00013297,-0.00021146,-0.00029093,-0.00035204,-0.00037583,-0.00033744,-0.00024384,-0.00017912,-0.00013211,-0.00021314,-0.0004777,-0.00096285,-0.0017074,-0.0027398,-0.0041097,-0.0058215,-0.0078681,-0.0098934,-0.011606,-0.012925,-0.013796,-0.014174,-0.014054,-0.013337,-0.01197,-0.0098871,-0.0071202,-0.0043203,-0.0021634,-0.00077474,-9.9551e-05,-3.5622e-07,-0.00069511,-0.0022958,-0.0046739,-0.007875,-0.012061,-0.016769,-0.02078,-0.02377,-0.025848,-0.0274,-0.028799,-0.030103,-0.03104,-0.032858,-0.035735,-0.03928,-0.043493,-0.047859,-0.052224,-0.056753,-0.061256,-0.065804,-0.070119,-0.073586,-0.076363,-0.07829,-0.079549,-0.080082,-0.080396,-0.080181,-0.080042,-0.079956,-0.080373,-0.080933,-0.08179,-0.082739,-0.083784,-0.084894,-0.085689,-0.086468,-0.086948,-0.087191,-0.087212,-0.087263,-0.087213,-0.087252,-0.087231,-0.087257,-0.087234,-0.087149,-0.087038,-0.086928,-0.086808,-0.086667,-0.086523,-0.086379,-0.086259,-0.086158,-0.086086,-0.08604,-0.08602
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3261,1.3304,1.3401,1.3545,1.3726,1.3933,1.4157,1.4389,1.4624,1.486,1.5097,1.5336,1.5578,1.5825,1.6073,1.6315,1.6541,1.6738,1.6899,1.7026,1.7124,1.7198,1.7255,1.7301,1.7338,1.7369,1.7395,1.7418,1.7439,1.7457,1.7475,1.7491,1.7508,1.7524,1.754,1.7557,1.7574,1.759,1.7606,1.762,1.7633,1.7644,1.7654,1.7662,1.767,1.7677,1.7683,1.7688,1.7693,1.7697,1.7701,1.7705,1.7708,1.7711,1.7714,1.7717,1.7719,1.7721,1.7723,1.7725,1.7727,1.7728,1.773,1.7731,1.7733,1.7734,1.7735,1.7736,1.7737,1.7738,1.7739,1.774,1.7741,1.7741,1.7742,1.7743,1.7743,1.7744,1.7744,1.7744,1.7745,1.7745,1.7745,1.7746,1.7746,1.7746,1.7746,1.7746,1.7747,1.7747,1.7747,1.7747,1.7747,1.7747,1.7747,1.7747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00055374,-0.00054866,-0.00052453,-0.00047867,-0.00038854,-0.00029766,-0.00014301,-2.643e-06,0.00020328,0.00019,0.00011731,1.852e-05,-0.00030642,-0.00057359,-0.00092797,-0.0012259,-0.0016018,-0.0019228,-0.0022859,-0.0024124,-0.0020706,-0.001602,-0.00112,-0.00061056,-0.00012824,0.00036423,0.00092795,0.0014735,0.0020903,0.0024198,0.0020468,0.0013983,0.00078275,0.00028962,-0.000175,-0.00086863,-0.0014495,-0.0019956,-0.0026047,-0.0032718,-0.0031444,-0.0024176,-0.0017143,-0.001194,-0.0009606,-0.00096878,-0.00071348,-0.00076184,-0.0016953,-0.0021424,-0.0026895,-0.0029598,-0.002985,-0.0030346,-0.0031789,-0.0030971,-0.0032527,-0.0027396,-0.0022772,-0.0016785,-0.0012063,-0.0006022,-0.00033198,-2.9348e-05,0.00021173,8.0607e-05,-7.2501e-05,-0.00051379,-0.0005156,-0.0009328,-0.00079192,-0.0011691,-0.00085227,-0.00083838,-0.00066251,-0.00041224,-8.9938e-05,-5.6218e-05,1.3435e-05,2.1671e-05,-4.4973e-05,3.8629e-05,-6.4981e-05,0.00013629,0.00016581,0.00025587,0.00022517,0.0003582,0.00038943,0.00050523,0.00051187,0.00054899,0.00054283,0.00054064,0.00054642,0.00054078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26933,-0.26932,-0.26932,-0.26932,-0.26932,-0.26931,-0.26931,-0.2693,-0.2693,-0.26929,-0.26929,-0.26928,-0.26927,-0.26927,-0.26926,-0.26925,-0.26923,-0.26922,-0.2692,-0.26918,-0.26915,-0.26912,-0.26909,-0.26905,-0.26901,-0.26896,-0.2689,-0.26884,-0.26878,-0.2687,-0.26862,-0.26854,-0.26845,-0.26835,-0.26824,-0.26813,-0.26801,-0.26789,-0.26776,-0.26762,-0.26748,-0.26734,-0.26719,-0.26704,-0.26689,-0.26674,-0.26658,-0.26642,-0.26626,-0.2661,-0.26594,-0.26579,-0.26563,-0.26548,-0.26533,-0.26519,-0.26505,-0.26492,-0.2648,-0.26468,-0.26457,-0.26447,-0.26437,-0.26429,-0.26422,-0.26415,-0.2641,-0.26406,-0.26403,-0.26401,-0.264
