-0.1309	1.6755	30000	0	2800	110.37	1671.7	0.12361
-0.1309	1.6755	30000	0	2825	106.83	1701.9	0.11582
-0.1309	1.6755	30000	0	2850	111.83	1699.1	0.12537
-0.1309	1.6755	30000	0	2875	114.63	1700.1	0.11857
-0.1309	1.6755	30000	0	2900	114.17	1714.4	0.11818
-0.1309	1.6755	30000	0	2925	120.09	1700.1	0.11374
-0.1309	1.6755	30000	0	2950	123.04	1699.7	0.11287
-0.1309	1.6755	30000	0	3000	127.41	1700.7	0.11243
-0.1309	1.6755	30000	0.01	2800	114.11	1668.5	0.12444
-0.1309	1.6755	30000	0.01	2825	110.77	1700.9	0.11569
-0.1309	1.6755	30000	0.01	2850	115.75	1699.1	0.12537
-0.1309	1.6755	30000	0.01	2875	118.63	1700.1	0.11857
-0.1309	1.6755	30000	0.01	2900	118.26	1714.4	0.11818
-0.1309	1.6755	30000	0.01	2925	124.29	1700.1	0.11374
-0.1309	1.6755	30000	0.01	2950	127.27	1697.3	0.11288
-0.1309	1.6755	30000	0.01	3000	131.89	1700.7	0.11243
-0.1309	1.6755	30000	0.02	2800	116.72	1678.6	0.12442
-0.1309	1.6755	30000	0.02	2825	117.68	1688.3	0.12209
-0.1309	1.6755	30000	0.02	2850	116.31	1710.5	0.11316
-0.1309	1.6755	30000	0.02	2875	122.52	1698.7	0.12344
-0.1309	1.6755	30000	0.02	2900	123.34	1713	0.12071
-0.1309	1.6755	30000	0.02	2925	128.25	1700.1	0.11373
-0.1309	1.6755	30000	0.02	2950	129.25	1711.1	0.11317
-0.1309	1.6755	30000	0.02	3000	135.2	1713.6	0.10973
-0.1309	1.6755	30000	0.03	2800	122.24	1666.5	0.12407
-0.1309	1.6755	30000	0.03	2825	123.27	1678.6	0.12225
-0.1309	1.6755	30000	0.03	2850	124.3	1689.3	0.11984
-0.1309	1.6755	30000	0.03	2875	128.35	1686.3	0.12143
-0.1309	1.6755	30000	0.03	2900	129.3	1698.7	0.12135
-0.1309	1.6755	30000	0.03	2925	130.19	1711.1	0.11808
-0.1309	1.6755	30000	0.03	2950	135.22	1700.1	0.11182
-0.1309	1.6755	30000	0.03	3000	141.65	1699.6	0.10918
-0.1309	1.6755	30000	0.04	2800	123.61	1680	0.12383
-0.1309	1.6755	30000	0.04	2825	125.69	1684.4	0.12191
-0.1309	1.6755	30000	0.04	2850	130.88	1670.2	0.12011
-0.1309	1.6755	30000	0.04	2875	130.88	1690.6	0.11776
-0.1309	1.6755	30000	0.04	2900	132.97	1696.3	0.11666
-0.1309	1.6755	30000	0.04	2925	138.24	1686.6	0.11839
-0.1309	1.6755	30000	0.04	2950	139.3	1698.7	0.11731
-0.1309	1.6755	30000	0.04	3000	145.43	1700.1	0.10815
-0.1309	1.6755	30000	0.05	2800	124.1	1691.9	0.1157
-0.1309	1.6755	30000	0.05	2825	133.01	1655.1	0.12098
-0.1309	1.6755	30000	0.05	2850	133.25	1679.2	0.11955
-0.1309	1.6755	30000	0.05	2875	135.41	1681.6	0.11773
-0.1309	1.6755	30000	0.05	2900	136.55	1694.6	0.11635
-0.1309	1.6755	30000	0.05	2925	138.24	1704.8	0.11085
-0.1309	1.6755	30000	0.05	2950	144.05	1690.8	0.11228
-0.1309	1.6755	30000	0.05	3000	150.47	1691.6	0.10827
-0.1309	1.6755	30500	0	2800	117.68	1639.4	0.13475
-0.1309	1.6755	30500	0	2825	119.62	1643.2	0.13214
-0.1309	1.6755	30500	0	2850	122.48	1644.9	0.1332
-0.1309	1.6755	30500	0	2875	121.46	1669.4	0.12738
-0.1309	1.6755	30500	0	2900	123.32	1675.9	0.12642
-0.1309	1.6755	30500	0	2925	127.23	1672.6	0.1236
-0.1309	1.6755	30500	0	2950	132.12	1653.2	0.1226
-0.1309	1.6755	30500	0	3000	132.78	1690.6	0.11782
-0.1309	1.6755	30500	0.01	2800	121.29	1637.9	0.13499
-0.1309	1.6755	30500	0.01	2825	123.3	1644.5	0.13185
-0.1309	1.6755	30500	0.01	2850	122.39	1668.8	0.13099
-0.1309	1.6755	30500	0.01	2875	125.33	1670.4	0.12714
-0.1309	1.6755	30500	0.01	2900	128.26	1668.2	0.12808
-0.1309	1.6755	30500	0.01	2925	131.23	1670.7	0.12329
-0.1309	1.6755	30500	0.01	2950	136.21	1653.2	0.1226
-0.1309	1.6755	30500	0.01	3000	137.06	1688.8	0.11833
-0.1309	1.6755	30500	0.02	2800	124.82	1637.8	0.13631
-0.1309	1.6755	30500	0.02	2825	125.97	1651.7	0.13166
-0.1309	1.6755	30500	0.02	2850	129.92	1645.1	0.12919
-0.1309	1.6755	30500	0.02	2875	129.06	1667.7	0.12787
-0.1309	1.6755	30500	0.02	2900	134.83	1651.6	0.12631
-0.1309	1.6755	30500	0.02	2925	134.08	1678.1	0.12732
-0.1309	1.6755	30500	0.02	2950	137.17	1679.4	0.12139
-0.1309	1.6755	30500	0.02	3000	143.26	1678.6	0.11815
-0.1309	1.6755	30500	0.03	2800	126.15	1648.6	0.13761
-0.1309	1.6755	30500	0.03	2825	129.44	1649.2	0.13503
-0.1309	1.6755	30500	0.03	2850	132.51	1648.6	0.12961
