24989,24995,25010,25032,25063,25102,25152,25215,25291,25385,25497,25632,25789,25973,26147,26232,26321,26427,26547,26665,26700,26688,26704,26759,26846,26946,26999,27077,27208,27370,27543,27734,27933,28130,28322,28508,28682,28857,29032,29198,29350,29502,29650,29792,29928,30058,30184,30305,30425,30538,30646,30763,30854,30945,31035,31134,31207,31288,31363,31430,31494,31554,31612,31674,31735,31795,31852,31904,31998,32142,32333,32524,32688,32822,32929,33045,33174,33245,33347,33449,33532,33618,33676,33724,33757,33801,33867,33950,34045,34146,34248,34349,34446,34534,34610,34672,34719,34749,34762
1520,1520.5,1521.8,1523.7,1526.4,1529.8,1533.9,1538.7,1544.2,1550.4,1557.3,1564.8,1572.9,1581.5,1590.9,1601.8,1613.8,1626.6,1640.4,1654.8,1671.2,1689.9,1710.4,1732.7,1757,1783.3,1811.9,1843.2,1875.9,1908.9,1941.6,1974,2005.6,2036.8,2067.4,2097.2,2126.6,2155.8,2184.4,2212.5,2239.9,2266.9,2293.1,2318.5,2343.1,2366.9,2390.1,2412.7,2435,2456.5,2477.2,2497.5,2517.2,2535,2552.4,2570.1,2586.9,2603,2618.2,2631.8,2644.8,2657,2669,2681.8,2694.3,2706.7,2718.6,2729.5,2739.9,2749.8,2757.9,2766.1,2773.7,2781.8,2788.7,2795,2798.9,2803.2,2806.9,2810.3,2813.5,2818.5,2822.4,2826.9,2830,2831.3,2830.7,2830.7,2830.3,2830.4,2829.6,2829.2,2829.5,2827.3,2823.8,2830.5,2834,2836.3,2838.1
0.029056,0.029287,0.030045,0.029719,0.029402,0.031171,0.03209,0.035023,0.03694,0.040631,0.042926,0.047551,0.049602,0.053882,0.033019,0.01575,0.02407,0.021484,0.026658,0.014932,-0.0002368,-0.001393,0.0067463,0.0098848,0.015556,0.010304,0.0064715,0.013678,0.018294,0.019387,0.020112,0.021122,0.020409,0.019441,0.018313,0.016742,0.015725,0.01556,0.014934,0.013241,0.012442,0.012261,0.011452,0.010845,0.010142,0.0096265,0.0092502,0.0087022,0.008786,0.0074848,0.0084882,0.0073592,0.0061416,0.0064026,0.0067478,0.0062878,0.0047933,0.006102,0.0045455,0.0049703,0.0041297,0.0044721,0.0040318,0.0049086,0.0040362,0.0048871,0.0034406,0.0054187,0.0091462,0.013836,0.016279,0.015201,0.012617,0.010629,0.0089458,0.012988,0.0095452,0.0071401,0.012556,0.008865,0.010573,0.0084248,0.0066047,0.0054127,0.0045551,0.00858,0.01242,0.016103,0.019121,0.021922,0.024691,0.027103,0.029471,0.031075,0.032112,0.033052,0.033724,0.034083,0.03422
1562,1561.6,1560.6,1559.1,1557.1,1554.4,1551.3,1547.5,1543.2,1538.3,1532.9,1526.9,1520.4,1513.4,1505.9,1497.8,1489,1479.6,1469.5,1458.6,1447,1434.2,1420.2,1405,1388.5,1370.7,1351.4,1330.3,1308.2,1286.5,1264,1241,1217.9,1194.6,1170.9,1147,1122.7,1097.9,1073,1048.1,1022.9,997.02,970.85,944.28,917.76,891.04,864.44,837.7,811.15,784.34,757.81,731.95,706.31,679.06,652.3,627.19,602.57,576.22,549.39,522.23,495.51,469.01,443.19,418.73,395.57,373.13,350.95,328.85,306.97,285.65,265.53,247.56,230.65,214.81,198.98,182.92,167.12,152.15,137.8,124.09,111.2,99.931,89.382,79.41,69.874,60.15,50.923,42.407,34.882,28.145,22.05,16.7,12.105,8.4793,5.5662,3.2188,1.3281,0.33498,5.5477e-14
0.0019985,0.001947,0.0018597,0.0018897,0.0018677,0.0018912,0.0018691,0.0018911,0.0018678,0.0018947,0.00183,0.0018536,0.0017166,0.0016761,0.0015137,0.0014552,0.0015259,0.0015216,0.0016483,0.002,0.0016142,0.0017449,0.0016781,0.0019504,0.0017527,0.002,0.0019846,0.002,0.00065947,-5.141e-05,0.00037876,-6.1201e-05,-0.00013852,-0.00026357,-0.00020787,-0.00036864,-2.2582e-05,-8.7523e-05,-0.00018173,-0.00035556,7.5837e-05,7.9036e-05,0.000376,0.00028431,0.00037878,0.00028709,0.0003666,0.00027466,0.00037198,0.00042504,0.00025211,-0.00018212,0.00047355,0.0011136,0.00035326,-0.000518,0.00024259,0.0013989,0.0016043,0.002,0.0016956,0.002,0.0012894,0.00075017,0.00021983,0.00037329,0.00040387,0.00084686,0.00079936,0.0010484,4.7212e-05,-0.0004877,-0.00059957,-0.00054333,0.00024281,0.0009758,0.0010701,0.0010022,0.0011413,0.0013378,0.00060525,-0.0003529,8.9281e-05,-0.00015942,0.0009189,0.001886,0.0016988,0.0017432,0.0015068,0.001759,0.0017338,0.0018568,0.0019111,0.0012218,0.0013351,0.0014001,0.0012884,0.00097572,0.001158
1.7744,1.7744,1.7744,1.7745,1.7745,1.7745,1.7745,1.7746,1.7746,1.7746,1.7747,1.7748,1.7748,1.7749,1.775,1.775,1.7751,1.7752,1.7752,1.7753,1.7754,1.7755,1.7756,1.7756,1.7757,1.7758,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7767,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7776,1.7777,1.7777,1.7778,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7785,1.7785,1.7786,1.7787,1.7787,1.7788,1.7788,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
5e-05,-5e-05,5e-05,-4.8639e-05,5e-05,-4.3833e-05,4.1846e-05,-4.1689e-05,4.3625e-05,-5e-05,2.2049e-05,-5e-05,-3.087e-05,-5e-05,2.8352e-05,-6.2595e-06,5e-05,-5e-05,3.9285e-05,-5e-05,-5.0069e-05,2.8352e-05,1.9192e-05,3.3697e-05,-3.8075e-05,5e-05,-2.6732e-05,-5e-05,-5e-05,5e-05,-5e-05,-4.1981e-05,-4.0438e-05,2.572e-05,-4.4174e-05,3.8509e-05,3.1735e-05,-1.4136e-05,-4.8961e-05,3.7762e-05,5e-05,-2.8352e-05,4.3433e-05,-3.0014e-05,2.8352e-05,-2.955e-05,2.8677e-05,-3.4244e-05,5e-05,3.8621e-06,-5e-05,-3.9189e-05,2.8352e-05,-5e-05,-2.8352e-05,-5e-05,4.6524e-05,4.6943e-05,5e-05,-4.421e-05,3.1814e-05,-3.1945e-05,-5e-05,-5e-05,-3.7182e-05,2.8352e-05,5e-05,5e-05,1.339e-05,-2.8352e-05,-5e-05,2.8352e-05,2.8352e-05,5e-05,5e-05,5e-05,2.8352e-05,4.9979e-05,2.8352e-05,2.8352e-05,-5e-05,2.8352e-05,3.8675e-05,2.8352e-05,5e-05,2.8352e-05,-2.8352e-05,2.8352e-05,-5e-05,4.6286e-05,2.8352e-05,4.8197e-05,4.2748e-06,-2.8352e-05,2.8352e-05,-5e-05,-2.8352e-05,2.8352e-05,-2.8352e-05
2.8422e-14,0.13396,0.44895,0.94363,1.6175,2.4698,3.4997,4.7061,6.0879,7.6436,9.3716,11.27,13.337,15.571,17.969,20.529,23.248,26.124,29.153,32.333,35.659,39.13,42.741,46.488,50.369,54.378,58.512,62.767,67.138,71.62,76.21,80.903,85.693,90.577,95.548,100.6,105.73,110.94,116.21,121.54,126.93,132.38,137.86,143.39,148.95,154.54,160.15,165.78,171.42,177.07,182.72,188.36,193.99,199.6,205.19,210.75,216.27,221.76,227.2,232.59,237.93,243.2,248.4,253.54,258.59,263.56,268.44,273.23,277.93,282.52,287,291.37,295.63,299.76,303.77,307.65,311.4,315.01,318.48,321.8,324.98,328.01,330.89,333.61,336.17,338.57,340.8,342.87,344.77,346.49,348.05,349.43,350.64,351.67,352.52,353.19,353.69,354,354.14
45668,45656,45627,45579,45521,45436,45321,45157,44932,44627,44229,43716,43082,42311,41657,41661,41697,41658,41582,41536,42129,43157,44100,44863,45508,46150,47240,48296,49005,49467,49809,49960,49999,49999,49984,49969,49999,50000,49953,49938,49988,49999,49999,49997,49999,50000,50000,50000,49993,49999,49999,49910,50000,50000,49985,49914,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49660,48869,47665,46499,45538,44835,44290,43675,42904,42549,41981,41405,40954,40541,40284,40103,39982,39746,39314,38799,38211,37617,36992,36399,35859,35310,34806,34632,34466,34358,34333
1385.8,1393.2,1406.1,1402.8,1407.4,1405.4,1409.7,1407.2,1410.1,1404.9,1409.4,1400.2,1409.5,1402.9,1414.4,1428.8,1428.6,1435.9,1425.9,1390.3,1451.7,1460.6,1486.4,1472,1503.7,1481.1,1483.7,1475.7,1509.5,1493.3,1423.4,1392.9,1348.5,1307.4,1256.3,1217.2,1170.1,1138.9,1108.4,1081.4,1025.7,990.85,936.23,907.96,869.96,842.99,806.37,785.24,757.81,735.59,731.54,739.2,667.7,608.54,640.46,685.31,613.88,526.02,495.28,436.31,452.91,397.69,458.01,468.39,501.52,471.3,456.11,406.42,396.25,355.41,443.25,478.27,476.26,461.21,360.82,271.62,245.18,246.45,209.5,172.81,263.44,380.74,317.55,340.78,193.27,16.238,48.685,21.215,59.579,5.6659,-1.0123,-43.872,-203.87,64.006,67.633,2.7845,1.7984,-94.648,22.941
