24934,24946,24974,25018,25080,25158,25251,25351,25467,25589,25711,25834,25967,26085,26190,26300,26404,26479,26562,26675,26799,26875,26921,26931,26993,27079,27073,27045,26989,26964,26990,27223,27480,27641,27763,27896,28071,28247,28387,28563,28737,28907,29071,29231,29384,29531,29672,29809,29940,30067,30196,30303,30411,30521,30624,30718,30809,30897,30983,31067,31147,31223,31296,31367,31434,31499,31561,31620,31676,31730,31782,31829,31873,31944,32007,32063,32115,32165,32207,32260,32341,32418,32515,32631,32763,32906,33032,33158,33275,33383,33490,33585,33680,33776,33871,33961,34043,34114,34174,34219,34248,34260
1520,1520.5,1521.5,1523.2,1525.4,1528.2,1531.5,1535.4,1539.8,1544.7,1550.3,1556.6,1563.5,1571.1,1579.5,1588.6,1598.3,1608.9,1619.1,1629.3,1639.7,1651.5,1666.8,1678.5,1682,1693.7,1715.4,1737.4,1763.6,1791.6,1823.5,1853.8,1885.4,1918.5,1951.3,1983.6,2015,2046.3,2077.2,2106.7,2135.3,2164,2191.8,2219.3,2245.8,2271.8,2296.8,2321.4,2345.2,2368.3,2390.4,2411.6,2432.3,2452.3,2471.3,2490,2508,2525.5,2542.4,2558.8,2574.6,2589.9,2604.6,2618.8,2632.5,2645.7,2658.3,2670.4,2681.8,2693,2703.4,2713.4,2722.8,2731.5,2739.8,2747.8,2755.4,2763.1,2770.4,2777,2782.4,2787.4,2792,2796.4,2800.3,2803.4,2806.6,2809.5,2812.4,2814.4,2815.7,2816.6,2816.8,2816.7,2816.5,2816.2,2816,2815.8,2815.6,2815.5,2815.4,2815.3
0.062293,0.062561,0.063021,0.064149,0.064774,0.065632,0.06047,0.058375,0.057968,0.051836,0.046776,0.044813,0.042396,0.031524,0.029604,0.028563,0.021692,0.015873,0.021255,0.02544,0.020896,0.0099533,0.0055117,0.0014927,0.017912,0.004566,-0.0024719,-0.0074065,-0.0053794,-0.0029253,0.015401,0.036053,0.023441,0.015325,0.012961,0.01638,0.019267,0.015041,0.014604,0.017561,0.015078,0.015504,0.013695,0.013882,0.012268,0.012322,0.010976,0.011176,0.0097464,0.010472,0.0090441,0.0080164,0.0085163,0.0081311,0.0073847,0.0069593,0.0066662,0.0065872,0.0063416,0.0061851,0.0058546,0.0056904,0.0054493,0.0052896,0.0050974,0.0049395,0.0047733,0.0045776,0.0044607,0.0042601,0.0043176,0.0034159,0.0049712,0.0065377,0.00492,0.0053255,0.0046736,0.0048252,0.0038892,0.0075663,0.0088008,0.0093009,0.013073,0.01523,0.018495,0.018778,0.017846,0.019783,0.017704,0.019757,0.019352,0.019679,0.022578,0.024987,0.027714,0.029731,0.031419,0.033114,0.034565,0.035257,0.035815,0.036034
1562,1561.6,1560.7,1559.3,1557.4,1555,1552.1,1548.8,1544.9,1540.7,1535.9,1530.7,1525,1518.9,1512.2,1505.1,1497.4,1489.2,1480.3,1471,1461,1450.5,1439.3,1427.2,1414.5,1401.4,1387.2,1371.8,1354.9,1336.2,1315.7,1293.7,1270.9,1248.1,1224.9,1202.1,1178.9,1154.3,1130,1104.8,1079.8,1054.3,1028.8,1002.9,977.03,950.99,924.86,898.83,873.23,846.87,822.29,797.01,770.94,745.24,718.87,692.88,667.04,641.23,615.6,590.79,566.08,541.78,517.63,493.91,470.38,447.31,424.54,402.18,379.97,358.13,336.49,315.74,295.2,275.12,255.81,237.29,219.71,202.7,186.32,170.46,154.99,140.13,125.87,112.5,100.05,88.466,77.855,68.053,59.058,50.542,42.571,35.253,28.611,22.65,17.381,12.813,9.0043,5.8794,3.4125,1.6145,0.47947,-2.3541e-14
0.0019272,0.001936,0.0019464,0.0019637,0.0019735,0.0019756,0.0019748,0.0019789,0.0019697,0.0019679,0.00183,0.0016497,0.0015635,0.0015859,0.0015401,0.0016848,0.0016598,0.0015701,0.0016594,0.0016482,0.0016594,0.0016111,0.0014379,0.0012691,0.0016391,0.0015498,0.0017461,0.0017488,0.0016777,0.0016598,0.0019192,0.0017157,0.0015233,0.0011477,0.00073043,-0.00037099,0.0010214,0.00062976,0.0005718,0.00080265,0.0005809,0.0007276,0.00066343,0.00077896,0.00070591,0.00072096,0.00080341,0.00034406,0.00069189,0.00049029,-0.00045153,0.00093015,0.00043141,0.001003,0.0010462,0.00099913,0.00094545,0.0012606,0.00081986,0.00076668,0.00075658,0.00078525,0.00078123,0.00081339,0.00082944,0.00082169,0.00083042,0.00095114,0.0010629,0.0012568,0.0012079,0.00097492,0.0014136,0.0011665,0.001147,0.00077537,0.00070032,0.00069886,0.00069769,0.00093302,0.0011793,0.0012789,0.0014068,0.0011007,0.0011622,0.00089309,0.00080091,0.00063703,0.0008157,0.001272,0.0015368,0.0017038,0.0018384,0.0018385,0.0018557,0.001877,0.0017025,0.001676,0.0016553,0.0017618,0.001831,0.0018389
1.8306,1.8306,1.8306,1.8306,1.8306,1.8306,1.8306,1.8307,1.8307,1.8307,1.8308,1.8308,1.8309,1.8309,1.831,1.8311,1.8311,1.8312,1.8313,1.8313,1.8314,1.8314,1.8315,1.8314,1.8322,1.8328,1.8334,1.8343,1.8341,1.8343,1.8342,1.8344,1.8344,1.8345,1.8345,1.8347,1.8347,1.8348,1.8348,1.835,1.8349,1.8351,1.8351,1.8352,1.8352,1.8354,1.8353,1.8355,1.8354,1.8357,1.8355,1.8359,1.8344,1.8329,1.8332,1.8329,1.8331,1.8331,1.8332,1.8332,1.8333,1.8333,1.8333,1.8333,1.8334,1.8334,1.8335,1.8335,1.8335,1.8335,1.8336,1.8336,1.8336,1.8337,1.8336,1.8338,1.8336,1.8339,1.8334,1.8339,1.8201,1.7897,1.7787,1.7801,1.7796,1.7799,1.7797,1.7799,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
7.4269e-06,8.7289e-05,1.6832e-05,5.5036e-05,-1.0812e-05,1.7722e-05,-7.8757e-06,1.1524e-05,-1.2311e-05,2.78e-06,-1.4553e-05,-5.1135e-06,-3.8121e-06,1.2831e-05,-5.386e-06,6.9122e-05,-2.0042e-05,4.1142e-05,-1.8047e-05,4.1903e-05,-1.9995e-05,4.2495e-06,-2.1597e-05,8.9639e-05,3.6445e-05,3.4069e-05,4.2994e-05,3.1832e-05,2.5598e-05,4.6721e-05,1.5226e-05,3.132e-05,5.4901e-07,4.5885e-05,-8.6995e-06,4.8984e-05,0.00011837,-2.8844e-05,0.00011705,-1.5542e-05,7.2524e-05,-6.735e-06,5.4528e-05,-1.4325e-05,1.9323e-05,-4.7496e-06,5.0656e-05,3.7825e-05,0.00012482,-2.5658e-05,8.2217e-05,7.2126e-05,-2.854e-05,0.00012882,3.6982e-05,3.931e-05,3.9186e-05,2.4986e-05,-2.3939e-05,5.7369e-05,-2.3386e-05,4.5445e-05,-2.6779e-05,4.4126e-05,-2.7497e-05,3.1414e-05,-1.2907e-05,6.548e-05,-8.5145e-06,8.1527e-05,-5.8612e-06,5.9999e-05,1.4174e-05,-1.3733e-06,-6.9723e-08,8.179e-06,3.8082e-05,-6.5077e-06,2.5646e-05,5.7381e-05,3.5254e-05,6.9508e-05,5.4668e-05,1.9366e-05,1.7997e-06,1.2308e-05,8.6384e-05,1.5976e-07,0.00012992,7.5063e-05,0.00010807,1.0183e-05,8.3711e-05,-1.8537e-05,7.0872e-05,-2.1345e-05,-8.3798e-06,1.1617e-05,7.3951e-05,6.4196e-05,0.00010699,6.8653e-05
2.8422e-14,0.12388,0.41517,0.87266,1.4959,2.2842,3.2369,4.3531,5.6316,7.0713,8.6708,10.429,12.343,14.412,16.634,19.006,21.527,24.194,27.004,29.954,33.043,36.266,39.622,43.106,46.715,50.446,54.295,58.259,62.333,66.515,70.799,75.182,79.659,84.227,88.881,93.616,98.427,103.31,108.26,113.28,118.35,123.48,128.65,133.87,139.12,144.41,149.73,155.07,160.43,165.8,171.18,176.56,181.94,187.31,192.67,198.01,203.33,208.61,213.87,219.09,224.26,229.39,234.46,239.47,244.43,249.31,254.12,258.86,263.51,268.08,272.56,276.94,281.22,285.4,289.48,293.44,297.29,301.02,304.63,308.12,311.47,314.7,317.78,320.73,323.54,326.21,328.73,331.1,333.33,335.4,337.31,339.07,340.67,342.11,343.39,344.5,345.45,346.24,346.87,347.32,347.61,347.74
46068,46009,45870,45647,45337,44938,44476,43999,43448,42895,42378,41899,41392,41022,40780,40539,40373,40427,40409,40201,39930,40022,40472,40978,40750,40771,41859,43128,44827,46451,47922,47748,47431,47890,48604,49187,49384,49553,49951,49984,49976,49987,49986,49989,49986,49991,49990,49990,49993,49991,49924,49979,49993,49961,49940,49958,49979,49993,49993,49992,49990,49993,49993,49994,49994,49993,49993,49991,49987,49988,49978,49984,49988,49770,49584,49426,49278,49155,49083,48900,48455,48024,47445,46710,45864,44928,44132,43340,42626,41964,41290,40704,40100,39493,38898,38340,37842,37413,37060,36794,36624,36551
1406.4,1404.2,1400.3,1394,1386.8,1379,1370.3,1361.4,1352.9,1343.4,1354.2,1372.4,1377.4,1371.5,1379,1362.1,1369,1389.7,1385.5,1388.5,1386.6,1400.6,1436.4,1466.9,1424.8,1437.6,1440.2,1460.5,1497.6,1515.3,1493.2,1484.7,1444.2,1416.3,1389.5,1389.9,1284.5,1255.3,1212.3,1157.9,1131.1,1086.9,1054.2,1011.6,980.44,944.9,907.49,901.08,852.63,831.77,839.19,745.99,756.69,697.52,676.56,660.02,644.18,614.04,615.01,600.76,584.26,565.81,550.24,533.32,518.22,505.02,491.28,471.15,451.49,429.48,416.08,417.79,381.74,376.15,365.49,389.51,386.66,378.76,371.68,344.95,306.2,289.03,272.03,285.07,269.45,285.34,285.42,295.96,261.1,188.05,153.24,108.41,57.842,35.127,19.158,14.809,26.462,19.587,17.594,14.434,13.815,9.0573
