26014,26015,26019,26025,26034,26047,26065,26089,26121,26163,26214,26277,26352,26441,26543,26658,26786,26925,27073,27227,27382,27533,27673,27796,27899,27987,28057,28108,28149,28184,28215,28254,28315,28415,28559,28732,28919,29101,29273,29440,29600,29754,29901,30042,30176,30304,30427,30547,30663,30775,30882,30985,31083,31177,31266,31352,31434,31512,31587,31658,31726,31791,31853,31912,31969,32022,32070,32116,32160,32203,32243,32280,32316,32350,32382,32416,32457,32511,32579,32664,32766,32883,33014,33156,33305,33458,33611,33758,33896,34020,34128,34217,34284,34327,34346
1520,1520.4,1521.5,1523.2,1525.5,1528.6,1532.3,1536.8,1542.2,1548.4,1555.5,1563.7,1573,1583.3,1594.9,1607.7,1621.9,1637.5,1654.6,1673.2,1693.5,1715.5,1739.2,1764.7,1791.7,1820.3,1849.7,1879.7,1910.2,1941.3,1972.9,2005.1,2037.7,2070.4,2102.9,2134.9,2166.3,2196.9,2226.8,2255.9,2284.2,2311.6,2338.2,2363.9,2388.6,2412.4,2435.6,2458.2,2480.4,2502,2522.8,2542.9,2562.2,2580.8,2598.7,2616,2632.6,2648.5,2663.8,2678.5,2692.5,2706,2718.9,2731.2,2743.1,2754.5,2765.4,2775.8,2785.7,2795.1,2804.2,2812.7,2820.9,2828.6,2835.9,2842.6,2848.7,2854,2858.8,2863,2866.8,2869.6,2871.7,2873.7,2875.6,2877.1,2878.2,2879.2,2879.4,2879.4,2879.8,2879.7,2879.6,2879.3,2879.2
0.0058724,0.0060865,0.0065878,0.0073631,0.0083949,0.00966,0.011129,0.012767,0.014533,0.016381,0.01826,0.020113,0.021879,0.023493,0.024884,0.02598,0.026706,0.026982,0.026729,0.025865,0.024304,0.02196,0.018786,0.015225,0.012286,0.009756,0.0069836,0.005049,0.0040809,0.0033022,0.0033077,0.0045707,0.0072476,0.011086,0.014023,0.015509,0.015442,0.014076,0.013224,0.012553,0.011741,0.011061,0.010385,0.0097759,0.0091734,0.0086791,0.0082962,0.0079843,0.0076627,0.007323,0.0069586,0.0066169,0.0063129,0.0060432,0.0057841,0.005534,0.0053014,0.0050822,0.0048788,0.0046914,0.0045216,0.0043537,0.0042055,0.0041082,0.0039566,0.0036955,0.0035198,0.0034309,0.0033744,0.0032802,0.00321,0.0031144,0.0030777,0.0029778,0.002975,0.0035832,0.0048007,0.0065306,0.0086934,0.011205,0.013985,0.016956,0.02004,0.023167,0.02627,0.029287,0.032147,0.034706,0.036923,0.038873,0.040538,0.041886,0.042894,0.043543,0.043821
1562,1561.6,1560.7,1559.3,1557.4,1554.9,1551.9,1548.4,1544.3,1539.6,1534.3,1528.4,1521.9,1514.8,1507,1498.5,1489.2,1479.3,1468.6,1457.1,1444.8,1431.6,1417.4,1402.1,1385.6,1367.9,1349.2,1329.5,1308.7,1286.9,1264,1239.9,1214.6,1188.2,1161.4,1134.5,1107.7,1081.1,1054,1026.8,999.4,971.86,944.23,916.52,888.78,861.01,833.22,805.48,777.84,750.32,722.95,695.76,668.74,641.95,615.41,589.14,563.18,537.54,512.25,487.35,462.84,438.76,415.13,391.96,369.3,347.21,325.62,304.58,284.1,264.24,244.98,226.38,208.41,191.14,174.52,158.37,142.72,127.67,113.28,99.639,86.787,74.752,63.623,53.407,44.078,35.7,28.192,21.709,15.988,11.189,7.4186,4.3636,2.0747,0.61947,-1.1784e-13
0.0014448,0.0014407,0.0014291,0.0013995,0.0013639,0.0013153,0.0012596,0.0011917,0.0011164,0.0010292,0.00093467,0.0008286,0.00071538,0.00059067,0.00045893,0.00031638,0.00016725,7.4033e-06,-0.00015836,-0.00033461,-0.00051643,-0.00071009,-0.00086911,-0.00080813,-0.00058523,-0.00060496,-0.00055944,-0.0002713,-0.00017513,-0.00011238,0.00012719,0.00036513,0.00066256,0.00069373,0.00038753,0.00015284,-0.00017924,-0.00022722,-9.8028e-05,-0.00014255,-0.00012407,-0.00011614,-0.0001077,-0.00010196,-9.4836e-05,-7.1554e-05,-5.6462e-05,-5.0728e-05,-5.5756e-05,-5.8439e-05,-6.1262e-05,-5.3285e-05,-4.8948e-05,-4.3346e-05,-4.4895e-05,-4.0686e-05,-4.0215e-05,-3.6364e-05,-3.5876e-05,-3.1094e-05,-3.1529e-05,-2.9889e-05,-2.4126e-05,-1.6827e-05,-4.6327e-05,-4.7866e-05,-2.5637e-05,-1.1957e-05,-1.7085e-05,-1.9097e-05,-1.8131e-05,-1.9434e-05,-6.8315e-06,-3.8533e-05,6.8891e-05,0.00026237,0.00043331,0.00060272,0.00076052,0.00091188,0.0010529,0.0011863,0.0013093,0.001424,0.0015278,0.0016262,0.0016808,0.0016568,0.0016765,0.0017414,0.0017842,0.0018248,0.0018493,0.0018698,0.0018715
1.682,1.682,1.682,1.682,1.682,1.6821,1.6821,1.6821,1.6822,1.6822,1.6823,1.6824,1.6824,1.6825,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6834,1.6835,1.6836,1.6837,1.6839,1.684,1.6841,1.6843,1.6844,1.6845,1.6847,1.6848,1.6849,1.6851,1.6852,1.6854,1.6855,1.6857,1.6858,1.6859,1.6861,1.6862,1.6864,1.6865,1.6866,1.6868,1.6869,1.687,1.6872,1.6873,1.6874,1.6875,1.6876,1.6877,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,-1.8523e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-2.1291e-05,5e-05,3.0802e-05,-2.1341e-05,5e-05,5e-05,3.9386e-07,3.4427e-05,5e-05,5e-05,5e-05,-4.2349e-05,-5e-05,-5e-05,-5e-05,2.7333e-05,3.293e-06,-5.8097e-06,6.1155e-06,-1.2207e-06,3.1649e-06,-8.492e-07,3.8166e-06,2.9358e-06,2.3262e-06,-7.0104e-07,-2.9043e-07,-1.0334e-06,8.2537e-07,9.7309e-07,1.0676e-06,1.4216e-07,1.893e-07,5.1071e-07,2.8247e-07,4.5249e-07,3.7692e-07,6.2522e-07,-1.7697e-07,4.8266e-07,2.2754e-06,-2.0057e-06,-6.0545e-06,4.7901e-06,3.1547e-06,2.0723e-06,-3.3416e-06,2.7169e-06,-3.4317e-06,5.5523e-06,-5.7986e-06,2.4658e-06,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,3.9087e-06,-1.7398e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-5e-05
0,0.1485,0.49764,1.0459,1.7927,2.7372,3.8783,5.2148,6.7451,8.4677,10.38,12.481,14.768,17.239,19.889,22.718,25.721,28.895,32.237,35.743,39.409,43.231,47.205,51.327,55.591,59.994,64.53,69.195,73.982,78.888,83.906,89.03,94.257,99.578,104.99,110.48,116.06,121.7,127.41,133.18,139,144.86,150.77,156.71,162.67,168.66,174.66,180.66,186.67,192.67,198.65,204.62,210.56,216.46,222.33,228.15,233.92,239.63,245.27,250.84,256.34,261.75,267.07,272.3,277.42,282.44,287.34,292.13,296.8,301.33,305.73,310,314.12,318.09,321.92,325.58,329.09,332.43,335.61,338.61,341.44,344.09,346.56,348.84,350.95,352.86,354.58,356.11,357.45,358.59,359.53,360.28,360.83,361.18,361.33
38830,38845,38879,38929,38993,39067,39147,39226,39299,39360,39404,39425,39421,39389,39329,39244,39144,39038,38940,38873,38862,38942,39157,39546,40109,40834,41711,42728,43846,45040,46290,47519,48609,49406,49840,50000,50000,49984,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49999,50000,49965,49848,49608,49228,48704,48042,47241,46329,45357,44349,43331,42328,41381,40496,39707,39046,38504,38098,37831,37716
1229.8,1231.7,1236.5,1245.7,1257.3,1272.1,1289,1308.4,1329.1,1351.8,1375.3,1399.6,1424.9,1450,1474.8,1502.3,1531.6,1562.2,1588.4,1612,1634.4,1655.3,1668.5,1657.3,1625.9,1605.7,1562.4,1505.5,1460.2,1416.5,1364.3,1312.1,1254.7,1207.3,1175.1,1147.7,1125.3,1089.7,1045.2,1011.1,973.48,936.87,901.48,866.29,830.62,800.25,779.63,763.69,747.14,726.21,701.9,677.71,656.6,636.92,618.23,599.23,581.09,563.38,546.95,531.18,517,503.61,490.72,478.55,470.84,460.89,449.11,438.76,430.82,423,415.24,408.01,399.73,396.06,378.9,351.12,323.31,297.88,275.17,250.32,221.96,194.08,166.07,135.33,116.75,105.01,81.723,60.169,20.892,-24.829,-37.96,-43.017,-65.071,-117.28,-141.89
