1.78,1.78,1.78,1.78,1.7801,1.7801,1.7801,1.7801,1.7801,1.7801,1.7802,1.7802,1.7802,1.7802,1.7802,1.7802,1.7803,1.7803,1.7803,1.7803,1.7803,1.7803,1.7804,1.7804,1.7804,1.7804,1.7804,1.7804,1.7805,1.7805,1.7805,1.7805,1.7805,1.7806,1.7806,1.7806,1.7806,1.7806,1.7807,1.7807,1.7807,1.7807,1.7808,1.7808,1.7808,1.7808,1.7808,1.7809,1.7809,1.7809,1.7809,1.7809,1.781,1.781,1.781,1.781,1.781,1.7811,1.7811,1.7811,1.7811,1.7811,1.7812,1.7812,1.7812,1.7812,1.7812,1.7813,1.7813,1.7813,1.7813,1.7813,1.7813,1.7814,1.7814,1.7814,1.7814,1.7814,1.7814,1.7815,1.7815,1.7815,1.7815,1.7815,1.7815,1.7816,1.7816,1.7816,1.7816,1.7816,1.7816,1.7816,1.7817,1.7817,1.7817,1.7817,1.7817,1.7817,1.7817,1.7818,1.7818,1.7818,1.7818,1.7818,1.7818,1.7818,1.7819,1.7819,1.7819,1.7819,1.7819,1.7819,1.7819,1.7819,1.782,1.782,1.782,1.782,1.782,1.782,1.782,1.782,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826
-0.14359,-0.14315,-0.14271,-0.14226,-0.14181,-0.14137,-0.14092,-0.14047,-0.14001,-0.13956,-0.1391,-0.13864,-0.13818,-0.13772,-0.13726,-0.1368,-0.13633,-0.13587,-0.1354,-0.13493,-0.13446,-0.13399,-0.13351,-0.13304,-0.13256,-0.13208,-0.1316,-0.13112,-0.13064,-0.13016,-0.12967,-0.12918,-0.1287,-0.12821,-0.12771,-0.12722,-0.12673,-0.12623,-0.12573,-0.12523,-0.12473,-0.12423,-0.12372,-0.12321,-0.12271,-0.12219,-0.12168,-0.12117,-0.12065,-0.12013,-0.11961,-0.11909,-0.11856,-0.11803,-0.1175,-0.11697,-0.11643,-0.1159,-0.11535,-0.11481,-0.11427,-0.11372,-0.11317,-0.11262,-0.11206,-0.1115,-0.11094,-0.11037,-0.10981,-0.10924,-0.10867,-0.10809,-0.10751,-0.10693,-0.10635,-0.10576,-0.10517,-0.10458,-0.10398,-0.10338,-0.10278,-0.10218,-0.10157,-0.10096,-0.10035,-0.099734,-0.099116,-0.098494,-0.097869,-0.097241,-0.09661,-0.095976,-0.095339,-0.094699,-0.094055,-0.093408,-0.092758,-0.092105,-0.091448,-0.090788,-0.090124,-0.089457,-0.088786,-0.088112,-0.087434,-0.086752,-0.086067,-0.085378,-0.084686,-0.083989,-0.083289,-0.082585,-0.081877,-0.081165,-0.080449,-0.079729,-0.079005,-0.078277,-0.077544,-0.076808,-0.076067,-0.075322,-0.074573,-0.073819,-0.07306,-0.072298,-0.07153,-0.070758,-0.069982,-0.0692,-0.068414,-0.067623,-0.066828,-0.066027,-0.065221,-0.06441,-0.063595,-0.062774,-0.061946,-0.061112,-0.060287,-0.059459,-0.058632,-0.057805,-0.056978,-0.056151,-0.055324,-0.054498,-0.053671,-0.052845,-0.052018,-0.051192,-0.050366,-0.04954,-0.048713,-0.047887,-0.047062,-0.046236,-0.04541,-0.044584,-0.043759,-0.042933,-0.042108,-0.041282,-0.040457,-0.039632,-0.038806,-0.037981,-0.037156,-0.036331,-0.035506,-0.034681,-0.033857,-0.033032,-0.032207,-0.031383,-0.030558,-0.029733,-0.028909,-0.028084,-0.02726,-0.026436,-0.025611,-0.024787,-0.023963,-0.023139,-0.022315,-0.021491,-0.020667,-0.019843,-0.019019,-0.018195,-0.017371,-0.016547,-0.015723,-0.014899,-0.014076,-0.013252,-0.012428,-0.011604,-0.010781,-0.009957,-0.0091334,-0.0083097,-0.0074861,-0.0066626,-0.005839,-0.0050154,-0.0041919,-0.0033684,-0.0025448,-0.0017213,-0.00089784,-7.4341e-05,0.00074915,0.0015726,0.0023961,0.0032196,0.0040431,0.0048666,0.0056901,0.0065135,0.007337
34544,34714,34886,35061,35238,35417,35599,35784,35972,36165,36361,36562,36768,36980,37198,37422,37653,37890,38133,38382,38637,38898,39167,39445,39730,40024,40325,40633,40949,41271,41600,41936,42277,42624,42977,43335,43699,44068,44442,44820,45203,45591,45983,46379,46779,47182,47590,48001,48416,48833,49252,49673,50096,50519,50943,51367,51791,52214,52637,53059,53479,53898,54315,54729,55141,55549,55956,56359,56760,57159,57557,57952,58346,58740,59133,59525,59918,60312,60707,61102,61498,61896,62295,62695,63096,63499,63904,64311,64720,65131,65544,65959,66376,66795,67215,67636,68060,68484,68910,69338,69766,70196,70627,71058,71491,71925,72359,72794,73230,73667,74104,74542,74980,75418,75857,76296,76735,77174,77613,78052,78491,78930,79368,79807,80244,80681,81118,81553,81988,82422,82855,83287,83718,84148,84576,85002,85427,85851,86273,86693,87104,87511,87913,88310,88702,89088,89470,89847,90218,90584,90946,91302,91653,92000,92341,92677,93008,93334,93655,93970,94281,94587,94888,95183,95474,95759,96040,96315,96585,96851,97111,97366,97616,97861,98101,98336,98566,98791,99011,99225,99435,99640,99839,1.0003e+05,1.0022e+05,1.0041e+05,1.0059e+05,1.0076e+05,1.0093e+05,1.0109e+05,1.0125e+05,1.0141e+05,1.0156e+05,1.017e+05,1.0184e+05,1.0197e+05,1.021e+05,1.0223e+05,1.0235e+05,1.0246e+05,1.0257e+05,1.0267e+05,1.0277e+05,1.0286e+05,1.0295e+05,1.0304e+05,1.0311e+05,1.0319e+05,1.0326e+05,1.0332e+05,1.0338e+05,1.0343e+05,1.0348e+05,1.0352e+05,1.0356e+05,1.0359e+05,1.0362e+05,1.0364e+05,1.0366e+05,1.0367e+05,1.0368e+05,1.0368e+05,1.0368e+05
2892.6,2903.4,2914.2,2924.9,2935.7,2946.5,2957.3,2968,2978.7,2989.3,2999.8,3010.3,3020.5,3030.6,3040.6,3050.7,3060.9,3071.1,3081.5,3091.9,3102.1,3112.1,3121.7,3131.3,3141,3150.8,3160.9,3171,3181.4,3192,3202.7,3213.7,3224.9,3236.2,3247.7,3259.3,3271.1,3283.1,3295.2,3307.5,3320,3332.7,3345.5,3358.4,3371.6,3384.9,3398.3,3412,3426,3440.4,3455.1,3470,3485.3,3500.7,3516.5,3532.4,3548.6,3564.9,3581.5,3598.3,3615.3,3632.5,3649.9,3667.5,3685.3,3703.2,3721.2,3739.3,3757.5,3775.9,3794.3,3812.9,3831.5,3850.1,3868.8,3887.6,3906.5,3925.4,3944.4,3963.6,3982.9,4002.4,4022,4041.7,4061.5,4081.5,4101.5,4121.7,4142.1,4162.7,4183.6,4204.7,4225.9,4247.5,4269.2,4291.1,4313.3,4335.7,4358.4,4381.2,4404.4,4427.7,4451.3,4475.1,4499.2,4523.5,4548.1,4572.9,4598,4623.3,4648.9,4674.8,4700.9,4727.3,4754,4781,4808.2,4835.8,4863.6,4891.8,4920.2,4949,4978.1,5007.5,5037.2,5067.2,5097.6,5128.3,5159.4,5190.8,5222.6,5254.8,5287.3,5320.3,5353.6,5387.3,5421.4,5461.9,5501,5480.5,5479.9,5479.2,5478.5,5477.9,5477.2,5476.6,5475.9,5475.3,5474.7,5474.1,5473.5,5472.9,5472.3,5471.8,5471.2,5470.7,5470.1,5469.6,5469,5468.5,5468,5467.5,5467,5466.6,5466.1,5465.6,5465.2,5464.7,5464.3,5463.9,5463.4,5463,5462.6,5462.2,5461.8,5461.5,5461.1,5460.7,5460.4,5460.1,5459.7,5459.4,5459.1,5458.8,5458.5,5458.2,5457.9,5457.6,5457.4,5457.1,5456.9,5456.7,5456.4,5456.2,5456,5455.8,5455.6,5455.4,5455.3,5455.1,5454.9,5454.8,5454.7,5454.5,5454.4,5454.3,5454.2,5454.1,5454,5453.9,5453.9,5453.8,5453.8,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.7,5453.8
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222
0.15233,0.1562,0.16052,0.16525,0.17034,0.17578,0.18174,0.18821,0.19514,0.20245,0.21114,0.22141,0.2315,0.23959,0.24417,0.24672,0.24855,0.25054,0.25355,0.26091,0.27438,0.2893,0.30092,0.3051,0.30671,0.30796,0.30879,0.30915,0.30895,0.30827,0.30742,0.30675,0.30659,0.30718,0.30823,0.30933,0.31006,0.31026,0.3104,0.31051,0.31058,0.31061,0.31062,0.31063,0.31063,0.31064,0.30876,0.29999,0.28688,0.27263,0.26037,0.24968,0.23903,0.22839,0.21772,0.207,0.19627,0.18551,0.1747,0.16382,0.1508,0.13621,0.1233,0.11534,0.11459,0.11715,0.12162,0.12734,0.13366,0.14239,0.15478,0.16894,0.18298,0.1956,0.20925,0.22285,0.2344,0.24191,0.24547,0.24781,0.24975,0.25206,0.25553,0.26041,0.26649,0.27352,0.2813,0.27822,0.27295,0.26767,0.26239,0.25712,0.25184,0.24656,0.24128,0.23601,0.23073,0.22545,0.22018,0.2149,0.20962,0.20434,0.19907,0.19379,0.18851,0.18323,0.17796,0.17268,0.1674,0.16213,0.15685,0.15157,0.14629,0.14102,0.13574,0.13046,0.12519,0.11991,0.11463,0.10935,0.10408,0.0988,0.093523,0.088245,0.082968,0.077691,0.072414,0.067137,0.061859,0.056582,0.051305,0.046028,0.040751,0.035473,0.030196,0.024919,0.019642,0.014365,0.0090875,0.0038103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,3285.2,3270.4,3255.6,3240.8,3226,3211.2,3196.4,3181.6,3166.8,3152,3137.1,3122.3,3107.5,3092.7,3077.9,3063.1,3048.3,3033.5,3018.7,3003.9,2989.1,2974.3,2959.5,2944.7,2929.9,2915.1,2900.3,2885.5,2870.7,2855.9,2841.1,2826.3,2811.4,2796.6,2781.8,2767,2752.2,2737.4,2722.6,2707.8,2693,2678.2,2663.4,2648.6,2633.8,2619,2604.2,2589.4,2574.6,2559.8,2545,2530.2,2515.4,2500.5,2485.7,2470.9,2456.1,2441.3,2426.5,2411.7,2396.9,2382.1,2367.3,2352.5,2337.7,2322.9,2308.1,2293.3,2278.5,2263.7,2248.9,2234.1,2219.3,2204.5,2189.7,2174.8,2160,2145.2,2130.4,2115.6,2100.8,2086,2071.2,2056.4,2041.6,2026.8,2012,1997.2,1982.4,1967.6,1952.8,1938,1923.2,1908.4,1893.6,1878.8,1863.9,1849.1,1834.3,1819.5,1804.7,1789.9,1775.1,1760.3,1745.5,1730.7,1715.9,1701.1,1686.3,1671.5,1656.7,1641.9,1627.1,1612.3,1597.5,1582.7,1567.9,1553.1,1538.2,1523.4,1508.6,1493.8,1479,1464.2,1449.4,1434.6,1419.8,1405,1390.2,1375.4,1360.6,1345.8,1331,1316.2,1301.4,1155.7,1140.9,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1,1126.1
0.058842,0.059182,0.059614,0.060118,0.060699,0.061364,0.06212,0.062994,0.063983,0.06509,0.066315,0.067695,0.069281,0.071024,0.072849,0.07466,0.076434,0.078167,0.079868,0.081567,0.083379,0.085428,0.087692,0.090044,0.0923,0.09446,0.096539,0.098528,0.10042,0.10221,0.1039,0.10548,0.10696,0.10836,0.10969,0.11096,0.11217,0.11331,0.11438,0.11538,0.11632,0.11719,0.11801,0.11877,0.11947,0.12012,0.12073,0.12127,0.12166,0.12185,0.12188,0.12179,0.12158,0.12126,0.12083,0.12031,0.11968,0.11897,0.11817,0.11728,0.11631,0.11524,0.11406,0.1128,0.1115,0.11024,0.10902,0.10784,0.10672,0.10565,0.10465,0.10377,0.10299,0.10232,0.10174,0.10126,0.10088,0.10058,0.10032,0.10007,0.099843,0.099634,0.099448,0.099297,0.099189,0.099132,0.099129,0.099187,0.099199,0.09918,0.099139,0.099075,0.098988,0.098881,0.098752,0.098604,0.098436,0.098248,0.098042,0.097817,0.097574,0.097313,0.097035,0.09674,0.096428,0.096099,0.095755,0.095394,0.095017,0.094625,0.094217,0.093794,0.093356,0.092902,0.092434,0.09195,0.091452,0.090939,0.090411,0.089869,0.089311,0.088738,0.088151,0.087548,0.086931,0.086298,0.08565,0.084987,0.084308,0.083614,0.082903,0.082177,0.081435,0.080676,0.079901,0.079109,0.078298,0.077493,0.076661,0.075711,0.074789,0.073872,0.072954,0.072036,0.071118,0.0702,0.069281,0.068362,0.067444,0.066524,0.065605,0.064686,0.063766,0.062846,0.061926,0.061006,0.060086,0.059165,0.058244,0.057324,0.056402,0.055481,0.05456,0.053638,0.052717,0.051795,0.050873,0.049951,0.049029,0.048106,0.047184,0.046261,0.045339,0.044416,0.043493,0.04257,0.041646,0.040723,0.039799,0.038876,0.037952,0.037029,0.036105,0.035181,0.034257,0.033332,0.032408,0.031484,0.03056,0.029635,0.02871,0.027786,0.026861,0.025936,0.025012,0.024087,0.023162,0.022237,0.021312,0.020387,0.019461,0.018536,0.017611,0.016686,0.01576,0.014835,0.01391,0.012984,0.012059,0.011133,0.010208,0.0092824,0.0083569,0.0074314,0.0065059,0.0055804,0.0046549,0.0037293,0.0028038,0.0018783,0.00095283,2.7348e-05,0
36905,36203,35502,34805,34110,33418,32726,32034,31339,30642,29941,29235,28522,27799,27070,26338,25604,24870,24139,23411,22684,21956,21225,20493,19767,19049,18341,17644,16960,16291,15637,15000,14381,13779,13195,12630,12083,11554,11044,10552,10079,9623.5,9186,8766,8363,7991.8,7651.6,7323.1,7006.9,6703.3,6412.1,6133,5865.8,5610.2,5365.4,5151.4,4947.9,4752.1,4563.7,4382.7,4208.9,4042.1,3882.3,3729.3,3582.9,3442.7,3308.4,3179.7,3056.2,2937.7,2823.9,2714.5,2609.1,2507.5,2409.4,2314.6,2223,2134.3,2048.5,1965.5,1885.3,1807.6,1732.5,1659.9,1589.7,1521.7,1455.9,1392.2,1330.6,1271.1,1213.7,1158.3,1104.9,1053.5,1004,956.34,910.53,866.52,824.25,783.68,744.77,707.46,671.73,637.39,603.7,571.6,541.03,511.92,484.22,457.88,432.82,409.02,386.41,364.94,344.57,325.24,306.92,289.55,273.1,257.52,242.78,228.83,215.64,203.16,191.38,180.25,169.74,159.81,150.45,141.62,133.3,125.46,118.07,111.11,104.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
