26631,26629,26624,26619,26613,26608,26606,26610,26623,26647,26686,26742,26819,26919,27044,27192,27349,27506,27657,27793,27912,28010,28081,28128,28159,28186,28223,28286,28379,28487,28594,28691,28788,28904,29054,29236,29428,29615,29792,29963,30127,30284,30435,30579,30717,30848,30974,31094,31210,31322,31429,31532,31631,31725,31815,31901,31984,32060,32130,32198,32263,32324,32382,32438,32493,32542,32589,32635,32678,32720,32759,32797,32833,32867,32898,32931,32959,32983,33007,33040,33085,33156,33263,33393,33537,33690,33846,34001,34148,34282,34398,34492,34562,34608,34627
1520,1520.3,1521.1,1522.3,1524,1526.2,1529,1532.3,1536.3,1541.1,1546.6,1553,1560.4,1568.7,1578.1,1589.4,1602.8,1617.7,1633.9,1651.4,1670.2,1690.4,1712,1735,1759.3,1785.4,1813.2,1843.3,1875.6,1908.5,1941.5,1974.6,2007.8,2041.1,2074.1,2106.5,2138.3,2169.3,2199.5,2228.9,2257.4,2285.1,2311.9,2337.8,2362.9,2387.1,2410.3,2432.8,2454.7,2475.9,2496.5,2516.4,2535.6,2554.1,2571.9,2589,2605.4,2621.2,2636.3,2650.7,2664.6,2677.7,2690.4,2702.4,2713.9,2725.1,2735.4,2745.5,2755,2764.3,2772.9,2781.4,2789.4,2797,2803.9,2810.6,2817.2,2823.1,2828.4,2833,2836.9,2839.3,2841.3,2843.2,2844.8,2845.7,2846.3,2846.4,2847,2847.4,2847.9,2848.4,2848.6,2849.2,2849.8
-0.0080026,-0.0076804,-0.0069225,-0.0057316,-0.0041112,-0.0020591,0.00041563,0.0033228,0.0066064,0.010189,0.013963,0.017866,0.021808,0.025747,0.029362,0.030825,0.029432,0.027029,0.023857,0.019961,0.016039,0.011834,0.0077782,0.0046688,0.0033308,0.0033412,0.0052575,0.0083742,0.010494,0.010705,0.0095189,0.0085262,0.0089553,0.011028,0.013769,0.015083,0.014649,0.01355,0.012668,0.011992,0.011201,0.010555,0.0098916,0.009347,0.0087807,0.0082818,0.0077934,0.0074469,0.0071128,0.0068212,0.0064798,0.0062053,0.0058971,0.0056722,0.0053741,0.005215,0.0048921,0.0044925,0.0042966,0.0041775,0.0039576,0.0038753,0.0036359,0.0036978,0.0035393,0.003109,0.0033598,0.0030798,0.0031376,0.0029585,0.002985,0.002916,0.0029079,0.0026311,0.0028779,0.0029211,0.0023729,0.0022831,0.0028024,0.0043788,0.0064821,0.01134,0.01644,0.020333,0.024168,0.027673,0.031122,0.034231,0.036925,0.039029,0.040323,0.04124,0.041942,0.042377,0.042565
1562,1561.6,1560.8,1559.4,1557.6,1555.2,1552.3,1548.9,1545,1540.5,1535.4,1529.7,1523.5,1516.7,1509.3,1501.3,1492.7,1483.4,1473.4,1462.7,1451.2,1438.8,1425.3,1410.7,1394.8,1377.4,1358.5,1337.9,1315.9,1293.4,1270.3,1246.5,1221.6,1195.6,1168.8,1141.9,1115.1,1088.3,1061.1,1033.7,1006.2,978.49,950.7,922.81,894.9,866.97,839.06,811.17,783.35,755.65,728.11,700.72,673.53,646.56,619.85,593.39,567.28,541.54,516.09,491.01,466.36,442.11,418.36,395,372.21,350.06,328.19,307.1,286.43,266.52,247.1,228.52,210.58,193.22,176.43,160.39,145.3,130.76,116.77,103.2,90.241,77.486,65.597,54.762,44.987,36.118,28.284,21.346,15.584,10.757,6.8996,3.8827,1.728,0.50099,3.4821e-13
0.0019966,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0019498,0.0018756,0.0017614,0.0016596,0.0015173,0.0014212,0.00097974,-5.0363e-05,-0.00065218,-0.00074656,-0.001,-0.001,-0.001,-0.001,-0.00085887,-0.00049087,-0.00012996,0.00016702,0.00058091,0.00056448,0.00022912,-0.00013048,-0.00024863,-7.1487e-05,0.00022551,0.00046578,0.00039425,4.4116e-05,-0.0001516,-0.00018131,-0.00010491,-0.0001254,-0.00011024,-0.00010416,-9.2961e-05,-8.5356e-05,-8.2362e-05,-7.7275e-05,-6.4527e-05,-4.9794e-05,-4.7754e-05,-4.8578e-05,-4.8622e-05,-4.3984e-05,-4.2803e-05,-3.8157e-05,-4.2291e-05,-2.287e-05,-7.5294e-05,-4.4954e-05,-2.2315e-05,-2.6421e-05,-3.2613e-05,-1.4064e-05,-4.48e-05,4.6703e-05,-0.00011713,1.9411e-05,-3.7702e-06,-3.7354e-05,8.9471e-06,-5.9557e-05,2.026e-05,-0.00018246,-1.3373e-05,-5.8575e-05,0.00013604,-0.00014621,-6.7435e-05,-2.3282e-06,0.00037489,0.00049913,0.0011149,0.0017082,0.0016346,0.0015762,0.0016796,0.0017537,0.001895,0.001851,0.0018418,0.0014744,0.0011137,0.0011771,0.0011559,0.0011587,0.0011666
1.6815,1.6815,1.6815,1.6815,1.6815,1.6815,1.6816,1.6816,1.6817,1.6817,1.6818,1.6819,1.682,1.682,1.6821,1.6822,1.6824,1.6825,1.6826,1.6827,1.6828,1.683,1.6831,1.6832,1.6833,1.6835,1.6836,1.6838,1.6839,1.684,1.6842,1.6843,1.6845,1.6847,1.6848,1.685,1.6851,1.6853,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6865,1.6866,1.6868,1.6869,1.687,1.6872,1.6873,1.6874,1.6875,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6892,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
5e-05,3.5427e-06,2.1536e-06,-3.1923e-06,3.9354e-06,-5.0916e-06,7.6141e-06,-1.6691e-05,-3.4926e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,2.3797e-05,-1.7586e-05,2.0966e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-4.545e-05,-5e-05,-5e-05,7.2003e-06,5e-05,5e-05,2.5206e-05,-5e-05,-5e-05,-1.8598e-05,1.002e-05,4.9726e-06,-3.7068e-06,4.4917e-06,-5.9146e-07,2.9337e-06,-9.6352e-08,9.0825e-07,1.0218e-06,2.6601e-06,1.3594e-06,-2.8915e-07,-4.7379e-08,4.1337e-07,3.3946e-07,9.3379e-07,-1.0126e-06,2.6887e-06,-2.4225e-06,-6.2678e-06,1.0572e-05,-1.9577e-06,-3.2149e-07,1.9125e-06,-3.1179e-06,6.7428e-06,4.8536e-07,-2.663e-05,5e-05,-4.932e-05,4.3257e-05,-4.2726e-05,4.2124e-05,-5e-05,1.8747e-05,-3.1805e-07,3.5257e-05,-1.3751e-05,-5e-05,3.8019e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-5e-05,1.4598e-05,5e-05,5e-05,5e-05,-5e-05,-5e-05,-5e-05,-5e-05,5e-05,-5e-05,4.9542e-05,5e-05
0,0.1612,0.54021,1.1354,1.9461,2.9714,4.2101,5.6609,7.3221,9.192,11.268,13.549,16.032,18.713,21.591,24.661,27.921,31.367,34.995,38.801,42.78,46.929,51.243,55.718,60.347,65.126,70.05,75.114,80.311,85.636,91.083,96.646,102.32,108.1,113.97,119.94,125.98,132.11,138.31,144.57,150.89,157.26,163.67,170.11,176.59,183.09,189.6,196.12,202.64,209.15,215.65,222.12,228.57,234.98,241.35,247.67,253.93,260.12,266.25,272.3,278.26,284.14,289.92,295.59,301.15,306.6,311.92,317.12,322.18,327.11,331.89,336.52,340.99,345.31,349.46,353.43,357.24,360.87,364.31,367.57,370.64,373.52,376.2,378.69,380.97,383.04,384.91,386.57,388.03,389.26,390.29,391.1,391.7,392.07,392.24
35233,35259,35318,35407,35520,35650,35788,35922,36037,36121,36160,36139,36044,35861,35585,35267,34990,34777,34649,34646,34783,35090,35593,36289,37132,38081,39052,39961,40778,41513,42253,43046,43837,44491,44879,45000,45000,44992,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44980,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44972,44980,45000,45000,44909,44703,44277,43593,42759,41839,40863,39879,38922,38045,37263,36603,36079,35687,35448,35354
990.73,992.04,996.64,1003.6,1012.7,1023.5,1035.6,1048.4,1070.6,1096.4,1128,1155.5,1187.4,1208.3,1281.9,1442.7,1550.1,1569.4,1613.4,1617.9,1623.4,1629.6,1617.5,1579.1,1546.7,1521.3,1476.3,1476,1470.9,1447.6,1408.9,1355.3,1294.9,1235.6,1192.1,1162.8,1133.8,1096.8,1053.3,1016.9,978.58,941.51,905.84,872.56,840,805.79,775.12,751.77,732.98,713.04,691.33,669.26,648.79,628.85,610.15,589.36,576.77,555.89,536.88,521.18,506.33,489.96,479.79,457.33,465.3,437.2,430.26,425.54,410.98,412.66,394.33,416.28,385.61,386.27,354.52,387.93,371.72,358.01,309.77,291.52,207.49,134.2,133.23,129.26,87.948,32.125,-13.787,-16.414,17.184,2.3032,82.717,33.214,15.767,4.2624,0.21507
