0,7.4569e-06,1.4914e-05,2.2371e-05,2.9828e-05,6.7112e-05,0.0001044,0.00014168,0.00017897,0.00036539,0.00055181,0.00073824,0.00092466,0.0018568,0.0027889,0.003721,0.0046531,0.0093137,0.013974,0.018635,0.023295,0.046598,0.069901,0.093204,0.11651,0.22259,0.32867,0.43476,0.54084,0.64693,0.75301,0.85909,0.96518,1.0713,1.1773,1.2834,1.3895,1.4956,1.6017,1.7078,1.8138,1.9199,2.026,2.1321,2.2382,2.3443,2.4504,2.5564,2.6625,2.7686,2.8747,2.9808,3.0869,3.1929,3.299,3.4051,3.5112,3.6173,3.7234,3.8294,3.9355,4.0125,4.0894,4.1664,4.2434,4.2434,4.2867,4.3887,4.5487,4.7667,5.0424,5.3754,5.7652,6.2115,6.7137,7.2711,7.8831,8.5489,9.2677,10.039,10.861,11.733,12.654,13.623,14.639,15.701,16.806,17.955,19.145,20.374,21.643,22.948,24.288,25.662,27.068,28.504,29.968,31.459,32.975,34.514,36.073,37.652,39.248,40.859,42.483,44.119,45.763,47.415,49.072,50.732,52.393,54.053,55.71,57.362,59.006,60.642,62.266,63.877,65.473,67.052,68.611,70.15,71.666,73.157,74.621,76.057,77.463,78.837,80.177,81.482,82.751,83.98,85.17,86.319,87.424,88.486,89.502,90.471,91.392,92.264,93.086,93.857,94.576,95.242,95.854,96.411,96.914,97.36,97.75,98.083,98.358,98.576,98.736,98.838,98.882
26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.967,26.968,26.968,26.969,26.974,26.984,26.996,27.013,27.134,27.332,27.605,27.955,28.381,28.884,29.464,30.12,30.853,31.664,32.551,33.516,34.558,35.677,36.875,38.15,39.502,40.933,42.442,44.029,45.694,47.438,49.26,51.161,53.14,55.199,57.336,59.553,61.848,64.223,66.678,69.212,71.826,74.519,77.292,80.146,82.265,84.428,86.632,88.879,90,91.306,94.439,99.493,106.7,116.28,128.64,144.07,163.22,186.4,214.5,247.85,287.58,333.98,388.48,451.2,523.97,606.53,701.27,807.19,927.88,1060.3,1216,1394.7,1603.3,1827.4,2047.3,2287.8,2547.9,2833.2,3141.4,3475.6,3833.5,4216.4,4622.1,5050.2,5501.6,5979.3,6478.4,7003.8,7552.4,8126.4,8723,9343,9962.7,10608,11279,11980,12709,13486,14123,14540,14945,15373,15810,16236,16643,17023,17374,17696,18016,18355,18712,19087,19477,19881,20277,20646,20985,21291,21564,21805,22025,22239,22454,22668,22879,23086,23286,23477,23657,23825,23978,24113,24229,24324,24399,24453,24487,24502
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094155,0.12556,0.15697,0.31405,0.47118,0.62836,0.7856,1.5021,2.2198,2.9386,3.6585,4.3795,5.1017,5.825,6.5494,7.2749,8.0015,8.7293,9.4581,10.188,10.919,11.651,12.385,13.119,13.854,14.591,15.328,16.067,16.807,17.547,18.289,19.032,19.776,20.521,21.267,22.014,22.763,23.512,24.262,25.013,25.766,26.519,27.273,27.821,28.37,28.918,29.468,30,30.314,31.051,32.213,33.796,35.81,38.248,41.125,44.424,48.176,52.356,57.005,62.065,67.606,73.558,80.005,86.803,94.12,101.74,109.94,118.35,127.54,136.29,144.73,152.57,161.23,172.14,183.55,195.32,208.09,220.79,233.52,245.73,257.61,269.01,279.18,293.04,303.93,316.82,328.93,342.66,353.94,369.81,373.97,379.21,398.16,414.92,433.98,453.24,474.45,497.44,528.15,557.99,589.75,619.94,652.97,686.29,722.39,756.58,796.59,834.47,864.47,895.91,925.77,955.82,986.91,1023.1,1060,1096.6,1132.3,1167.6,1202,1237.3,1266.8,1291.5,1316.4,1340.1,1363.1,1384.8,1405.4,1424.6,1442.4,1458.9,1474.4,1488,1499.1,1507.8,1514.2,1518.3,1520
28529,28529,28529,28529,28529,28529,28529,28529,28529,28529,28528,28528,28528,28528,28528,28528,28528,28527,28526,28525,28524,28520,28516,28512,28508,28490,28471,28453,28434,28415,28397,28378,28360,28341,28323,28304,28286,28267,28248,28230,28211,28193,28174,28156,28137,28119,28100,28081,28063,28044,28026,28007,27989,27970,27952,27933,27915,27896,27877,27859,27840,27827,27813,27800,27786,27654,27647,27629,27601,27563,27514,27456,27388,27310,27222,27125,27018,26901,26776,26641,26497,26345,26184,26014,25836,25651,25458,25257,25049,24834,24613,24385,24150,23910,23665,23414,23158,22898,22633,22365,22092,21817,21538,21257,20974,20688,20401,20113,19824,19534,19244,18955,18666,18377,18090,17805,17521,17240,16961,16686,16413,16144,15880,15619,15363,15112,14867,14627,14392,14164,13943,13728,13520,13319,13126,12940,12762,12593,12432,12279,12135,12000,11875,11758,11651,11554,11466,11388,11319,11261,11213,11175,11147,11129,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5684,1.5684,1.5684,1.5684,1.5683,1.5685,1.5685,1.5691,1.5688,1.5691,1.5686,1.5691,1.5657,1.5635,1.5595,1.5689,1.5691,1.5674,1.5691,1.5599,1.5691,1.5691,1.5691,1.5691,1.5691,1.5416,1.5377,1.5523,1.5691,1.5691,1.5691,1.5566,1.5691,1.5636,1.5691,1.5619,1.5691,1.5442,1.5247,1.5423,1.5457,1.5538,1.5691,1.5482,1.5177,1.5691,1.5691,1.5691,1.5092,1.2107,0.662,0.44573,0.47795,0.4646,0.45162,0.41641,0.38237,0.3422,0.30375,0.27549,0.28214,0.29301,0.30702,0.31628,0.32935,0.33381,0.31518,0.28903,0.26351,0.23824,0.21257,0.19165,0.18433,0.18923,0.19729,0.20374,0.211,0.21701,0.22281,0.22771,0.2322,0.23615,0.23772,0.23594,0.23303,0.22941,0.22587,0.22284,0.22078,0.21986
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1619e-16,-3.8594e-06,-9.1745e-06,-2.3705e-05,-3.527e-05,-6.0082e-05,-0.00010135,-0.00028687,-0.00054056,-0.0010519,-0.0017473,-0.0037612,-0.0061779,-0.0089663,-0.012185,-0.01577,-0.019055,-0.022334,-0.024952,-0.027737,-0.029261,-0.031867,-0.030288,-0.019873,-0.007758,8.1592e-05,0.01374,0.021719,0.0036174,-0.013762,-0.043768,-0.060538,-0.087266,-0.081744,-0.087266,-0.083101,-0.087266,-0.043461,0.01143,0.0059016,0.014411,0.010071,0.018817,0.030779,0.034907,0.034502,0.034907,0.032409,0.034907,0.033663,0.034627,0.034907,0.034907,0.001835,-0.02432,-0.060196,-0.087266,-0.087266,-0.081722,-0.054796,0.034907,0.034907,0.034907,0.034907,0.034907,-0.014377,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.049718,0.010568,0.034907,0.034907,0.034907,0.034907,0.034907,0.034907,0.034532,0.034907,0.027416,0.0027141,-0.019052,-0.038556,-0.055381,-0.068675,-0.078422,-0.084631,-0.087266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0346,6.0388,6.0482,6.0612,6.0795,6.0965,6.1052,6.1171,6.1242,6.1705,6.2102,6.2697,6.2832,6.2832,6.2168,6.1587,6.2324,6.2382,6.2832,6.2295,6.1559,6.2007,6.1847,6.2069,6.1812,6.213,6.1733,6.2832,6.2181,6.2573,5.9916,6.0844,6.2832,6.0768,6.2832,5.9184,6.2832,5.6162,5.3652,4.5826,2.661,1.2282,0.7835,1.0108,0.91567,1.0589,1.1494,1.2715,1.2991,1.309,1.299,1.309,1.3002,1.3085,1.3014,1.3081,1.3024,1.3078,1.3033,1.3077,1.3039,1.3075,1.3045,1.3075,1.305,1.3075,1.3055,1.3075,1.3059,1.3076,1.3062,1.3076,1.3065,1.3076,1.3068,1.3077,1.307,1.3077,1.3072,1.3077,1.3074,1.3078,1.3075,1.3078,1.3076,1.3078,1.3077,1.3078,1.3078,1.3078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001104,-0.0011188,-0.0010974,-0.0011194,-0.0011051,-0.0010999,-0.0013056,-0.0015207,-0.0017467,-0.0020261,-0.0025914,-0.0034917,-0.0035404,-0.004269,-0.0040652,-0.004099,-0.003207,-0.0033029,-0.0021251,-0.0025094,-0.00076564,-0.0020952,0.0048395,0.0096729,0.0098348,0.0089395,0.01068,-0.0029226,-0.017118,-0.015063,-0.016012,-0.014636,-0.0083636,0.0013575,-0.0028745,-0.0012273,0.0053622,0.020005,0.0070862,0.0013431,0.000579,0.0010341,0.0041035,0.0075106,0.00081581,0.0013302,-0.0025831,0.0019084,-0.0013341,0.0019112,-0.0025621,0.0051449,-0.011848,-0.020782,-0.020649,-0.020324,-0.012292,0.012258,-0.0033591,0.049829,0.042807,-0.014608,0.0028747,-0.0092514,-0.0011851,-0.0090612,-0.002026,-0.0057439,-0.00061482,-0.0023287,0.010954,0.011229,0.015691,0.0045986,0.00034637,-0.00095033,0.0013399,-0.0013957,0.0015188,-0.0027643,0.00064559,-0.034783,-0.06225,-0.057351,-0.059974,-0.058762,-0.059577,-0.059039,-0.059196,-0.059132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26839,-0.26838,-0.26839,-0.26838,-0.26838,-0.26838,-0.26838,-0.26838,-0.26838,-0.26838,-0.26838,-0.26837,-0.26836,-0.26836,-0.26836,-0.26836,-0.26836,-0.26836,-0.26836,-0.26836,-0.26837,-0.26836,-0.26837,-0.26836,-0.26837,-0.26837,-0.26838,-0.26837,-0.26839,-0.26837,-0.26841,-0.26837,-0.26863,-0.26892,-0.26885,-0.2689,-0.26886,-0.26886,-0.26876,-0.26867,-0.26853,-0.26843,-0.26827,-0.26816,-0.26799,-0.26787,-0.26768,-0.26756,-0.26731,-0.26743,-0.26752,-0.26729,-0.26714,-0.26695,-0.26678,-0.26659,-0.26642,-0.26623,-0.26606,-0.26588,-0.2657,-0.26553,-0.26537,-0.26521,-0.26506,-0.26491,-0.26478,-0.26465,-0.26453,-0.26443,-0.26433,-0.26425,-0.26418,-0.26412,-0.26407,-0.26403,-0.26401,-0.264
