24327,24338,24363,24403,24457,24524,24603,24693,24793,24902,25017,25139,25264,25390,25517,25642,25765,25888,26013,26142,26279,26430,26596,26780,26983,27195,27410,27618,27820,28016,28206,28392,28572,28747,28916,29079,29243,29412,29575,29708,29814,29926,30050,30169,30284,30395,30502,30605,30703,30797,30887,30972,31054,31132,31206,31277,31345,31410,31473,31532,31589,31643,31694,31751,31827,31934,32082,32276,32525,32828,33188,33603,34064,34535,34984,35407,35799,36159,36484,36775,37031,37255,37449,37614,37752,37864,37951,38014,38054,38071
1520,1520.9,1523,1526.3,1530.9,1536.7,1543.7,1552.1,1561.9,1573.1,1585.7,1599.9,1615.7,1633.2,1652.5,1673.8,1697.1,1722.7,1750.6,1781.1,1813.8,1847.6,1881.8,1916.4,1950.9,1985.2,2019.1,2052.4,2085.1,2117.3,2149.1,2180.4,2211.3,2241.7,2271.4,2300.4,2328.9,2356.3,2383,2408.5,2432.9,2457.2,2480.8,2503.8,2526.3,2548.2,2569.3,2589.8,2609.6,2628.6,2646.9,2664.4,2681.3,2697.5,2713,2727.9,2742.3,2756,2769.3,2782,2794.2,2805.8,2817,2827.3,2836.9,2845.4,2853,2859.7,2865.2,2869.5,2872.8,2875.2,2877.4,2881.2,2884.8,2887.9,2890.6,2893,2895.1,2897,2898.6,2899.9,2900.9,2901.8,2902.5,2903,2903.5,2903.8,2904,2904
0.046528,0.046374,0.046012,0.045438,0.044667,0.043673,0.042504,0.041101,0.039559,0.037771,0.035922,0.033895,0.031509,0.02911,0.026697,0.024501,0.022655,0.021223,0.020313,0.019985,0.020385,0.02137,0.022133,0.023407,0.02402,0.02358,0.022195,0.020628,0.019195,0.017942,0.016834,0.015889,0.014939,0.014066,0.013147,0.012548,0.012624,0.012585,0.011011,0.0081631,0.0073031,0.0083662,0.0083311,0.0078805,0.007576,0.0071908,0.0068838,0.0065467,0.0062536,0.0059557,0.0056905,0.0054264,0.0051918,0.0049723,0.0047784,0.0045994,0.0044379,0.0042916,0.0041568,0.0040237,0.0039101,0.0037636,0.0037854,0.0048281,0.0068743,0.0098887,0.013793,0.018493,0.023871,0.029857,0.036333,0.043282,0.048855,0.05,0.05,0.049642,0.048881,0.047845,0.046584,0.045174,0.043722,0.042488,0.041322,0.040354,0.039492,0.038802,0.038241,0.037838,0.037577,0.037467
1562,1561.5,1560.4,1558.5,1556,1552.9,1549,1544.4,1539.1,1533,1526.1,1518.3,1509.7,1500.1,1489.4,1477.6,1464.5,1450,1434,1416.2,1396.7,1375.9,1354.2,1331.6,1308.3,1284.6,1260.5,1235.9,1210.7,1184.9,1158.6,1131.9,1104.7,1077.2,1049.3,1021.1,992.42,963.63,935.25,907.23,878.36,848.68,819.33,790.16,760.96,731.88,702.88,674.04,645.36,616.9,588.65,560.69,533.02,505.68,478.69,452.11,425.93,400.21,374.95,350.22,326,302.37,279.25,256.37,233.78,211.64,190.06,169.29,149.44,130.72,113.15,97.013,82.636,70.748,60.446,51.293,43.246,36.144,29.915,24.455,19.689,15.484,11.856,8.733,6.1224,3.9823,2.314,1.0962,0.32659,8.9998e-14
-0.00099865,-0.00099384,-0.001,-0.00099487,-0.00099842,-0.001,-0.00098791,-0.001,-0.00096189,-0.001,-0.0008738,-0.001,-0.00096632,-0.00091682,-0.0008156,-0.00068029,-0.00050391,-0.00036634,-0.00015863,-2.3067e-05,0.0002368,0.00019756,0.00024317,0.00027737,6.2702e-06,-0.0002038,-0.00034899,-0.00030112,-0.00027832,-0.00022582,-0.00020141,-0.00017086,-0.0001775,-0.00015456,-0.00016562,-3.5003e-05,3.615e-05,-9.6815e-05,-0.00045212,-0.00040705,0.00011006,0.00013093,-9.6782e-05,-4.3504e-05,-6.979e-05,-5.0996e-05,-5.9457e-05,-4.9252e-05,-5.3833e-05,-4.4575e-05,-4.8642e-05,-4.0268e-05,-4.2581e-05,-3.3377e-05,-3.6174e-05,-2.7623e-05,-3.138e-05,-2.2577e-05,-2.855e-05,-2.142e-05,-2.4543e-05,-3.2374e-05,8.2983e-05,0.0003468,0.00053496,0.00079535,0.00098076,0.0012302,0.0013901,0.0016409,0.0017789,0.0019914,0.00096399,-1.9949e-05,1.1459e-05,-0.00025252,-0.00030078,-0.00050617,-0.00055215,-0.00074055,-0.00068129,-0.00072772,-0.00070189,-0.00071573,-0.00071007,-0.00070997,-0.0007139,-0.00070787,-0.00071429,-0.00070941
1.6822,1.6822,1.6822,1.6822,1.6823,1.6823,1.6823,1.6824,1.6825,1.6825,1.6826,1.6827,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6834,1.6836,1.6837,1.6838,1.6839,1.6841,1.6842,1.6843,1.6845,1.6846,1.6848,1.6849,1.685,1.6852,1.6853,1.6855,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6864,1.6866,1.6867,1.6868,1.6869,1.6871,1.6872,1.6873,1.6874,1.6875,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6884,1.6885,1.6886,1.6887,1.6888,1.6888,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6895,1.6895,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-5e-05,4.8766e-05,-5e-05,5e-05,-4.3379e-05,5e-05,-3.8523e-05,5e-05,3.4539e-06,-5e-05,4.181e-05,1.2918e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-3.7423e-05,5e-05,-5e-05,-5e-05,-5e-05,-1.3933e-06,6.5637e-06,1.0049e-05,4.98e-06,9.0358e-06,-2.0888e-06,5.5335e-06,-3.7673e-06,1.0765e-05,2.5324e-05,-1.6026e-06,-4.9917e-05,-5e-05,5e-05,5e-05,-4.8373e-05,-7.5526e-06,5.8782e-06,-4.212e-06,3.9108e-06,-2.2293e-06,2.2676e-06,-9.7381e-07,1.555e-06,-5.6402e-07,1.2423e-06,8.8855e-08,9.6572e-07,2.3387e-07,5.9092e-07,3.8771e-07,3.819e-07,-1.5793e-07,8.213e-07,-1.3297e-06,1.9204e-06,5e-05,4.501e-05,5e-05,5e-05,5e-05,4.9497e-05,5e-05,5e-05,5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,4.3438e-05,-4.953e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05
2.8422e-14,0.15496,0.51929,1.0914,1.8705,2.8556,4.0456,5.4389,7.0338,8.8285,10.821,13.008,15.387,17.956,20.711,23.649,26.766,30.058,33.522,37.153,40.946,44.897,49.002,53.254,57.649,62.181,66.845,71.635,76.545,81.569,86.701,91.935,97.263,102.68,108.18,113.75,119.4,125.1,130.86,136.66,142.51,148.38,154.29,160.21,166.14,172.08,178.01,183.93,189.83,195.71,201.56,207.36,213.12,218.82,224.46,230.04,235.54,240.95,246.28,251.52,256.65,261.67,266.58,271.37,276.04,280.57,284.96,289.22,293.32,297.27,301.06,304.69,308.16,311.45,314.57,317.51,320.26,322.83,325.21,327.4,329.39,331.18,332.78,334.17,335.36,336.35,337.13,337.7,338.06,338.22
50738,50709,50642,50541,50411,50258,50089,49916,49748,49599,49480,49406,49399,49475,49652,49942,50350,50877,51515,52251,53031,53727,54295,54701,54915,54991,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54946,54789,54632,54666,54871,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,54923,54648,54086,53122,51715,49884,47657,45100,42296,39377,36663,34262,32150,30313,28727,27368,26211,25234,24409,23719,23147,22681,22310,22025,21821,21694,21640
1751.7,1752.2,1754.8,1757.7,1762.3,1767.7,1772.6,1779.7,1783.2,1792.4,1789.2,1804.6,1807.1,1807.3,1801.3,1789.6,1771.8,1755,1728.1,1703.2,1650.1,1599.1,1540.3,1483.1,1441.7,1397.5,1350.4,1294.4,1242.4,1194.4,1154.3,1119.4,1085.3,1047.4,1010.4,968.73,929.89,898.67,889.84,835.72,784.94,769.29,753.24,735.03,715.06,693.11,672.62,651.08,630.47,609.33,589.62,569.85,551.93,534.41,519.22,504.74,492.42,480.18,469.59,458.4,448.25,438.82,420.36,388.2,359.01,317.26,285.87,242.33,198.81,136.73,108.31,39.372,117.52,222.77,180,190.49,167.55,178.04,160.88,177.89,142.14,133.72,115.81,110.27,104.8,100.58,97.044,92.2,90.824,88.35
