25082,25094,25121,25163,25221,25293,25380,25480,25593,25719,25856,26004,26161,26323,26488,26654,26816,26972,27119,27256,27383,27503,27617,27733,27855,27992,28143,28308,28488,28676,28866,29050,29230,29403,29573,29737,29896,30050,30199,30342,30480,30613,30747,30864,30983,31096,31205,31312,31415,31514,31609,31700,31788,31873,31954,32030,32100,32167,32232,32293,32352,32423,32484,32528,32564,32609,32654,32698,32738,32776,32814,32849,32884,32915,32946,32974,33001,33026,33051,33072,33097,33131,33185,33264,33365,33481,33606,33733,33857,33974,34081,34176,34254,34314,34353,34369
1520,1520.8,1522.6,1525.4,1529.3,1534.2,1540.2,1547.3,1555.4,1564.7,1575.1,1586.8,1599.6,1613.7,1629.1,1645.8,1663.9,1683.4,1704.4,1726.9,1751.1,1776.9,1804.5,1833.5,1863.4,1893.8,1924.5,1955.3,1986,2016.5,2046.6,2076.3,2105.4,2134.1,2162.4,2190.1,2217.4,2244,2270,2295.4,2320.1,2344.1,2367.4,2390,2411.9,2433.1,2453.8,2474.1,2493.8,2512.9,2531.3,2549.3,2566.5,2583.3,2599.3,2614.9,2629.8,2644.2,2657.9,2671.2,2683.7,2695.9,2707.9,2719.3,2729.9,2739.9,2749.8,2759.1,2768.3,2776.8,2785.2,2793.1,2800.7,2807.8,2814.7,2821.1,2827.2,2832.8,2838.3,2843.3,2847.7,2851.2,2853.4,2855.2,2856.8,2858.2,2859.6,2860.7,2861.7,2862.1,2862.4,2862.6,2862.7,2862.7,2862.6,2862.4
0.05,0.049915,0.049717,0.049402,0.048982,0.048434,0.047799,0.047016,0.046172,0.045149,0.044079,0.04273,0.041,0.038822,0.036186,0.033367,0.030278,0.027033,0.023748,0.020711,0.018212,0.016354,0.015254,0.014942,0.015423,0.016613,0.01727,0.018304,0.018609,0.01855,0.017541,0.016448,0.015415,0.01458,0.013686,0.012995,0.012149,0.011593,0.01077,0.010378,0.0094878,0.0095644,0.0086495,0.0078362,0.0079821,0.0071565,0.0072681,0.0066708,0.0066166,0.0061102,0.0060383,0.0056026,0.0055329,0.005135,0.0051216,0.0045,0.0044589,0.0040796,0.0042174,0.0036475,0.0042875,0.0046167,0.0035064,0.0024974,0.0026903,0.0033669,0.0030456,0.0031914,0.0027389,0.0030388,0.0027392,0.0028769,0.0026598,0.0027198,0.0025775,0.0025913,0.0024647,0.002534,0.0023529,0.0025144,0.0032786,0.0051856,0.0089393,0.013048,0.017069,0.020642,0.023765,0.02644,0.028822,0.031019,0.033153,0.035019,0.03653,0.037655,0.038371,0.038675
1562,1561.6,1560.5,1558.9,1556.7,1553.9,1550.4,1546.4,1541.7,1536.4,1530.4,1523.8,1516.5,1508.5,1499.8,1490.3,1480,1468.8,1456.7,1443.5,1429.1,1413.4,1396.3,1378,1358.5,1338.1,1317.1,1295.4,1273.2,1250.5,1227.6,1204.3,1180.5,1156.4,1131.9,1107,1081.8,1056.4,1030.8,1004.8,978.88,952.51,926.33,900.06,873.42,847.06,820.41,794.03,767.53,741.27,714.98,688.96,662.97,637.3,611.71,586.58,561.52,536.88,512.38,488.47,464.52,441.1,418.6,396.51,374.42,352.64,331.66,311.12,291.27,271.78,253.04,234.76,217.22,200.14,183.82,168.02,152.96,138.5,124.83,111.74,99.168,86.97,75.002,63.747,53.383,44,35.623,28.211,21.732,16.095,11.342,7.4492,4.3652,2.101,0.63243,4.1356e-14
-0.00055769,-0.00055278,-0.0005595,-0.00055275,-0.00055796,-0.00055586,-0.0005531,-0.00056295,-0.00054263,-0.00058508,-0.00053935,-0.00071003,-0.00076628,-0.00095343,-0.00095727,-0.001,-0.00099216,-0.00099972,-0.00090001,-0.00077918,-0.00054766,-0.00040085,-0.00013575,-2.4813e-05,0.00026089,0.00017887,0.00018499,0.00016275,1.3021e-05,-8.7919e-05,-0.00024557,-0.00018339,-0.000182,-0.00014689,-0.00014808,-0.00012752,-0.00012957,-0.00010674,-0.00011845,-8.1642e-05,-0.00012478,5.0527e-05,-0.00030048,7.8569e-05,-0.00013511,-1.5979e-05,-5.5542e-05,-4.635e-05,-4.7559e-05,-4.673e-05,-3.9305e-05,-4.2451e-05,-3.7815e-05,-3.135e-05,-4.5829e-05,-7.844e-05,-8.2666e-06,-4.6627e-05,4.8092e-06,-9.1406e-05,0.00023875,-0.00016075,-0.00017804,-0.0001576,0.00021901,-5.0349e-05,3.1545e-05,-0.0001097,2.2561e-06,-5.6144e-05,-4.0166e-05,-6.4279e-05,-5.1714e-05,-2.6469e-05,-4.9171e-05,1.5871e-05,-4.0645e-05,3.0575e-05,-8.7032e-05,0.00019557,0.00033022,0.0010805,0.0015592,0.0016881,0.0016999,0.0016265,0.0015444,0.0015065,0.001535,0.0017131,0.0019061,0.0019468,0.0019993,0.002,0.0019999,0.002
1.6817,1.6817,1.6817,1.6817,1.6818,1.6818,1.6819,1.6819,1.682,1.682,1.6821,1.6822,1.6823,1.6823,1.6824,1.6825,1.6826,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6835,1.6836,1.6837,1.6839,1.684,1.6841,1.6843,1.6844,1.6846,1.6847,1.6849,1.685,1.6852,1.6853,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6864,1.6866,1.6867,1.6868,1.687,1.6871,1.6872,1.6873,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,4.0353e-05,-5e-05,-4.7573e-05,-5e-05,-4.8849e-05,8.2446e-06,-1.5966e-05,4.3551e-06,8.8421e-06,3.3149e-05,5e-05,5e-05,5e-05,5e-05,3.7072e-05,5e-05,-5e-05,3.8554e-05,-5e-05,-7.0324e-07,-4.9711e-05,6.644e-06,-1.5872e-06,1.2422e-05,-7.2746e-06,1.3418e-05,-1.2175e-05,1.8077e-05,-1.8457e-05,2.5734e-05,-3.0265e-05,4.541e-05,-4.0457e-05,1.8125e-06,4.2078e-05,-5e-05,5e-05,-4.1771e-05,3.4536e-05,-3.0041e-05,2.8235e-05,-2.5585e-05,2.5286e-05,-2.4807e-05,2.8051e-05,-3.6574e-05,3.6407e-05,-2.9747e-05,3.6846e-05,-4.6503e-05,5e-05,-1.8901e-05,-5e-05,5.4753e-07,5e-05,1.9391e-05,-5e-05,2.8916e-05,-4.1107e-05,5e-05,-5e-05,4.2831e-05,-4.5543e-05,5e-05,-4.525e-05,5e-05,-4.1674e-05,4.4609e-05,-5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.5249e-05,-3.4344e-05,-2.9785e-05,-4.7302e-05,4.8014e-06,5e-05,5e-05,5e-05,5e-05,5e-05,-2.6292e-05,2.4056e-05,-5e-05
2.8422e-14,0.15222,0.51012,1.0722,1.8377,2.806,3.9758,5.346,6.9151,8.6813,10.643,12.797,15.143,17.677,20.396,23.298,26.379,29.636,33.066,36.665,40.429,44.353,48.435,52.668,57.05,61.574,66.236,71.031,75.954,81,86.162,91.436,96.815,102.29,107.87,113.53,119.27,125.09,130.98,136.93,142.94,149,155.1,161.23,167.4,173.59,179.8,186.02,192.24,198.46,204.67,210.86,217.03,223.16,229.27,235.32,241.33,247.28,253.17,258.99,264.73,270.39,275.97,281.45,286.83,292.1,297.26,302.31,307.23,312.03,316.69,321.21,325.59,329.83,333.91,337.83,341.6,345.2,348.63,351.88,354.96,357.87,360.58,363.12,365.46,367.62,369.58,371.35,372.92,374.29,375.46,376.42,377.19,377.75,378.11,378.26
45000,44963,44876,44741,44560,44338,44077,43782,43459,43114,42751,42382,42021,41683,41390,41158,41006,40953,41019,41214,41540,41983,42524,43112,43686,44167,44545,44808,44949,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44961,45000,44993,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44894,44850,44906,45000,45000,45000,44989,45000,45000,45000,45000,45000,45000,45000,44999,45000,44999,45000,45000,44959,44830,44516,44011,43359,42608,41814,41015,40246,39520,38864,38295,37827,37474,37242,37140
1649.7,1649.6,1651.4,1652.3,1655.1,1657.7,1660.7,1665,1665.8,1673.1,1670.2,1690.8,1698.1,1718.9,1718.8,1722.3,1719.5,1717.5,1704,1688.1,1661,1638.4,1602.4,1565.4,1507.5,1468.9,1425,1381.6,1343.2,1302.8,1265.5,1218.4,1176.7,1137.6,1102.6,1065.7,1031,994.91,961.46,925.46,896.55,856.36,845.61,793.96,777.64,747.37,733.17,713.26,692.77,671.96,651.54,633.04,614.13,595.2,578.98,565.19,541.49,529.28,509.28,504.2,465.28,486.36,476.5,463.36,412.18,430.77,411.13,422.36,398.98,400.25,391.19,388.54,380.71,371.59,369.56,355.41,358.75,344.33,356.67,314.95,296.61,198.55,135.01,122.04,112.24,110.3,108.78,99.27,68.518,-6.8479,4.3924,-30.991,-36.567,-92.905,-204.17,-416.65
