0,6.9385e-06,1.3877e-05,2.0815e-05,2.7754e-05,6.2446e-05,9.7139e-05,0.00013183,0.00016652,0.00033999,0.00051345,0.00068691,0.00086037,0.0017277,0.002595,0.0034623,0.0043296,0.0086662,0.013003,0.017339,0.021676,0.043359,0.065041,0.086724,0.10841,0.2091,0.30979,0.41049,0.51118,0.61187,0.71257,0.81326,0.91395,1.0146,1.1153,1.216,1.3167,1.4174,1.5181,1.6188,1.7195,1.8202,1.9209,2.0216,2.1223,2.223,2.3237,2.4243,2.525,2.6257,2.7264,2.8271,2.9278,3.0285,3.1292,3.2299,3.3306,3.4313,3.532,3.6327,3.7334,3.8069,3.8805,3.9541,4.0277,4.0277,4.0686,4.1647,4.3156,4.5211,4.7809,5.0948,5.4623,5.8831,6.3566,6.8822,7.4594,8.0873,8.7653,9.4925,10.268,11.091,11.961,12.876,13.835,14.837,15.881,16.966,18.09,19.252,20.451,21.685,22.953,24.253,25.583,26.943,28.329,29.742,31.178,32.637,34.116,35.613,37.128,38.658,40.201,41.755,43.319,44.89,46.467,48.048,49.631,51.214,52.794,54.372,55.943,57.507,59.061,60.604,62.134,63.648,65.146,66.625,68.084,69.52,70.932,72.319,73.678,75.009,76.309,77.576,78.81,80.009,81.171,82.296,83.38,84.425,85.427,86.386,87.301,88.17,88.993,89.769,90.496,91.174,91.802,92.379,92.905,93.378,93.799,94.167,94.481,94.74,94.946,95.097,95.193,95.234
30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.133,30.134,30.134,30.134,30.135,30.14,30.149,30.161,30.176,30.292,30.481,30.745,31.082,31.493,31.978,32.537,33.171,33.879,34.662,35.519,36.451,37.457,38.539,39.696,40.927,42.234,43.617,45.075,46.608,48.217,49.902,51.662,53.499,55.412,57.401,59.466,61.607,63.825,66.12,68.491,70.939,73.463,76.065,78.744,81.5,83.563,85.667,87.813,90,90,91.232,94.18,98.95,105.73,114.76,126.35,140.9,158.83,180.64,206.91,238.25,275.34,318.89,369.69,428.56,496.36,574,662.39,762.5,875.27,1001.7,1142.7,1299.4,1472.7,1663.6,1873.1,2102,2351.3,2621.7,2914,3228.8,3566.9,3929.2,4316.3,4728.2,5164.7,5624.7,6107.4,6612.2,7138.6,7686,8254,8841.6,9447.7,10071,10707,11353,12005,12658,13306,13948,14579,15200,15809,16405,16990,17563,18125,18676,19215,19743,20258,20760,21248,21719,22173,22607,23021,23412,23779,24122,24439,24731,24997,25238,25455,25648,25818,25967,26097,26209,26305,26385,26452,26507,26551,26584,26608,26623,26629
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094155,0.12556,0.15697,0.31404,0.47116,0.62833,0.78555,1.5163,2.2482,2.9812,3.7152,4.4503,5.1865,5.9237,6.662,7.4014,8.1419,8.8834,9.6259,10.37,11.114,11.86,12.607,13.354,14.103,14.853,15.604,16.356,17.108,17.862,18.617,19.373,20.13,20.888,21.647,22.407,23.168,23.929,24.692,25.456,26.221,26.986,27.753,28.314,28.876,29.438,30,30,30.31,31.041,32.189,33.757,35.744,38.153,40.985,44.241,47.924,52.035,56.574,61.544,66.944,72.779,79.046,85.746,92.873,100.43,108.39,116.76,125.5,134.65,144.22,154.17,164.5,175.19,186.2,197.53,209.13,221.01,233.13,245.73,258.79,271.96,285.03,297.62,309.71,321.44,333.07,344.81,356.83,369.15,381.83,394.82,408.05,421.39,435.02,449.28,464.6,481.44,500.17,520.99,543.91,568.86,595.73,624.39,654.71,686.5,719.58,753.76,788.85,824.66,860.99,897.64,934.43,971.19,1007.7,1043.9,1079.6,1114.6,1148.9,1182.2,1214.5,1245.8,1275.8,1304.4,1331.7,1357.5,1381.6,1404.1,1424.9,1443.8,1460.7,1475.7,1488.6,1499.4,1507.9,1514.2,1518.3,1520
27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27688,27687,27686,27685,27685,27681,27677,27673,27669,27652,27634,27617,27599,27581,27564,27546,27529,27511,27493,27476,27458,27441,27423,27405,27388,27370,27352,27335,27317,27300,27282,27264,27247,27229,27212,27194,27176,27159,27141,27124,27106,27088,27071,27053,27035,27023,27010,26997,26984,27057,27050,27034,27007,26971,26926,26871,26807,26733,26650,26558,26457,26348,26229,26102,25966,25822,25670,25510,25343,25168,24985,24795,24599,24396,24186,23971,23749,23522,23290,23052,22810,22564,22313,22058,21800,21538,21274,21007,20738,20467,20194,19920,19644,19369,19092,18816,18540,18265,17991,17718,17446,17177,16910,16645,16384,16126,15871,15620,15373,15131,14893,14660,14433,14212,13996,13786,13583,13386,13196,13014,12838,12670,12510,12358,12214,12078,11951,11832,11722,11621,11529,11446,11372,11308,11253,11208,11172,11145,11128,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.5689,1.5688,1.5686,1.5684,1.568,1.5676,1.5669,1.566,1.5647,1.5631,1.5611,1.5586,1.5557,1.5525,1.5491,1.5455,1.5421,1.5391,1.5369,1.5357,1.5355,1.5359,1.537,1.5388,1.5412,1.5442,1.5472,1.5501,1.5528,1.5559,1.5603,1.5652,1.5689,1.569,1.5644,1.5548,1.5395,1.5191,1.494,1.4643,1.4308,1.3929,1.3494,1.2985,1.2404,1.1757,1.1061,1.0349,0.96499,0.89849,0.83662,0.77994,0.72873,0.68284,0.64182,0.605,0.57182,0.54169,0.51405,0.48839,0.46426,0.44132,0.41923,0.39784,0.37691,0.35643,0.33631,0.31661,0.29734,0.27856,0.26037,0.24283,0.22605,0.21013,0.19513,0.18115,0.16824,0.15645,0.14581,0.13634,0.12803,0.12089,0.11488,0.10998,0.10616,0.10338,0.10163,0.10089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4255e-13,-3.1374e-05,-0.00010571,-0.00022043,-0.0003815,-0.00057852,-0.00084577,-0.0011962,-0.0016646,-0.0022942,-0.0031069,-0.0040389,-0.0048895,-0.0055822,-0.0060722,-0.0063011,-0.0062178,-0.0057583,-0.004872,-0.0034866,-0.0016846,-2.3227e-05,0.0011292,0.0017923,0.0023021,0.0024979,0.002842,0.0027837,0.0023687,0.0015252,0.00087377,-0.00012133,-0.00039657,-7.8117e-12,-0.00019366,-0.0015606,-0.0043426,-0.0071673,-0.010971,-0.015492,-0.01954,-0.023877,-0.027575,-0.031222,-0.035981,-0.042042,-0.049028,-0.055773,-0.062982,-0.069611,-0.075504,-0.080256,-0.083746,-0.086057,-0.087156,-0.087266,-0.087199,-0.087058,-0.0872,-0.087102,-0.087212,-0.087118,-0.087238,-0.087132,-0.087241,-0.087144,-0.087243,-0.087154,-0.087245,-0.087139,-0.087169,-0.087266,-0.087176,-0.087247,-0.087203,-0.087255,-0.087219,-0.087258,-0.087231,-0.087256,-0.087242,-0.08726,-0.08725,-0.087262,-0.087257,-0.087265,-0.087262,-0.087266,-0.087265,-0.087266,-0.087266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0025,1.0089,1.0234,1.0447,1.0713,1.1011,1.1322,1.1627,1.1912,1.2167,1.2388,1.2574,1.2728,1.2856,1.2963,1.3054,1.3131,1.3198,1.3257,1.3311,1.336,1.3408,1.3453,1.35,1.3547,1.3598,1.365,1.371,1.3774,1.3853,1.3939,1.4047,1.4155,1.4316,1.4538,1.5261,1.6536,1.7244,1.7417,1.7521,1.7565,1.7604,1.7624,1.7644,1.7656,1.7669,1.7676,1.7685,1.769,1.7696,1.77,1.7704,1.7707,1.771,1.7713,1.7715,1.7717,1.772,1.7721,1.7723,1.7725,1.7726,1.7728,1.7729,1.773,1.7731,1.7732,1.7733,1.7734,1.7735,1.7736,1.7737,1.7737,1.7738,1.7738,1.7739,1.7739,1.774,1.774,1.774,1.7741,1.7741,1.7741,1.7741,1.7741,1.7742,1.7742,1.7742,1.7742,1.7742,1.7742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00076636,-0.00077237,-0.00076574,-0.00077068,-0.00077578,-0.0007735,-0.00091876,-0.00099894,-0.0012332,-0.0014228,-0.0016474,-0.0015133,-0.0011983,-0.00084427,-0.00050362,-8.637e-05,0.00028872,0.0007688,0.0011678,0.0017149,0.0017585,0.0013862,0.00073259,0.00054804,0.00024668,0.0002235,0.00018349,-0.00020448,-0.00050209,-0.00060291,-0.00052061,-0.00070534,0.00028992,7.8529e-05,-0.00037278,-0.0015571,-0.0018972,-0.0020232,-0.0029081,-0.0027561,-0.0026334,-0.0027294,-0.0020734,-0.0026979,-0.0033155,-0.0043441,-0.0042725,-0.0044487,-0.0044886,-0.003993,-0.0034624,-0.0026579,-0.001862,-0.0011644,-0.00027854,-8.4492e-06,0.00014453,-5.9578e-05,6.3606e-06,-1.0026e-05,-8.7059e-06,3.4629e-06,-3.3642e-05,4.4994e-05,-6.7159e-05,7.7425e-05,-0.00010096,0.00011829,-0.00014959,0.00024361,-0.00028289,0.00016694,-9.9763e-05,6.1653e-05,-6.6193e-05,3.88e-05,-3.7757e-05,1.5808e-05,-1.4318e-05,2.7046e-06,-1.251e-05,-2.4706e-06,-6.5199e-06,-6.6992e-06,-4.4655e-06,-9.4524e-06,-3.1959e-07,-1.1325e-05,5.4858e-07,-8.5109e-06,4.1399e-07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26896,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26895,-0.26894,-0.26894,-0.26893,-0.26893,-0.26892,-0.2689,-0.26888,-0.26886,-0.26883,-0.26879,-0.26874,-0.26869,-0.26862,-0.26855,-0.26847,-0.26838,-0.26828,-0.26818,-0.26807,-0.26795,-0.26782,-0.26769,-0.26755,-0.2674,-0.26725,-0.2671,-0.26694,-0.26678,-0.26662,-0.26645,-0.26629,-0.26612,-0.26596,-0.26579,-0.26563,-0.26547,-0.26532,-0.26517,-0.26502,-0.26488,-0.26476,-0.26463,-0.26452,-0.26442,-0.26433,-0.26424,-0.26417,-0.26411,-0.26407,-0.26403,-0.26401,-0.264
