27083,27081,27076,27068,27059,27047,27035,27023,27012,27004,27001,27004,27018,27045,27091,27156,27246,27359,27485,27604,27696,27775,27858,27952,28061,28185,28307,28423,28545,28637,28684,28723,28742,28727,28723,28756,28871,29050,29226,29400,29569,29751,29939,30116,30269,30410,30541,30651,30779,30903,31024,31138,31253,31358,31447,31540,31632,31720,31804,31885,31964,32050,32122,32189,32253,32311,32362,32407,32455,32497,32541,32585,32625,32667,32720,32777,32824,32859,32886,32906,32930,32973,33038,33129,33246,33386,33544,33714,33889,34063,34230,34385,34524,34644,34742,34815,34863,34883
1520,1520.3,1521.1,1522.3,1524,1526.2,1528.9,1532.1,1535.9,1540.2,1545.2,1550.5,1556.3,1562.6,1569.8,1577.7,1586,1596,1607.1,1619.4,1631.9,1645.1,1660.7,1677.1,1694.9,1715.2,1737.4,1761.5,1786,1814.5,1841.9,1870.7,1902.5,1934,1966.6,1999.4,2032.7,2065.7,2098,2129.4,2160.1,2190,2219.1,2247.2,2274.4,2300.6,2325.9,2350.2,2373.7,2396.3,2418.2,2439.4,2460,2479.9,2499,2517.4,2535.2,2552.5,2569.1,2585,2600.2,2614.7,2628.8,2642.3,2655.2,2667.6,2679.4,2690.7,2701.5,2711.6,2721.2,2730.2,2738.6,2746.4,2754.1,2762,2769.7,2776.8,2783.6,2789.7,2794.8,2799,2802.6,2805.3,2807.5,2808.8,2809.7,2810.3,2811.1,2811.4,2811,2808.8,2807.4,2807.6,2806,2803.9,2801.8,2800.8
-0.009483,-0.0093772,-0.0091359,-0.0087235,-0.008182,-0.0073942,-0.0063564,-0.0052338,-0.0038768,-0.0022259,-3.3053e-05,0.0022586,0.0052468,0.0089382,0.012658,0.016257,0.020722,0.023085,0.022719,0.018032,0.012989,0.012283,0.012745,0.014175,0.015712,0.016267,0.01414,0.014297,0.013002,0.0070426,0.0039284,0.0036587,-0.00028034,-0.0015437,0.00093082,0.0057929,0.013728,0.015137,0.013927,0.013536,0.013161,0.014248,0.013421,0.012134,0.0099562,0.0099565,0.0078636,0.0079524,0.0088076,0.0079649,0.0078996,0.0072819,0.0075939,0.0059756,0.0059013,0.0060124,0.0059133,0.005471,0.0054659,0.0050657,0.005591,0.0053462,0.0044053,0.0045951,0.004127,0.0038613,0.0031804,0.0034222,0.0032997,0.0030595,0.0035654,0.0031565,0.0031834,0.0038781,0.0049277,0.0046345,0.0036865,0.0029358,0.0021902,0.0019952,0.0034851,0.0060633,0.0093246,0.013441,0.017778,0.022116,0.0264,0.030402,0.033941,0.037021,0.039693,0.042004,0.043869,0.045499,0.046693,0.047504,0.048028,0.048248
1562,1561.7,1560.9,1559.7,1558.1,1556,1553.5,1550.5,1547,1543,1538.6,1533.6,1528.1,1522,1515.4,1508.3,1500.6,1492.3,1483.5,1474,1464,1453.3,1441.9,1429.6,1416.6,1402.7,1387.8,1371.9,1355,1336.9,1317.4,1296.3,1273.9,1250.5,1225.8,1200,1173,1146.3,1119.9,1093.2,1065.8,1038.1,1011,983.79,956.82,929.57,901.3,871.98,842.79,813.09,784.37,756.16,728.31,701.71,674.63,647.79,621.28,595.42,569.62,544.28,518.46,493.09,468.78,444.86,421.59,398.8,376.55,354.77,333.4,312.38,291.86,271.81,252.29,233.28,215.16,198.23,182.2,166.79,152.04,137.72,123.63,109.87,96.732,84.133,72.333,61.375,51.384,42.301,34.302,27.163,20.814,15.254,10.692,7.0673,4.1349,1.9656,0.58467,-2.8503e-13
0.00069701,0.00069534,0.00069703,0.00070432,0.00072191,0.00075309,0.00079164,0.0008431,0.00091459,0.00096705,0.0011825,0.0015035,0.0016227,0.0015881,0.0015493,0.0015608,0.0014164,0.00085407,0.00036107,0.00067488,0.00090935,0.00090081,0.00044306,0.00075646,0.00028067,0.00020939,-0.00021471,0.00037803,-8.0638e-05,-0.00034026,0.0013217,0.00049919,0.00051856,0.00073695,0.00091471,0.0012494,0.0011684,0.00028379,0.00023286,0.0003448,0.00071273,0.00030997,0.00016835,8.7496e-05,-2.1825e-06,0.00034685,0.001179,0.0013231,0.0014019,0.0015641,0.00067093,0.00099395,0.00021516,0.00022756,0.00049544,0.00040698,0.00024491,0.00020892,0.00026575,0.00033795,0.00091596,0.00036393,0.00033099,0.00024156,0.00019828,0.00015687,0.00014963,0.00015075,0.00028497,0.00032132,0.0003975,0.00043863,0.00053276,0.00052226,0.00020566,-0.00012659,-0.00012284,-0.00012931,-6.2275e-05,0.00023505,0.00075015,0.00099084,0.0013302,0.001631,0.0017726,0.001868,0.0019377,0.0019239,0.0018723,0.0018453,0.0017915,0.0016368,0.0015561,0.0014827,0.001469,0.0014837,0.0014671,0.0014717
1.6919,1.6919,1.6919,1.692,1.692,1.692,1.692,1.6921,1.6921,1.6922,1.6922,1.6923,1.6924,1.6924,1.6925,1.6926,1.6927,1.6928,1.6929,1.693,1.6931,1.6932,1.6934,1.6935,1.6936,1.6937,1.6939,1.694,1.6941,1.6943,1.6944,1.6945,1.6947,1.6948,1.6949,1.6951,1.6952,1.6954,1.6955,1.6957,1.6958,1.696,1.6961,1.6963,1.6964,1.6965,1.6967,1.6968,1.6969,1.6969,1.6971,1.697,1.6969,1.6971,1.6971,1.6971,1.6972,1.6973,1.6974,1.6975,1.6976,1.6977,1.6977,1.6974,1.6969,1.6958,1.6926,1.6898,1.6892,1.6893,1.6894,1.6895,1.6895,1.6896,1.6896,1.6894,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
2.0267e-05,-2.048e-05,2.2237e-05,6.4138e-06,3.8359e-05,2.5788e-05,3.9832e-05,3.7324e-05,4.3257e-05,4.116e-05,4.4002e-05,4.0109e-05,1.8554e-05,-3.5981e-05,1.0286e-05,-1.8152e-05,-3.9003e-05,-4.3375e-05,1.2686e-06,1.7926e-05,1.9675e-05,-4.2703e-05,2.3504e-05,-1.8125e-05,-4.0939e-05,-1.5268e-05,-3.5404e-05,3.0971e-05,-3.8462e-05,3.077e-05,2.9733e-05,-3.3152e-05,3.6795e-05,-1.1326e-05,3.6286e-05,2.9673e-05,-3.987e-05,-3.8459e-05,1.4887e-05,1.8301e-05,-7.7049e-07,-3.9243e-05,2.6658e-05,-2.9524e-05,2.7164e-05,4.1931e-05,4.2255e-05,-3.9479e-05,4.4813e-05,-4.3878e-05,-2.7311e-05,3.1823e-06,-4.4214e-05,3.596e-05,-2.791e-05,1.448e-05,-3.9598e-05,3.887e-05,-3.5679e-05,4.0474e-05,-1.2047e-05,-3.4456e-05,1.6574e-05,-3.1718e-05,9.1128e-06,-1.3914e-05,9.6829e-06,9.1511e-06,1.9857e-05,2.2831e-06,2.3949e-05,5.6873e-06,1.975e-05,-2.9774e-05,-2.4019e-05,-4.2107e-05,1.5357e-05,-7.7975e-07,4.2308e-05,4.6011e-05,4.1925e-05,4.6003e-05,3.798e-05,4.4032e-05,3.4835e-05,1.6929e-05,2.9793e-05,-3.4929e-05,-6.3647e-06,-2.1421e-05,-3.6955e-05,-4.3046e-05,-2.9994e-05,-2.2196e-05,-1.6751e-05,3.4945e-06,-3.8669e-05,1.5744e-05
0,0.15025,0.50353,1.0583,1.8141,2.7699,3.9249,5.2779,6.8273,8.5717,10.509,12.638,14.955,17.459,20.147,23.016,26.063,29.285,32.678,36.24,39.966,43.853,47.896,52.091,56.434,60.921,65.546,70.306,75.194,80.207,85.338,90.582,95.935,101.39,106.94,112.58,118.31,124.12,130,135.95,141.95,148.02,154.13,160.28,166.47,172.69,178.93,185.18,191.45,197.72,203.99,210.24,216.48,222.7,228.89,235.04,241.16,247.22,253.23,259.17,265.05,270.86,276.59,282.23,287.78,293.24,298.59,303.83,308.96,313.98,318.87,323.63,328.25,332.74,337.08,341.28,345.32,349.21,352.93,356.49,359.89,363.11,366.16,369.02,371.71,374.22,376.53,378.66,380.6,382.34,383.89,385.25,386.4,387.36,388.11,388.67,389.02,389.17
32811,32837,32896,32988,33112,33266,33447,33651,33875,34111,34348,34566,34754,34882,34951,34945,34823,34637,34436,34316,34351,34480,34684,34855,34997,35150,35389,35719,36027,36656,37495,38445,39643,41063,42484,43688,44356,44544,44708,44827,44929,44896,44773,44671,44683,44735,44802,44973,44977,44969,44943,44941,44897,44894,44967,44982,44979,44981,44983,44978,44956,44847,44808,44780,44753,44750,44783,44833,44845,44880,44876,44854,44847,44796,44667,44513,44431,44406,44433,44486,44475,44308,43965,43413,42674,41772,40766,39700,38636,37597,36613,35673,34868,34224,33665,33232,32939,32810
1133.7,1135.8,1139.6,1144.6,1149.9,1154.8,1160.2,1165.1,1167.9,1175.6,1155,1115.1,1110.5,1132.1,1152.3,1160.3,1191.8,1291,1371.8,1330.7,1303.4,1317.5,1402.1,1366.9,1444.3,1461.4,1528.8,1449.6,1515.5,1543.1,1344.8,1437,1401.2,1352.3,1304.9,1245.4,1207.6,1209.7,1164.5,1115.8,1057.6,1040.3,1009.8,977.42,947.49,892.89,819.48,782.82,750.29,713.74,726.06,695.84,704.81,683.25,647.33,633.3,624.78,609.34,587.62,566.08,522.93,532.67,519.46,511.21,500.41,489.22,476.02,462.92,442.79,428.52,411.03,396.17,374.91,367.59,389.89,422.61,414.84,409.73,394.89,354.36,288.12,261.43,198.39,158.32,113.71,62.608,31.592,21.906,24.002,-47.895,-260.56,-547.37,-42.83,-340.6,-1307.6,-2065.5,-2497,-2605
