10.0, 0, 0.0, -1.49226E-04, 4.49314E-03, 8.00943E-03, 6.92884E-03
10.0, 1, 0.0, -2.47332E-04, 4.79775E-03, 1.85698E-02, 7.77201E-03
10.0, 2, 0.0, -3.57437E-04, 5.14231E-03, 2.91241E-02, 9.03871E-03
10.0, 4, 0.0, -6.16241E-04, 5.86446E-03, 5.13605E-02, 1.29623E-02
10.0, 6, 0.0, -9.23570E-04, 6.58635E-03, 7.64231E-02, 1.89083E-02
10.0, 8, 0.0, -1.27889E-03, 7.30263E-03, 1.03723E-01, 2.71671E-02
10.0, 10, 0.0, -1.68817E-03, 8.01785E-03, 1.31517E-01, 3.77833E-02
10.0, 0, 5000.0, -1.58357E-04, 4.77001E-03, 8.00943E-03, 6.92884E-03
10.0, 1, 5000.0, -2.62231E-04, 5.08945E-03, 1.85698E-02, 7.77201E-03
10.0, 2, 5000.0, -3.78647E-04, 5.45017E-03, 2.91241E-02, 9.03871E-03
10.0, 4, 5000.0, -6.51695E-04, 6.20329E-03, 5.13605E-02, 1.29623E-02
10.0, 6, 5000.0, -9.74628E-04, 6.94988E-03, 7.64231E-02, 1.89083E-02
10.0, 8, 5000.0, -1.34539E-03, 7.68108E-03, 1.03723E-01, 2.71671E-02
10.0, 10, 5000.0, -1.76824E-03, 8.39754E-03, 1.31517E-01, 3.77833E-02
10.0, 0, 10000.0, -1.69994E-04, 5.12188E-03, 8.00943E-03, 6.92884E-03
10.0, 1, 10000.0, -2.81169E-04, 5.46012E-03, 1.85698E-02, 7.77201E-03
10.0, 2, 10000.0, -4.05578E-04, 5.84171E-03, 2.91241E-02, 9.03871E-03
10.0, 4, 10000.0, -6.96782E-04, 6.63644E-03, 5.13605E-02, 1.29623E-02
10.0, 6, 10000.0, -1.04038E-03, 7.42138E-03, 7.64231E-02, 1.89083E-02
10.0, 8, 10000.0, -1.43329E-03, 8.18420E-03, 1.03723E-01, 2.71671E-02
10.0, 10, 10000.0, -1.87802E-03, 8.91978E-03, 1.31517E-01, 3.77833E-02
10.0, 0, 15000.0, -1.88605E-04, 5.68051E-03, 8.00943E-03, 6.92884E-03
10.0, 1, 15000.0, -3.11492E-04, 6.04972E-03, 1.85698E-02, 7.77201E-03
10.0, 2, 15000.0, -4.48769E-04, 6.46566E-03, 2.91241E-02, 9.03871E-03
10.0, 4, 15000.0, -7.69431E-04, 7.33033E-03, 5.13605E-02, 1.29623E-02
10.0, 6, 15000.0, -1.14706E-03, 8.18171E-03, 7.64231E-02, 1.89083E-02
10.0, 8, 15000.0, -1.57821E-03, 9.01378E-03, 1.03723E-01, 2.71671E-02
10.0, 10, 15000.0, -2.06500E-03, 9.81062E-03, 1.31517E-01, 3.77833E-02
10.0, 0, 20000.0, -2.11765E-04, 6.36861E-03, 8.00943E-03, 6.92884E-03
10.0, 1, 20000.0, -3.49057E-04, 6.77172E-03, 1.85698E-02, 7.77201E-03
10.0, 2, 20000.0, -5.02119E-04, 7.22457E-03, 2.91241E-02, 9.03871E-03
10.0, 4, 20000.0, -8.58737E-04, 8.16885E-03, 5.13605E-02, 1.29623E-02
10.0, 6, 20000.0, -1.27789E-03, 9.11173E-03, 7.64231E-02, 1.89083E-02
10.0, 8, 20000.0, -1.75521E-03, 1.00228E-02, 1.03723E-01, 2.71671E-02
10.0, 10, 20000.0, -2.29367E-03, 1.08955E-02, 1.31517E-01, 3.77833E-02
10.0, 0, 25000.0, -2.40825E-04, 7.11184E-03, 8.00943E-03, 6.92884E-03
10.0, 1, 25000.0, -3.94768E-04, 7.55797E-03, 1.85698E-02, 7.77201E-03
10.0, 2, 25000.0, -5.65961E-04, 8.07157E-03, 2.91241E-02, 9.03871E-03
10.0, 4, 25000.0, -9.63949E-04, 9.14133E-03, 5.13605E-02, 1.29623E-02
10.0, 6, 25000.0, -1.43160E-03, 1.01925E-02, 7.64231E-02, 1.89083E-02
10.0, 8, 25000.0, -1.96346E-03, 1.12026E-02, 1.03723E-01, 2.71671E-02
10.0, 10, 25000.0, -2.56457E-03, 1.21779E-02, 1.31517E-01, 3.77833E-02
10.0, 0, 30000.0, -2.59543E-04, 7.75469E-03, 8.00943E-03, 6.92884E-03
