25679,25689,25712,25747,25795,25855,25926,26007,26097,26196,26303,26415,26531,26650,26770,26889,27006,27118,27223,27320,27406,27480,27538,27584,27617,27645,27673,27717,27777,27840,27908,27981,28066,28173,28306,28471,28651,28825,28995,29160,29320,29474,29623,29767,29905,30038,30166,30287,30404,30518,30633,30737,30841,30941,31038,31130,31219,31304,31386,31464,31539,31611,31680,31746,31809,31870,31929,31984,32035,32084,32130,32174,32217,32257,32296,32334,32368,32400,32437,32483,32546,32637,32754,32894,33056,33236,33428,33629,33835,34043,34248,34445,34629,34798,34951,35085,35199,35291,35360,35405,35424
1520,1520.5,1521.7,1523.6,1526.1,1529.4,1533.4,1538.1,1543.5,1549.7,1556.6,1564.3,1572.8,1582.2,1592.5,1603.8,1616,1629.4,1643.9,1659.7,1676.9,1695.6,1716,1738.2,1762.1,1788,1815.7,1844.7,1874.9,1905.3,1936.2,1967.3,1998.8,2030.1,2061.3,2091.8,2121.4,2150.4,2179.2,2207.3,2234.9,2261.9,2288.2,2313.9,2338.9,2363.1,2386.5,2409.2,2431.2,2452.7,2473.9,2494.5,2514.8,2534.2,2553.2,2571.4,2589.2,2606.2,2622.8,2638.6,2654,2668.7,2682.9,2696.5,2709.7,2722.3,2734.6,2746.3,2757.6,2768.4,2778.8,2788.8,2798.3,2807.5,2816.2,2824.5,2832.6,2840,2847,2853.1,2858.6,2863.2,2867.1,2870.1,2872.6,2874.5,2876,2876.9,2877.5,2877.8,2878.1,2879.1,2880.5,2880.6,2882.6,2883.5,2882.6,2882.2,2881.7,2881.4,2881.3
0.048341,0.048209,0.047899,0.047409,0.046748,0.045901,0.044895,0.04369,0.042345,0.040786,0.039111,0.037206,0.035217,0.032979,0.0307,0.028148,0.025608,0.022771,0.020021,0.017045,0.014251,0.011159,0.0082737,0.0058679,0.0042513,0.0037054,0.0043154,0.0070156,0.0073671,0.0077401,0.0077127,0.0083047,0.0098134,0.012006,0.014353,0.016763,0.016201,0.015263,0.014497,0.013672,0.012948,0.012212,0.011628,0.010992,0.010201,0.0099292,0.0091248,0.0087355,0.0082483,0.0083398,0.0077711,0.0071731,0.0072395,0.0067297,0.0066548,0.0061591,0.0060288,0.0057163,0.0055739,0.0052671,0.0051467,0.0048722,0.0047543,0.0045455,0.0044602,0.0042936,0.0042065,0.0038677,0.0038299,0.0035326,0.0035866,0.0033741,0.0034406,0.003182,0.0033561,0.0031253,0.0029428,0.0030789,0.0039501,0.005229,0.0078221,0.011372,0.01462,0.018051,0.021521,0.024822,0.027845,0.030919,0.033841,0.036668,0.039053,0.04081,0.042287,0.043707,0.044941,0.046267,0.047533,0.048554,0.049311,0.049794,0.05
1562,1561.7,1560.8,1559.6,1557.8,1555.6,1552.9,1549.8,1546.2,1542.1,1537.5,1532.4,1526.9,1520.8,1514.2,1507,1499.3,1491,1482,1472.3,1461.8,1450.5,1438.2,1424.9,1410.3,1394.4,1377.1,1358.3,1338.8,1318.6,1297.6,1275.8,1252.9,1229.2,1204.8,1180,1155.5,1130.9,1106,1080.9,1055.5,1030,1004.3,978.44,952.55,926.46,900.47,874.35,848.24,822,796.02,770.16,744.14,718.47,692.77,667.43,642.12,617.12,592.27,567.77,543.46,519.54,495.85,472.58,449.59,427.05,404.85,383.2,361.84,341.08,320.63,300.81,281.37,262.6,244.19,226.51,209.37,192.71,176.36,160.51,145.05,130.16,115.88,102.41,89.69,77.986,67.14,57.24,48.113,39.967,32.556,26.51,21.095,16.297,12.252,8.5368,5.5678,3.2208,1.532,0.45406,-3.7393e-15
-0.00099777,-0.00099328,-0.00099982,-0.00099297,-0.00099928,-0.00099355,-0.0009988,-0.00099554,-0.00099618,-0.00099891,-0.00099044,-0.001,-0.00098025,-0.001,-0.00096266,-0.001,-0.00093555,-0.001,-0.00087966,-0.00095592,-0.00078933,-0.0009639,-0.00063886,-0.00065011,-0.00016092,-0.00015673,0.0005764,0.00039015,-1.2382e-05,8.525e-05,-1.0405e-05,0.00024305,0.00040164,0.00044852,0.00054718,0.00022946,-0.0002884,-8.8379e-05,-0.00020014,-0.00010769,-0.00016208,-0.0001047,-0.00010869,-0.00013817,-9.7268e-05,-6.7404e-05,-0.00015268,-3.2739e-05,-8.6618e-05,5.3323e-05,-0.00022268,4.8523e-05,-9.5697e-05,-1.4508e-05,-7.5127e-05,-4.2865e-05,-4.8675e-05,-2.8753e-05,-5.3959e-05,-2.6608e-05,-4.7405e-05,-2.6411e-05,-4.2414e-05,-1.3829e-05,-4.1759e-05,3.1255e-07,-6.9217e-05,-1.961e-05,-4.8343e-05,-1.8863e-05,-1.812e-05,-1.7607e-05,-1.5656e-05,-3.1216e-05,4.0618e-05,-0.000107,8.3497e-06,0.00010415,0.0003245,0.00046167,0.00072431,0.00089411,0.001068,0.0011735,0.0012539,0.0011748,0.0012506,0.0013049,0.0013589,0.0013611,0.0011481,0.00093445,0.0010211,0.0010135,0.0011303,0.0014529,0.0015207,0.0015427,0.0015484,0.0015497,0.0015529
1.6819,1.6819,1.6819,1.6819,1.6819,1.682,1.682,1.682,1.6821,1.6821,1.6822,1.6823,1.6823,1.6824,1.6825,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6834,1.6835,1.6836,1.6837,1.6838,1.684,1.6841,1.6842,1.6843,1.6845,1.6846,1.6847,1.6849,1.685,1.6851,1.6853,1.6854,1.6856,1.6857,1.6858,1.686,1.6861,1.6862,1.6864,1.6865,1.6866,1.6867,1.6869,1.687,1.6871,1.6872,1.6873,1.6874,1.6875,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6883,1.6884,1.6885,1.6886,1.6887,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-4.9891e-05,4.8327e-05,-4.6352e-05,4.5148e-05,-4.544e-05,4.5433e-05,-4.5472e-05,4.57e-05,-4.4007e-05,4.6301e-05,-4.397e-05,4.8089e-05,-4.4419e-05,4.9392e-05,-4.365e-05,5e-05,-3.0052e-05,5e-05,-3.1445e-05,3.1206e-05,4.5974e-05,4.5798e-05,3.4395e-05,3.728e-05,5e-05,-4.5798e-05,5e-05,-5e-05,4.7118e-05,3.1206e-05,3.9794e-05,-1.2198e-05,3.267e-05,-4.9749e-05,1.0016e-05,1.1988e-06,4.8854e-07,2.4515e-06,8.4784e-07,4.01e-06,2.2926e-06,-1.4103e-05,3.1299e-05,-3.3288e-05,2.7718e-05,-1.6233e-05,3.2219e-05,-3.2267e-05,-5.9275e-07,3.1161e-05,-3.1206e-05,2.8078e-05,-2.6611e-05,2.2891e-05,-1.4737e-05,1.2703e-05,-1.2146e-05,1.2558e-05,-1.1292e-05,1.0705e-05,-8.0399e-06,8.9141e-06,-7.7169e-06,9.0126e-06,-1.914e-05,2.3623e-05,-2.3952e-05,2.9118e-05,-2.6426e-05,2.8101e-05,-3.2789e-05,3.9938e-05,-3.5144e-05,3.5554e-06,2.3986e-05,4.8284e-05,4.4752e-05,5e-05,5e-05,5e-05,4.5798e-05,3.7767e-05,-5.389e-06,-1.5669e-05,5e-05,5.389e-06,3.7383e-05,-5e-05,-3.9757e-05,-2.0113e-05,-2.1015e-06,-3.1524e-05,5e-05,5e-05,-6.5361e-06,4.5798e-05,-1.6818e-05,3.3565e-05,-7.7486e-06
0,0.1326,0.4444,0.9341,1.6012,2.445,3.4647,4.6592,6.0276,7.5683,9.2799,11.161,13.209,15.422,17.799,20.337,23.033,25.885,28.89,32.045,35.347,38.792,42.378,46.101,49.957,53.943,58.054,62.287,66.637,71.1,75.672,80.349,85.125,89.996,94.958,100.01,105.13,110.34,115.61,120.95,126.35,131.8,137.31,142.85,148.44,154.06,159.71,165.38,171.06,176.76,182.46,188.17,193.86,199.55,205.22,210.87,216.49,222.07,227.62,233.12,238.58,243.98,249.32,254.59,259.79,264.92,269.97,274.93,279.8,284.58,289.26,293.83,298.29,302.64,306.87,310.98,314.97,318.83,322.55,326.14,329.58,332.88,336.04,339.04,341.89,344.59,347.13,349.51,351.72,353.77,355.65,357.36,358.9,360.27,361.46,362.48,363.33,363.99,364.48,364.79,364.93
40941,40906,40823,40694,40524,40315,40074,39805,39516,39215,38909,38608,38321,38061,37835,37658,37541,37499,37544,37694,37961,38367,38933,39664,40553,41568,42680,43749,44772,45779,46774,47747,48634,49339,49815,50000,49997,50000,49999,50000,50000,50000,50000,49990,49999,49999,49991,50000,50000,49999,49966,49994,50000,50000,49996,49994,50000,50000,50000,49999,49999,49998,50000,50000,49998,49995,49992,50000,50000,49998,49999,49999,50000,50000,50000,49987,50000,50000,49952,49794,49487,48929,48148,47175,46050,44808,43507,42168,40831,39523,38273,37133,36111,35169,34391,33699,33086,32605,32247,32019,31922
1655,1654.6,1655.7,1655.3,1656.6,1656.7,1658.4,1659.4,1660.9,1662.9,1663.6,1666.5,1666.1,1670.8,1668.8,1676.1,1671.5,1682.5,1672.8,1685.2,1671.5,1693.2,1662.6,1666.9,1617.9,1618.1,1548.2,1538.9,1519.2,1472.5,1434.2,1380.3,1330.5,1285.3,1236.6,1206.1,1183.5,1145.1,1115.5,1076.7,1044.6,1008.2,974.86,943.55,909.21,873.97,842.89,807.81,787.69,768.11,756.69,734.45,718.71,692.31,676.41,655.56,637.65,617.96,601.96,582.45,567.35,549.98,536.38,520.46,509.8,494.53,488.87,474.6,466.97,455,445.89,437.3,428.95,422.44,408.53,414.04,397.11,381.63,352.4,329.32,292.46,267.58,237.46,210.63,186.57,180.54,151.25,126.82,113.7,104.93,112.66,114.1,123.56,101.25,-35.657,-45.595,-81.239,-87.279,-98.613,-107.09,-111.47
