24338,24339,24340,24351,24377,24406,24462,24544,24548,24555,24590,24630,24669,24724,24785,24837,24908,24974,25051,25126,25211,25294,25384,25473,25572,25668,25772,25875,25984,26094,26209,26323,26440,26562,26687,26810,26938,27062,27196,27323,27459,27588,27727,27858,27998,28132,28273,28408,28549,28683,28823,28959,29108,29248,29433,29564,29716,29838,29971,30089,30213,30312,30444,30539,30653,30788,30904,31020,31138,31238,31356,31459,31589,31644,31834,31869,31949,32044,32124,32206,32280,32359,32425,32497,32555,32619,32668,32726,32766,32815,32846,32887,32913,32940,32958,32975,32989,32998,33002
1507.9,1508.4,1509.8,1511.8,1515,1518.5,1523.7,1528.7,1535.7,1536.6,1540.8,1545.7,1550.6,1557.3,1564.8,1568.9,1566.4,1567.3,1559.3,1564.7,1564.6,1576.8,1577.7,1587.8,1594,1601.9,1611.4,1621.9,1638,1658.4,1683.4,1711.2,1740.4,1774.5,1805.6,1836.5,1855,1873.3,1893.1,1912,1932.5,1952.2,1973.5,1994,2016,2037.1,2059.8,2081.6,2104.7,2126.7,2150.2,2173.1,2198.5,2222.4,2252.3,2277.8,2304.1,2326.8,2350.9,2372.6,2395.5,2414,2436.5,2456.8,2478.4,2504.6,2527,2547,2573.2,2592,2603.6,2616.8,2628.6,2640,2650.9,2660.7,2669.8,2679.1,2686.6,2693.5,2701.1,2707.9,2714.5,2720.4,2726.1,2731,2735.6,2739.8,2743.8,2747.2,2750.5,2752.6,2754.5,2755.7,2756.5,2758,2758.4,2758.6,2758.7
0.00071154,0.00064062,0.0062868,0.021806,0.025537,0.021907,0.049224,0.025182,-0.0080241,0.012995,0.011253,0.015099,0.010579,0.019693,0.011226,0.016456,0.01435,0.016277,0.014577,0.01624,0.014817,0.016042,0.014481,0.016036,0.014614,0.01578,0.014456,0.015538,0.014368,0.015317,0.013863,0.014649,0.013176,0.014882,0.012654,0.014073,0.012027,0.013902,0.011967,0.013388,0.011818,0.013049,0.011598,0.012764,0.011355,0.012512,0.011114,0.012381,0.01057,0.012133,0.010135,0.012765,0.009915,0.014229,0.012202,0.010738,0.011009,0.0095478,0.0098322,0.0095857,0.0082993,0.008995,0.0096127,0.0068989,0.010712,0.010355,0.0084064,0.010819,0.0076479,0.010516,0.0076396,0.012653,0.0057493,0.011659,0.014581,-0.0011526,0.014571,0.0050679,0.01206,0.005643,0.011955,0.0062202,0.011493,0.0065443,0.011164,0.0067793,0.010819,0.0071224,0.010395,0.0075996,0.0095202,0.0090133,0.0083439,0.0090645,0.0073521,0.010205,0.0097787,0.010756,0.010832
1562,1561.6,1560.5,1558.9,1556.6,1553.8,1550.3,1546.2,1541.4,1535.9,1529.9,1523.1,1515.7,1507.6,1498.9,1489.4,1479.4,1469,1458.4,1447.4,1435.9,1423.9,1411.2,1398.2,1384.5,1370.4,1355.6,1340.3,1324.2,1307.2,1288.9,1269.4,1248.2,1225.5,1200.8,1175,1147.7,1119.5,1091,1062.3,1033.2,1003.8,975.94,950.77,921.69,894.52,866.49,837.97,812.92,786.8,761.48,735.77,710.55,685.21,658.63,629.95,601.65,572.64,545.07,520.08,494.52,467.53,440.84,415.54,394.23,372.08,350.89,329.47,310.1,288.68,268.2,250.28,232.64,215.79,199.71,183.5,167.62,153.74,139.01,124.62,112.25,100.54,89.709,79.269,69.777,60.378,51.804,44.112,37.124,30.729,25.191,19.675,14.697,10.255,6.6607,4.1691,1.983,0.58707,3.1642e-14
0.0019785,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0007019,0.002,0.002,0.002,0.002,0.002,0.002,-0.001,-0.00036677,0.0015337,-0.001,0.002,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00079552,0.00086932,0.0013807,0.0017188,0.002,0.00036178,-0.0004404,0.0013291,0.0013921,0.002,-0.00056669,-0.001,-0.00050682,-0.00056753,-0.00071585,-0.001,0.0011709,-0.001,-0.00090016,-0.001,-0.001,-0.001,3.8161e-06,-0.001,-0.001,0.00056835,-0.00049185,-0.001,-0.001,-0.001,-0.00093703,-0.001,-0.00026383,-0.001,-0.00086856,-0.001,-0.001,-0.001,0.00083853,0.00016223,0.002,-0.00073286,0.00039663,0.002,0.0013765,0.0014721
1.9999,1.9999,1.9999,1.9999,1.9999,1.9999,1.9999,1.9999,1.9999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.9999,2,1.9999,2,2,2,1.9997,2,1.9997,2,1.9995,2,1.9992,2,1.9983,2,1.9945,2,1.9333,1.7511,1.6797,1.689,1.6853,1.6876,1.6864,1.6874,1.6869,1.6875,1.6872,1.6877,1.6875,1.6879,1.6878,1.6881,1.688,1.6883,1.6883,1.6885,1.6885,1.6886,1.6887,1.6888,1.6888,1.689,1.689,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5.0269e-05,-5.0105e-05,5e-05,-5.0442e-05,5.0382e-05,-5.0173e-05,4.9242e-05,-4.8918e-05,4.8888e-05,-4.8722e-05,4.8468e-05,-4.9161e-05,4.9558e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,4.2265e-05,5e-05,-5e-05,3.9148e-05,-2.8173e-05,5e-05,-5e-05,-5e-05,5e-05,-5e-05,5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,5e-05,5e-05,-5e-05,5e-05,-5e-05,-5e-05,5e-05,5e-05,-2.1128e-05,-2.0016e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,-5e-05,5e-05,-4.1976e-05,-4.3487e-05,5e-05,5.0359e-05,-5e-05,5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,-2.2211e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05
2.8422e-14,0.13583,0.45521,0.9568,1.6401,2.5043,3.5485,4.7718,6.1729,7.7503,9.5025,11.428,13.524,15.789,18.22,20.816,23.573,26.489,29.56,32.784,36.157,39.676,43.338,47.137,51.072,55.137,59.329,63.643,68.075,72.62,77.274,82.032,86.89,91.841,96.882,102.01,107.21,112.49,117.83,123.24,128.71,134.22,139.79,145.39,151.03,156.7,162.39,168.1,173.81,179.54,185.27,190.99,196.69,202.38,208.05,213.69,219.29,224.86,230.37,235.84,241.25,246.59,251.87,257.07,262.2,267.24,272.19,277.05,281.81,286.46,291.01,295.44,299.75,303.94,308.01,311.94,315.74,319.4,322.92,326.3,329.52,332.59,335.51,338.27,340.86,343.29,345.56,347.65,349.58,351.33,352.91,354.31,355.53,356.58,357.44,358.12,358.63,358.95,359.08
49841,49875,49955,50000,50000,50000,49902,49576,50000,50000,50000,50000,50000,50000,50000,49850,49134,48668,47593,47358,46717,46827,46218,46154,45796,45552,45340,45196,45303,45642,46185,46874,47598,48541,49277,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49887,50000,49967,50000,50000,50000,50000,50000,49907,50000,50000,50000,50000,49891,50000,49956,49493,49216,48675,48686,47667,47765,47508,47126,46781,46406,46113,45761,45500,45171,44943,44635,44437,44166,44010,43771,43659,43439,43324,43169,43071,43001,42920,42864,42840
1306.3,1305.7,1309.8,1314.5,1320.4,1326.3,1331.8,1330.2,1348.9,1350.6,1356.5,1362.7,1367.7,1373.9,1380.8,1381.6,1363.2,1353.7,1322.8,1322.5,1307.5,1322.6,1309.7,1317.6,1315.2,1317.1,1320.1,1325.7,1338.7,1356,1376.7,1404,1422,1426.2,1426.8,1507,1407,1379.5,1349.2,1320.5,1289.1,1259.6,1386.2,1317.5,1191,1284,1099.9,1210.6,1170.2,1134,1101.2,1074.5,1047.4,1023.3,901.03,841.56,790.24,745.93,803.34,823,688.26,663.02,616.38,735.79,739.7,692.66,674.67,662.32,650.26,480.71,620.26,602.87,594.85,584.04,571.36,484.06,552.91,542.92,394.6,487.65,519,511.38,504.24,494.02,491.42,419.27,480.92,466.82,471.86,467.9,464.48,265.94,327.54,59.033,433.43,297.36,50.056,154.82,141.38
