0,4.7579e-06,9.5158e-06,1.4274e-05,1.9032e-05,4.2821e-05,6.6611e-05,9.04e-05,0.00011419,0.00023314,0.00035208,0.00047103,0.00058998,0.0011847,0.0017795,0.0023742,0.0029689,0.0059426,0.0089163,0.01189,0.014864,0.029732,0.044601,0.059469,0.074337,0.14403,0.21371,0.2834,0.35309,0.42278,0.49247,0.56216,0.63185,0.70154,0.77122,0.84091,0.9106,0.98029,1.05,1.1197,1.1894,1.259,1.3287,1.3984,1.4681,1.5378,1.6075,1.6772,1.7469,1.8166,1.8862,1.9559,2.0256,2.0953,2.165,2.2347,2.3044,2.3741,2.4438,2.5134,2.5831,2.6342,2.6853,2.7364,2.7875,2.7875,2.8298,2.9292,3.0851,3.2975,3.5659,3.89,4.2693,4.7032,5.191,5.7321,6.3257,6.9708,7.6665,8.4118,9.2056,10.047,10.934,11.866,12.841,13.858,14.915,16.011,17.145,18.314,19.516,20.751,22.015,23.308,24.628,25.971,27.337,28.724,30.129,31.549,32.984,34.431,35.888,37.352,38.822,40.295,41.77,43.243,44.713,46.177,47.634,49.081,50.516,51.936,53.341,54.728,56.094,57.437,58.757,60.05,61.314,62.549,63.751,64.92,66.054,67.15,68.207,69.224,70.199,71.131,72.018,72.859,73.653,74.398,75.094,75.739,76.333,76.874,77.362,77.796,78.175,78.499,78.767,78.98,79.136,79.235,79.277
48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.443,48.444,48.447,48.453,48.461,48.472,48.552,48.684,48.867,49.102,49.388,49.726,50.115,50.557,51.05,51.594,52.191,52.839,53.54,54.292,55.097,55.953,56.862,57.823,58.836,59.901,61.019,62.189,63.411,64.686,66.014,67.394,68.827,70.312,71.85,73.441,75.084,76.781,78.53,80.332,82.188,84.096,85.529,86.991,88.481,90,90,91.278,94.357,99.408,106.71,116.65,129.69,146.42,167.51,193.7,225.85,264.88,311.79,367.64,433.57,510.75,600.43,703.86,822.33,957.16,1109.6,1281.1,1472.7,1685.7,1921,2179.7,2462.4,2769.7,3102,3459.7,3843,4252,4686.9,5147.6,5633.7,6144.8,6680.2,7238.7,7819,8419.1,9037.1,9671.1,10319,10979,11646,12316,12987,13653,14313,14961,15598,16220,16827,17416,17987,18540,19073,19585,20077,20548,20995,21419,21819,22194,22544,22867,23166,23438,23686,23910,24110,24289,24446,24583,24701,24801,24884,24952,25004,25042,25066,25076
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.06275,0.094152,0.12555,0.15696,0.314,0.47108,0.62819,0.78534,1.5223,2.2601,2.9985,3.7378,4.4777,5.2184,5.9598,6.7019,7.4448,8.1883,8.9326,9.6776,10.423,11.17,11.917,12.665,13.413,14.162,14.912,15.663,16.414,17.166,17.919,18.672,19.426,20.181,20.936,21.692,22.449,23.206,23.964,24.723,25.482,26.242,27.002,27.764,28.322,28.881,29.441,30,30,30.458,31.537,33.232,35.546,38.478,42.029,46.2,50.991,56.403,62.434,69.082,76.345,84.22,92.703,101.79,111.47,121.73,132.57,143.97,155.91,168.36,181.26,194.56,208.17,222.01,235.98,250.01,264.08,278.17,292.33,306.56,320.85,335.14,349.39,363.65,378.01,392.63,407.61,423.26,440,458.17,477.81,498.67,520.68,543.84,568.08,593.42,619.9,647.52,676.23,706,736.78,768.51,801.14,834.61,868.85,903.8,939.38,975.5,1012,1048.8,1085.6,1122.4,1158.7,1194.4,1229.2,1262.8,1295,1325.7,1354.6,1381.5,1406.4,1429,1449.3,1467.2,1482.6,1495.5,1505.7,1513.2,1518,1520
27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27279,27278,27277,27277,27276,27273,27270,27267,27264,27250,27235,27221,27207,27192,27178,27164,27149,27135,27121,27106,27092,27078,27063,27049,27035,27020,27006,26992,26977,26963,26949,26934,26920,26905,26891,26877,26862,26848,26834,26819,26805,26791,26776,26762,26748,26737,26727,26716,26706,26843,26834,26813,26781,26738,26682,26616,26538,26448,26348,26237,26115,25982,25839,25686,25522,25349,25167,24975,24775,24566,24348,24123,23890,23650,23402,23149,22889,22623,22352,22076,21795,21511,21222,20930,20636,20339,20040,19739,19437,19135,18832,18530,18228,17927,17628,17331,17036,16745,16456,16171,15891,15614,15343,15078,14818,14564,14316,14076,13843,13618,13400,13191,12990,12798,12616,12443,12279,12126,11983,11850,11728,11616,11516,11426,11348,11282,11226,11183,11150,11130,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.569,1.5691,1.5691,1.569,1.569,1.5689,1.5688,1.5687,1.5685,1.5683,1.5681,1.568,1.5681,1.5683,1.5685,1.5687,1.5688,1.5687,1.5682,1.5672,1.5658,1.5638,1.5614,1.5589,1.5568,1.5551,1.5541,1.5542,1.555,1.5565,1.5577,1.5577,1.555,1.5481,1.5356,1.5164,1.4894,1.4543,1.411,1.3612,1.308,1.2527,1.1955,1.1365,1.0764,1.0161,0.95653,0.89872,0.84353,0.79163,0.74297,0.69753,0.65538,0.6164,0.58044,0.54724,0.51651,0.4879,0.46105,0.43566,0.41151,0.38845,0.36639,0.34528,0.32514,0.306,0.28794,0.27102,0.25528,0.24074,0.2274,0.21526,0.20432,0.19455,0.18593,0.17847,0.17213,0.16691,0.1628,0.15979,0.15787,0.15706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3426e-16,-5.3615e-05,-0.00017813,-0.00037906,-0.00063576,-0.00092765,-0.001232,-0.0015218,-0.0017645,-0.0019261,-0.0019635,-0.001854,-0.0017015,-0.0016662,-0.0018791,-0.0024283,-0.0032634,-0.0040005,-0.0050376,-0.0060535,-0.0069256,-0.0073287,-0.0071592,-0.006327,-0.0049529,-0.00371,-0.0020178,-0.00082477,-0.00014797,-0.00025149,-0.0012675,-0.0032188,-0.0061557,-0.010113,-0.015112,-0.021207,-0.02827,-0.035743,-0.043981,-0.051392,-0.058005,-0.065241,-0.071656,-0.076935,-0.081133,-0.084241,-0.086278,-0.087266,-0.087266,-0.086969,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087173,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087255,-0.087266,-0.087263,-0.087266,-0.087266,-0.087266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63399,0.64126,0.65803,0.68341,0.71604,0.75408,0.79542,0.83811,0.88066,0.9223,0.963,1.0035,1.0453,1.0907,1.1423,1.2021,1.2688,1.3356,1.3945,1.4408,1.475,1.5001,1.5189,1.5339,1.5465,1.5578,1.5685,1.5792,1.5904,1.6027,1.6165,1.6311,1.6446,1.655,1.6621,1.6667,1.6698,1.6719,1.6734,1.6746,1.6755,1.6762,1.6768,1.6774,1.6778,1.6782,1.6786,1.6789,1.6792,1.6794,1.6797,1.6799,1.6801,1.6802,1.6804,1.6806,1.6807,1.6808,1.681,1.6811,1.6812,1.6813,1.6814,1.6814,1.6815,1.6816,1.6816,1.6817,1.6817,1.6818,1.6818,1.6819,1.6819,1.6819,1.682,1.682,1.682,1.682,1.682,1.682,1.682,1.682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012704,-0.0012603,-0.0012652,-0.0012816,-0.0011391,-0.0010342,-0.00084502,-0.00068244,-0.00043678,-0.00022569,8.8299e-05,0.00023724,0.00019911,-0.00012524,-0.00044335,-0.00094699,-0.00089816,-0.00091586,-0.0011904,-0.00091122,-0.00073307,-3.2759e-05,0.00034112,0.0011352,0.0010373,0.0012205,0.0012904,0.00066597,0.00031748,-0.00046938,-0.0010452,-0.0018107,-0.0024265,-0.0032081,-0.0038275,-0.0046725,-0.004972,-0.0054134,-0.0055763,-0.0045118,-0.0047279,-0.0048209,-0.0038989,-0.0032808,-0.0024543,-0.0018128,-0.001002,-0.00037603,0.00031101,-6.146e-05,-0.00017011,7.1861e-05,-4.1201e-05,2.6452e-05,-1.7618e-05,1.1444e-05,-6.4973e-06,1.9499e-06,2.8864e-06,-8.9053e-06,1.7854e-05,-3.4698e-05,8.3906e-05,9.1759e-06,-0.00011129,6.2567e-05,-4.6563e-05,3.8869e-05,-3.4631e-05,3.2271e-05,-3.1182e-05,3.1175e-05,-3.2372e-05,3.5366e-05,-4.2147e-05,6.2517e-05,-3.5062e-05,6.6674e-07,-5.1291e-06,-1.3528e-05,4.086e-07,-1.1947e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.24999,-0.24999,-0.24999,-0.24999,-0.24999,-0.24999,-0.24998,-0.24998,-0.24997,-0.24996,-0.24994,-0.24995,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.24989,-0.24973,-0.24958,-0.24943,-0.24928,-0.24914,-0.249,-0.24887,-0.24875,-0.24863,-0.24853,-0.24843,-0.24835,-0.24827,-0.24821,-0.24816,-0.24813,-0.2481,-0.24809
