1.78,1.78,1.78,1.78,1.7801,1.7801,1.7801,1.7801,1.7801,1.7801,1.7802,1.7802,1.7802,1.7802,1.7802,1.7802,1.7803,1.7803,1.7803,1.7803,1.7803,1.7803,1.7804,1.7804,1.7804,1.7804,1.7804,1.7805,1.7805,1.7805,1.7805,1.7805,1.7806,1.7806,1.7806,1.7806,1.7806,1.7807,1.7807,1.7807,1.7807,1.7807,1.7807,1.7808,1.7808,1.7808,1.7808,1.7808,1.7809,1.7809,1.7809,1.7809,1.7809,1.781,1.781,1.781,1.781,1.781,1.7811,1.7811,1.7811,1.7811,1.7811,1.7812,1.7812,1.7812,1.7812,1.7812,1.7813,1.7813,1.7813,1.7813,1.7813,1.7813,1.7814,1.7814,1.7814,1.7814,1.7814,1.7815,1.7815,1.7815,1.7815,1.7815,1.7815,1.7816,1.7816,1.7816,1.7816,1.7816,1.7816,1.7817,1.7817,1.7817,1.7817,1.7817,1.7817,1.7818,1.7818,1.7818,1.7818,1.7818,1.7818,1.7819,1.7819,1.7819,1.7819,1.7819,1.7819,1.782,1.782,1.782,1.782,1.782,1.782,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7821,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7822,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7823,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7824,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7825,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7826,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827,1.7827
-0.13483,-0.13439,-0.13395,-0.13351,-0.13307,-0.13262,-0.13218,-0.13173,-0.13128,-0.13083,-0.13038,-0.12992,-0.12947,-0.12901,-0.12856,-0.1281,-0.12764,-0.12718,-0.12671,-0.12625,-0.12578,-0.12532,-0.12485,-0.12438,-0.12391,-0.12343,-0.12296,-0.12248,-0.122,-0.12152,-0.12104,-0.12056,-0.12008,-0.11959,-0.1191,-0.11861,-0.11812,-0.11763,-0.11713,-0.11663,-0.11614,-0.11563,-0.11513,-0.11463,-0.11412,-0.11361,-0.1131,-0.11259,-0.11207,-0.11156,-0.11104,-0.11051,-0.10999,-0.10947,-0.10894,-0.10841,-0.10787,-0.10734,-0.1068,-0.10626,-0.10572,-0.10518,-0.10463,-0.10408,-0.10353,-0.10298,-0.10242,-0.10186,-0.1013,-0.10074,-0.10017,-0.099604,-0.099032,-0.098458,-0.097881,-0.097302,-0.096719,-0.096134,-0.095546,-0.094956,-0.094362,-0.093766,-0.093166,-0.092564,-0.091959,-0.091351,-0.09074,-0.090126,-0.089509,-0.088889,-0.088266,-0.08764,-0.08701,-0.086378,-0.085742,-0.085103,-0.084461,-0.083815,-0.083166,-0.082514,-0.081859,-0.0812,-0.080537,-0.079871,-0.079202,-0.078529,-0.077852,-0.077172,-0.076488,-0.075801,-0.07511,-0.074415,-0.073717,-0.073014,-0.072308,-0.071597,-0.070882,-0.070173,-0.069463,-0.068752,-0.068042,-0.067332,-0.066622,-0.065912,-0.065203,-0.064493,-0.063783,-0.063074,-0.062365,-0.061655,-0.060946,-0.060237,-0.059528,-0.058819,-0.05811,-0.057402,-0.056693,-0.055984,-0.055276,-0.054567,-0.053859,-0.053151,-0.052442,-0.051734,-0.051026,-0.050318,-0.04961,-0.048902,-0.048194,-0.047487,-0.046779,-0.046071,-0.045364,-0.044656,-0.043949,-0.043241,-0.042534,-0.041826,-0.041119,-0.040412,-0.039705,-0.038998,-0.03829,-0.037583,-0.036876,-0.036169,-0.035462,-0.034755,-0.034049,-0.033342,-0.032635,-0.031928,-0.031221,-0.030515,-0.029808,-0.029101,-0.028395,-0.027688,-0.026982,-0.026275,-0.025568,-0.024862,-0.024155,-0.023449,-0.022742,-0.022036,-0.021329,-0.020623,-0.019916,-0.01921,-0.018504,-0.017797,-0.017091,-0.016384,-0.015678,-0.014971,-0.014265,-0.013558
35243,35408,35579,35754,35933,36118,36307,36500,36699,36903,37112,37326,37546,37772,38003,38240,38483,38733,38989,39251,39519,39793,40073,40359,40651,40949,41252,41559,41872,42190,42512,42839,43170,43505,43845,44188,44535,44885,45239,45597,45957,46321,46688,47058,47431,47807,48185,48566,48950,49336,49725,50117,50510,50907,51305,51706,52109,52514,52922,53332,53744,54158,54574,54992,55413,55835,56258,56684,57111,57540,57971,58403,58837,59273,59710,60148,60589,61031,61474,61919,62366,62814,63265,63717,64170,64626,65084,65543,66005,66468,66934,67401,67870,68341,68814,69289,69766,70245,70726,71209,71694,72181,72669,73160,73653,74148,74646,75148,75653,76163,76674,77187,77702,78217,78731,79245,79756,80256,80750,81238,81719,82195,82664,83127,83583,84034,84478,84915,85347,85772,86191,86604,87010,87410,87804,88192,88573,88948,89317,89679,90035,90385,90729,91067,91398,91723,92041,92354,92660,92960,93254,93541,93822,94097,94366,94628,94884,95134,95377,95615,95846,96071,96289,96502,96708,96907,97101,97288,97469,97644,97813,97975,98131,98281,98424,98561,98692,98817,98936,99048,99154,99254,99347,99435,99516,99590,99659,99721,99777,99827,99870,99908,99939,99963,99982,99994,1e+05,1e+05
2871.9,2881.7,2891.5,2901.4,2911.3,2921.2,2931.1,2941,2950.8,2960.7,2970.6,2980.5,2990.4,3000.3,3010.2,3020,3029.8,3039.6,3049.5,3059.5,3069.5,3079.6,3089.8,3100.2,3110.7,3121.4,3132.3,3143.3,3154.4,3165.8,3177.2,3188.9,3200.6,3212.6,3224.6,3236.9,3249.3,3261.8,3274.5,3287.3,3300.3,3313.4,3326.7,3340.1,3353.7,3367.4,3381.2,3395.2,3409.3,3423.5,3437.9,3452.4,3467.1,3481.9,3496.9,3511.9,3527.2,3542.5,3558,3573.7,3589.5,3605.5,3621.6,3637.9,3654.3,3670.9,3687.7,3704.7,3721.8,3739.1,3756.5,3774.1,3791.8,3809.7,3827.8,3846.1,3864.4,3883,3901.7,3920.6,3939.6,3958.8,3978.2,3997.7,4017.4,4037.2,4057.2,4077.4,4097.8,4118.4,4139.2,4160.2,4181.4,4202.8,4224.3,4246.1,4268,4290.2,4312.6,4335.2,4358.1,4381.2,4404.5,4428,4451.7,4475.5,4499.4,4523.5,4547.7,4572.5,4597.7,4623.3,4649.3,4675.7,4702.4,4729.4,4714.5,4713.5,4712.5,4711.5,4710.6,4709.6,4708.7,4707.8,4706.9,4706,4705.1,4704.3,4703.4,4702.6,4701.8,4701,4700.2,4699.4,4698.7,4697.9,4697.2,4696.4,4695.7,4695,4694.3,4693.6,4693,4692.3,4691.7,4691.1,4690.4,4689.8,4689.3,4688.7,4688.1,4687.6,4687,4686.5,4686,4685.5,4685,4684.5,4684.1,4683.6,4683.2,4682.8,4682.3,4681.9,4681.6,4681.2,4680.8,4680.5,4680.1,4679.8,4679.5,4679.2,4678.9,4678.7,4678.4,4678.2,4677.9,4677.7,4677.5,4677.3,4677.1,4677,4676.8,4676.7,4676.5,4676.4,4676.3,4676.2,4676.1,4676.1,4676,4676,4675.9,4675.9,4675.9,4675.9,4676,4676
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
0.23265,0.23559,0.2387,0.24195,0.24534,0.24885,0.2525,0.25632,0.26031,0.26446,0.26874,0.27314,0.27787,0.28321,0.28875,0.29406,0.29869,0.30221,0.30527,0.30822,0.3108,0.31276,0.31385,0.31399,0.31396,0.31392,0.31388,0.31385,0.31383,0.31383,0.31384,0.31384,0.31385,0.31386,0.31386,0.31388,0.3139,0.31392,0.31394,0.31395,0.31395,0.31395,0.31394,0.31393,0.31392,0.31391,0.31389,0.31387,0.31385,0.31382,0.31379,0.31376,0.31372,0.31367,0.31361,0.31353,0.31343,0.31306,0.31204,0.31054,0.30874,0.30684,0.30501,0.30295,0.30058,0.29808,0.29565,0.29347,0.29167,0.29001,0.28847,0.28704,0.28572,0.28452,0.28334,0.28214,0.28101,0.28007,0.27943,0.27919,0.27909,0.27904,0.279,0.27894,0.27884,0.27826,0.27617,0.2731,0.26963,0.26636,0.26388,0.26218,0.26078,0.25948,0.25807,0.25635,0.25392,0.24959,0.24413,0.23867,0.23433,0.23223,0.23357,0.23874,0.24725,0.2586,0.2723,0.27871,0.25025,0.2218,0.19335,0.16489,0.13644,0.10799,0.079532,0.051079,0.022626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,3285.2,3270.4,3255.6,3240.8,3226,3211.2,3196.4,3181.6,3166.8,3152,3137.1,3122.3,3107.5,3092.7,3077.9,3063.1,3048.3,3033.5,3018.7,3003.9,2989.1,2974.3,2959.5,2944.7,2929.9,2915.1,2900.3,2885.5,2870.7,2855.9,2841.1,2826.3,2811.4,2796.6,2781.8,2767,2752.2,2737.4,2722.6,2707.8,2693,2678.2,2663.4,2648.6,2633.8,2619,2604.2,2589.4,2574.6,2559.8,2545,2530.2,2515.4,2500.5,2485.7,2470.9,2456.1,2441.3,2426.5,2411.7,2396.9,2382.1,2367.3,2352.5,2337.7,2322.9,2308.1,2293.3,2278.5,2263.7,2248.9,2234.1,2219.3,2204.5,2189.7,2174.8,2160,2145.2,2130.4,2115.6,2100.8,2086,2071.2,2056.4,2041.6,2026.8,2012,1997.2,1982.4,1967.6,1952.8,1938,1923.2,1908.4,1893.6,1878.8,1863.9,1849.1,1834.3,1819.5,1804.7,1789.9,1775.1,1760.3,1745.5,1730.7,1715.9,1701.1,1686.3,1671.5,1656.7,1641.9,1627.1,1612.3,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1597.5,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8
0.057363,0.058606,0.059893,0.061209,0.062555,0.063934,0.065348,0.066796,0.068277,0.069794,0.071344,0.072927,0.074541,0.076191,0.077893,0.079642,0.081423,0.083213,0.084985,0.086733,0.088456,0.090146,0.091786,0.093361,0.094854,0.096272,0.097616,0.09889,0.10009,0.10123,0.10231,0.10332,0.10427,0.10517,0.106,0.10679,0.10752,0.10821,0.10885,0.10944,0.11,0.11051,0.11098,0.11142,0.11182,0.1122,0.11255,0.11288,0.11318,0.11345,0.11371,0.11394,0.11416,0.11436,0.11454,0.11471,0.11486,0.11501,0.11514,0.11525,0.11534,0.11541,0.11545,0.11548,0.11548,0.11546,0.11542,0.11537,0.11529,0.1152,0.11511,0.115,0.11489,0.11477,0.11465,0.11452,0.11439,0.11425,0.11412,0.11399,0.11387,0.11375,0.11364,0.11354,0.11345,0.11337,0.11329,0.1132,0.1131,0.11299,0.11287,0.11275,0.11264,0.11253,0.11243,0.11233,0.11223,0.11213,0.11201,0.11188,0.11172,0.11156,0.11141,0.11129,0.11123,0.11125,0.11135,0.11157,0.11181,0.11181,0.11165,0.11134,0.11088,0.11026,0.10949,0.10857,0.10704,0.10571,0.1044,0.10308,0.10176,0.10044,0.09912,0.0978,0.09648,0.095159,0.093838,0.092516,0.091193,0.089871,0.088548,0.087224,0.0859,0.084576,0.083251,0.081926,0.080601,0.079275,0.077949,0.076622,0.075295,0.073968,0.07264,0.071312,0.069984,0.068655,0.067326,0.065997,0.064667,0.063338,0.062007,0.060677,0.059346,0.058015,0.056684,0.055353,0.054021,0.052689,0.051357,0.050024,0.048691,0.047359,0.046025,0.044692,0.043359,0.042025,0.040691,0.039357,0.038023,0.036688,0.035354,0.034019,0.032684,0.031349,0.030014,0.028678,0.027343,0.026007,0.024672,0.023336,0.022,0.020664,0.019328,0.017992,0.016656,0.01532,0.013984,0.012647,0.011311,0.0099744,0.008638,0.0073016,0.0059651,0.0046286,0.0032922,0.0019557,0.00061922,0
32615,32009,31386,30755,30118,29474,28825,28170,27510,26846,26179,25509,24837,24163,23489,22814,22140,21467,20799,20135,19477,18827,18186,17554,16934,16327,15732,15151,14585,14033,13496,12975,12468,11978,11503,11043,10599,10169,9755.2,9355.8,8970.8,8600.1,8243.2,7904,7602.6,7309.8,7026.2,6751.7,6486,6229.1,5980.7,5740.6,5508.8,5284.9,5084.7,4894.7,4709.8,4529.9,4355.1,4185.2,4020.2,3860.2,3705,3554.5,3408.7,3267.6,3131,2998.9,2871.2,2747.8,2628.6,2513.5,2402.4,2295.3,2191.9,2092.3,1996.4,1903.9,1814.9,1729.3,1646.9,1567.6,1491.4,1418.1,1347.7,1280.1,1215.3,1153,1093.3,1036.1,981.37,928.96,878.82,830.86,785.02,741.24,699.43,659.53,621.49,584.8,549.4,515.84,484.06,453.95,425.44,398.42,372.81,348.54,325.53,303.8,283.34,264.1,246.05,229.15,213.34,198.58,181.56,167.26,154.14,142.14,131.16,121.11,111.91,103.47,95.735,88.641,82.131,76.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
