25810,25818,25837,25867,25908,25958,26017,26085,26160,26241,26327,26417,26509,26602,26693,26782,26866,26942,27008,27062,27101,27122,27128,27126,27134,27165,27226,27314,27429,27568,27727,27903,28089,28279,28465,28639,28814,29000,29189,29383,29575,29761,29932,30079,30187,30268,30336,30404,30494,30596,30705,30811,30912,31009,31103,31193,31279,31362,31441,31517,31590,31660,31727,31791,31852,31911,31967,32020,32069,32116,32160,32215,32279,32352,32432,32513,32592,32664,32724,32772,32805,32827,32849,32878,32927,33001,33104,33229,33370,33521,33675,33826,33972,34107,34230,34336,34422,34487,34530,34548
1520,1520.5,1521.7,1523.6,1526.2,1529.4,1533.4,1538.2,1543.7,1549.9,1557,1564.9,1573.7,1583.5,1594.2,1606.1,1619.1,1633.4,1649.1,1666.5,1685.6,1706.8,1729.8,1754.9,1781.5,1810,1840.8,1872.5,1904.4,1936.4,1968.1,1999.5,2030.4,2060.7,2090.4,2119.5,2148.6,2177.1,2205,2232.1,2258.4,2284,2308.8,2333,2356.7,2379.9,2402.7,2424.7,2446.4,2467.6,2488.6,2508.9,2528.6,2547.7,2566.1,2584,2601.3,2617.9,2634,2649.5,2664.4,2678.8,2692.6,2705.9,2718.7,2731,2742.8,2754.2,2765.2,2775.7,2785.7,2794.9,2803.8,2812.1,2820,2827.6,2834.8,2841.8,2848.5,2854.9,2861,2866.5,2871.4,2875.3,2878,2879.5,2880.5,2881.3,2881.9,2882.3,2882.6,2882.6,2882,2881.2,2880.6,2880,2879.6,2879.4,2879.4,2879.6
0.0406,0.040466,0.040152,0.039659,0.038986,0.038141,0.037105,0.03591,0.034523,0.032989,0.031258,0.029415,0.027381,0.025216,0.0229,0.020357,0.017701,0.01482,0.011839,0.008633,0.0053119,0.0020675,-6.4075e-07,-1.5078e-05,0.0025326,0.0062141,0.009631,0.012599,0.015077,0.017023,0.018383,0.019127,0.019189,0.018559,0.017161,0.015741,0.016245,0.01642,0.01627,0.016155,0.015395,0.014377,0.012607,0.0099103,0.0067858,0.0055192,0.0046624,0.0056632,0.0070347,0.0075902,0.007669,0.0071725,0.0069457,0.0065593,0.006351,0.0060484,0.0058472,0.0055683,0.0053858,0.0051371,0.0049795,0.0047592,0.0046342,0.0044267,0.0043305,0.0041803,0.0040923,0.0037566,0.0036884,0.0034265,0.0037581,0.0048663,0.0056538,0.0065328,0.0070286,0.007235,0.0070285,0.006378,0.0053875,0.0041372,0.0027967,0.0023566,0.0027398,0.0046468,0.0080036,0.012454,0.01726,0.021684,0.02569,0.029266,0.032421,0.035219,0.037873,0.040274,0.042312,0.043984,0.045292,0.046248,0.046865,0.047128
1562,1561.7,1560.9,1559.6,1557.8,1555.6,1553,1549.8,1546.2,1542.1,1537.5,1532.4,1526.7,1520.6,1513.8,1506.5,1498.5,1489.8,1480.4,1470.1,1458.9,1446.6,1433.1,1418,1401.3,1383.1,1363.4,1342.7,1321.3,1299.3,1276.7,1253.8,1230.5,1207,1183.4,1159.5,1134.6,1109.7,1084.6,1059.4,1034.3,1009.2,984.35,959.76,935.22,909.9,884.26,857.86,831.23,804.86,778.7,752.83,726.98,701.32,675.76,650.43,625.26,600.36,575.68,551.29,527.17,503.4,479.92,456.84,434.1,411.78,389.85,368.46,347.42,326.94,306.73,286.77,267.49,248.8,230.88,213.74,197.42,181.94,167.25,153.31,140.04,127.07,114.43,101.94,89.689,77.865,66.723,56.506,47.211,38.853,31.398,24.822,19.012,13.994,9.792,6.357,3.674,1.7299,0.51166,-4.8128e-14
-0.001,-0.00099535,-0.00099776,-0.001,-0.00099266,-0.001,-0.001,-0.00099426,-0.001,-0.00098646,-0.001,-0.00095734,-0.001,-0.00094061,-0.001,-0.00096976,-0.001,-0.00098422,-0.001,-0.00099901,-0.001,-0.00080218,-0.00032024,0.00034086,0.00088082,0.00088868,0.00076131,0.00063091,0.00050067,0.0003664,0.00022515,9.1308e-05,-6.5844e-05,-0.00019009,-0.00036068,-9.1807e-05,0.00016329,-7.2939e-05,3.1333e-05,-0.00011056,-0.00013901,-0.00026367,-0.00036975,-0.00060934,-0.00038871,-0.00016376,-4.4686e-05,0.00032212,0.00012694,8.8847e-05,-7.8277e-05,-5.1686e-05,-6.0153e-05,-4.9568e-05,-4.5929e-05,-4.3951e-05,-4.3768e-05,-4.1383e-05,-3.9085e-05,-3.7716e-05,-3.4433e-05,-3.3248e-05,-2.9636e-05,-3.304e-05,-2.0288e-05,-2.2825e-05,-3.9283e-05,-6.0215e-05,-4.7573e-06,-6.5282e-05,0.00022538,0.00020232,0.00019949,0.0001736,8.2706e-05,4.8813e-06,-0.00010969,-0.00023881,-0.00030028,-0.00043027,-0.00029359,-1.1788e-05,0.00033975,0.00098278,0.0014866,0.00195,0.002,0.0019661,0.001903,0.0018656,0.0017833,0.0018524,0.0019759,0.0019916,0.0019665,0.0019568,0.0019245,0.0019524,0.0019625,0.0019682
1.7745,1.7745,1.7745,1.7745,1.7746,1.7746,1.7746,1.7747,1.7747,1.7747,1.7748,1.7748,1.7749,1.7749,1.775,1.7751,1.7751,1.7752,1.7753,1.7754,1.7754,1.7755,1.7756,1.7757,1.7758,1.7758,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7767,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7776,1.7777,1.7778,1.7778,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7785,1.7785,1.7786,1.7787,1.7787,1.7788,1.7788,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7793,1.7794,1.7794,1.7795,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
0.00012777,-1.3581e-05,5.202e-06,-9.6157e-06,2.0501e-05,-2.8747e-05,2.729e-05,-2.3149e-05,2.4954e-05,-2.227e-05,2.8215e-05,-1.3765e-05,9.1163e-06,4.9914e-06,-1.8846e-05,1.5404e-05,-1.8026e-05,1.4856e-05,-1.5384e-05,8.8111e-06,5.2217e-06,0.00010993,0.00015022,0.00019022,6.2444e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-1.3262e-05,0.00010121,-3e-05,-1.0028e-05,7.0548e-06,-3e-05,-8.0717e-07,-3e-05,-2.5349e-05,-2.8809e-05,8.4501e-05,-1.0024e-05,7.6879e-05,5.8497e-06,-3e-05,-1.0237e-05,-2.4718e-05,1.6979e-05,-1.2019e-05,1.1423e-05,-7.9573e-06,7.4596e-06,-6.5324e-06,6.9083e-06,-5.9841e-06,6.7198e-06,-6.038e-06,7.3337e-06,-7.42e-06,8.5605e-06,-6.7695e-06,8.4091e-06,-1.8935e-05,2.1165e-05,-1.8762e-05,3.0581e-05,4.8821e-05,-3e-05,1.8668e-05,-3e-05,-1.097e-05,-3e-05,-3e-05,-3e-05,-1.9013e-05,-2.9632e-05,0.00010364,6.3367e-05,0.0002,0.0002,0.0002,0.00010879,-2.5291e-05,-1.5481e-05,-2.999e-05,-3e-05,-3e-05,0.00010607,4.8506e-05,-1.6274e-05,-1.6824e-05,-3e-05,-2.0569e-05,9.848e-05,-3e-05,0.0002
0,0.13392,0.4488,0.94333,1.617,2.4691,3.4987,4.705,6.0865,7.6421,9.3701,11.269,13.336,15.571,17.969,20.53,23.251,26.128,29.16,32.342,35.672,39.147,42.762,46.516,50.402,54.419,58.561,62.825,67.207,71.701,76.304,81.012,85.818,90.719,95.709,100.78,105.94,111.17,116.47,121.83,127.25,132.72,138.25,143.81,149.41,155.04,160.7,166.38,172.07,177.77,183.47,189.17,194.86,200.54,206.2,211.83,217.43,223,228.52,233.99,239.41,244.77,250.07,255.3,260.46,265.53,270.52,275.42,280.23,284.94,289.54,294.03,298.42,302.68,306.82,310.84,314.73,318.48,322.09,325.57,328.9,332.08,335.11,337.99,340.71,343.27,345.67,347.91,349.97,351.87,353.6,355.15,356.54,357.74,358.77,359.62,360.3,360.79,361.11,361.24
40105,40080,40020,39929,39810,39665,39501,39323,39139,38955,38781,38625,38498,38412,38377,38410,38526,38744,39083,39572,40240,41119,42199,43442,44717,45928,47058,48020,48784,49346,49719,49922,50000,50000,49977,50000,50000,49868,49668,49385,49071,48759,48517,48420,48587,48936,49350,49733,49927,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49895,49691,49401,49050,48674,48308,47989,47748,47598,47554,47565,47565,47469,47190,46680,45953,45069,44087,43058,42030,41033,40085,39214,38448,37798,37277,36892,36651,36550
1639.6,1639.3,1640.2,1641.5,1642.1,1644.9,1647.3,1649.6,1653.6,1655.6,1661.2,1660.5,1670.4,1668.7,1681.6,1684.2,1694.1,1699.1,1707.8,1714.7,1721.3,1707.8,1668.1,1608.7,1564.3,1562.7,1547.2,1509.8,1470.1,1429.2,1387.6,1346.3,1308.4,1266.3,1225.5,1179.3,1136.4,1111.8,1070.2,1042.5,1009.5,982.88,956.44,937.4,896.69,849.11,812.55,767.83,765.64,753.7,746.5,723.63,700.55,679.03,660.19,641.7,623.44,605.24,587.47,570.45,554.14,538.96,524.62,511.84,498.63,487.48,478.24,469.83,455.48,451.49,414.09,408.26,399.59,393.32,393.83,392.55,394.86,398.8,397.29,402.01,385.22,352.49,306.92,231.48,163.8,111.09,105.2,101.05,97.11,87.564,81.569,31.213,-34.106,-39.393,-43.66,-73.623,-85.94,-175.34,-229.78,-268.62
