25893,25898,25911,25932,25960,25995,26038,26088,26146,26211,26285,26368,26461,26566,26684,26812,26952,27100,27255,27412,27567,27712,27843,27958,28055,28140,28222,28311,28420,28561,28737,28938,29147,29347,29533,29702,29856,30006,30159,30312,30455,30596,30728,30856,30979,31097,31210,31320,31426,31528,31625,31719,31809,31894,31977,32053,32124,32191,32256,32318,32377,32433,32486,32537,32586,32632,32676,32718,32760,32797,32832,32867,32899,32932,32965,32991,33013,33036,33065,33105,33159,33235,33333,33448,33574,33706,33838,33965,34082,34186,34272,34337,34380,34399
1520,1520.6,1522.1,1524.5,1527.7,1531.8,1536.9,1542.9,1549.8,1557.7,1566.6,1576.4,1587.3,1599.4,1612.8,1627.6,1643.8,1661.6,1681,1702.2,1725.2,1750.1,1776.8,1805.5,1835.5,1866.1,1897.3,1929.1,1961.3,1993.8,2026.2,2058.1,2089.4,2119.9,2149.7,2179,2207.6,2235.6,2263,2289.7,2315.6,2340.7,2365,2388.6,2411.3,2433.3,2454.8,2475.7,2496,2515.6,2534.6,2552.9,2570.6,2587.6,2604,2619.8,2634.9,2649.3,2663.2,2676.5,2689.2,2701.3,2713,2724.1,2734.7,2744.9,2754.6,2763.8,2772.7,2781.3,2789.2,2797,2804.2,2811,2817.6,2824,2829.8,2834.9,2839.5,2843.6,2846.7,2848.9,2850.6,2852.3,2853.5,2854.2,2854.6,2854.7,2854.9,2855.1,2855.1,2854.9,2854,2853.2
0.022809,0.0228,0.022778,0.022749,0.022703,0.022657,0.022569,0.022524,0.022534,0.022676,0.022991,0.023565,0.024349,0.025139,0.025773,0.026177,0.026298,0.026053,0.025283,0.02387,0.021649,0.018734,0.015962,0.012886,0.010488,0.0091082,0.0088891,0.0098491,0.012053,0.014996,0.017242,0.018098,0.017448,0.015805,0.014156,0.012305,0.011357,0.01097,0.011174,0.010356,0.009773,0.0093138,0.0085786,0.0083053,0.0077049,0.0074582,0.0070617,0.0068299,0.0064489,0.006216,0.0058794,0.0056841,0.0053661,0.0052213,0.0049079,0.0045122,0.0042938,0.0041793,0.0039715,0.0038556,0.0036798,0.0035892,0.0034281,0.0033706,0.003213,0.0031903,0.0030109,0.0030925,0.0029966,0.0026584,0.0028732,0.0026697,0.0027688,0.0029665,0.0027842,0.0021873,0.0021301,0.0027026,0.0038227,0.0054966,0.0080682,0.011958,0.015984,0.01964,0.023134,0.02641,0.029461,0.032222,0.034572,0.036558,0.038163,0.039342,0.040093,0.040412
1562,1561.6,1560.6,1559,1556.9,1554.2,1550.9,1546.9,1542.4,1537.2,1531.3,1524.8,1517.6,1509.6,1500.9,1491.5,1481.2,1470.1,1458.1,1445.2,1431.2,1416.2,1400,1382.4,1363.6,1343.7,1322.6,1300.4,1277,1252.8,1228,1203.1,1178.2,1153.2,1127.8,1102.3,1076.1,1049.6,1022.6,995.73,968.65,941.41,914.17,886.74,859.38,831.92,804.55,777.2,749.99,722.85,695.91,669.1,642.54,616.16,590.1,564.36,538.88,513.71,488.95,464.55,440.6,417.06,394.01,371.41,349.36,327.8,306.85,286.38,266.57,247.45,228.77,210.89,193.57,176.89,161.06,146.09,131.65,117.72,104.38,91.639,79.449,67.721,56.85,46.991,38.088,30.147,23.159,17.096,12.066,7.9471,4.6827,2.2637,0.68223,1.4989e-14
-5.3285e-05,-5.7547e-05,-5.3473e-05,-5.1673e-05,-5.1904e-05,-5.4231e-05,-6.7628e-05,-3.1233e-06,2.4531e-05,0.00012339,0.00018815,0.00030949,0.00030887,0.00027529,0.0001666,9.8827e-05,-2.563e-05,-0.00012171,-0.00030832,-0.00043928,-0.00068641,-0.00066855,-0.00067318,-0.00065027,-0.00039677,-0.0001775,8.0087e-05,0.00030565,0.00053178,0.00052984,0.00028395,2.8092e-05,-0.00024789,-0.00027983,-0.0003169,-0.00025217,-9.9767e-05,-9.2501e-07,-1.1411e-05,-0.00018784,-1.3489e-05,-0.00015039,-4.327e-05,-8.7585e-05,-5.8728e-05,-5.2059e-05,-4.6177e-05,-4.9235e-05,-4.795e-05,-4.4094e-05,-4.2678e-05,-3.7716e-05,-4.3099e-05,-2.1838e-05,-7.1326e-05,-5.044e-05,-2.0741e-05,-2.7943e-05,-2.8931e-05,-2.2295e-05,-2.6086e-05,-1.8455e-05,-2.4518e-05,-1.2668e-05,-2.7035e-05,-3.4108e-06,-4.0179e-05,5.2275e-05,-0.00010395,1.6982e-05,6.531e-06,-4.2213e-05,6.7073e-05,1.3593e-05,-0.00012166,-0.00013269,9.9104e-05,0.00023745,0.00045826,0.00065995,0.0012025,0.0016264,0.0016051,0.001644,0.0017314,0.0017959,0.0018949,0.0019114,0.0019145,0.0019785,0.0019909,0.0019911,0.001991,0.0019859
1.6817,1.6817,1.6817,1.6817,1.6817,1.6818,1.6818,1.6818,1.6819,1.682,1.682,1.6821,1.6822,1.6823,1.6824,1.6825,1.6826,1.6827,1.6828,1.6829,1.683,1.6832,1.6833,1.6834,1.6836,1.6837,1.6838,1.684,1.6841,1.6843,1.6844,1.6846,1.6847,1.6849,1.685,1.6852,1.6853,1.6855,1.6856,1.6858,1.6859,1.6861,1.6862,1.6864,1.6865,1.6867,1.6868,1.6869,1.6871,1.6872,1.6873,1.6874,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
4.6919e-05,-4.6873e-05,4.5682e-05,-3.2824e-05,3.2419e-05,-4.3139e-05,4.3223e-05,1.577e-05,4.5023e-05,3.5558e-05,4.9902e-05,2.946e-05,-9.73e-06,-2.7978e-05,-3.0675e-05,-2.9404e-05,-3.2713e-05,-3.9916e-05,-4.4484e-05,-4.6577e-05,-4.6919e-05,3.0828e-05,-2.6547e-05,4.7233e-05,4.6748e-05,5e-05,4.5781e-05,4.8758e-05,2.8743e-05,-2.9858e-05,-4.9383e-05,-4.8752e-05,-3.4921e-05,9.5661e-06,-1.5419e-05,3.6657e-05,7.7735e-06,2.7719e-05,-4.1471e-05,1.4409e-05,3.3305e-06,-1.2457e-05,2.0046e-05,-1.7005e-05,1.6687e-05,-1.0119e-05,9.4391e-06,-8.6129e-06,8.1704e-06,-6.8361e-06,7.6681e-06,-7.3454e-06,8.4639e-06,-7.2335e-06,-1.648e-06,4.7586e-06,4.1187e-06,-5.2731e-06,5.4205e-06,-4.7365e-06,5.5958e-06,-5.6861e-06,7.1588e-06,-7.8936e-06,9.8133e-06,-1.1786e-05,1.5548e-05,-7.9126e-06,-1.9642e-05,4.2184e-05,-3.8425e-05,2.796e-05,3.0553e-06,-2.1683e-05,-4.0946e-05,4.9757e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-1.9053e-05,4.5989e-05,3.136e-05,5e-05,5e-05,-1.9959e-05,4.5752e-05,4.9742e-05,-7.8143e-06,1.0133e-05,-2.1066e-05,-4.1163e-05
2.8422e-14,0.16047,0.53776,1.1303,1.9372,2.9578,4.1907,5.6347,7.288,9.1489,11.215,13.485,15.954,18.622,21.484,24.538,27.78,31.206,34.813,38.597,42.552,46.675,50.961,55.406,60.003,64.749,69.637,74.663,79.82,85.102,90.504,96.02,101.64,107.37,113.19,119.09,125.08,131.14,137.27,143.46,149.71,156,162.33,168.7,175.08,181.49,187.91,194.33,200.75,207.16,213.55,219.91,226.24,232.53,238.78,244.97,251.1,257.16,263.15,269.06,274.87,280.6,286.22,291.74,297.14,302.42,307.58,312.6,317.49,322.24,326.84,331.28,335.57,339.69,343.64,347.43,351.03,354.46,357.7,360.76,363.62,366.29,368.76,371.03,373.09,374.95,376.61,378.05,379.28,380.3,381.11,381.7,382.08,382.24
39581,39580,39575,39569,39561,39553,39547,39541,39538,39533,39522,39501,39461,39406,39335,39257,39177,39107,39063,39075,39175,39412,39794,40361,41087,41905,42768,43600,44308,44787,44997,45000,44892,44793,44749,44785,44881,44971,45000,44986,45000,44989,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44985,45000,45000,45000,45000,44977,44954,44969,45000,44998,44932,44774,44487,44022,43392,42654,41845,41003,40167,39372,38654,38033,37522,37132,36861,36733
1489.9,1491.5,1493.2,1496.5,1501.2,1507.2,1515.6,1513,1516.7,1506.8,1501.1,1490.3,1497.7,1510.4,1531,1550,1573.2,1586.7,1611.5,1626.6,1653.2,1645.4,1639.2,1626.3,1570.3,1515.8,1460.4,1406.6,1350,1304.2,1270.9,1235.9,1202.5,1163.3,1128.2,1087.2,1041.1,998.86,963.7,940.75,895.74,872.09,834.92,803.78,773.03,750.84,731.98,712.56,691.02,669.33,649.05,629.25,610.85,590,577.1,557.31,537.6,522.22,506.77,491.46,478.17,464.63,453.58,441.26,433.03,420.68,417.11,396.8,411.02,386.96,382.09,383,362.17,363.98,378.07,374.66,338.05,317.69,290.12,259.46,181.08,131.64,127.43,112.6,69.021,23.233,-14.661,-15.85,-7.1534,-35.022,-57.955,-213.59,-763.38,-1172.7
