25736,25742,25755,25776,25805,25841,25885,25936,25995,26063,26140,26226,26324,26431,26548,26673,26806,26943,27087,27235,27384,27530,27664,27786,27893,27979,28042,28089,28126,28162,28204,28262,28344,28459,28611,28785,28966,29140,29308,29470,29626,29775,29919,30056,30187,30312,30433,30551,30665,30775,30881,30982,31078,31171,31260,31345,31426,31504,31578,31649,31717,31781,31843,31902,31959,32012,32061,32108,32152,32194,32235,32273,32309,32345,32377,32407,32443,32489,32549,32626,32720,32831,32957,33096,33246,33402,33561,33718,33868,34006,34129,34234,34320,34384,34426,34443
1520,1520.6,1522,1524.2,1527.2,1531.1,1535.8,1541.4,1547.8,1555.1,1563.3,1572.4,1582.6,1593.9,1606.5,1620.4,1635.5,1651.9,1669.4,1688.4,1709.1,1731.4,1755.5,1781.1,1808.4,1836.7,1865.4,1894.7,1924.6,1955.2,1986.2,2017.7,2049.4,2081.2,2112.7,2143.8,2174.2,2203.9,2232.9,2261.2,2288.8,2315.5,2341.4,2366.5,2390.6,2414,2436.7,2458.9,2480.7,2501.9,2522.5,2542.2,2561.3,2579.7,2597.5,2614.6,2631,2646.8,2662,2676.6,2690.5,2704,2716.8,2729.2,2741.1,2752.5,2763.4,2773.8,2783.8,2793.3,2802.4,2811.1,2819.3,2827.1,2834.6,2841.5,2847.8,2853.4,2858.4,2862.9,2866.9,2870.2,2873.1,2875.3,2877,2878.7,2880.1,2881.3,2882.4,2883.3,2884.1,2884.7,2885.2,2885.5,2885.7,2885.7
0.026012,0.025991,0.025944,0.025863,0.025773,0.025698,0.025663,0.025701,0.025849,0.026146,0.026648,0.027349,0.027919,0.028253,0.028285,0.027985,0.027458,0.026723,0.026256,0.025345,0.02376,0.021406,0.018407,0.015787,0.012765,0.0092555,0.0064579,0.0046093,0.00381,0.0040195,0.0048847,0.0067518,0.0091118,0.012391,0.014673,0.015493,0.014959,0.013912,0.013172,0.012337,0.011651,0.010924,0.010319,0.0096858,0.0091316,0.0086318,0.0082829,0.0079572,0.0076567,0.0073078,0.0069636,0.0066137,0.0063248,0.0060479,0.0058009,0.0055446,0.0053209,0.0050958,0.0049,0.0047064,0.0045429,0.0043706,0.0042242,0.0041152,0.0039905,0.0037348,0.0035432,0.003437,0.0033871,0.003289,0.0032281,0.0031152,0.003113,0.0030633,0.0027748,0.0030728,0.0040302,0.0055371,0.0075211,0.0098955,0.012583,0.015506,0.018589,0.021764,0.024959,0.028115,0.031119,0.033712,0.035892,0.037706,0.039188,0.040368,0.04127,0.041916,0.042321,0.042494
1562,1561.6,1560.7,1559.3,1557.3,1554.8,1551.8,1548.2,1544,1539.2,1533.9,1527.9,1521.3,1514.1,1506.2,1497.6,1488.3,1478.3,1467.4,1455.8,1443.3,1429.9,1415.5,1400,1383.3,1365.8,1347.3,1327.8,1307.1,1285.4,1262.5,1238.6,1213.7,1187.9,1161.8,1135.7,1109.6,1083.4,1056.9,1030.2,1003.3,976.35,949.22,922.02,894.76,867.46,840.14,812.84,785.62,758.51,731.53,704.7,678.04,651.57,625.33,599.35,573.64,548.23,523.15,498.43,474.07,450.13,426.6,403.5,380.88,358.8,337.21,316.13,295.58,275.61,256.23,237.47,219.3,201.79,185.02,168.71,152.84,137.5,122.77,108.71,95.391,82.865,71.185,60.369,50.452,41.448,33.348,26.221,20.027,14.737,10.297,6.6889,3.8746,1.8332,0.54691,-9.8346e-14
-0.00014468,-0.00014118,-0.00014299,-0.00014834,-9.9984e-05,-6.3437e-05,6.6252e-07,5.7328e-05,0.00014094,0.00021353,0.00032539,0.0003233,0.00019038,8.6795e-05,-6.3166e-05,-0.00013775,-0.00023244,-0.00019518,-0.00014971,-0.00038135,-0.00050521,-0.00075962,-0.00071685,-0.00064227,-0.00081097,-0.00076257,-0.00050226,-0.00030927,-3.1013e-05,9.0399e-05,0.00029263,0.00040897,0.0005605,0.00060448,0.00026185,4.0903e-05,-0.00020537,-0.00014122,-0.0001488,-0.00012826,-0.00012704,-0.00011288,-0.00010686,-0.00010203,-9.2178e-05,-7.0779e-05,-5.515e-05,-5.1869e-05,-5.4739e-05,-5.9254e-05,-6.0078e-05,-5.4582e-05,-4.7692e-05,-4.4735e-05,-4.3625e-05,-4.218e-05,-3.9116e-05,-3.7783e-05,-3.4752e-05,-3.2679e-05,-3.0204e-05,-3.1301e-05,-2.4538e-05,-1.7405e-05,-3.907e-05,-5.2166e-05,-2.7784e-05,-1.5155e-05,-1.341e-05,-2.2219e-05,-1.3279e-05,-2.8877e-05,2.2634e-05,-6.8026e-05,-2.7514e-05,0.00018546,0.00035054,0.00053067,0.00068679,0.00084727,0.00098849,0.0011314,0.0012553,0.0013818,0.0014852,0.0015978,0.0015948,0.0014952,0.0014294,0.0013579,0.0013077,0.0012567,0.0012255,0.0011925,0.0011926,0.001198
1.682,1.682,1.682,1.682,1.6821,1.6821,1.6821,1.6822,1.6822,1.6823,1.6823,1.6824,1.6825,1.6826,1.6827,1.6827,1.6828,1.6829,1.6831,1.6832,1.6833,1.6834,1.6835,1.6836,1.6838,1.6839,1.684,1.6841,1.6843,1.6844,1.6845,1.6847,1.6848,1.6849,1.6851,1.6852,1.6854,1.6855,1.6856,1.6858,1.6859,1.6861,1.6862,1.6863,1.6865,1.6866,1.6867,1.6869,1.687,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-1.8261e-05,-3.2374e-05,5e-05,-4.7483e-05,-5e-05,-5e-05,-5e-05,5e-05,-2.6268e-05,-2.922e-05,5e-05,5e-05,5e-05,5e-05,1.903e-05,5e-05,5.2237e-06,5e-05,-5e-05,-5e-05,-5e-05,-1.7014e-05,1.6452e-05,-7.8795e-06,8.8685e-06,-4.3952e-06,6.6715e-06,-3.1163e-06,4.1249e-06,1.1486e-07,6.088e-06,-6.5306e-07,1.7741e-06,-2.4741e-06,9.8011e-07,-1.0612e-06,2.6907e-06,-4.7555e-07,1.5592e-06,-1.1179e-06,1.7043e-06,-8.3435e-07,1.5447e-06,-6.8744e-07,1.6483e-06,-1.0997e-06,1.3029e-06,1.0186e-06,3.9449e-07,-7.5566e-06,4.1625e-06,2.7791e-06,3.7321e-06,-4.4598e-06,4.0244e-06,-5.4944e-06,8.105e-06,-3.1838e-07,-2.6754e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.4435e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,5e-05,-5.1503e-06
2.8422e-14,0.14463,0.48471,1.0188,1.7462,2.6662,3.7778,5.0797,6.5706,8.2488,10.113,12.16,14.389,16.796,19.38,22.137,25.065,28.16,31.419,34.839,38.415,42.144,46.022,50.045,54.208,58.507,62.937,67.493,72.171,76.965,81.87,86.881,91.993,97.199,102.5,107.87,113.33,118.86,124.46,130.11,135.82,141.57,147.37,153.2,159.06,164.95,170.85,176.75,182.67,188.57,194.47,200.36,206.22,212.05,217.85,223.6,229.31,234.96,240.56,246.09,251.54,256.92,262.22,267.43,272.54,277.55,282.45,287.25,291.93,296.48,300.91,305.21,309.37,313.4,317.28,321,324.58,328,331.26,334.35,337.28,340.04,342.62,345.03,347.26,349.31,351.17,352.85,354.34,355.64,356.75,357.67,358.4,358.93,359.27,359.42
40575,40570,40559,40541,40518,40491,40461,40425,40384,40333,40269,40184,40086,39980,39872,39771,39682,39614,39558,39531,39565,39689,39951,40350,40904,41629,42516,43542,44671,45841,46997,48063,48957,49585,49897,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49992,50000,50000,49934,49759,49453,49003,48402,47662,46802,45841,44816,43767,42717,41705,40760,39906,39158,38530,38027,37654,37415,37313
1521.8,1522.2,1524.4,1528.2,1526.3,1526.9,1524.7,1523.5,1516.9,1512.5,1499.2,1504.2,1532.1,1555.3,1581.4,1595.4,1609.9,1605.8,1599.5,1629.1,1641.9,1666.1,1656.4,1640.9,1639.2,1596.1,1539,1488.6,1435.9,1390.4,1340.5,1293.8,1243.4,1195.3,1168.9,1142.5,1116.7,1076.2,1040.2,1003.2,967.49,931.3,896.97,862.34,827.41,798.44,778.54,763.05,746.51,726.05,701.99,678.28,657.15,637.92,619.22,600.68,582.46,565.11,548.5,533.02,518.56,505.43,492.41,480.2,471.7,462.86,450.82,440.5,431.82,424.61,416.03,410.12,397.91,399.87,389.5,361.16,334.99,306.85,284.35,260.19,233.89,204.25,177.31,145.18,120.6,108.18,99.601,97.733,92.355,88.27,81.278,77.283,69.254,53.75,44.672,42.17
