24418,24423,24435,24455,24482,24516,24558,24607,24665,24730,24805,24888,24980,25082,25193,25315,25447,25589,25742,25907,26082,26267,26460,26658,26857,27055,27248,27440,27628,27813,27994,28171,28344,28512,28676,28837,28995,29149,29299,29444,29585,29722,29854,29982,30104,30222,30336,30447,30554,30660,30764,30861,30956,31047,31135,31221,31303,31381,31457,31529,31599,31666,31730,31792,31851,31908,31962,32014,32062,32107,32151,32193,32233,32271,32308,32343,32376,32410,32437,32465,32497,32529,32559,32586,32606,32620,32629,32639,32656,32682,32720,32768,32824,32885,32946,33004,33056,33100,33134,33156,33166
1520,1520.6,1522.1,1524.5,1527.8,1531.9,1537,1543.1,1550.1,1558.3,1567.5,1577.9,1589.5,1602.3,1616.6,1632.2,1649.3,1667.9,1688.2,1710,1733.7,1759,1786.3,1814.8,1843.5,1872.3,1901.1,1929.9,1958.5,1987.1,2015.4,2043.6,2071.3,2098.7,2125.9,2152.8,2179.4,2205.7,2231.5,2256.9,2281.8,2306.1,2329.9,2353.1,2375.6,2397.5,2418.7,2439.5,2459.9,2480,2499.7,2518.8,2537.4,2555.4,2572.9,2589.8,2606.3,2622.1,2637.5,2652.3,2666.5,2680.3,2693.6,2706.4,2718.7,2730.6,2742,2753.1,2763.8,2774,2783.8,2793.2,2802.3,2810.9,2819.2,2827.1,2834.6,2841.8,2848.8,2855.1,2861.1,2866.8,2872.3,2877.6,2882.6,2887.4,2891.7,2895.3,2898.2,2900.4,2901.9,2902.8,2903.5,2903.9,2904.3,2904.6,2904.8,2905,2905.1,2905.1,2905.2
0.027234,0.027263,0.027333,0.027441,0.027594,0.027784,0.028019,0.028279,0.028579,0.028887,0.029232,0.029571,0.029944,0.030279,0.030663,0.031004,0.031221,0.031555,0.031979,0.032268,0.032289,0.031988,0.031333,0.030274,0.028794,0.026996,0.025353,0.024021,0.022505,0.021373,0.020006,0.019063,0.017794,0.016768,0.016039,0.0152,0.01449,0.013713,0.013034,0.012343,0.011735,0.011099,0.010577,0.010026,0.0094117,0.0089918,0.0085057,0.0082748,0.0078983,0.007805,0.00736,0.0069415,0.0068055,0.0064328,0.006255,0.0059601,0.0057716,0.0055075,0.0053325,0.0051005,0.0049438,0.0047437,0.0046107,0.0044283,0.004313,0.0041969,0.0040824,0.0038155,0.00365,0.0035318,0.0034975,0.0033864,0.003337,0.0032194,0.0031951,0.003077,0.0032146,0.0030085,0.0026086,0.0031117,0.0035225,0.0035914,0.0033866,0.0029342,0.0022726,0.0015011,0.001219,0.0019483,0.0035658,0.0058571,0.0086426,0.011707,0.014651,0.017266,0.019552,0.021502,0.023117,0.024393,0.02533,0.025926,0.02618
1562,1561.6,1560.6,1559.1,1557.1,1554.4,1551.2,1547.4,1543,1537.9,1532.2,1525.8,1518.7,1510.9,1502.3,1492.9,1482.6,1471.4,1459.3,1446.2,1432,1416.9,1400.6,1383.4,1365.6,1347.4,1328.6,1309.2,1289.4,1268.9,1248.1,1226.8,1205.1,1183,1160.4,1137.5,1114.3,1090.9,1067.1,1043.2,1019,994.69,970.18,945.56,920.86,896.03,871.17,846.21,821.3,796.31,771.51,746.76,722,697.45,672.96,648.68,624.54,600.63,576.92,553.47,530.26,507.35,484.73,462.45,440.5,418.91,397.7,376.95,356.58,336.64,317.12,298.1,279.55,261.52,243.98,227.01,210.49,194.65,179.46,164.52,150.22,136.65,123.82,111.72,100.34,89.633,79.394,69.439,59.853,50.748,42.211,34.324,27.215,20.945,15.509,10.904,7.1169,4.1407,1.9659,0.58582,4.7886e-13
0.00022777,0.00023246,0.00023401,0.00023413,0.00023957,0.00023649,0.00023702,0.00022635,0.00022237,0.00020581,0.00020563,0.00018234,0.00018537,0.00014574,0.00018202,9.098e-05,0.00010029,0.00013947,0.00014144,4.4627e-05,-3.1172e-05,-0.00015144,-0.00023028,-0.00036501,-0.00043137,-0.00049109,-0.00032885,-0.00037369,-0.00030123,-0.00028867,-0.00027549,-0.00020763,-0.00030445,-0.0001417,-0.00018475,-0.00014621,-0.00015816,-0.00014154,-0.00013719,-0.00012526,-0.00011856,-0.00011686,-8.7633e-05,-0.0001246,-8.8451e-05,-8.8438e-05,-6.6433e-05,-4.851e-05,-5.789e-05,-1.3289e-05,-0.0001293,-1.2216e-05,-6.7022e-05,-4.0947e-05,-4.8643e-05,-4.14e-05,-4.4948e-05,-3.9304e-05,-3.9865e-05,-3.6129e-05,-3.5177e-05,-3.1647e-05,-3.1135e-05,-3.0892e-05,-2.3272e-05,-1.8167e-05,-4.2623e-05,-5.2145e-05,-2.8088e-05,-1.5236e-05,-1.4359e-05,-2.1969e-05,-1.6175e-05,-2.2581e-05,-1.0883e-05,-1.7368e-05,5.0419e-05,-0.00016479,2.6222e-05,0.00018879,5.941e-05,-1.6631e-05,-0.0001188,-0.0001959,-0.00029023,-0.00026397,8.5112e-05,0.00055496,0.00097349,0.0013651,0.0017328,0.0019748,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
1.7747,1.7747,1.7747,1.7747,1.7747,1.7748,1.7748,1.7748,1.7748,1.7749,1.7749,1.775,1.775,1.7751,1.7752,1.7752,1.7753,1.7754,1.7754,1.7755,1.7756,1.7757,1.7758,1.7759,1.776,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7767,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7773,1.7774,1.7775,1.7776,1.7777,1.7778,1.7779,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7785,1.7785,1.7786,1.7787,1.7787,1.7788,1.7789,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7796,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
-3e-05,5.6874e-05,-3e-05,3.0098e-05,-1.7909e-05,1.6255e-05,-2.1217e-05,9.6658e-06,-2.3278e-05,1.0216e-05,-2.2029e-05,9.9973e-06,-2.4445e-05,1.133e-05,-1.2158e-05,-3e-05,2.0718e-05,1.0381e-05,-1.8785e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,-2.0279e-05,1.3057e-05,3.283e-05,-2.4968e-05,4.2034e-05,-3e-05,4.1474e-05,-3e-05,1.9672e-05,1.543e-05,-8.6511e-06,1.0075e-05,-5.903e-06,7.2369e-06,-2.4923e-06,5.5522e-06,-2.9175e-06,6.0535e-06,-9.3771e-07,-4.7626e-06,1.1577e-05,-8.0325e-06,1.5666e-05,-1.258e-05,1.78e-05,-1.8428e-05,1.9552e-06,1.4109e-05,-1.4843e-05,1.3091e-05,-9.5408e-06,8.2806e-06,-6.7984e-06,6.8423e-06,-5.5587e-06,5.9004e-06,-4.734e-06,5.4743e-06,-4.9513e-06,5.254e-06,-2.3473e-06,2.9312e-06,-1.1158e-05,8.4296e-06,-9.2305e-07,7.6996e-06,-8.5983e-06,8.1013e-06,-9.4954e-06,1.2094e-05,-1.4862e-05,2.8258e-05,-3e-05,-3e-05,0.00010231,-2.242e-05,-3e-05,-3e-05,-3e-05,-3e-05,-3e-05,7.2039e-05,0.0002,0.0002,0.0002,0.0002,0.0002,7.2584e-05,-9.52e-06,6.4791e-06,-4.5897e-06,3.5745e-06,-3.0362e-06,2.8158e-06,-2.9019e-06,3.5292e-06,-8.4014e-06
0,0.12684,0.42508,0.89348,1.5315,2.3386,3.314,4.4566,5.7654,7.2392,8.8763,10.675,12.634,14.752,17.025,19.453,22.031,24.759,27.633,30.651,33.809,37.105,40.535,44.096,47.785,51.597,55.529,59.578,63.739,68.008,72.381,76.855,81.423,86.083,90.829,95.656,100.56,105.54,110.58,115.69,120.85,126.07,131.34,136.64,141.98,147.36,152.76,158.19,163.62,169.07,174.53,179.98,185.43,190.87,196.3,201.7,207.07,212.42,217.72,222.99,228.2,233.37,238.47,243.52,248.5,253.4,258.23,262.97,267.63,272.2,276.68,281.05,285.32,289.48,293.53,297.46,301.27,304.96,308.52,311.95,315.25,318.41,321.42,324.3,327.03,329.6,332.03,334.31,336.42,338.38,340.18,341.82,343.29,344.6,345.74,346.72,347.53,348.16,348.63,348.93,349.06
50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50008,50010,50010,50004,49989,49975,49966,49986,50010,50010,50005,50010,50010,50010,50010,50008,50010,50002,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50006,50010,50010,50010,50010,50010,50010,49998,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50010,50004,49990,50010,50010,49965,49906,49854,49826,49835,49887,49964,50010,49977,49841,49594,49245,48824,48369,47911,47477,47089,46765,46516,46354,46284
1656.4,1656.8,1658.6,1661.6,1665.1,1670.4,1676.3,1683.7,1690.8,1699.1,1705.9,1714.6,1720.2,1728.6,1729,1739.2,1738.5,1732.8,1727.9,1728.6,1724.6,1720.5,1707.8,1674,1628.8,1583.3,1524.6,1479.1,1428.6,1383,1339.5,1294.2,1252.4,1206.1,1174.6,1143.6,1113.1,1079.7,1046.9,1014.7,982.85,951.26,918.61,891.47,855.9,823.99,798.41,781.11,768,751.26,736.11,709.71,690.9,670.46,653.39,635.23,618.03,600.35,583.61,567.19,551.8,537.11,523.61,511.05,498.69,487.29,479.04,470.03,458.62,448.55,440,432.59,424.34,417.44,409.22,402.87,390.09,402.79,379.96,358.38,365.87,367.96,372.6,375.04,378.17,372.62,337.08,281.5,234.82,186.52,139.08,103.83,97.084,93.341,90.277,88.021,86.505,85.504,84.836,84.416,84.235
6.5462,6.547,6.5434,6.5362,6.5293,6.5147,6.4991,6.4737,6.4491,6.4136,6.3848,6.3393,6.3074,6.2459,6.2296,6.1292,6.0908,6.071,6.0256,5.9109,5.8068,5.6658,5.5471,5.3958,5.3041,5.2188,5.3308,5.2633,5.3033,5.291,5.2809,5.3237,5.2105,5.3487,5.2852,5.3022,5.2689,5.2647,5.2479,5.2392,5.2252,5.2062,5.2184,5.157,5.1795,5.1616,5.1689,5.1707,5.1411,5.177,5.0221,5.1492,5.068,5.0866,5.0634,5.0594,5.0421,5.037,5.0243,5.0174,5.0071,5.0003,4.9895,4.9784,4.977,4.9729,4.93,4.9068,4.9284,4.9353,4.9268,4.9073,4.906,4.8883,4.8954,4.878,4.9628,4.6606,4.9136,5.1278,4.948,4.8411,4.6971,4.5861,4.4496,4.476,4.9475,5.5685,6.0868,6.5587,7.0059,7.3192,7.391,7.4379,7.4865,7.5338,7.5769,7.6135,7.6419,7.6606,7.6688
5.0996,5.1017,5.1066,5.1143,5.1249,5.1384,5.155,5.1748,5.1978,5.2243,5.2543,5.2881,5.3259,5.3678,5.4141,5.4649,5.5206,5.5812,5.6469,5.718,5.7947,5.877,5.9656,6.058,6.151,6.2443,6.3376,6.4309,6.5237,6.6161,6.7077,6.7987,6.8884,6.9769,7.0645,7.1513,7.2373,7.322,7.4054,7.4872,7.5673,7.6458,7.7224,7.797,7.8697,7.94,8.0082,8.075,8.1407,8.2055,8.2687,8.3302,8.3899,8.4476,8.5038,8.5582,8.6109,8.6619,8.7111,8.7586,8.8044,8.8485,8.8911,8.9321,8.9716,9.0098,9.0468,9.0817,9.1142,9.1451,9.1749,9.2037,9.2313,9.2576,9.2828,9.3069,9.3297,9.3515,9.3728,9.392,9.4098,9.4269,9.4433,9.459,9.4743,9.4891,9.5028,9.5141,9.5226,9.5283,9.5311,9.5314,9.5302,9.5284,9.5261,9.5236,9.5213,9.5193,9.5177,9.5166,9.5161
0.62563,0.62649,0.62856,0.63185,0.63634,0.64214,0.64921,0.6577,0.66755,0.67895,0.69172,0.70624,0.72216,0.74011,0.75927,0.78128,0.80455,0.82957,0.85697,0.88744,0.91947,0.95395,0.99147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.53262,-0.55317,-0.48375,-0.4674,-0.47447,-0.4387,-0.43346,-0.39866,-0.39485,-0.36138,-0.36597,-0.32059,-0.33867,-0.27676,-0.3211,-0.19475,-0.25476,-0.24773,-0.19083,-0.10144,-0.1036,-0.061339,-0.10265,0.018087,0.77353,-0.17823,-0.2508,-0.18633,-0.31796,-0.24708,-0.26454,-0.16091,-0.15919,-0.063523,-0.17643,-0.0067802,-0.050303,0.017007,0.019649,0.038541,0.035705,0.036347,0.041941,0.5291,0.43567,0.32931,0.38144,0.61126,1.2937,1.2313,1.4131,0.79088,1.5164,1.3663,1.5953,1.6572,1.7428,1.758,1.7807,1.9015,2.0739,2.2101,2.3394,2.4097,2.4588,2.5601,2.7154,2.708,2.6559,2.7741,2.8793,2.959,2.9531,3.0504,3.0203,3.1451,2.8798,4.1701,2.2049,2.5882,4.1019,3.7735,3.8986,3.709,3.8585,3.024,0.66234,0.11504,1.5402,2.3989,2.9912,4.0342,5.6245,5.7624,5.7145,5.6736,5.6386,5.6094,5.5857,5.5685,5.5581
-0.264,-0.26397,-0.2639,-0.26379,-0.26364,-0.26345,-0.26323,-0.26296,-0.26265,-0.2623,-0.26191,-0.26148,-0.261,-0.26049,-0.25993,-0.25933,-0.25869,-0.258,-0.25726,-0.25648,-0.25566,-0.25478,-0.25386,-0.25289,-0.25186,-0.25079,-0.24966,-0.24849,-0.24726,-0.24598,-0.24465,-0.24327,-0.24184,-0.24037,-0.23884,-0.23727,-0.23566,-0.234,-0.2323,-0.23056,-0.22877,-0.22695,-0.2251,-0.22321,-0.22129,-0.21933,-0.21735,-0.21535,-0.21332,-0.21127,-0.2092,-0.20712,-0.20502,-0.20291,-0.20079,-0.19867,-0.19654,-0.19441,-0.19229,-0.19016,-0.18805,-0.18595,-0.18385,-0.18178,-0.17972,-0.17768,-0.17567,-0.17368,-0.17172,-0.16979,-0.16789,-0.16603,-0.16421,-0.16243,-0.16069,-0.159,-0.15735,-0.15575,-0.15421,-0.15272,-0.15128,-0.1499,-0.14858,-0.14731,-0.14612,-0.14498,-0.14391,-0.14291,-0.14197,-0.1411,-0.1403,-0.13958,-0.13893,-0.13834,-0.13784,-0.13741,-0.13705,-0.13676,-0.13656,-0.13642,-0.13637
