26243,26247,26257,26271,26291,26316,26344,26377,26413,26453,26495,26541,26591,26645,26706,26776,26857,26951,27056,27170,27290,27411,27527,27632,27724,27815,27916,28035,28179,28347,28528,28719,28914,29104,29285,29462,29633,29798,29958,30113,30261,30404,30541,30674,30807,30921,31038,31150,31259,31364,31465,31562,31655,31745,31831,31913,31992,32065,32133,32198,32261,32321,32377,32437,32485,32534,32581,32627,32670,32710,32750,32787,32824,32857,32888,32924,32959,32986,33007,33026,33048,33087,33148,33234,33343,33472,33615,33762,33908,34048,34179,34298,34401,34486,34550,34592,34610
1520,1520.6,1521.9,1523.9,1526.8,1530.5,1534.9,1540.2,1546.3,1553.3,1561.2,1569.9,1579.6,1590.2,1601.8,1614.4,1628.2,1643.5,1660.5,1679.2,1699.9,1722.5,1747.3,1774.1,1802.7,1832.8,1864.1,1895.8,1927.8,1959.9,1991.8,2023.3,2054.4,2084.7,2114.5,2143.8,2172.5,2200.6,2228.1,2254.9,2281.1,2306.4,2331.1,2355.1,2378.3,2400.5,2422.2,2443.3,2463.9,2484,2503.4,2522.2,2540.4,2558,2574.9,2591.3,2607.1,2622.3,2636.8,2650.8,2664.1,2677.1,2689.2,2701.2,2712.6,2723.3,2733.7,2743.5,2753.2,2762.1,2770.9,2779.1,2787,2794.7,2801.7,2808.3,2814.9,2821.3,2827.3,2832.5,2837.2,2840.7,2843.7,2845.9,2848.2,2850.4,2852.1,2853.6,2854.8,2855.5,2855.8,2855.5,2856.2,2857.6,2858.3,2858.6,2858.6
0.017837,0.01776,0.017581,0.017294,0.016916,0.016433,0.015896,0.015334,0.014791,0.014291,0.013896,0.01363,0.013592,0.013865,0.014563,0.015635,0.017092,0.018256,0.019024,0.019218,0.018731,0.017477,0.015417,0.012937,0.011159,0.011274,0.012352,0.014356,0.016448,0.017721,0.017999,0.018221,0.017409,0.016165,0.015037,0.014384,0.013379,0.012764,0.011863,0.011368,0.010505,0.010139,0.0092545,0.0093732,0.0084254,0.0075383,0.0078237,0.0070866,0.0071101,0.0065497,0.006467,0.0059996,0.0059131,0.0055053,0.0054123,0.0050831,0.0049394,0.0043365,0.0044137,0.0040137,0.004143,0.0036442,0.0040246,0.003659,0.0031161,0.0035012,0.0031605,0.0032842,0.0029262,0.0031052,0.0028598,0.0029671,0.0028846,0.0025536,0.0028903,0.0032964,0.0029839,0.0022548,0.0019077,0.0021179,0.0031201,0.005914,0.009261,0.013194,0.017313,0.02166,0.025218,0.027869,0.030435,0.032758,0.034958,0.036913,0.03859,0.039889,0.040836,0.041429,0.04168
1562,1561.6,1560.8,1559.4,1557.5,1555.1,1552.1,1548.6,1544.6,1540,1534.7,1528.9,1522.4,1515.2,1507.3,1498.7,1489.3,1479.1,1468.1,1456.1,1443.2,1429.3,1414.2,1397.9,1380.2,1360.9,1340.4,1318.9,1296.7,1273.9,1250.8,1227.2,1203.4,1179.4,1155,1130.1,1105,1079.5,1053.9,1028,1002,975.67,949.4,922.76,896.38,869.96,843.15,816.7,790.05,763.67,737.22,711.05,684.89,659.04,633.27,607.83,582.57,557.75,533.01,508.77,484.68,461.21,437.81,415.12,392.92,370.85,349.51,328.51,308.2,288.25,268.99,250.19,232.02,214.58,197.5,181.05,165.5,150.79,136.59,122.9,109.6,96.491,84.01,72.177,61.175,51.162,42.132,34.096,26.933,20.653,15.173,10.531,6.7677,3.8693,1.8169,0.53622,3.9784e-15
-0.00051097,-0.00050663,-0.00051127,-0.00050951,-0.00049771,-0.00049686,-0.00043412,-0.00038901,-0.00031443,-0.00025123,-0.00016115,-8.0078e-05,4.4681e-05,0.00018137,0.00032028,0.00043624,0.00046259,0.00026884,0.00017242,-6.2672e-05,-0.00019759,-0.00044776,-0.00054892,-0.00059209,-0.00016233,0.00014237,0.00034286,0.00045251,0.00038073,0.00010885,6.1684e-05,-4.1263e-05,-0.0002176,-0.00023742,-0.00013817,-0.0001491,-0.00014612,-0.00012092,-0.00013008,-9.7243e-05,-0.00012486,-7.166e-05,-0.00012437,5.8713e-05,-0.00031595,8.1941e-05,-0.00010248,-2.5681e-05,-5.8882e-05,-4.3625e-05,-4.9214e-05,-4.2002e-05,-4.0689e-05,-4.1086e-05,-3.5847e-05,-2.8407e-05,-7.5109e-05,-4.8578e-05,-7.7e-06,-4.9032e-05,7.1131e-06,-8.3572e-05,0.00012806,-0.00023154,9.2463e-05,-4.8547e-05,9.2494e-06,-4.2952e-05,-2.2728e-05,3.7024e-06,-5.0096e-05,5.482e-05,-9.2993e-05,-1.5358e-05,0.00014124,1.6164e-05,-0.00016084,-0.00019173,1.2554e-05,0.00010454,0.00062709,0.0010815,0.0012854,0.0015853,0.0015875,0.0015441,0.001407,0.0014207,0.0014688,0.0015603,0.0016556,0.0017323,0.0017358,0.0017037,0.001685,0.0016664,0.0016657
1.6817,1.6817,1.6817,1.6817,1.6817,1.6818,1.6818,1.6818,1.6819,1.6819,1.682,1.6821,1.6821,1.6822,1.6823,1.6824,1.6825,1.6826,1.6827,1.6828,1.6829,1.6831,1.6832,1.6833,1.6834,1.6836,1.6837,1.6838,1.684,1.6841,1.6843,1.6844,1.6846,1.6847,1.6849,1.685,1.6852,1.6853,1.6854,1.6856,1.6857,1.6859,1.686,1.6862,1.6863,1.6864,1.6866,1.6867,1.6868,1.687,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,5e-05,-5e-05,5e-05,-2.7282e-05,5e-05,3.3075e-05,5e-05,3.3075e-05,5e-05,3.3075e-05,5e-05,4.7058e-05,5e-05,3.3075e-05,5e-05,-5e-05,-3.553e-05,-5e-05,-5e-05,-5e-05,-5e-05,-2.1825e-05,3.7378e-05,5e-05,3.3075e-05,4.9386e-05,-2.3187e-06,-3.3811e-05,-5e-05,1.327e-05,-5e-05,-7.9043e-06,-2.9943e-07,2.6028e-05,-2.3588e-05,2.5175e-05,-2.1116e-05,2.5343e-05,-2.46e-05,2.973e-05,-3.2281e-05,4.7162e-05,-4.2936e-05,5.299e-07,4.7998e-05,-5e-05,4.2114e-05,-3.4699e-05,2.9441e-05,-2.5278e-05,2.4013e-05,-2.1691e-05,2.0792e-05,-1.8393e-05,1.8197e-05,-2.9491e-05,3.8726e-05,-3.4117e-05,3.6629e-05,-4.2015e-05,5e-05,-3.9035e-05,-7.5815e-06,4.8262e-05,-4.733e-05,3.7822e-05,-3.9438e-05,4.0082e-05,-3.4342e-05,2.9176e-05,-1.2576e-05,-2.2919e-05,5e-05,3.8202e-06,-5e-05,-3.7129e-05,3.5709e-05,4.3737e-05,5e-05,3.5902e-05,5e-05,5e-05,5e-05,-1.1799e-05,-4.937e-05,-4.1068e-05,3.3075e-05,3.3075e-05,4.323e-05,5e-05,5e-05,-4.1016e-05,-3.3075e-05,-4.9707e-05,-3.4319e-05,3.3075e-05
2.8422e-14,0.15079,0.50533,1.0621,1.8205,2.7797,3.9387,5.2963,6.8509,8.6011,10.545,12.68,15.005,17.516,20.212,23.089,26.144,29.374,32.776,36.345,40.079,43.974,48.024,52.226,56.576,61.068,65.699,70.462,75.354,80.368,85.5,90.744,96.095,101.55,107.09,112.73,118.45,124.24,130.11,136.04,142.03,148.08,154.17,160.29,166.46,172.64,178.85,185.07,191.3,197.52,203.74,209.95,216.14,222.3,228.43,234.52,240.56,246.55,252.48,258.35,264.15,269.87,275.5,281.05,286.5,291.85,297.09,302.23,307.24,312.13,316.9,321.53,326.02,330.37,334.57,338.62,342.52,346.25,349.82,353.22,356.45,359.51,362.38,365.08,367.59,369.91,372.05,373.99,375.74,377.3,378.66,379.82,380.77,381.53,382.09,382.44,382.59
37452,37455,37464,37478,37501,37536,37585,37649,37734,37841,37969,38118,38289,38474,38662,38847,39013,39168,39325,39502,39724,40021,40437,41008,41734,42531,43307,43963,44449,44751,44929,45000,45000,44991,45000,45000,45000,45000,45000,45000,44999,45000,45000,45000,44957,45000,44999,45000,45000,45000,45000,45000,45000,45000,45000,45000,44999,45000,45000,45000,45000,44998,45000,44963,45000,44996,45000,44992,45000,45000,45000,45000,44988,45000,45000,44954,44915,44920,44963,44993,44978,44816,44472,43936,43253,42443,41538,40623,39732,38882,38093,37381,36796,36343,35997,35769,35671
1504.1,1504.5,1507.5,1510.9,1514.3,1520.5,1519.2,1521.2,1518.2,1519.6,1516.9,1513.3,1502.5,1493.8,1481.9,1478,1485.7,1522.2,1548.9,1586.8,1608.1,1638.9,1648.1,1648.3,1597.5,1553.1,1499.9,1451,1410.1,1377.3,1332.8,1291.2,1253.1,1209.1,1162.3,1126.3,1090,1052.3,1017.7,980.4,947.78,910.98,882.9,842.55,832.21,779,765.19,739.93,725.05,703.49,683.21,662.14,642.84,624.3,605.43,586.67,574.2,554.4,534.35,522.7,502.55,497.65,464.97,492.11,441.37,446.65,429.38,427.19,416.05,404.78,404.99,383.8,398.15,380.97,355,365.55,385.29,384.32,351.56,335.22,271.55,208.98,170.87,136.13,129.32,123.56,126.59,111.43,76.007,9.0764,-23.733,-26.928,-24.512,-2.7271,-19.343,-34.318,-42.382
