0,6.7982e-06,1.3596e-05,2.0395e-05,2.7193e-05,6.1184e-05,9.5175e-05,0.00012917,0.00016316,0.00033311,0.00050307,0.00067302,0.00084298,0.0016928,0.0025425,0.0033923,0.0042421,0.008491,0.01274,0.016989,0.021238,0.042482,0.063726,0.084971,0.10622,0.20494,0.30366,0.40238,0.50111,0.59983,0.69855,0.79728,0.896,0.99472,1.0934,1.1922,1.2909,1.3896,1.4883,1.5871,1.6858,1.7845,1.8832,1.982,2.0807,2.1794,2.2781,2.3768,2.4756,2.5743,2.673,2.7717,2.8705,2.9692,3.0679,3.1666,3.2654,3.3641,3.4628,3.5615,3.6602,3.7324,3.8046,3.8768,3.9489,3.9489,3.9875,4.0782,4.2206,4.4145,4.6598,4.956,5.303,5.7003,6.1474,6.6438,7.189,7.7822,8.423,9.1104,9.8437,10.622,11.445,12.31,13.218,14.167,15.156,16.184,17.25,18.353,19.49,20.662,21.866,23.101,24.366,25.659,26.98,28.325,29.694,31.085,32.497,33.928,35.376,36.84,38.317,39.807,41.308,42.817,44.333,45.854,47.379,48.906,50.432,51.957,53.479,54.995,56.504,58.004,59.494,60.971,62.435,63.883,65.314,66.726,68.117,69.486,70.832,72.152,73.445,74.71,75.946,77.15,78.321,79.459,80.561,81.627,82.655,83.644,84.593,85.501,86.367,87.189,87.968,88.701,89.388,90.029,90.622,91.168,91.664,92.111,92.508,92.855,93.152,93.397,93.591,93.733,93.824,93.862
31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.292,31.293,31.294,31.299,31.307,31.319,31.334,31.447,31.633,31.891,32.222,32.625,33.101,33.65,34.271,34.966,35.733,36.574,37.488,38.475,39.536,40.671,41.879,43.161,44.516,45.946,47.45,49.028,50.68,52.407,54.208,56.084,58.034,60.059,62.159,64.334,66.584,68.909,71.309,73.784,76.335,78.962,81.664,83.687,85.751,87.855,90,90,91.163,93.942,98.435,104.81,113.29,124.15,137.76,154.49,174.82,199.24,228.33,262.7,303,349.95,404.3,466.82,538.35,619.75,711.89,815.7,932.08,1062,1206.3,1365.9,1541.6,1734.3,1944.8,2173.6,2421.4,2688.8,2976.6,3285.4,3616,3969,4344.6,4742.9,5163.1,5603.8,6063.6,6541,7034.7,7543.4,8065.8,8600.5,9146.5,9702.8,10269,10843,11424,12011,12601,13192,13780,14362,14936,15501,16057,16603,17140,17668,18187,18695,19192,19676,20144,20595,21028,21442,21834,22203,22548,22869,23164,23433,23676,23894,24087,24257,24404,24531,24639,24730,24805,24867,24917,24957,24988,25012,25030,25043,25050,25053
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094154,0.12556,0.15697,0.31403,0.47115,0.62832,0.78553,1.5168,2.2491,2.9824,3.7168,4.4523,5.1888,5.9263,6.6649,7.4046,8.1452,8.8869,9.6297,10.373,11.118,11.864,12.611,13.359,14.107,14.857,15.608,16.36,17.113,17.866,18.621,19.377,20.134,20.891,21.65,22.41,23.17,23.932,24.694,25.458,26.222,26.988,27.754,28.315,28.876,29.438,30,30,30.299,31.001,32.105,33.613,35.524,37.84,40.563,43.693,47.232,51.182,55.542,60.315,65.501,71.1,77.114,83.542,90.386,97.647,105.33,113.42,121.92,130.82,140.12,149.8,159.85,170.24,180.94,191.91,203.17,214.73,226.61,238.83,251.4,264.21,277.09,289.78,302.05,313.83,325.32,336.82,348.53,360.58,373.01,385.91,399.37,413.48,428.34,444,460.56,478.11,496.62,516.15,536.81,558.88,582.68,608.33,635.8,664.96,695.59,727.51,760.48,794.22,828.5,863.17,898.16,933.34,968.57,1003.7,1038.5,1072.9,1106.7,1139.8,1172.2,1203.6,1234.1,1263.4,1291.6,1318.5,1344,1368.2,1390.8,1411.8,1431.2,1448.8,1464.7,1478.6,1490.7,1500.7,1508.7,1514.6,1518.4,1520
27449,27449,27449,27449,27449,27449,27449,27449,27449,27449,27448,27448,27448,27448,27448,27448,27448,27447,27446,27446,27445,27441,27437,27434,27430,27413,27395,27378,27361,27344,27326,27309,27292,27275,27257,27240,27223,27206,27188,27171,27154,27136,27119,27102,27085,27067,27050,27033,27016,26998,26981,26964,26947,26929,26912,26895,26878,26860,26843,26826,26808,26796,26783,26771,26758,26830,26823,26807,26783,26749,26706,26654,26593,26524,26446,26359,26263,26160,26048,25927,25799,25663,25519,25368,25209,25043,24870,24691,24504,24312,24113,23908,23698,23482,23261,23035,22805,22570,22331,22088,21841,21591,21339,21083,20825,20565,20304,20040,19776,19510,19244,18978,18711,18445,18180,17915,17652,17390,17130,16872,16616,16363,16113,15867,15624,15385,15150,14919,14693,14472,14256,14045,13841,13642,13449,13262,13083,12910,12743,12585,12433,12289,12153,12025,11904,11792,11688,11593,11506,11428,11358,11298,11246,11203,11169,11144,11128,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.5689,1.5688,1.5687,1.5687,1.5686,1.5686,1.5686,1.5686,1.5686,1.5685,1.5684,1.568,1.5673,1.5661,1.564,1.5609,1.5564,1.5505,1.5429,1.5336,1.5227,1.5101,1.4961,1.4809,1.465,1.4491,1.4343,1.4211,1.4099,1.4011,1.3944,1.389,1.3835,1.3765,1.3661,1.3508,1.3298,1.3035,1.2729,1.239,1.2031,1.1664,1.1301,1.0947,1.0597,1.0246,0.98874,0.95142,0.91195,0.8701,0.82587,0.78044,0.73596,0.694,0.65529,0.62004,0.58798,0.55872,0.53165,0.5059,0.481,0.45675,0.43326,0.41051,0.38832,0.36652,0.34507,0.32388,0.30295,0.28233,0.26207,0.24228,0.22306,0.2045,0.18672,0.16982,0.15389,0.13901,0.12525,0.11267,0.10132,0.091193,0.082316,0.074673,0.068245,0.063003,0.058914,0.055947,0.054074,0.053281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.641e-14,1.4022e-05,4.8065e-05,9.739e-05,0.0001691,0.00024362,0.00033994,0.00040427,0.00040776,0.00034438,0.00017386,-8.0062e-05,-0.00051136,-0.0011779,-0.0021187,-0.0033801,-0.0050071,-0.0070163,-0.0093434,-0.011733,-0.01395,-0.015801,-0.017201,-0.018098,-0.018424,-0.01813,-0.017138,-0.015441,-0.013049,-0.010037,-0.0073881,-0.0045716,-0.0024126,-0.001146,-0.00075422,-0.0010776,-0.0023762,-0.0047329,-0.0081982,-0.01248,-0.016164,-0.019322,-0.02147,-0.022639,-0.022938,-0.022411,-0.022749,-0.024039,-0.026441,-0.030002,-0.034711,-0.040486,-0.047134,-0.054555,-0.06118,-0.066633,-0.071024,-0.074449,-0.076979,-0.079107,-0.080589,-0.082557,-0.084494,-0.086145,-0.087053,-0.087266,-0.087229,-0.087257,-0.087224,-0.087166,-0.087179,-0.087191,-0.087256,-0.087266,-0.087266,-0.087266,-0.087266,-0.087266,-0.087229,-0.087266,-0.087264,-0.087266,-0.087266,-0.087264,-0.087266,-0.087251,-0.087252,-0.087233,-0.087235,-0.087226,-0.087224,-0.087221,-0.08722
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5327,1.536,1.5437,1.5551,1.5695,1.5864,1.605,1.6249,1.6452,1.6655,1.6849,1.7024,1.7165,1.7252,1.7274,1.7251,1.7231,1.7238,1.7266,1.7303,1.7341,1.7376,1.7406,1.7433,1.7456,1.7477,1.7495,1.7511,1.7526,1.7539,1.7551,1.7562,1.7574,1.7584,1.7595,1.7605,1.7616,1.7626,1.7635,1.7644,1.7652,1.766,1.7667,1.7673,1.7678,1.7683,1.7688,1.7692,1.7696,1.77,1.7704,1.7707,1.771,1.7713,1.7715,1.7718,1.772,1.7722,1.7724,1.7726,1.7727,1.7729,1.773,1.7731,1.7733,1.7734,1.7735,1.7736,1.7737,1.7738,1.7739,1.7739,1.774,1.7741,1.7741,1.7742,1.7742,1.7743,1.7743,1.7743,1.7744,1.7744,1.7744,1.7744,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003609,0.0003715,0.00036165,0.00035475,0.00035099,0.00029268,0.00031388,5.9734e-05,-3.0409e-05,-0.00026952,-0.00038642,-0.00058018,-0.00087254,-0.0012091,-0.0015268,-0.0019159,-0.0022561,-0.0026151,-0.0026989,-0.0025306,-0.0021091,-0.0016326,-0.001089,-0.00059505,6.1148e-06,0.00050985,0.0011875,0.0016008,0.0023083,0.0022262,0.0020477,0.0020329,0.001194,0.00064346,-3.1643e-05,-0.00047348,-0.0013391,-0.0019143,-0.0028182,-0.0027462,-0.0022745,-0.001844,-0.0010229,-0.00054707,0.00020294,0.00021783,-0.00061265,-0.0011179,-0.0020308,-0.0026498,-0.0035644,-0.0040462,-0.0048632,-0.0048509,-0.0041119,-0.0033339,-0.00276,-0.0019943,-0.001708,-0.0012282,-0.0011828,-0.0015978,-0.0013521,-0.0011005,-0.00035136,-4.7393e-05,5.0197e-05,-5.996e-05,0.00010671,-2.1564e-05,1.8332e-05,-6.425e-05,-3.4965e-05,-2.8358e-06,2.7895e-06,-2.9499e-07,-7.1513e-06,3.2345e-05,1.7304e-05,-7.2585e-05,5.2735e-05,-5.2205e-05,5.2472e-05,-5.1737e-05,6.4027e-05,-2.247e-05,6.2458e-05,1.2022e-05,2.3886e-05,3.0014e-05,2.0324e-05,3.4617e-05,2.2902e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26939,-0.26938,-0.26938,-0.26938,-0.26938,-0.26938,-0.26937,-0.26937,-0.26936,-0.26935,-0.26935,-0.26934,-0.26933,-0.26932,-0.2693,-0.26929,-0.26928,-0.26926,-0.26924,-0.26922,-0.26919,-0.26916,-0.26913,-0.26909,-0.26905,-0.269,-0.26895,-0.2689,-0.26883,-0.26877,-0.26869,-0.26861,-0.26853,-0.26843,-0.26833,-0.26823,-0.26811,-0.268,-0.26787,-0.26774,-0.2676,-0.26746,-0.26731,-0.26716,-0.26701,-0.26685,-0.26669,-0.26653,-0.26637,-0.2662,-0.26604,-0.26588,-0.26572,-0.26556,-0.26541,-0.26526,-0.26511,-0.26498,-0.26484,-0.26472,-0.2646,-0.2645,-0.2644,-0.26431,-0.26423,-0.26416,-0.26411,-0.26406,-0.26403,-0.26401,-0.264
