27492,27505,27536,27585,27649,27727,27817,27917,28023,28132,28241,28344,28436,28513,28568,28595,28587,28552,28537,28524,28508,28482,28466,28562,28673,28788,29067,29554,30226,30845,31402,32062,32673,33346,34049,34659,35223,35739,36207,36613,36972,37273,37528,37696,37848,38004,38165,38327,38484,38661,38825,38961,39077,39160,39218,39244,39269,39385,39488,39582,39740,39881,39990,40072,40123,40148,40152,40143,40124,40099,40073,40049,40030,40016,40011
1797.9,1799.7,1804,1810.7,1819.8,1831.3,1845,1860.8,1878.8,1898.8,1920.8,1944.6,1970.2,1997.6,2026.8,2057.9,2090.7,2125.1,2160.7,2196.6,2232.2,2267.6,2301.3,2334.3,2369.2,2401.5,2432.8,2464.6,2499.3,2536.6,2569.9,2599.4,2625.5,2649,2668.9,2685.6,2702.5,2715.3,2726.9,2735.4,2742.9,2747.5,2752.4,2755.9,2752.8,2751.1,2746.6,2744.3,2738.5,2732.5,2730,2726.4,2722.9,2720.5,2716.4,2714.8,2704,2693.9,2693.8,2683.5,2675.7,2674.8,2672.4,2671.7,2671.5,2671.3,2670.8,2670.5,2670.1,2669.9,2669.6,2669.5,2669.2,2668.9,2668.8
0.034184,0.033965,0.03345,0.032646,0.031545,0.030163,0.028481,0.026535,0.024282,0.021788,0.018974,0.01596,0.012591,0.0091007,0.0051577,0.0013313,-0.002996,-0.0030118,-0.0006318,-0.0017449,-0.0011069,-0.0032585,0.0027183,0.00975,0.0061489,0.012234,0.025039,0.038172,0.042859,0.032517,0.036105,0.037125,0.033914,0.040022,0.035286,0.031343,0.028601,0.026279,0.022786,0.020282,0.017227,0.014989,0.011298,0.0076874,0.0087605,0.0083848,0.0095163,0.0087694,0.0098531,0.010649,0.0091413,0.007972,0.006703,0.0044215,0.0034239,0.0003739,0.0053751,0.010655,0.0063357,0.011804,0.01534,0.01225,0.010595,0.007725,0.0047463,0.0019028,-0.00048423,-0.0026983,-0.0046196,-0.0063254,-0.0076626,-0.0088074,-0.0094397,-0.0097911,-0.01
994,993.1,990.97,987.63,983.09,977.35,970.42,962.3,953.02,942.56,930.94,918.11,904.1,888.82,872.32,854.34,834.92,813.13,789.72,766.12,741.49,716.73,689.92,662.32,635.95,607.43,577.03,545.9,515.74,488.01,457.09,428.08,401.73,375.01,352.42,331.35,311.39,292.7,275.39,258.87,243.27,228.33,214.27,200.69,187.09,174.12,161.54,149.6,138.1,127.17,116.89,107.09,97.787,88.949,80.472,72.416,64.606,57.328,50.557,44.157,38.286,32.984,28.101,23.701,19.733,16.128,12.876,9.9823,7.4509,5.2817,3.4745,2.0445,0.97558,0.28814,2.9432e-13
-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00099984,-0.001,-0.00097822,-0.00078039,0.00068508,-2.6876e-05,-2.4869e-05,-0.00012009,-0.00011048,0.0019683,-4.8785e-05,-0.00026178,0.002,0.002,0.002,-0.00096483,-0.00098815,0.0012894,-0.001,0.00066273,0.00022916,-0.001,-0.00028911,-0.00043991,-0.00033455,-0.00054496,-0.00027434,-0.00052215,-0.00021678,-0.00084355,-6.6145e-06,3.2373e-05,6.6304e-05,6.8284e-05,-9.7956e-05,0.00032954,-0.00013048,-0.00027604,-0.00012949,-0.00039632,-0.00025382,-0.00039586,-0.00025186,0.002,-0.00045726,-0.00022698,0.002,-0.00048171,-0.0006214,-0.00059493,-0.001,-0.00098825,-0.001,-0.0009467,-0.001,-0.00099431,-0.001,-0.00098793,-0.001,-0.00058921,-0.00089006,-0.00095124
6.0119e-05,-2.4453e-05,1.865e-05,-1.6103e-05,1.4823e-05,-1.4254e-05,1.4192e-05,-1.4575e-05,1.5418e-05,-1.6816e-05,1.8956e-05,-2.2196e-05,2.7222e-05,-3.5378e-05,5.0434e-05,-6.5627e-05,0.00026605,0.00015094,-0.00024866,0.00017288,-0.00021672,0.00036459,5.9118e-05,-0.00046953,0.00039354,0.00015671,2.1897e-07,-0.00017576,-0.00051589,0.00050599,-0.0001288,-0.00014963,0.00033702,-0.00036703,9.2199e-05,-2.2354e-06,2.8919e-05,-4.7679e-05,4.2495e-05,-3.0024e-05,3.2915e-05,-3.944e-05,-1.8129e-05,0.00015009,-8.262e-05,7.9202e-05,-8.7668e-05,7.8489e-05,-1.5443e-05,-7.4105e-05,1.6717e-05,5.8561e-06,-6.4669e-05,9.6577e-05,-0.00017121,0.00040823,7.3034e-05,-0.00069212,0.00078544,-0.00019833,-0.00051983,0.00022437,-0.00020075,8.625e-06,-4.0808e-05,5.4823e-05,-4.2617e-05,2.7729e-05,-5.1474e-05,8.3719e-05,-0.00014585,0.00037945,0.00013371,-0.0009719,0.001
0,0.21861,0.73248,1.5391,2.6368,4.0239,5.6976,7.6552,9.8931,12.407,15.193,18.247,21.561,25.131,28.95,33.012,37.309,41.834,46.578,51.533,56.691,62.042,67.576,73.284,79.156,85.181,91.348,97.647,104.07,110.59,117.22,123.93,130.72,137.56,144.46,151.39,158.35,165.32,172.29,179.24,186.18,193.07,199.92,206.7,213.41,220.04,226.57,232.98,239.28,245.45,251.48,257.35,263.06,268.59,273.94,279.1,284.05,288.8,293.32,297.62,301.68,305.5,309.07,312.38,315.44,318.22,320.74,322.98,324.93,326.61,327.99,329.09,329.9,330.41,330.63
43052,43049,43044,43038,43038,43050,43083,43149,43261,43437,43699,44075,44594,45298,46231,47462,49047,50948,52795,54675,56603,58646,60563,61379,62142,62714,61618,58630,54322,50840,47880,44234,40900,37396,33956,31242,28972,26995,25332,23952,22798,21851,21097,20621,20108,19616,19086,18593,18085,17535,17080,16693,16365,16136,15950,15869,15685,15302,15071,14747,14324,14019,13772,13599,13496,13445,13431,13446,13481,13527,13576,13623,13659,13682,13693
1746.5,1744.9,1740.6,1733.9,1724.8,1713.5,1700.6,1686.3,1669.5,1650.8,1630.1,1606.2,1582.1,1558.4,1534.4,1507.8,1452.4,1346.6,1342.3,1298,1250.6,1200.6,1006.9,1089.2,1077.9,870.46,846.72,824.91,1035,993.9,773.22,818.98,691.66,674.03,593.63,615.17,578.36,463.12,460.91,309.46,331.38,122.15,365.47,-98.103,-158.84,-221.91,-277.19,-218.5,-582.31,-298.43,-236.16,-389.55,-214.31,-355.95,-256.38,-382.66,-1638.6,-268.87,-493.44,-1704.8,-383.01,-312.63,-366.67,-49.75,-72.335,-68.679,-116.66,-66.345,-65.38,-53.681,-56.227,-39.659,-379.84,-127.25,-70.64
4.4631,4.4608,4.4596,4.4576,4.4542,4.4458,4.4197,4.3877,4.351,4.304,4.2611,4.2296,4.1721,4.0858,4.0074,3.9293,3.9732,4.9971,4.336,4.2208,4.0162,3.9047,5.3205,3.7913,3.5343,5.2207,5.2753,5.4249,3.0133,3.0901,5.5371,3.3062,5.4255,5.2272,3.8938,5.0723,5.0846,5.4171,5.2505,5.8121,5.5889,6.1971,5.1852,6.7709,6.9262,7.0716,7.1879,6.9469,7.8886,7.0913,6.8921,7.2493,6.7789,7.1166,6.8592,7.1716,9.9498,6.8539,7.4048,9.9498,7.0273,6.8104,6.9268,6.0549,6.1019,6.0837,6.2085,6.0806,6.0851,6.0609,6.0776,6.0389,6.9494,6.2801,6.1363
