25090,25101,25126,25165,25217,25280,25352,25432,25518,25609,25707,25812,25930,26061,26199,26335,26468,26602,26745,26902,27077,27273,27467,27646,27805,27970,28154,28377,28640,28896,29097,29241,29370,29521,29711,29897,30085,30281,30443,30571,30708,30849,30967,31077,31174,31287,31450,31613,31760,31880,31966,32059,32146,32191,32180,32120,32033,31948,31895,31891,31938,32031,32157,32305,32464,32625,32779,32917,33034,33123,33182,33208
1524,1524.9,1527,1530.3,1534.7,1540.2,1546.9,1554.5,1563.1,1572.5,1582.7,1593.5,1605.1,1617.4,1630.8,1644.9,1659.4,1674.6,1693.4,1717.6,1746.5,1774.4,1802.3,1831.4,1862.8,1898.3,1932.6,1966.8,2000.2,2034.5,2067.4,2099.7,2127.7,2156.6,2186.6,2216,2245.2,2271.6,2298,2323.9,2346.8,2370.2,2392.9,2414.5,2435,2454.2,2472.4,2490,2506.1,2521.4,2535.5,2548,2559.6,2571.8,2582.9,2594.6,2604.7,2615.6,2625.6,2632.7,2640,2646.2,2652.1,2656.8,2660.6,2663.3,2665.3,2666.5,2667.2,2667.7,2667.9,2668
0.033212,0.032999,0.03249,0.031709,0.030607,0.029296,0.027635,0.025946,0.024281,0.022964,0.022205,0.022267,0.023063,0.023092,0.022014,0.019836,0.018602,0.017972,0.018694,0.019296,0.021124,0.02108,0.019131,0.016207,0.014584,0.015546,0.016964,0.020625,0.021524,0.018324,0.01253,0.0096277,0.0094926,0.012432,0.013476,0.012354,0.01336,0.012372,0.0092595,0.0083141,0.0096655,0.0084607,0.0074496,0.0069751,0.0062822,0.0095622,0.011728,0.010713,0.0098514,0.0070717,0.0063356,0.0074036,0.0055951,0.0014959,-0.0033343,-0.0069424,-0.0085264,-0.0073545,-0.0030335,0.0025112,0.0085973,0.014651,0.020104,0.025063,0.029458,0.033317,0.036609,0.039344,0.041505,0.043095,0.044107,0.044538
994,993.51,992.36,990.55,988.09,984.99,981.26,976.9,971.9,966.26,959.96,953.03,945.46,937.41,928.84,919.87,910.27,900.03,887.97,873.63,857.04,840.62,824.02,806.6,787.68,766.29,744.71,722.26,700.11,677.91,656.25,633.49,611.38,588.18,564.39,540.99,516.33,493.65,471.46,448.26,425.74,403.24,380.8,359.01,337.36,314.71,293.05,273.11,253.96,236.24,218.58,200.79,184.82,170.07,155.94,141.62,127.02,112.1,96.95,82.526,68.822,56.22,44.797,34.714,26.025,18.758,12.773,8.0814,4.5863,2.1332,0.62762,-6.4956e-18
-0.00098842,-0.00099982,-0.00099241,-0.001,-0.001,-0.00096432,-0.00099781,-0.00077893,-0.00070832,-0.00035971,-0.00019475,0.00023868,0.00013721,-9.4833e-05,-0.00051083,-0.00043902,-0.0002264,2.4065e-05,0.00016087,0.00021303,0.0003384,-0.00031107,-0.00039493,-0.00058565,7.7086e-05,0.00012318,0.00048834,0.00049372,-0.00018951,-0.00082755,-0.00077885,-0.00019108,0.0002114,0.00050723,-0.00019672,3.0221e-05,0.00010302,-0.00039271,-0.00042715,0.00016177,6.0463e-05,-0.0003061,-1.0642e-05,-0.0002043,0.00018064,0.00069442,-4.4229e-05,-0.00013752,-0.00031603,-0.00049712,0.00021912,-1.4412e-05,-0.00066025,-0.001,-0.000999,-0.00060152,-0.00011081,0.00076404,0.0014454,0.0017178,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
9.6227e-05,-9.6483e-05,8.1563e-05,-8.4355e-05,9.1609e-05,-7.2509e-05,9.7897e-05,4.5659e-05,0.0001,0.0001,9.8582e-05,9.857e-05,-9.6834e-05,-6.6601e-05,-9.9532e-05,9.8462e-05,7.1031e-06,9.8328e-05,-4.2662e-05,8.7746e-05,-9.9445e-05,-6.1794e-05,-3.6162e-05,4.1971e-05,9.9922e-05,-1.7997e-05,9.8616e-05,-0.0001,-9.8784e-05,-8.6254e-05,0.0001,5.094e-05,9.5617e-05,-5.9572e-05,-6.6376e-05,8.0189e-05,-6.3116e-05,-5.7519e-05,5.7342e-05,7.4626e-05,-9.1199e-05,1.728e-05,1.9471e-05,-3.1947e-05,0.0001,-4.2525e-05,-0.0001,3.8558e-05,-0.0001,8.8999e-05,8.4054e-05,-0.0001,-9.4627e-05,-4.7715e-05,5.8271e-05,0.0001,0.0001,0.0001,0.0001,9.0058e-05,4.8498e-05,-2.0334e-05,1.2725e-05,-9.4792e-06,7.8247e-06,-6.9429e-06,6.5307e-06,-6.4822e-06,6.815e-06,-7.7219e-06,9.9967e-06,-2.439e-05
2.8422e-14,0.21541,0.72173,1.5163,2.5977,3.9636,5.6115,7.5382,9.74,12.213,14.951,17.951,21.205,24.708,28.453,32.433,36.64,41.065,45.701,50.539,55.568,60.78,66.164,71.71,77.407,83.245,89.211,95.295,101.48,107.77,114.13,120.57,127.06,133.59,140.16,146.75,153.34,159.92,166.49,173.03,179.52,185.95,192.32,198.6,204.79,210.87,216.84,222.68,228.37,233.92,239.3,244.52,249.55,254.38,259.02,263.44,267.65,271.63,275.38,278.88,282.13,285.13,287.87,290.34,292.55,294.47,296.12,297.49,298.57,299.36,299.87,300.08
45182,45156,45099,45014,44906,44782,44654,44528,44412,44304,44196,44062,43876,43643,43413,43226,43080,42954,42951,43110,43359,43398,43432,43604,44005,44532,44848,44858,44527,44256,44292,44672,44967,45122,45033,44939,44805,44492,44400,44521,44449,44363,44400,44440,44528,44446,43996,43517,43091,42826,42735,42529,42314,42407,42849,43662,44626,45608,46330,46604,46526,46079,45347,44435,43433,42411,41441,40570,39844,39292,38933,38778
1515.3,1515.6,1513.2,1511.3,1505.2,1494.2,1488.8,1458.6,1441.9,1391.6,1359.2,1294.8,1290.5,1297.8,1333.5,1306.1,1263.6,1279.1,1396.8,1481,1486.6,1423,1439,1411,1435.5,1395.5,1319.6,1264.8,1279.7,1292.5,1252,1130.3,1065.9,1052.1,1052.7,1022.1,957.03,961.62,956.61,864.21,845.89,848.94,808.46,792.04,728.71,666.32,701.94,677.71,676.93,677.13,589.21,561.25,635.28,659.38,656.29,620.98,561.02,553.95,434.29,416.69,400.74,389.94,369.29,329.2,277.99,225.81,169.96,112.48,79.42,55.647,39.064,31.288
5.7944,5.7875,5.7922,5.7871,5.7857,5.8057,5.7789,5.9104,5.9468,6.1651,6.265,6.52,6.4514,6.3132,6.0247,6.0584,6.1745,6.3195,6.3891,6.3596,6.3551,5.8684,5.7337,5.5137,5.8948,5.8561,6.0639,6.0451,5.4839,4.839,4.8222,5.367,5.6674,5.8857,5.2163,5.4043,5.4613,4.9296,4.8639,5.4758,5.3622,4.9366,5.2615,5.0049,5.4177,5.9605,5.176,5.1042,4.9032,4.6575,5.5774,5.3186,4.4608,4.0364,3.9953,4.3886,4.9256,5.84,6.5096,6.8005,7.1152,7.1745,7.272,7.3999,7.5475,7.7048,7.86,8.0039,8.1269,8.2225,8.2857,8.3132
