25238,25245,25261,25287,25321,25363,25412,25467,25526,25588,25653,25719,25786,25854,25923,25995,26070,26152,26241,26338,26443,26558,26689,26844,27022,27216,27421,27633,27846,28055,28256,28453,28643,28827,29005,29177,29343,29502,29656,29804,29946,30082,30213,30338,30459,30574,30685,30790,30892,30989,31082,31171,31256,31337,31415,31490,31561,31629,31694,31756,31815,31872,31926,31978,32026,32071,32113,32156,32196,32228,32262,32316,32413,32560,32757,32998,33273,33567,33864,34154,34428,34681,34912,35119,35302,35461,35595,35705,35792,35855,35895,35912
1520,1520.6,1522.2,1524.5,1527.8,1532,1537.1,1543.2,1550.2,1558.2,1567.3,1577.5,1588.9,1601.5,1615.5,1631,1648.1,1667,1687.9,1710.9,1736.3,1764,1794.3,1826.4,1859.3,1892.5,1925.8,1959,1992.1,2024.8,2057,2088.9,2120.1,2150.8,2180.9,2210.3,2239,2266.9,2294.2,2320.6,2346.4,2371.3,2395.5,2418.9,2441.5,2463.4,2484.6,2505,2524.7,2543.7,2562,2579.6,2596.6,2613,2628.7,2643.8,2658.4,2672.4,2685.8,2698.7,2711,2722.9,2734.2,2745.1,2755.6,2765.5,2775,2783.9,2792.7,2800.9,2808.3,2814.3,2819,2822.9,2826,2828.6,2831.1,2833.8,2836.5,2839.5,2842.3,2844.7,2846.9,2848.8,2850.4,2851.7,2852.8,2853.6,2854.2,2854.7,2855,2855.1
0.029681,0.029524,0.029155,0.028573,0.027786,0.026781,0.025584,0.024162,0.022635,0.021066,0.019516,0.018052,0.016746,0.015666,0.014901,0.014494,0.014448,0.014793,0.015053,0.015497,0.01577,0.016671,0.018456,0.020599,0.021973,0.022386,0.022271,0.021762,0.02081,0.019292,0.018078,0.016985,0.015906,0.01492,0.013998,0.013144,0.012349,0.011618,0.010937,0.010307,0.0097262,0.0091725,0.0086833,0.0082089,0.0077848,0.0073792,0.0070116,0.0066663,0.0063543,0.0060524,0.0057813,0.0055259,0.0052948,0.0050707,0.0048723,0.0046817,0.0045109,0.0043442,0.0041994,0.0040512,0.0039176,0.0037977,0.0037292,0.0035556,0.003364,0.0031676,0.0032093,0.0033936,0.0028427,0.0025764,0.0034288,0.0064671,0.011336,0.016819,0.022496,0.028028,0.032696,0.035937,0.038251,0.039318,0.039705,0.039778,0.039645,0.039433,0.039129,0.03881,0.038474,0.038168,0.0379,0.037695,0.037558,0.0375
1562,1561.6,1560.6,1559.1,1557,1554.3,1551,1547.2,1542.7,1537.6,1531.8,1525.3,1518,1509.9,1501,1491.2,1480.3,1468.4,1455.4,1441.1,1425.5,1408.4,1389.6,1369.5,1348.6,1327.2,1305.2,1282.7,1259.7,1236.3,1212.4,1187.9,1162.9,1137.5,1111.7,1085.5,1059,1032.1,1005,977.57,949.97,922.19,894.27,866.24,838.12,809.97,781.8,753.66,725.57,697.57,669.7,641.98,614.46,587.15,560.1,533.34,506.9,480.81,455.1,429.81,404.96,380.58,356.68,333.35,310.58,288.41,266.75,245.69,225.56,206.01,186.74,167.53,148.7,130.74,113.87,98.258,84.085,71.444,60.186,50.308,41.628,33.968,27.25,21.372,16.314,12.001,8.3878,5.4505,3.16,1.4987,0.4465,-1.7894e-14
-0.00099214,-0.00099039,-0.00099255,-0.00099075,-0.00099122,-0.00099309,-0.00098534,-0.00098862,-0.00088453,-0.00082174,-0.00069823,-0.00060833,-0.00046304,-0.00035782,-0.00018402,-9.5811e-05,7.6873e-05,8.2216e-05,9.9547e-05,9.7353e-05,9.7891e-05,0.00034499,0.0004833,0.00044387,0.00016557,3.4052e-05,-7.8918e-05,-0.00012494,-0.00026504,-0.00027672,-0.00019921,-0.00020577,-0.000184,-0.00016942,-0.00015457,-0.00014174,-0.00013024,-0.00011738,-0.00011067,-9.7915e-05,-9.4801e-05,-8.3803e-05,-7.8294e-05,-7.2828e-05,-6.6335e-05,-6.2747e-05,-5.7045e-05,-5.3071e-05,-4.9234e-05,-4.7062e-05,-4.2304e-05,-4.0193e-05,-3.7141e-05,-3.5818e-05,-3.1884e-05,-3.1421e-05,-2.8286e-05,-2.8038e-05,-2.4611e-05,-2.6765e-05,-2.3056e-05,-1.7758e-05,-1.6405e-05,-4.5425e-05,-3.1419e-05,-4.0044e-05,6.483e-05,-4.2179e-05,-0.00014325,4.2701e-05,0.00042715,0.0010637,0.0013823,0.0015484,0.0016271,0.0015888,0.0012496,0.00094883,0.00062883,0.00022197,0.00010525,-4.1513e-05,-8.1683e-05,-0.00016204,-0.00020292,-0.00025604,-0.00029146,-0.00032312,-0.00034563,-0.00036191,-0.00037028,-0.00037075
1.6819,1.6819,1.6819,1.6819,1.6819,1.682,1.682,1.6821,1.6821,1.6822,1.6822,1.6823,1.6824,1.6825,1.6826,1.6827,1.6828,1.6829,1.683,1.6831,1.6832,1.6833,1.6835,1.6836,1.6837,1.6839,1.684,1.6842,1.6843,1.6845,1.6846,1.6847,1.6849,1.685,1.6852,1.6853,1.6855,1.6856,1.6858,1.6859,1.6861,1.6862,1.6864,1.6865,1.6866,1.6868,1.6869,1.687,1.6872,1.6873,1.6874,1.6875,1.6876,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6886,1.6887,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6893,1.6894,1.6895,1.6895,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
-4.8902e-05,3.0817e-05,-2.8135e-05,2.7466e-05,-2.7517e-05,2.8565e-05,-2.6975e-05,4.8478e-05,4.5124e-05,4.8969e-05,5e-05,5e-05,5e-05,5e-05,5e-05,3.3165e-05,4.7459e-05,-2.3879e-05,2.7215e-05,-2.8821e-05,4.7068e-05,4.9666e-05,2.1243e-05,-4.8681e-05,-4.9406e-05,-2.1301e-05,-1.7139e-05,-1.4095e-05,-2.7745e-05,1.949e-05,2.562e-06,1.2884e-06,3.7729e-06,2.4479e-06,2.4213e-06,2.0791e-06,2.0899e-06,1.715e-06,1.3563e-06,1.8604e-06,2.3212e-07,2.5284e-06,-3.1439e-07,2.0322e-06,-9.2635e-08,1.4999e-06,1.0673e-07,1.3369e-06,-2.7659e-07,1.2752e-06,-8.0233e-08,1.0834e-06,-3.8052e-07,1.2092e-06,-3.8375e-07,1.075e-06,-5.6325e-07,1.2945e-06,-9.1828e-07,1.145e-06,-6.4979e-07,3.5354e-06,-5.9689e-06,4.8183e-07,-1.8608e-06,1.0076e-05,1.4241e-05,-4.9468e-05,1.9552e-05,5e-05,5e-05,5e-05,4.653e-05,3.9677e-05,7.6745e-06,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-1.734e-05,-5e-05,-1.4543e-05,-5e-05,-1.3753e-05,-4.6008e-05,-1.1096e-05,-4.5374e-05,1.0439e-05,-4.653e-05
0,0.15854,0.53131,1.1167,1.9139,2.922,4.1398,5.5659,7.1986,9.036,11.076,13.316,15.753,18.385,21.209,24.221,27.417,30.794,34.348,38.075,41.97,46.028,50.246,54.617,59.138,63.801,68.603,73.537,78.597,83.778,89.074,94.477,99.983,105.58,111.27,117.04,122.89,128.81,134.78,140.81,146.89,153.01,159.16,165.33,171.53,177.73,183.94,190.15,196.34,202.52,208.67,214.79,220.86,226.89,232.87,238.78,244.63,250.4,256.09,261.69,267.2,272.6,277.9,283.08,288.14,293.07,297.87,302.54,307.06,311.43,315.65,319.71,323.6,327.33,330.88,334.26,337.45,340.47,343.29,345.92,348.36,350.6,352.64,354.48,356.11,357.54,358.75,359.76,360.56,361.14,361.52,361.67
43906,43893,43865,43824,43774,43722,43674,43639,43628,43648,43710,43819,43985,44209,44496,44842,45245,45694,46195,46745,47352,48002,48644,49191,49569,49810,49944,50000,50000,49994,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49999,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49972,49966,50000,49990,49771,49167,48148,46754,45068,43208,41320,39495,37804,36283,34931,33746,32717,31836,31090,30472,29974,29589,29311,29137,29063
1454.5,1455.5,1458.6,1462.8,1468.9,1476.6,1484.8,1495.4,1497.1,1504.1,1506.7,1513.5,1516.5,1523.8,1525.9,1535,1537.2,1551.3,1562.5,1572.4,1578.7,1563.2,1549,1520,1493.3,1456.9,1418.5,1375.3,1338.3,1293.4,1242.7,1198.6,1153.3,1109.6,1067,1025.7,986.06,947.85,911.38,875.86,842.5,809.75,778.94,749.55,721.38,694.67,669.06,644.96,622.07,600.47,579.79,560.43,542.09,524.99,508.59,493.45,478.89,465.38,452.32,440.59,429.05,418.03,408.11,401.67,391.47,383.91,365.66,368.92,371.74,347.4,301.93,228.62,184.19,150.55,120.54,100.06,119.42,133.37,151.75,185.49,180.59,182.86,170.83,167.46,159.68,156.11,151.57,148.35,145.43,143.29,141.57,140.25
