24617,24626,24646,24677,24718,24770,24830,24899,24975,25058,25147,25241,25341,25446,25555,25670,25792,25924,26067,26222,26385,26553,26721,26886,27051,27212,27361,27499,27640,27799,27983,28184,28395,28610,28811,28992,29162,29338,29521,29701,29874,30045,30212,30365,30498,30628,30771,30911,31043,31177,31325,31471,31613,31784,31980,32192,32412,32627,32828,33012,33177,33322,33446,33549,33638,33722,33811,33910,34020,34144,34278,34421,34567,34713,34855,34988,35108,35212,35297,35362,35404,35421
1550,1550.9,1552.9,1556,1560.4,1566.1,1573.5,1581.5,1589.8,1599.4,1609.9,1621.3,1633.7,1647,1661.1,1676.2,1691.8,1708.3,1725.3,1743.2,1761.7,1781.1,1801.2,1823.5,1847.4,1871.9,1896.8,1927.1,1962.3,1996.8,2031.6,2066,2100,2133.2,2165.9,2197,2227.3,2256.8,2285.8,2313.9,2342,2370,2396.9,2423.4,2448.4,2471.3,2493.6,2515.2,2535.6,2554,2571.4,2588.1,2604.2,2620.1,2634.5,2647.6,2659.2,2669.2,2677.9,2685.8,2692.7,2699,2704.5,2709.4,2713,2715.4,2717.3,2718.3,2718.5,2717.9,2716.9,2715.7,2714.2,2712.5,2710.8,2709.1,2707.5,2706.1,2704.9,2704,2703.4,2703.2
0.036783,0.036649,0.036334,0.035836,0.035139,0.034262,0.033162,0.031971,0.03075,0.029489,0.028338,0.027343,0.026436,0.02549,0.02478,0.024377,0.024487,0.025009,0.025673,0.026008,0.025707,0.024849,0.023443,0.022261,0.021208,0.019346,0.01694,0.015618,0.016332,0.018284,0.019955,0.020497,0.020796,0.0197,0.017464,0.015417,0.01501,0.015513,0.015378,0.014658,0.014048,0.013811,0.01294,0.011345,0.010013,0.01081,0.01138,0.010659,0.010225,0.011206,0.012093,0.011217,0.012491,0.015372,0.017239,0.01861,0.019086,0.018715,0.017674,0.016529,0.015147,0.013569,0.011892,0.010341,0.0096918,0.010285,0.011876,0.014136,0.016887,0.020049,0.023432,0.026654,0.029747,0.032691,0.035387,0.03775,0.039747,0.041396,0.042685,0.043628,0.044228,0.044483
994,993.57,992.56,990.97,988.78,985.95,982.37,978.35,973.98,968.96,963.41,957.23,950.51,943.18,935.29,926.77,917.68,907.97,897.75,886.99,875.86,864.17,851.96,838.55,824.14,809.28,793.95,775.85,755.05,733.84,712.02,690.05,667.72,645.51,623.34,600.96,578.2,555.65,533.06,510.83,488.06,464.79,441.91,419.34,396.73,373.89,351.5,329.5,308.13,286.66,265.71,246.06,226.28,206.78,188.45,171.34,155.59,141.21,128.05,115.89,104.65,94.272,84.608,75.583,66.935,58.665,50.771,43.42,36.562,30.592,25.444,20.79,16.667,12.983,9.7971,7.1095,4.9174,3.1639,1.8207,0.85692,0.25424,-1.2426e-13
-0.00089519,-0.00089584,-0.000896,-0.00091611,-0.00092788,-0.00093697,-0.00095527,-0.00082249,-0.00077933,-0.00066741,-0.00054206,-0.00041372,-0.00040206,-0.00033891,-0.00020943,-6.2085e-05,0.00012073,0.0001982,0.00017961,9.3978e-07,-0.00015446,-0.00031223,-0.00036596,-0.00023055,-0.00032764,-0.00053518,-0.00049704,-5.7262e-05,0.00032774,0.00045532,0.00020424,8.5129e-05,-3.2539e-05,-0.00038535,-0.00046477,-0.00028044,8.8367e-05,4.5568e-05,-8.7903e-05,-0.00016742,-4.8916e-05,-9.1169e-05,-0.00023679,-0.00037698,-5.516e-05,0.00025105,-6.21e-05,-0.00015838,3.0336e-05,0.00031606,-6.1787e-05,-9.5531e-05,0.00059473,0.00051758,0.00035103,0.00022518,3.7693e-06,-0.00018355,-0.00028602,-0.00030232,-0.00040601,-0.00043565,-0.00049233,-0.00035894,-9.7304e-06,0.00038191,0.0006769,0.00093185,0.0011597,0.0014113,0.0015218,0.0015632,0.0016714,0.0017374,0.0017702,0.0017484,0.0017414,0.0017278,0.0017091,0.0017112,0.0017077,0.0017075
5.7714e-05,-2.6443e-05,8.5413e-06,-6.3311e-05,2.7645e-05,-5.853e-05,6.6979e-05,7.0789e-05,2.8455e-05,7.9154e-05,6.1792e-05,4.1134e-05,-7.7454e-06,5.4688e-05,3.9816e-05,6.8199e-05,4.1868e-05,1.9981e-05,-3.2364e-05,-5.429e-05,-3.5735e-05,-4.2364e-05,2.3222e-05,1.5665e-05,-4.8204e-05,-3.3177e-05,6.0908e-05,9.1731e-05,5.7619e-05,-1.3285e-05,-6.4776e-05,7.3328e-06,-6.9362e-05,-4.5036e-05,5.4067e-06,7.1517e-05,3.4893e-05,-3.2031e-05,-2.2752e-05,4.4482e-06,2.0515e-05,-2.8583e-05,-2.927e-05,-1.2869e-06,9.5486e-05,-1.9678e-05,-5.8081e-05,1.2859e-05,6.3032e-05,5.3574e-06,-9.1372e-05,9.7944e-05,7.829e-05,-6.7845e-05,-8.8846e-06,-5.2737e-05,-4.1141e-05,-4.5892e-05,1.0819e-07,-2.2156e-05,-1.5981e-05,-1.2723e-05,-1.4468e-06,7.9267e-05,8.1532e-05,9.8674e-05,9.0108e-05,8.4573e-05,9.1178e-05,8.7924e-05,1.0233e-05,4.5168e-05,5.0919e-05,3.2346e-05,1.1182e-06,-2.0011e-05,1.2524e-06,-3.1798e-05,-6.0214e-06,8.8852e-07,-1.3823e-05,1.9114e-05
0,0.14943,0.50073,1.0523,1.8031,2.7523,3.8982,5.2393,6.7734,8.4985,10.412,12.511,14.792,17.252,19.887,22.694,25.668,28.804,32.099,35.547,39.143,42.882,46.758,50.765,54.898,59.151,63.516,67.988,72.56,77.225,81.976,86.806,91.708,96.675,101.7,106.77,111.89,117.04,122.22,127.42,132.62,137.84,143.05,148.24,153.42,158.57,163.69,168.76,173.79,178.75,183.66,188.49,193.24,197.9,202.47,206.95,211.31,215.56,219.7,223.7,227.58,231.32,234.91,238.36,241.66,244.79,247.77,250.57,253.21,255.67,257.95,260.05,261.96,263.69,265.22,266.56,267.71,268.66,269.41,269.96,270.31,270.46
50379,50367,50339,50295,50247,50203,50188,50150,50073,50017,49964,49928,49894,49878,49866,49858,49823,49750,49612,49425,49195,48969,48777,48706,48712,48762,48909,49404,50107,50606,50896,51008,50989,50880,50834,50850,50893,50834,50692,50512,50374,50231,50066,49980,49976,49902,49698,49476,49269,48964,48512,48054,47595,46931,46036,44936,43755,42591,41507,40542,39692,38967,38363,37875,37447,37017,36550,36012,35391,34697,33944,33161,32374,31603,30871,30199,29604,29097,28689,28385,28190,28106
1688.2,1687.9,1687,1687.3,1701.4,1725.6,1748.2,1640.6,1630.3,1613.3,1594,1573.4,1561.5,1544.5,1519.6,1491,1457.6,1431.3,1411.7,1406,1402.6,1398.5,1400.3,1417.5,1412,1390.3,1396.4,1462.7,1421.5,1366.2,1340.1,1303.7,1260.8,1250.3,1207.5,1127.7,1102.1,1077.2,1055.6,1032.4,1007.2,974.42,963.68,948.67,854.86,808.51,806.98,786.67,739.75,658.89,685.73,657.46,648.92,629.92,603.36,578.22,542.47,507.67,486.15,475.12,452.64,437.33,421.08,373.55,251.14,193.93,133.34,32.677,-63.838,-168.2,-246,-313.3,-405.24,-488.76,-584.58,-660.86,-740.07,-806.45,-857.51,-907.78,-937.7,-951.53
5.424,5.4228,5.4205,5.4042,5.3906,5.3753,5.3472,5.4223,5.4382,5.493,5.5519,5.6107,5.5982,5.6163,5.6791,5.7479,5.8279,5.8505,5.8204,5.6839,5.5712,5.4542,5.3913,5.4352,5.3149,5.0895,5.0506,5.2966,5.476,5.501,5.2525,5.0849,4.9527,4.5969,4.4792,4.6216,4.944,4.8707,4.7268,4.6318,4.7323,4.6644,4.4999,4.3538,4.6703,5.0141,4.6448,4.5358,4.7536,5.1187,4.6958,4.6914,5.5243,5.4971,5.3906,5.3421,5.1716,5.0324,4.9946,5.0662,4.9931,5.0228,4.9989,5.2593,5.8055,6.4186,6.925,7.3903,7.8222,8.3226,8.6469,8.8801,9.2561,9.5755,9.8363,9.9829,10.146,10.275,10.368,10.474,10.533,10.562
