26016,26025,26044,26073,26113,26163,26222,26289,26364,26446,26534,26626,26721,26817,26914,27013,27113,27215,27320,27431,27552,27680,27812,27950,28101,28269,28450,28642,28845,29055,29269,29480,29685,29880,30063,30232,30381,30501,30590,30643,30664,30671,30682,30719,30785,30874,30974,31079,31187,31295,31394,31466,31505,31518,31521,31527,31549,31597,31680,31804,31973,32185,32432,32703,32990,33284,33579,33868,34146,34410,34656,34882,35087,35269,35429,35565,35678,35767,35833,35875,35892
1797.9,1798.8,1800.9,1804.3,1808.8,1814.5,1821.5,1829.6,1838.8,1849.2,1860.9,1873.8,1887.8,1902.4,1916.6,1931.8,1948.6,1966.7,1986.3,2007.9,2030.8,2054,2077.7,2103.6,2132.3,2161.5,2190.9,2220.3,2249.5,2278.5,2307,2335,2362.5,2389.1,2414.5,2439.1,2463.6,2487.8,2511.6,2535,2556.2,2575.2,2593.3,2610.5,2627.7,2644.7,2661.8,2678.4,2694.4,2709.9,2725,2740.6,2755.4,2768.8,2781.4,2792.7,2802.7,2811.4,2819.1,2826.3,2832.7,2838.8,2844.4,2849.7,2854.7,2859.3,2863.5,2867.3,2870.7,2873.9,2876.7,2879.1,2881.3,2883.2,2884.8,2886,2886.9,2887.6,2888.1,2888.4,2888.6
0.036879,0.036757,0.036468,0.036019,0.0354,0.034647,0.033772,0.032839,0.031868,0.030734,0.029299,0.027592,0.025827,0.024256,0.022932,0.021596,0.020526,0.019759,0.019479,0.019869,0.020387,0.020324,0.0199,0.020338,0.021697,0.022884,0.023461,0.023925,0.024376,0.024162,0.023487,0.022385,0.021061,0.01934,0.017698,0.015753,0.013139,0.0099961,0.0067706,0.0031937,0.00096987,0.00055357,0.0019571,0.0047694,0.0070975,0.0087833,0.009373,0.0097514,0.0099633,0.0097819,0.0082248,0.0052645,0.0022237,0.00051447,0.00023616,0.0012523,0.0034822,0.0068147,0.011189,0.016527,0.022405,0.028057,0.033012,0.037185,0.040619,0.043379,0.04559,0.047241,0.048424,0.049212,0.049706,0.049937,0.049998,0.049995,0.049966,0.049949,0.049976,0.049996,0.049998,0.05,0.05
994,993.52,992.39,990.61,988.19,985.12,981.4,977.02,972,966.31,959.96,952.94,945.22,937.02,928.65,919.66,909.71,898.85,886.97,873.98,860.12,845.75,830.8,814.52,796.86,778.54,759.94,741,721.78,702.47,683.08,663.67,644.22,624.8,605.3,585.84,566.54,547.32,528.07,508.74,488.79,468.11,446.82,425.1,403.54,382.25,361.43,340.92,320.78,301.11,282.26,264.24,246.57,228.73,210.7,192.7,174.91,157.46,141.1,126.09,112.13,99.115,87.027,75.928,65.808,56.644,48.363,40.942,34.31,28.426,23.232,18.676,14.695,11.243,8.291,5.8122,3.7802,2.1924,1.0392,0.30939,0
-0.00098963,-0.00099462,-0.00099136,-0.00099062,-0.00099359,-0.00093693,-0.00090405,-0.00078496,-0.00077058,-0.00083807,-0.00097304,-0.00097528,-0.00088396,-0.00066194,-0.00059628,-0.0005255,-0.00035925,-0.00022404,2.9668e-05,0.00020512,0.00010018,-0.00012827,-5.7562e-05,0.00031945,0.0004123,0.00024862,0.00010422,0.00015957,3.5444e-05,-0.00012123,-0.00023452,-0.00030016,-0.00038219,-0.00042579,-0.00040172,-0.00054529,-0.00070515,-0.00075306,-0.00081284,-0.00077643,-0.00026605,6.9497e-05,0.00059261,0.0006309,0.00049857,0.00026157,8.4506e-05,8.4889e-05,2.335e-05,-0.00017252,-0.00061546,-0.00084697,-0.00066649,-0.00024746,9.5685e-05,0.00047109,0.00080472,0.0011587,0.0015002,0.0018326,0.0019448,0.0018464,0.0016372,0.0014384,0.0012169,0.0010441,0.00085681,0.00066821,0.0004956,0.00034889,0.00021577,8.2529e-05,1.2616e-05,-1.5271e-05,-3.3209e-05,9.9646e-06,4.677e-05,1.206e-05,4.2348e-06,4.0205e-06,4.6082e-06
6.7621e-05,-7.2692e-05,6.6278e-05,-6.0844e-05,7.654e-05,2.6097e-05,8.8317e-05,7.2656e-05,-2.3203e-05,-8.1764e-05,-5.283e-05,2.8042e-05,8.5442e-05,9.242e-05,-5.5311e-06,7.1173e-05,4.9626e-05,7.2758e-05,9.7035e-05,1.4297e-05,-7.3901e-05,-4.8757e-05,9.5589e-05,9.0621e-05,-2.5468e-05,-5.7241e-05,-7.4529e-06,7.9101e-06,-5.8411e-05,-2.3578e-05,-3.2756e-05,-4.9077e-06,-3.3362e-05,1.6331e-05,-2.0618e-05,-3.7207e-05,-3.538e-05,8.3661e-06,-3.9209e-05,8.9075e-05,0.0001,9.9754e-05,9.4691e-05,-4.6137e-05,-2.3486e-05,-7.9437e-05,5.9412e-07,-1.4763e-05,-1.3959e-05,-9.6194e-05,-0.0001,-1.2107e-05,0.0001,9.9701e-05,9.9397e-05,0.0001,9.9335e-05,0.0001,9.9634e-05,8.0037e-05,-4.0092e-06,-6.0392e-05,-7.5948e-05,-7.8255e-05,-8.3131e-05,-6.6762e-05,-9.2046e-05,-8.1316e-05,-8.7415e-05,-6.936e-05,-8.8243e-05,-6.9856e-05,-3.0239e-05,-2.0175e-05,2.9196e-06,8.0153e-05,-1.8131e-05,-5.5326e-05,1.028e-05,-1.1916e-05,3.9163e-05
0,0.12331,0.41317,0.86824,1.4878,2.2708,3.2162,4.3225,5.588,7.0107,8.5885,10.319,12.2,14.228,16.399,18.712,21.162,23.746,26.459,29.298,32.258,35.334,38.523,41.818,45.216,48.711,52.297,55.969,59.722,63.55,67.447,71.407,75.424,79.491,83.604,87.755,91.938,96.147,100.38,104.62,108.86,113.11,117.35,121.58,125.79,129.97,134.12,138.24,142.31,146.32,150.28,154.18,158.01,161.76,165.43,169.02,172.51,175.91,179.21,182.39,185.47,188.43,191.27,193.98,196.57,199.02,201.33,203.5,205.53,207.41,209.14,210.72,212.14,213.41,214.51,215.46,216.24,216.86,217.32,217.61,217.73
54306,54291,54255,54201,54132,54051,53961,53867,53773,53685,53617,53578,53582,53596,53572,53585,53670,53804,53987,54209,54415,54559,54676,54854,55042,55099,55023,54845,54542,54150,53700,53238,52786,52370,51992,51686,51527,51575,51847,52385,53098,53830,54489,54901,55063,55020,54875,54667,54409,54127,53909,53917,54179,54597,55073,55466,55676,55607,55205,54438,53285,51718,49902,47954,45961,43997,42109,40332,38692,37202,35863,34676,33638,32740,31974,31333,30810,30402,30105,29918,29838
1605.8,1605.7,1604.6,1603.3,1601.7,1595.4,1590.5,1579.2,1574.7,1574.9,1578.7,1572.2,1558.3,1493.8,1452.5,1456.7,1448.4,1430.4,1427.1,1435.8,1412.1,1369.7,1356.2,1386.5,1381.7,1345.9,1317.2,1296.5,1271.2,1247.5,1221.4,1188.7,1157.5,1116.3,1056.5,1054.4,1060.2,1041.9,1026.7,978.34,815.04,743.39,677.77,659.49,656,663.4,663.17,646.54,635.53,633.15,671.6,708.03,640.55,587.66,545.35,480.43,431.06,373.2,374.56,359.08,342.67,332.76,331.48,327.08,329.81,323.63,320.8,320.47,323.08,320.98,320.66,324.01,318.88,305.44,287.05,253.74,225.08,222.94,215.62,209.28,206.33
3.9526,3.9486,3.9487,3.9464,3.9399,3.9735,3.9889,4.0647,4.0661,4.0046,3.8853,3.8617,3.9089,4.057,4.0909,4.1205,4.2113,4.2851,4.4135,4.4685,4.3748,4.1798,4.1949,4.3947,4.4502,4.3435,4.1941,4.2117,4.1128,3.9909,3.8949,3.8425,3.7703,3.7304,3.7593,3.6043,3.4244,3.3291,3.2249,3.2335,3.7399,4.0283,4.441,4.4372,4.3042,4.0938,3.9212,3.9236,3.8636,3.6519,3.1396,2.851,3.0564,3.4934,3.8371,4.181,4.4617,4.7866,5.1305,5.4938,5.6783,5.7223,5.6726,5.645,5.5998,5.6041,5.5785,5.5404,5.5098,5.4815,5.4589,5.4001,5.4288,5.5065,5.5831,5.7476,5.8815,5.8871,5.9177,5.9456,5.9586
