26789,26794,26804,26819,26840,26866,26897,26933,26973,27017,27066,27120,27179,27243,27314,27391,27476,27572,27679,27795,27918,28050,28193,28343,28496,28655,28819,28986,29151,29317,29480,29635,29782,29924,30078,30247,30420,30583,30714,30804,30863,30911,30971,31057,31172,31306,31442,31562,31643,31687,31715,31745,31790,31851,31917,31971,32010,32036,32052,32074,32110,32170,32260,32384,32543,32733,32949,33184,33434,33689,33943,34190,34426,34645,34847,35028,35187,35324,35437,35526,35592,35634,35652
1797.9,1798.6,1800.4,1803.1,1806.8,1811.5,1817.4,1824.2,1831.8,1840.3,1849.8,1860,1871.2,1883.3,1896.4,1910.3,1924.5,1939.6,1955.6,1974.5,1996.6,2019.7,2043.7,2068.5,2094.5,2122.2,2150.3,2178.3,2206.2,2234.3,2262.2,2289.8,2316.7,2341.5,2364.4,2387.3,2410.1,2433.8,2458.8,2482.6,2503.5,2522.6,2540.7,2558.2,2575.5,2592.6,2609.7,2627.2,2645.2,2661.3,2675.9,2689.4,2702.3,2714.9,2727.8,2740.9,2753.2,2765.1,2775.7,2785.1,2793.2,2800.2,2806.9,2813,2818.4,2822.9,2827,2830.2,2833.2,2836,2838.7,2841.2,2843.6,2845.7,2847.7,2849.4,2851,2852.3,2853.4,2854.2,2854.8,2855.2,2855.3
0.019122,0.019059,0.018908,0.018672,0.018332,0.017946,0.017563,0.017227,0.01696,0.016737,0.016545,0.016515,0.016563,0.016705,0.017021,0.017492,0.018415,0.01935,0.020257,0.020561,0.020612,0.02134,0.021791,0.021386,0.021136,0.021054,0.020821,0.020124,0.019302,0.018644,0.017538,0.016111,0.014724,0.014766,0.016231,0.016818,0.016382,0.014175,0.010241,0.0065068,0.0045378,0.0045367,0.0063768,0.0090344,0.01119,0.012195,0.011637,0.0091832,0.0053209,0.0028856,0.0023098,0.0033223,0.0049343,0.0061573,0.0059072,0.0044046,0.0031591,0.0018946,0.0017418,0.0028466,0.005057,0.008268,0.012381,0.017162,0.021962,0.026783,0.031245,0.035604,0.039322,0.0423,0.044646,0.046439,0.047768,0.04871,0.04934,0.049724,0.049926,0.049999,0.05,0.04999,0.049999,0.049999,0.05
994,993.58,992.58,991,988.87,986.15,982.79,978.84,974.32,969.26,963.57,957.35,950.52,943.09,935.04,926.41,917.33,907.64,897.28,885.59,872.49,858.66,844.17,829.08,813.18,796.31,778.92,761.22,743.18,724.76,706.13,687.29,668.18,648.58,628.54,608.54,588.75,569.37,550.5,531.44,511.76,491.42,470.65,449.69,428.92,408.64,388.96,370.11,351.96,333.5,314.65,295.62,276.69,258.15,240.32,223.2,206.41,190.01,173.82,157.74,142.23,127.77,114.4,101.89,90.126,79.068,68.769,59.262,50.604,42.816,35.836,29.626,24.143,19.334,15.146,11.543,8.4794,5.9283,3.8569,2.2408,1.0613,0.31611,-1.421e-13
-0.00050403,-0.00051087,-0.00051129,-0.00052274,-0.00053735,-0.00043675,-0.00036089,-0.00024288,-0.00018042,-0.00013685,-8.4517e-05,3.2237e-05,1.8031e-05,0.00013075,0.00013884,0.00030178,0.00038269,0.00034881,0.00025591,-1.6779e-05,0.00012279,0.00026861,-2.7168e-05,-0.00013613,-2.2329e-05,-3.4559e-05,-0.0001125,-0.00023814,-0.00016932,-0.00020721,-0.0003297,-0.00036768,-0.00023677,0.00026648,0.00029633,5.0758e-06,-0.00025158,-0.00076315,-0.00095107,-0.0006845,-0.00021129,0.00021228,0.00057991,0.00057045,0.00039159,4.8078e-05,-0.00031416,-0.0008285,-0.000825,-0.00033119,5.9061e-05,0.00038378,0.0003744,0.00018309,-0.00031368,-0.0003704,-0.00034417,-0.00026051,0.00017146,0.00046627,0.0008485,0.0011258,0.0015005,0.0016204,0.0017253,0.0017199,0.001721,0.001718,0.0014429,0.0012552,0.0010236,0.00085411,0.0006595,0.00051676,0.00035592,0.00024375,0.00011502,3.9898e-05,-3.0736e-05,1.3852e-05,7.7118e-06,3.5654e-06,9.8425e-06
6.7009e-05,-9.1766e-05,5.5599e-05,-0.0001,9.4123e-05,9.5985e-05,0.0001,7.7542e-05,4.0938e-05,1.2086e-05,7.3468e-05,1.8358e-05,1.7903e-05,4.4253e-05,7.7249e-06,9.5967e-05,-2.5789e-05,8.2035e-06,-9.5439e-05,-3.9207e-05,9.6067e-05,-3.4298e-05,-9.8758e-05,3.0211e-05,1.2162e-05,-8.9215e-06,-3.9073e-05,-7.8406e-06,2.1259e-05,-3.6205e-05,-1.5834e-05,-5.2316e-06,8.9527e-05,9.9859e-05,-7.1565e-05,-4.4011e-05,-0.0001,-0.0001,1.3542e-05,0.0001,0.0001,0.0001,4.3999e-05,-3.0484e-05,-5.882e-05,-8.4067e-05,-0.0001,-9.9992e-05,0.0001,0.0001,0.0001,3.3926e-05,-1.9411e-05,-9.9672e-05,-0.0001,4.0648e-05,-2.728e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.4763e-06,4.7589e-05,-4.077e-05,4.6906e-05,-8.6856e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-8.817e-05,-2.6171e-05,9.7497e-05,-0.0001,0.0001,-0.0001
0,0.12498,0.41881,0.88011,1.5082,2.3021,3.2607,4.3827,5.6663,7.1098,8.711,10.468,12.377,14.437,16.643,18.994,21.485,24.113,26.874,29.764,32.779,35.914,39.166,42.529,45.998,49.568,53.235,56.992,60.835,64.758,68.755,72.82,76.948,81.132,85.366,89.645,93.962,98.311,102.68,107.08,111.48,115.9,120.31,124.72,129.11,133.48,137.83,142.15,146.43,150.66,154.85,158.97,163.04,167.04,170.96,174.8,178.56,182.23,185.8,189.26,192.63,195.88,199.01,202.03,204.92,207.68,210.31,212.8,215.15,217.36,219.42,221.33,223.08,224.68,226.13,227.41,228.53,229.49,230.29,230.91,231.37,231.67,231.79
48078,48085,48102,48130,48169,48222,48297,48388,48489,48597,48723,48847,48981,49118,49254,49378,49448,49477,49463,49512,49663,49779,49841,49882,49932,50006,50040,50032,50017,49995,49967,49972,50002,49967,49741,49398,49016,48742,48745,49008,49388,49769,50026,50044,49830,49466,49076,48827,48878,49141,49471,49743,49872,49869,49836,49898,50043,50272,50522,50687,50683,50449,49962,49178,48121,46830,45373,43799,42181,40589,39063,37638,36331,35154,34111,33201,32422,31771,31241,30828,30528,30338,30258
1517.5,1518.4,1515,1513.2,1510.4,1510.2,1509.3,1497.8,1473.3,1463.2,1451,1421.3,1431.2,1405.6,1412.4,1374.1,1350.8,1332.9,1340.8,1439.3,1453.1,1421.3,1422.7,1398.1,1402.1,1395.9,1360.6,1330.6,1307.2,1278.2,1256,1222.3,1142,998.42,945.17,959.58,970.04,1077,1099,973.24,825.03,758.36,705.53,684.51,682.29,699.25,715.93,804.1,778.57,666.97,609.38,562.92,551.23,558.39,611.27,605.77,592.37,568.76,493.37,448.01,387.04,392.05,381.1,358.43,313.06,282.66,244.29,200.9,221.12,220.34,234.29,236.01,253.1,257.05,270.4,275.74,288.91,290.8,295.56,269.22,261.16,256.03,251.16
4.6528,4.6467,4.6431,4.6298,4.6122,4.6725,4.7124,4.7794,4.805,4.8145,4.827,4.8849,4.8464,4.9007,4.8795,4.9766,5.0142,4.9648,4.8679,4.6231,4.6829,4.778,4.5087,4.4059,4.4615,4.4182,4.3275,4.2164,4.2484,4.2008,4.0834,4.0263,4.1232,4.5368,4.5693,4.3271,4.1088,3.5507,3.2899,3.5811,4.0714,4.4267,4.7243,4.7028,4.5416,4.2518,3.9002,3.245,3.2263,3.8388,4.2082,4.4842,4.4583,4.2776,3.7416,3.6537,3.6644,3.7413,4.1943,4.4396,4.8077,5.1081,5.5346,5.717,5.9059,6.013,6.1544,6.3318,6.2201,6.1903,6.12,6.0658,5.9902,5.9523,5.8679,5.8379,5.7579,5.7362,5.7042,5.8312,5.8652,5.8865,5.9076
