24364,24379,24413,24466,24537,24625,24730,24849,24981,25124,25275,25431,25588,25744,25894,26035,26164,26282,26396,26517,26661,26837,27043,27275,27517,27767,28019,28272,28520,28750,28951,29118,29292,29476,29659,29836,30013,30183,30340,30472,30581,30707,30851,30983,31083,31174,31253,31315,31370,31431,31526,31653,31811,32009,32255,32552,32884,33234,33588,33931,34255,34552,34820,35055,35256,35422,35554,35651,35713,35739
1524,1525.1,1527.8,1531.9,1537.5,1544.5,1553.5,1564.6,1576.5,1588.7,1601.3,1615,1629.4,1644.7,1660.6,1677.3,1694.6,1712.6,1731.3,1754.4,1786.8,1824.4,1863.2,1902.5,1941.6,1980.9,2019.7,2058.1,2095.2,2131.3,2166.3,2200,2232.3,2264.3,2295.2,2326.2,2356.6,2386.1,2414.4,2442,2467.6,2491.4,2514.5,2537.2,2558.4,2578,2597,2615.3,2631.9,2648.5,2665.1,2680.8,2694.3,2704.7,2713.5,2720.3,2725.8,2729.9,2733.1,2735.4,2737.2,2738.5,2739.3,2739.9,2740.1,2740.1,2740,2739.8,2739.7,2739.7
0.05,0.04981,0.049367,0.048665,0.047722,0.046631,0.045394,0.043908,0.041965,0.039951,0.037741,0.035004,0.032169,0.029003,0.025744,0.022114,0.018903,0.016677,0.01593,0.016991,0.019744,0.022376,0.024593,0.025419,0.024857,0.024617,0.023512,0.02293,0.020867,0.018599,0.014821,0.013298,0.014389,0.014248,0.013798,0.013218,0.013168,0.01202,0.010939,0.008417,0.0082623,0.010139,0.01064,0.0086366,0.006807,0.0067977,0.0053395,0.0045025,0.0044054,0.0062681,0.0097403,0.012522,0.016258,0.021407,0.02767,0.034084,0.03921,0.043203,0.046084,0.048,0.049159,0.04973,0.05,0.05,0.049963,0.049975,0.05,0.05,0.049997,0.05
994,993.46,992.18,990.18,987.43,984,979.62,974.3,968.49,962.29,955.68,948.46,940.72,932.41,923.57,914.15,904.12,893.33,881.72,867.83,849.84,829.39,807.98,785.84,763.31,740.17,716.82,692.99,669.33,645.56,621.93,597.75,573.17,548.66,524.38,499.53,474.28,449.61,425.01,401,376.61,352.1,328.13,305.26,282.95,260.75,239.17,217.81,196.79,175.65,154.74,134.82,115.7,97.61,80.928,66.078,53.383,42.679,33.783,26.46,20.452,15.552,11.546,8.311,5.7094,3.6551,2.0925,0.98256,0.29109,6.0507e-15
-0.001,-0.00098573,-0.00098132,-0.001,-0.00094403,-0.00086163,-0.00083282,-0.00093016,-0.001,-0.00084967,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00071389,-0.00040182,3.5655e-05,0.0004639,0.0006758,0.00047982,0.00041417,-8.8037e-05,-3.0622e-05,-0.00016351,-0.00014338,-0.00021139,-0.00043732,-0.000499,-0.00068732,0.00015308,6.705e-05,-4.0508e-05,-0.00014542,2.3991e-06,-0.00012323,-0.00018281,-0.00031967,-0.00039385,0.00030714,0.00025928,-0.00011904,-0.00053925,-6.3816e-05,-0.00012681,-0.00031651,-6.293e-05,9.3955e-05,0.00071816,0.00071277,0.00069771,0.0011338,0.0014938,0.0018336,0.0017091,0.0013947,0.0011558,0.00083757,0.00060338,0.00034469,0.00019641,6.2566e-05,-3.7379e-05,-4.3627e-06,2.1788e-05,1.9949e-05,-1.6856e-05,1.1622e-05,1.7226e-05
0.0001,5.1753e-05,-2.418e-05,1.0021e-06,9.1073e-05,3.7839e-05,-3.0941e-06,-9.5211e-05,5.406e-05,1.0909e-05,-6.9343e-05,3.8326e-05,-2.9752e-05,2.7978e-05,-3.2074e-05,5.4873e-05,7.3452e-05,0.0001,0.0001,0.0001,-2.4823e-05,-1.5993e-05,-6.3048e-05,-7.3106e-05,3.9789e-05,-6.0313e-05,5.1491e-05,-8.1767e-05,2.234e-05,-8.0341e-05,9.0209e-05,0.0001,-6.4257e-05,4.1328e-06,-1.6229e-05,3.6058e-05,-5.8108e-05,2.8539e-05,-8.0288e-05,9.9949e-05,7.2759e-05,-5.2101e-05,-0.0001,3.1691e-06,0.0001,-9.7042e-05,4.8785e-05,1.5672e-05,0.0001,0.0001,-6.2823e-05,7.8553e-05,0.0001,0.0001,4.6756e-05,-0.0001,-7.2208e-05,-0.0001,-0.0001,-9.3169e-05,-0.0001,-4.7055e-05,-8.8879e-05,-5.9396e-06,2.7992e-05,1.9516e-05,-4.3435e-05,-9.2965e-06,0.0001,-0.0001
-2.8422e-14,0.19189,0.64288,1.3506,2.3136,3.5299,4.9969,6.7118,8.6709,10.87,13.305,15.971,18.863,21.974,25.297,28.828,32.557,36.478,40.582,44.861,49.307,53.91,58.661,63.55,68.567,73.702,78.945,84.284,89.709,95.208,100.77,106.39,112.04,117.73,123.43,129.14,134.84,140.53,146.18,151.8,157.36,162.86,168.29,173.62,178.87,184,189.02,193.91,198.66,203.26,207.71,211.99,216.09,220.01,223.74,227.27,230.6,233.71,236.6,239.26,241.7,243.9,245.86,247.57,249.04,250.26,251.22,251.93,252.38,252.57
50704,50661,50561,50406,50206,49955,49708,49477,49188,48835,48442,48075,47731,47446,47231,47125,47137,47255,47430,47781,48454,49136,49613,49876,50013,50058,50022,49924,49778,49695,49756,49997,50097,50093,50024,49991,49917,49840,49805,49918,50116,50098,49914,49788,49846,49914,50034,50262,50474,50629,50524,50125,49420,48306,46721,44770,42619,40425,38308,36345,34580,33031,31696,30567,29632,28876,28289,27865,27598,27485
1704.3,1702.8,1701.5,1701.2,1694.1,1682.7,1727.8,1738.9,1682.2,1600.7,1594.8,1573.5,1551.8,1530.7,1511.3,1494.8,1452.3,1405.8,1381.8,1505.7,1590.1,1571.5,1534.2,1495.2,1456.1,1419.4,1379.6,1334.7,1298.9,1252.5,1221.6,1119.2,1095.5,1070.8,1046.3,1012.1,994.73,963.05,947.1,923.65,810.37,784.13,792.15,805.19,731.7,713.99,709.39,665.45,625.58,642.08,626.95,606.29,483.56,414.13,359.14,302.86,265.09,204.36,172.41,118.11,87.522,34.14,-17.461,-67.082,-156.23,-234.23,-288.35,-315.82,-355.97,-370.63
5.3838,5.393,5.3969,5.3872,5.4247,5.4795,5.4972,5.429,5.3737,5.4752,5.3642,5.3578,5.3519,5.3437,5.3313,5.3078,5.479,5.6395,5.8555,6.0514,6.0492,5.7857,5.6658,5.277,5.2451,5.0719,5.0273,4.9226,4.6767,4.5681,4.3453,5.1182,4.9801,4.8407,4.7143,4.8348,4.6678,4.5802,4.4274,4.3252,5.0582,4.9935,4.5446,4.1155,4.5844,4.5053,4.2918,4.5377,4.6914,5.3843,5.3836,5.398,5.9054,6.4006,6.9746,7.0748,6.9843,7.0257,6.8682,6.8361,6.6978,6.7193,6.7345,6.761,6.9994,7.1991,7.3193,7.3453,7.456,7.4915
