25855,25865,25887,25922,25968,26026,26095,26174,26262,26357,26460,26567,26677,26790,26902,27014,27132,27255,27379,27514,27643,27764,27892,28034,28189,28354,28525,28696,28872,29052,29233,29411,29588,29760,29920,30065,30188,30287,30365,30469,30543,30587,30666,30775,30916,31020,31088,31190,31256,31290,31355,31402,31510,31665,31789,31874,31924,31939,31934,31974,32053,32175,32336,32525,32739,32970,33211,33462,33715,33957,34182,34388,34573,34736,34875,34991,35082,35149,35192,35210
1797.9,1798.8,1801,1804.5,1809.2,1815.2,1822.5,1831,1840.8,1851.8,1864,1877.4,1892.1,1907.7,1924.9,1942.4,1960.6,1978.8,1999.2,2021.1,2040.3,2063.4,2089.4,2117.4,2146.3,2175.1,2203.4,2232.2,2261.5,2290.6,2319.4,2347.8,2374.8,2401.7,2427.9,2453.8,2479,2504.3,2526.3,2546.9,2572.5,2592,2609.5,2626.3,2645,2667.5,2683.6,2698.6,2719,2732.3,2746.3,2760.1,2768.1,2781,2795.1,2808.4,2820.6,2832.7,2841.2,2846.9,2853.2,2858,2863.3,2867.6,2871.3,2874.9,2877.7,2878.9,2881.2,2884.3,2887,2889.4,2891.5,2893.3,2894.8,2896.1,2897,2897.7,2898.1,2898.3
0.04212,0.041997,0.041703,0.041245,0.040622,0.039822,0.038862,0.037737,0.036453,0.035003,0.033395,0.031638,0.029711,0.027682,0.025363,0.024073,0.024424,0.023004,0.022903,0.022812,0.019473,0.018704,0.019565,0.020652,0.021465,0.021691,0.021076,0.020483,0.020665,0.020148,0.019579,0.018577,0.018173,0.016765,0.015197,0.012911,0.01084,0.0076566,0.0081896,0.0095808,0.003992,0.005366,0.0084091,0.011693,0.012247,0.0063626,0.0075033,0.0092882,0.0028041,0.0049772,0.0053041,0.0056947,0.014502,0.013979,0.010527,0.0065243,0.0037326,-0.00063219,0.0012978,0.0072351,0.011677,0.017988,0.022636,0.027595,0.032182,0.036123,0.039956,0.044381,0.047061,0.048243,0.04904,0.049486,0.049866,0.049982,0.04998,0.049967,0.049982,0.05,0.05,0.049983
994,993.5,992.34,990.5,987.99,984.81,980.94,976.39,971.16,965.26,958.66,951.41,943.42,934.79,925.35,915.33,904.44,893.53,881.31,868.14,856.27,842.04,825.87,808.7,790.7,772.36,753.76,734.77,715.31,695.67,675.81,655.83,635.55,615.37,595.12,574.96,554.69,534.59,513.42,491.95,472.26,450.82,428.99,406.87,385.97,366.85,346.98,327.44,308.89,289.77,270.93,253.19,235.23,217.88,201.61,185.7,170.41,155.37,140.86,126.36,112.49,99.667,87.586,76.337,65.876,56.419,47.696,39.668,32.677,26.715,21.396,16.779,12.803,9.4039,6.5443,4.2385,2.4563,1.1664,0.34791,-2.4966e-15
-0.001,-0.00098043,-0.001,-0.00097931,-0.001,-0.00099747,-0.001,-0.00099545,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,2.2586e-06,-0.00011201,-0.00061461,0.00042294,-0.00079533,-0.00089978,0.00022316,0.00026365,0.00035083,0.00011643,-7.8765e-06,-0.00028753,3.0684e-05,-5.287e-05,-0.00013211,-0.00022406,-0.00017043,-0.00016355,-0.00042442,-0.00040715,-0.00058547,-0.00054267,-0.00070128,0.00088949,-0.00082788,-0.00084581,0.001002,0.00048742,0.00094355,-0.001,-0.001,0.0012135,-0.001,-0.001,0.0012772,-0.001,0.0019254,0.0013882,-0.001,-0.0010004,-0.00099772,-0.00099976,-0.00095962,0.0019835,0.001394,0.0019743,0.0019827,0.0016675,0.0019727,0.0017299,0.0016177,0.0019979,0.0019926,0.00083954,0.00060961,0.00034772,0.00032397,0.00020581,2.7633e-05,-2.4621e-05,7.2312e-06,3.2199e-05,4.1428e-05,-7.878e-05,-0.00019843
0.0004845,-4.5933e-05,6.2965e-06,1.3234e-05,-3.1645e-05,1.3547e-05,-6.7254e-06,5.5642e-06,-5.3173e-06,8.4683e-08,4.8553e-06,-1.2167e-05,2.6254e-05,-6.1653e-05,0.00020377,0.0004165,-0.0004408,0.0002856,5.2129e-05,-0.00053947,0.00042287,0.00012602,2.2177e-05,-3.3288e-05,-4.5139e-05,-7.4068e-05,-2.9025e-06,8.5574e-05,-8.1196e-05,2.4292e-05,-5.6999e-05,7.6636e-05,-9.6875e-05,2.0358e-05,-6.8164e-05,4.6831e-05,-0.00011666,0.00024488,0.00013139,-0.00060338,0.00059104,4.507e-07,4.4077e-05,-0.00011935,-0.000522,0.00055749,8.9856e-05,-0.00076943,0.00083253,-0.00025912,-9.1629e-05,0.00090054,-0.00098761,-5.9942e-05,-0.00013904,0.00022134,-0.000338,0.00073433,0.00044479,-0.00030028,0.00042074,-0.00034083,0.00018363,-6.9901e-05,-4.8936e-05,-2.2462e-05,0.0003192,-0.00048661,-0.00040315,-5.7789e-05,-0.00015917,4.1685e-05,-0.0002051,-8.4347e-05,-1.8152e-05,7.1711e-05,2.4026e-05,-8.5048e-05,-0.00082311,-0.001
0,0.12563,0.42094,0.88455,1.5157,2.3134,3.2763,4.4031,5.6918,7.1406,8.7472,10.509,12.423,14.487,16.697,19.05,21.542,24.169,26.928,29.813,32.821,35.946,39.184,42.53,45.978,49.524,53.161,56.884,60.687,64.564,68.509,72.516,76.579,80.691,84.846,89.038,93.259,97.504,101.77,106.04,110.31,114.58,118.84,123.09,127.31,131.5,135.66,139.77,143.83,147.84,151.78,155.66,159.46,163.19,166.82,170.37,173.82,177.16,180.4,183.53,186.53,189.42,192.18,194.81,197.3,199.65,201.86,203.92,205.84,207.6,209.21,210.66,211.94,213.07,214.03,214.83,215.46,215.93,216.22,216.35
55707,55681,55622,55531,55412,55269,55110,54939,54765,54592,54434,54293,54192,54127,54139,54170,54174,54127,54178,54220,54143,54341,54610,54856,55008,55054,55006,54966,54891,54754,54579,54393,54147,53918,53745,53683,53752,54024,54313,54327,54791,55248,55315,55091,54673,54725,54809,54556,54818,55072,55087,55231,54635,53845,53362,53174,53228,53567,53927,53815,53371,52503,51348,49964,48403,46766,45085,43363,41722,40243,38908,37732,36705,35827,35092,34496,34031,33693,33479,33389
1601.4,1599.4,1600.5,1598.4,1599.9,1599.7,1599.5,1597.5,1594.1,1589.8,1583.7,1575.8,1568.1,1560.3,1553.5,1454.7,1434.9,1426.4,1447.9,1400.6,1383.5,1396.2,1390.5,1396.4,1354.9,1321.4,1277.8,1288.5,1264.3,1238,1211.9,1157.6,1102.6,1115.4,1060.3,1075.4,1024.1,1039,718.6,1002.3,976.76,640.16,672.86,605.38,911.06,876.83,516.61,824.85,792.12,467.22,744.53,421.46,429.75,690.09,671.92,653.67,639.77,617.33,334.02,347.11,317.16,294.06,320.19,235.21,257.83,244.19,113.97,64.788,299.28,310.7,319.51,314.88,314.38,316.41,316.01,312.96,304.48,297.16,311.56,315.62
3.9178,3.9318,3.9202,3.9355,3.9173,3.9076,3.8919,3.8771,3.8532,3.8283,3.8068,3.7946,3.7819,3.7691,3.7419,4.4269,4.3486,3.9641,4.6376,3.7884,3.6571,4.456,4.4283,4.4561,4.2638,4.146,3.9145,4.1035,4.0185,3.949,3.8522,3.882,3.8866,3.6575,3.6674,3.45,3.4591,3.244,4.7452,3.0824,3.0033,4.7959,4.3146,4.7418,2.7603,2.7377,4.9625,2.7096,2.6864,4.9932,2.6655,5.5448,5.1153,2.6537,2.6347,2.6228,2.6071,2.6289,5.6899,5.1428,5.7168,5.8047,5.6041,6.0221,5.9092,5.9506,6.5353,6.7429,5.6128,5.4722,5.3046,5.4103,5.3742,5.1971,5.2048,5.3193,5.4244,5.4849,5.3189,5.1457
