27210,27213,27222,27236,27257,27287,27326,27378,27441,27518,27609,27709,27820,27937,28059,28185,28318,28466,28617,28768,28918,29069,29228,29389,29555,29721,29900,30076,30245,30418,30580,30726,30856,30969,31062,31156,31273,31377,31473,31569,31672,31818,31960,32093,32243,32418,32623,32824,33003,33159,33304,33446,33571,33697,33840,33995,34153,34306,34445,34582,34720,34848,34976,35104,35222,35325,35419,35500,35571,35632,35683,35726,35761,35790,35813,35830,35841,35845
1797.9,1798.7,1800.6,1803.5,1807.6,1812.7,1819,1826.5,1835.3,1845.5,1857,1869.7,1883.9,1899.4,1916.1,1934.1,1953.2,1973.7,1995.8,2019.1,2044,2070.1,2098.1,2127.5,2156.7,2185.4,2213.8,2242,2269.3,2295.9,2321.9,2347,2371.2,2394.5,2417.1,2438.4,2459.5,2480.8,2501.1,2521.4,2539.7,2557.6,2576.6,2594,2610.2,2625,2639.5,2654.3,2668.3,2681.4,2693.1,2704.2,2715,2723.4,2731,2738.8,2746.1,2753.8,2760.9,2765.8,2771.4,2776.2,2779.3,2783.1,2787.4,2791,2794.2,2797.3,2799.9,2802.3,2804.3,2806.1,2807.3,2808.2,2809,2809.5,2809.8,2810
0.011902,0.012209,0.012949,0.013983,0.015516,0.017005,0.018917,0.020961,0.02218,0.023914,0.024304,0.02461,0.024476,0.023534,0.022775,0.021721,0.02243,0.022982,0.021257,0.020498,0.018962,0.018963,0.018481,0.018356,0.017573,0.017521,0.018052,0.01611,0.01595,0.015262,0.013476,0.011841,0.010115,0.0084212,0.0069781,0.0084934,0.0092036,0.0071812,0.0076645,0.0069411,0.0094499,0.011526,0.0098846,0.010453,0.012062,0.014528,0.01591,0.014521,0.012999,0.011494,0.011506,0.010923,0.0098803,0.011366,0.013056,0.013939,0.014514,0.013877,0.01324,0.014476,0.014128,0.014153,0.015482,0.015647,0.014695,0.014157,0.013667,0.012858,0.012251,0.011576,0.011051,0.010554,0.010413,0.010391,0.010296,0.010281,0.01024,0.010205
994,993.45,992.14,990.09,987.28,983.78,979.5,974.48,968.83,962.34,955.27,947.45,938.9,929.68,919.65,908.82,896.88,884.11,870.82,856.48,841.31,824.95,807.59,789.19,770.41,751.07,731.19,711.42,690.94,670.34,649.82,629.05,608.11,586.97,565.61,543.45,521.33,499.67,477.44,455.43,432.79,410.4,389.05,367.51,346.1,324.99,304.69,285.58,267.14,249.25,231.62,214.72,198.47,182.29,166.72,151.98,138.01,124.95,112.58,100.56,89.523,79.098,69.161,60.077,51.859,44.207,37.184,30.865,25.122,20.008,15.471,11.531,8.1305,5.3089,3.096,1.4668,0.43559,3.6968e-17
0.0019478,0.0019823,0.0019107,0.0018018,0.0018759,0.0012754,0.0018431,0.00088191,0.00093716,0.00064652,-2.6936e-06,0.00019356,-0.00032052,-0.00030156,-0.00033692,-0.00019793,0.00051484,-0.00035,-0.00035,-0.0002988,-0.00028401,8.0588e-05,-0.00019975,3.7577e-05,-0.00031342,0.00030452,-0.00027478,-0.00028652,4.7809e-05,-0.00032764,-0.00035,-0.00033223,-0.00033896,-0.00035,-7.0975e-05,0.00050213,-0.00034819,-0.00012012,2.5441e-05,-1.8205e-05,0.00079357,-0.00015161,-0.00018272,0.00028926,0.00037153,0.00052592,-6.7064e-05,-0.00034946,-0.00031909,-0.00020212,9.1545e-05,-0.00035016,6.4029e-05,0.00047071,0.00028796,0.00016892,5.8158e-05,-0.00035,0.00017891,0.0002316,-0.00026928,0.00034858,0.00032705,-0.00021798,-0.00034942,-0.00010609,-0.00034697,-0.00031586,-0.00034384,-0.00035,-0.0003438,-0.00028136,1.613e-05,-0.00010791,-7.078e-05,-3.1937e-05,-0.0002024,-0.00021421
-0.001,0.00064373,-0.00081991,0.00053831,-0.00072333,0.00016055,-4.8585e-07,-0.00068,0.00036044,-0.00059287,7.6324e-05,-0.00010475,-0.0001541,7.9679e-05,-8.7966e-05,0.00025004,-2.4654e-06,-0.0002901,0.00018083,-0.00013957,0.00018376,-8.5585e-05,5.9234e-05,-6.4534e-05,4.7076e-05,6.2077e-05,-0.00018373,0.00014269,-4.8e-05,-4.9301e-05,1.5763e-05,-8.0679e-06,8.0474e-06,-9.8909e-06,0.0001442,-3.0863e-05,-0.0001532,0.00016443,-0.00011408,0.00017434,-2.048e-05,-0.00018786,0.00013129,1.9375e-05,4.6849e-05,-3.9048e-05,-0.00013985,1.9211e-05,-2.1847e-05,9.4828e-05,-4.1563e-05,-4.5726e-05,0.00016892,-4.4348e-06,-4.9893e-05,-4.721e-06,-8.8356e-05,-2.4996e-05,0.00021371,-0.00020481,5.6732e-05,0.00016924,-0.00015606,-0.00016271,8.7297e-05,-7.0895e-07,-9.8858e-05,6.9047e-05,-7.4613e-05,6.6207e-05,-6.9471e-05,0.00023759,7.7894e-05,-0.00017112,0.00023851,-0.00028428,-0.00039824,0.00039824
0,0.15762,0.52814,1.1098,1.9015,2.9021,4.1097,5.5226,7.1383,8.9542,10.967,13.174,15.572,18.155,20.921,23.864,26.98,30.264,33.71,37.312,41.065,44.962,48.998,53.164,57.456,61.865,66.384,71.006,75.723,80.528,85.412,90.369,95.388,100.46,105.58,110.74,115.93,121.15,126.37,131.6,136.82,142.03,147.22,152.38,157.51,162.58,167.6,172.56,177.44,182.24,186.96,191.58,196.1,200.51,204.8,208.97,213.01,216.9,220.66,224.26,227.7,230.99,234.1,237.05,239.81,242.4,244.79,247,249.01,250.83,252.45,253.86,255.07,256.07,256.86,257.44,257.81,257.97
44999,45015,45050,45098,45151,45199,45233,45237,45222,45171,45093,45002,44899,44810,44738,44695,44649,44545,44487,44474,44518,44602,44702,44823,44886,44918,44825,44738,44649,44495,44379,44328,44347,44449,44640,44781,44739,44794,44861,44920,44857,44487,44172,43831,43322,42591,41671,40804,40076,39470,38910,38355,37900,37384,36748,36067,35371,34720,34147,33537,32953,32416,31844,31298,30828,30414,30044,29731,29462,29237,29048,28893,28760,28648,28562,28499,28459,28442
1263.7,1261,1265.8,1273.8,1266.1,1315.9,1265.3,1351.8,1345,1365.7,1418.8,1401.8,1440.1,1435.9,1432,1414.3,1354,1412.9,1411.8,1399.1,1394.9,1365.6,1388.5,1336.3,1307.8,1215.6,1218.2,1172.6,1094.7,1083.6,1040,993.37,950.91,910.2,850,767.64,823.54,786.78,757.42,738.8,620.75,709.61,691.5,622.52,587.54,542.16,595.85,613.47,591.05,557.26,497.36,544.67,466.49,375.19,394.23,402.93,405.65,459.97,341.28,312.13,407.93,250.71,240.48,363.51,379.93,309.03,361.53,345.39,345.03,339.45,331.63,309.31,222,252.75,239.31,227.34,273.81,276.69
6.4286,6.4505,6.3971,6.3201,6.369,5.9887,6.3476,5.7422,5.7773,5.5798,5.1136,5.2364,4.8454,4.8353,4.7965,4.8916,5.4111,4.7413,4.6986,4.7288,4.6971,4.9454,4.67,4.8583,4.5384,5.0199,4.4983,4.4682,4.7629,4.3926,4.3586,4.3592,4.3226,4.2731,4.5102,5.0462,4.2126,4.4245,4.5327,4.4831,5.2971,4.348,4.3137,4.8081,4.9163,5.1269,4.5516,4.2568,4.3229,4.4917,4.8527,4.3589,4.884,5.4141,5.237,5.1354,5.0479,4.5705,5.3054,5.4242,4.7969,5.6656,5.688,4.9816,4.8273,5.2106,4.8888,4.965,4.9416,4.9523,4.9799,5.0928,5.541,5.3716,5.4358,5.4948,5.2478,5.2317
