26535,26545,26571,26610,26663,26727,26804,26893,26998,27114,27242,27384,27538,27704,27883,28075,28277,28493,28714,28930,29140,29343,29538,29724,29902,30071,30230,30380,30525,30663,30797,30925,31046,31164,31274,31380,31479,31574,31663,31747,31825,31900,31968,32032,32088,32140,32188,32233,32272,32310,32344,32371,32398,32420,32438,32454,32466,32475,32481,32483
1797.9,1799.3,1802.6,1807.9,1815.3,1824.5,1835.7,1848.6,1863.7,1880.9,1900,1921.2,1944.5,1970.1,1997.9,2028.1,2060.4,2095.4,2131.9,2168.2,2203.9,2239,2273.2,2306.3,2338.4,2369.2,2398.7,2426.7,2453.9,2480.5,2506.2,2531,2555,2578.1,2600.3,2621.5,2641.8,2661.1,2679.5,2696.8,2713.2,2728.6,2743.1,2756.7,2769.4,2781.1,2792,2801.9,2811.2,2819.2,2827,2833.6,2839.4,2844.6,2848.9,2852.4,2855.4,2857.4,2858.7,2859.2
0.026094,0.026161,0.026366,0.026111,0.025008,0.024584,0.024005,0.024389,0.024536,0.023668,0.024134,0.023757,0.023709,0.023489,0.023661,0.023345,0.023121,0.023162,0.021731,0.020042,0.018486,0.01712,0.015773,0.014499,0.013419,0.012373,0.011355,0.010537,0.010063,0.009465,0.0090986,0.0085213,0.0081888,0.0077905,0.0074015,0.0070751,0.0067806,0.0064586,0.0062615,0.0059131,0.0057212,0.0055478,0.0052852,0.0049683,0.004631,0.0046106,0.0044653,0.0044058,0.0040244,0.0044859,0.003883,0.003883,0.0040999,0.0037018,0.0038657,0.0038941,0.0035957,0.0035888,0.0037384,0.0037923
994,993.17,991.22,988.19,984.08,978.8,972.39,964.71,955.83,945.88,934.53,922,908.11,892.85,876.14,858.04,838.48,817.27,795.04,772.09,748.45,724.16,699.34,674.07,648.41,622.41,596.17,569.72,543.04,516.3,489.49,462.8,436.19,409.8,383.7,357.94,332.61,307.78,283.48,259.83,236.85,214.62,193.25,172.79,153.25,134.64,117.09,100.62,85.35,71.011,58.178,46.419,35.889,26.819,18.911,12.386,7.3049,3.5109,1.0467,6.4756e-14
0.00031982,0.00032398,0.00029178,-0.00089156,-0.00068443,-0.00019883,-0.00025847,0.00045795,-0.00040175,-6.3832e-06,6.6234e-05,-0.00013742,1.1852e-05,-5.535e-05,6.3015e-05,-0.00016931,7.8723e-05,-0.00015936,-0.00037457,-0.00032657,-0.00029166,-0.00025128,-0.00025766,-0.00021033,-0.00019248,-0.00018095,-0.0001781,-9.6844e-05,-9.6147e-05,-8.4381e-05,-7.305e-05,-9.7608e-05,-3.9885e-05,-9.0582e-05,-4.9143e-05,-6.6204e-05,-4.7459e-05,-6.0477e-05,-3.2203e-05,-8.5579e-05,9.4141e-07,-7.9114e-05,-2.6917e-05,-0.00012547,1.6942e-06,-5.7494e-05,2.641e-05,-0.000134,5.1582e-05,3.8428e-05,-0.00028546,0.00024548,-0.00016446,-6.508e-05,0.00015536,-0.00016934,-0.00023421,0.00024149,0.0002437,0.00027944
-0.001,0.00054368,-0.001,-0.001,0.0008403,-0.00021973,0.00040144,-6.9157e-05,-0.00026278,0.00031211,-0.00019163,8.9801e-05,-4.9416e-05,5.7713e-05,-5.1857e-05,1.043e-05,3.0402e-05,-9.3173e-05,2.1675e-06,5.6653e-06,1.1453e-05,3.509e-07,3.3197e-06,8.9168e-06,3.6689e-07,1.7003e-06,4.8834e-06,1.5411e-05,-1.0109e-05,1.3794e-05,-1.3384e-05,1.3381e-05,-5.9581e-06,1.9071e-06,9.9827e-07,2.1332e-06,-3.4754e-06,7.8732e-06,-1.0243e-05,9.0456e-06,2.0913e-07,-6.2053e-06,-1.2836e-07,-9.0646e-06,3.0904e-05,-2.4904e-05,2.9048e-05,-7.0411e-05,0.00015172,-0.00020575,0.00013639,4.4255e-05,-0.00020431,0.00024366,-7.9851e-05,-0.00028803,0.00035008,0.00045704,-0.00027866,0.001
2.8422e-14,0.22654,0.75883,1.5937,2.7287,4.1607,5.8857,7.8989,10.195,12.767,15.607,18.71,22.064,25.662,29.492,33.545,37.809,42.273,46.923,51.747,56.731,61.862,67.125,72.505,77.988,83.558,89.2,94.898,100.64,106.4,112.17,117.93,123.67,129.37,135.01,140.58,146.06,151.44,156.7,161.83,166.82,171.64,176.29,180.76,185.02,189.07,192.9,196.5,199.86,202.96,205.8,208.37,210.67,212.68,214.4,215.84,216.97,217.81,218.34,218.57
50043,50037,50020,50002,50001,49998,50003,50005,49990,50000,50001,49998,49999,50003,50003,49998,50001,50000,50000,49999,50000,50000,49998,49999,50001,50000,49999,50000,49998,50001,49999,49997,50002,49997,50000,50000,50001,50002,50001,49999,50003,49998,50004,49999,50003,50001,50004,49996,50010,49996,49994,50009,49998,50006,50007,50003,50008,50011,50009,50008
1463.5,1462.8,1462.9,1555.2,1538.7,1493.8,1495.2,1435.2,1497,1463.6,1454.5,1458,1439.4,1438.8,1427,1431.1,1404.9,1417.1,1378.4,1316.4,1256.2,1197,1139.2,1081.4,1026.4,970.99,914.38,865.52,840.67,811.39,783.59,759.65,731.34,710.86,684.97,665.61,643.64,623.83,602.42,587.01,563.68,554.74,535.12,531.38,506.03,501.9,480.76,489.34,459.56,453.98,482.44,420.55,457.94,442.91,415.4,446.29,450.05,396.31,394.89,390.03
5.1002,5.1027,5.0807,4.264,4.3905,4.7027,4.6507,5.1532,4.5229,4.7844,4.8101,4.6436,4.7242,4.6464,4.7005,4.4897,4.6358,4.3952,4.1876,4.2005,4.2042,4.2276,4.1902,4.1723,4.1706,4.1684,4.1465,4.2012,4.1874,4.1824,4.1739,4.134,4.1747,4.1053,4.1313,4.0925,4.0939,4.0693,4.0871,4.0232,4.0922,4.0034,4.0359,3.9297,4.0522,3.9685,4.07,3.8609,4.0842,4.058,3.65,4.2452,3.7726,3.8917,4.1268,3.7476,3.6684,4.2227,4.2247,4.271
