25090,25098,25117,25147,25188,25240,25304,25382,25474,25580,25698,25826,25964,26112,26275,26452,26642,26840,27044,27251,27451,27637,27798,27929,28039,28150,28281,28451,28659,28884,29114,29324,29497,29661,29835,30021,30205,30391,30582,30731,30846,30978,31145,31329,31494,31596,31633,31651,31699,31785,31903,32037,32154,32255,32361,32476,32594,32719,32859,33019,33199,33398,33612,33831,34046,34248,34430,34586,34714,34809,34871,34897
1521,1521.9,1524,1527.3,1531.8,1537.5,1544.3,1552.2,1561.3,1571.6,1583.1,1595.7,1609.3,1623.7,1638.8,1654.7,1672,1690.6,1711.1,1733,1755.1,1779.1,1803.3,1833.4,1868.8,1904.5,1939.8,1974.6,2009.6,2044.4,2078.5,2112.8,2145.8,2176.9,2208.8,2240.5,2271,2299.2,2326.3,2354,2380.3,2404.2,2427.2,2449.9,2472.4,2494.9,2515.2,2534.1,2553.1,2571.8,2589.5,2605.6,2619.9,2634,2647.8,2660.6,2672.4,2681.9,2690.1,2697.4,2703.4,2707.8,2711.1,2714.1,2716.6,2718.8,2720.7,2722.2,2723.4,2724.3,2724.9,2725.1
0.027277,0.02729,0.027313,0.027386,0.027555,0.027902,0.028515,0.029352,0.030062,0.030407,0.03023,0.02963,0.029118,0.029252,0.02995,0.030053,0.029969,0.029217,0.028271,0.026663,0.023972,0.020611,0.016468,0.012704,0.010981,0.011659,0.014076,0.017515,0.019464,0.019693,0.018879,0.015467,0.012866,0.013097,0.013836,0.014162,0.013318,0.014314,0.0129,0.00894,0.0083463,0.010885,0.013072,0.013176,0.010196,0.0047734,0.0013237,0.0021171,0.0053241,0.0081048,0.010637,0.010729,0.0090436,0.0089544,0.010362,0.011364,0.012153,0.014041,0.017013,0.020787,0.024988,0.029602,0.034315,0.038266,0.041525,0.044087,0.046041,0.047527,0.048603,0.04935,0.049804,0.05
994,993.5,992.33,990.48,987.96,984.77,980.89,976.35,971.15,965.33,958.89,951.86,944.18,935.87,926.9,917.47,907.29,896.43,884.59,872.02,859.18,845.37,831.15,814.14,794.29,773.52,751.94,729.86,707.37,684.71,661.92,639.11,616.15,592.97,568.84,544.38,520.21,496.1,473.54,451.03,427.71,403.87,380.19,357.83,336.7,316.39,296.09,274.78,252.94,231.78,211.24,192.2,174.49,157.07,140,123.92,108.79,94.332,80.58,67.686,55.733,45.036,35.916,28.083,21.306,15.596,10.857,7.032,4.069,1.9242,0.57335,-9.0127e-16
6.85e-05,6.0416e-05,5.8551e-05,0.00013993,0.00021233,0.00035114,0.00046535,0.0004597,0.00025081,5.7909e-05,-0.00018811,-0.00021631,-0.00010852,0.0001954,0.00012734,-1.0227e-05,-8.3283e-05,-0.00024623,-0.00023797,-0.0005153,-0.00064365,-0.00080466,-0.00085752,-0.00059227,-7.3755e-05,0.00029629,0.00059573,0.0005598,0.0001416,-1.5398e-05,-0.00035697,-0.00068767,-0.00013208,0.00010565,0.00014998,-0.00010926,-1.1423e-05,0.00015824,-0.00064298,-0.00048089,0.00025255,0.00050842,0.0002102,-0.00020605,-0.00086842,-0.0009448,-0.00026379,0.00051414,0.00061207,0.00055478,0.00036948,-0.00031256,-0.00027388,0.00022709,0.00035316,0.00016038,0.0003357,0.00071566,0.0010482,0.0013292,0.0015516,0.0018669,0.0018762,0.00169,0.0015803,0.0013722,0.0012693,0.0011404,0.0010776,0.0010036,0.0010046,0.0010129
0.0001,-0.0001,0.0001,8.0514e-05,0.0001,0.0001,5.6477e-05,-7.555e-05,-9.7296e-05,-9.9493e-05,-6.5592e-05,2.0388e-05,7.2003e-05,7.0469e-05,-7.8467e-05,5.9876e-06,-5.9307e-05,2.7313e-06,-3.5793e-05,-5.6356e-05,-2.034e-05,-3.672e-05,1.9324e-05,8.7429e-05,9.4314e-05,5.6446e-05,4.3328e-05,-6.0541e-05,-5.9923e-05,-1.7283e-05,-0.0001,3.0577e-05,0.0001,1.5931e-06,-1.1187e-06,-5.9029e-05,8.6569e-05,-8.7416e-05,-9.3992e-05,0.0001,0.0001,-1.6878e-05,-6.4781e-05,-0.0001,-0.0001,7.4802e-05,0.0001,0.0001,-3.5557e-05,1.5315e-05,-0.0001,-0.0001,0.0001,9.4026e-05,-3.5668e-05,-1.9889e-05,0.0001,0.0001,0.0001,7.211e-05,0.0001,9.5194e-05,-8.4361e-05,-5.0066e-05,-9.8084e-05,-9.9275e-05,-7.6032e-05,-0.0001,-6.2971e-05,-0.0001,0.0001,-0.0001
2.8422e-14,0.19396,0.64984,1.3653,2.3389,3.5688,5.0526,6.7874,8.7699,10.996,13.462,16.163,19.093,22.247,25.619,29.202,32.99,36.975,41.149,45.505,50.033,54.726,59.574,64.567,69.697,74.953,80.325,85.803,91.376,97.033,102.76,108.56,114.4,120.29,126.2,132.13,138.07,144,149.91,155.79,161.64,167.43,173.16,178.82,184.39,189.87,195.24,200.5,205.63,210.62,215.47,220.16,224.69,229.05,233.22,237.21,240.99,244.58,247.95,251.1,254.03,256.73,259.2,261.43,263.41,265.14,266.63,267.86,268.83,269.55,270,270.2
45004,45000,44990,44972,44945,44903,44841,44747,44621,44462,44281,44085,43875,43625,43314,42941,42555,42169,41837,41544,41291,41209,41281,41803,42693,43575,44288,44690,44812,44777,44656,44652,44837,44988,45079,45060,44998,44813,44531,44559,44760,44746,44439,44009,43697,43800,44265,44807,45144,45205,45003,44628,44272,44031,43741,43349,42911,42362,41679,40847,39865,38749,37550,36347,35201,34155,33238,32468,31855,31404,31116,30994
1540.5,1540.7,1539.1,1526.4,1515.8,1499.4,1482.8,1477.4,1489.5,1498.7,1517,1507.3,1480.6,1426.2,1416,1414.3,1435,1444.1,1477.5,1460.7,1464.3,1458.7,1473.8,1559.7,1519,1447.5,1372.7,1327,1312.4,1272.8,1255.2,1254.1,1155.6,1117.2,1092.4,1074.9,1007.2,951.28,1021.5,985.93,876.77,791.15,807.99,835.13,893,879.3,765.3,708.89,716.54,704.42,679.44,659.44,630.05,656.96,621.97,630.64,563.36,471.72,446.55,404.73,334.51,254.62,238.04,237.48,228.97,234.97,225.91,229.03,225.78,224.29,220.63,215.35
6.4339,6.4279,6.4252,6.4764,6.5123,6.5751,6.6348,6.6187,6.5008,6.38,6.2115,6.1864,6.2505,6.459,6.4169,6.3223,6.2724,6.1527,6.1336,5.9273,5.8096,5.6481,5.5437,5.5952,5.8596,6.0264,6.168,6.0738,5.7021,5.5417,5.2103,4.789,5.3229,5.493,5.4876,5.2073,5.2857,5.4625,4.552,4.6967,5.5019,5.7577,5.4567,4.9871,4.1884,4.0769,4.8279,5.6899,5.7462,5.6744,5.4891,4.6551,4.7315,5.3943,5.5643,5.366,5.6202,6.1255,6.6172,7.0985,7.5172,8.1327,8.3421,8.3052,8.3605,8.2579,8.285,8.2585,8.2709,8.2405,8.3038,8.3439
