25090,25104,25138,25190,25261,25348,25450,25567,25696,25835,25981,26132,26285,26442,26605,26780,26973,27185,27406,27637,27870,28102,28322,28527,28715,28879,29014,29111,29185,29259,29368,29511,29658,29800,29966,30186,30458,30756,31031,31241,31380,31489,31567,31581,31552,31522,31538,31607,31720,31857,31973,32071,32183,32310,32446,32590,32746,32927,33138,33375,33624,33877,34131,34386,34634,34867,35079,35267,35425,35552,35647,35707,35733
1521,1522,1524.2,1527.7,1532.5,1538.4,1545.6,1553.8,1563.1,1573.5,1584.8,1597,1610.1,1623.6,1638.1,1655.6,1678.1,1700.6,1725.2,1753.6,1783.6,1815.9,1848.1,1880.6,1912.9,1945.2,1977.4,2009.8,2040.6,2072.5,2106.4,2138.4,2168.3,2199.3,2229.2,2258.1,2286.1,2313.5,2340.1,2365.1,2388.7,2411.1,2433.6,2456,2476.4,2496.7,2517.4,2537.7,2556.9,2574.8,2591.3,2607.5,2623.6,2638.6,2652.6,2665.1,2675.4,2684.4,2692.3,2699.5,2706.4,2711.8,2715.7,2718.8,2721.4,2723.7,2725.7,2727.4,2728.8,2729.8,2730.6,2731.1,2731.3
0.05,0.049813,0.049379,0.048681,0.047767,0.046553,0.045196,0.043536,0.041709,0.039629,0.037227,0.034532,0.032254,0.030719,0.030144,0.030656,0.031779,0.032065,0.031236,0.030558,0.028843,0.02686,0.02365,0.021276,0.017963,0.01494,0.010957,0.0075381,0.0060483,0.0074751,0.010902,0.012133,0.01133,0.011487,0.014572,0.01873,0.021691,0.021669,0.018121,0.01223,0.0085404,0.0072727,0.003374,-0.0010169,-0.002751,-0.00095014,0.0033692,0.0068727,0.010184,0.010233,0.0081415,0.008269,0.01023,0.011462,0.012662,0.013885,0.016371,0.020181,0.024661,0.028407,0.031141,0.033954,0.037213,0.040467,0.043116,0.045196,0.046745,0.047895,0.048709,0.049264,0.04964,0.049894,0.05
994,993.52,992.4,990.65,988.27,985.27,981.64,977.43,972.61,967.23,961.27,954.78,947.68,940.01,931.59,921.68,909.63,897.39,884.22,869.25,853.45,836.35,818.91,800.81,782.44,763.43,744.08,723.96,703.44,681.46,657.91,634.85,612.75,589.36,565.44,541.41,517.88,494.86,473.03,452.92,432.2,411,390.36,369.59,348.18,325.84,302.77,280.24,258.13,237.71,218.64,199.39,180.29,162.15,144.88,128.46,112.68,97.553,83.343,70.38,58.78,48.195,38.866,30.996,24.21,18.379,13.449,9.3645,6.0661,3.519,1.6733,0.49803,1.0588e-22
-0.00098725,-0.00097587,-0.00098945,-0.00097953,-0.00097853,-0.00099386,-0.00092203,-0.001,-0.00090646,-0.001,-0.00099996,-0.00098254,-0.0006057,-0.00038705,3.8236e-05,0.00022414,0.00031046,-0.00018526,-0.00011652,-0.0003078,-0.0003688,-0.00059736,-0.00059345,-0.00051983,-0.00067991,-0.00059124,-0.00082777,-0.00041639,-9.0716e-05,0.00058405,0.00046476,-1.0474e-05,-0.00017441,0.00030036,0.00067982,0.00067677,0.00027237,-0.00029036,-0.00090208,-0.00095063,-0.00029625,-0.00035646,-0.00090538,-0.0005476,-5.4833e-05,0.00070865,0.0007345,0.00068084,0.00043443,-0.00037043,-0.00030084,0.00034325,0.00037544,0.00024685,0.00028393,0.00039861,0.00087091,0.0011737,0.0012974,0.00094766,0.00089647,0.0010919,0.0013542,0.0012894,0.00115,0.00098211,0.00085334,0.00072482,0.00063174,0.00053585,0.00056016,0.00056475,0.00055621
-0.0001,0.0001,-0.0001,0.0001,-9.7022e-05,0.00010004,-5.833e-05,3.8259e-05,-1.4037e-05,-1.294e-05,-2.5171e-05,9.2041e-05,0.0001,0.0001,0.0001,4.8479e-05,-6.2943e-05,-9.1492e-05,4.4361e-05,-8.4789e-05,2.2417e-05,-9.1127e-05,8.1546e-05,-7.0492e-05,4.3189e-05,-5.6197e-05,3.1533e-05,6.3952e-05,0.0001,7.7824e-05,-8.7546e-05,-6.6988e-05,2.9598e-05,0.0001,2.8274e-05,-3.4156e-05,-9.1029e-05,-0.0001,-8.2916e-05,7.635e-05,9.5081e-05,-0.0001,-1.4581e-05,9.1025e-05,0.0001,0.0001,-5.5933e-05,2.7175e-05,-0.0001,-0.0001,0.0001,0.0001,-6.0386e-05,1.7619e-05,-1.4062e-05,0.0001,0.0001,8.1284e-05,-5.2924e-05,-9.294e-05,4.2033e-05,0.0001,5.2111e-05,-7.4475e-05,-6.2936e-05,-9.5554e-05,-6.9621e-05,-9.2826e-05,-8.3881e-05,-6.6871e-05,9.8559e-05,-9.608e-05,0.0001
0,0.18962,0.63531,1.3348,2.2868,3.4894,4.9404,6.637,8.5761,10.754,13.167,15.81,18.678,21.766,25.068,28.578,32.29,36.195,40.288,44.56,49.003,53.609,58.369,63.275,68.317,73.486,78.771,84.164,89.654,95.23,100.88,106.6,112.37,118.19,124.04,129.91,135.79,141.68,147.55,153.4,159.21,164.99,170.71,176.36,181.93,187.42,192.82,198.1,203.27,208.31,213.22,217.98,222.58,227.03,231.3,235.39,239.3,243.01,246.52,249.82,252.91,255.78,258.42,260.83,263.01,264.95,266.65,268.1,269.3,270.25,270.95,271.4,271.59
45004,44958,44851,44685,44466,44199,43891,43549,43186,42807,42435,42078,41747,41415,41087,40825,40690,40419,40175,40039,39931,39915,39948,40061,40246,40568,41049,41766,42562,43404,44078,44433,44653,44936,44989,44620,43839,42880,42039,41580,41514,41585,41860,42546,43447,44369,44993,45243,45134,44814,44590,44447,44193,43793,43300,42707,41974,41051,39926,38653,37345,36026,34708,33419,32209,31108,30138,29308,28625,28088,27696,27447,27342
1642.8,1640.8,1639.4,1634.4,1628.7,1623,1609.1,1606.7,1587.8,1584.5,1572.1,1557.9,1502.9,1459.4,1431.9,1553.2,1586,1540.9,1613.6,1609.7,1614.2,1594.4,1555.2,1510.8,1477.8,1432.2,1418.1,1334.1,1261.5,1239.4,1206.7,1148,1135.8,1083.7,1017.3,981.66,971.3,967.46,1012.8,986.96,889.21,870.38,924.67,846.14,765.85,749.61,741.04,727.49,690.67,708.43,673.2,678.37,662.16,652.54,619.53,552.98,466.88,443.1,396.3,424.46,399.91,313.41,245.76,227.9,225.53,223.33,220.58,221.93,219.73,222.33,206.28,192.8,190.46
5.7826,5.7917,5.7867,5.7994,5.8081,5.8068,5.8563,5.8132,5.8794,5.8277,5.8326,5.845,6.1003,6.2552,6.5648,6.6558,6.6664,6.2988,6.2829,6.1026,5.9994,5.7729,5.7247,5.7272,5.537,5.5365,5.2162,5.5035,5.6832,6.1316,5.9435,5.4864,5.2837,5.6566,5.9793,5.9953,5.6717,5.138,4.4446,4.3969,5.1957,5.0898,4.3316,4.6915,5.228,5.9489,5.9047,5.8188,5.5709,4.5934,4.6909,5.506,5.5593,5.4422,5.5281,5.7241,6.3563,6.8778,7.192,6.9064,7.0219,7.5143,8.1409,8.2959,8.3322,8.2854,8.2804,8.2461,8.2421,8.1785,8.3247,8.3993,8.4108
