0,6.8795e-06,1.3759e-05,2.0638e-05,2.7518e-05,6.1915e-05,9.6313e-05,0.00013071,0.00016511,0.0003371,0.00050908,0.00068107,0.00085306,0.001713,0.0025729,0.0034329,0.0042928,0.0085925,0.012892,0.017192,0.021492,0.04299,0.064488,0.085987,0.10749,0.20735,0.30722,0.40708,0.50694,0.60681,0.70667,0.80654,0.9064,1.0063,1.1061,1.206,1.3059,1.4057,1.5056,1.6055,1.7053,1.8052,1.9051,2.0049,2.1048,2.2046,2.3045,2.4044,2.5042,2.6041,2.704,2.8038,2.9037,3.0036,3.1034,3.2033,3.3032,3.403,3.5029,3.6028,3.7026,3.7756,3.8486,3.9216,3.9946,3.9946,4.0343,4.1278,4.2745,4.4744,4.7271,5.0324,5.3899,5.7993,6.2599,6.7713,7.3328,7.9439,8.6037,9.3116,10.067,10.868,11.715,12.605,13.54,14.516,15.534,16.591,17.687,18.82,19.989,21.193,22.43,23.699,24.997,26.325,27.68,29.06,30.464,31.89,33.337,34.803,36.285,37.784,39.295,40.819,42.353,43.895,45.443,46.996,48.551,50.108,51.664,53.216,54.765,56.307,57.84,59.364,60.876,62.374,63.857,65.322,66.769,68.196,69.6,70.98,72.334,73.662,74.961,76.229,77.466,78.67,79.839,80.972,82.068,83.126,84.143,85.12,86.054,86.945,87.791,88.593,89.348,90.056,90.715,91.327,91.888,92.399,92.86,93.269,93.627,93.932,94.185,94.385,94.532,94.625,94.665
30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.62,30.621,30.621,30.621,30.622,30.627,30.636,30.647,30.663,30.777,30.965,31.227,31.561,31.969,32.45,33.005,33.634,34.336,35.112,35.962,36.887,37.885,38.958,40.105,41.327,42.624,43.995,45.441,46.962,48.558,50.229,51.975,53.797,55.694,57.667,59.715,61.839,64.039,66.315,68.666,71.094,73.598,76.179,78.836,81.569,83.615,85.703,87.831,90,90,91.198,94.064,98.698,105.28,114.03,125.27,139.35,156.69,177.77,203.12,233.34,269.06,310.99,359.86,416.45,481.58,556.11,640.92,736.93,845.05,966.25,1101.5,1251.8,1418,1601.3,1802.4,2022.3,2261.7,2521.5,2802.4,3105.2,3430.8,3780,4153,4550.2,4971.5,5416.8,5885.3,6376.2,6888.4,7421.1,7974.2,8547.5,9140,9749.2,10371,10999,11629,12254,12872,13479,14072,14651,15213,15758,16288,16804,17308,17801,18285,18759,19223,19676,20118,20548,20964,21365,21750,22116,22462,22787,23088,23366,23618,23844,24046,24223,24377,24510,24622,24717,24796,24860,24912,24954,24986,25011,25030,25042,25050,25053
0,5.0238e-05,0.00010048,0.00015071,0.00020095,0.00045214,0.00070333,0.00095452,0.0012057,0.0024617,0.0037176,0.0049736,0.0062295,0.012509,0.018789,0.025069,0.031349,0.062751,0.094155,0.12556,0.15697,0.31404,0.47115,0.62832,0.78554,1.5165,2.2486,2.9817,3.7159,4.4511,5.1874,5.9248,6.6633,7.4027,8.1433,8.8849,9.6275,10.371,11.116,11.862,12.608,13.356,14.105,14.855,15.606,16.357,17.11,17.864,18.619,19.375,20.132,20.889,21.648,22.408,23.169,23.93,24.693,25.457,26.221,26.987,27.754,28.314,28.876,29.438,30,30,30.304,31.02,32.146,33.682,35.63,37.991,40.766,43.956,47.564,51.589,56.035,60.9,66.187,71.894,78.018,84.559,91.514,98.877,106.65,114.83,123.42,132.42,141.84,151.65,161.84,172.37,183.23,194.39,205.86,217.67,229.86,242.43,255.23,268.12,281.11,294.03,306.64,318.81,330.51,341.81,353.1,364.84,377.07,389.39,401.31,412.84,424.39,436.8,450.79,466.68,484.6,504.53,526.42,550.21,575.93,603.61,633.17,664.43,697.2,731.22,766.27,802.09,838.52,875.38,912.48,949.6,986.54,1023.1,1059.1,1094.4,1128.8,1162.3,1194.8,1226.1,1256.2,1285.1,1312.7,1339,1363.7,1387,1408.6,1428.5,1446.7,1463,1477.4,1489.8,1500.1,1508.4,1514.5,1518.3,1520
27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27588,27587,27587,27586,27585,27584,27581,27577,27573,27569,27552,27534,27517,27500,27482,27465,27447,27430,27412,27395,27377,27360,27342,27325,27307,27290,27273,27255,27238,27220,27203,27185,27168,27150,27133,27115,27098,27080,27063,27045,27028,27011,26993,26976,26958,26941,26928,26915,26902,26890,26962,26956,26939,26914,26879,26834,26781,26718,26647,26566,26477,26379,26272,26157,26033,25901,25761,25613,25457,25294,25123,24945,24760,24569,24371,24166,23956,23740,23518,23291,23059,22823,22582,22337,22088,21835,21579,21320,21059,20795,20529,20262,19993,19722,19451,19180,18908,18637,18366,18096,17826,17559,17293,17029,16767,16508,16252,16000,15750,15505,15264,15027,14795,14568,14347,14130,13920,13715,13517,13326,13141,12963,12792,12628,12472,12324,12184,12052,11928,11813,11706,11607,11518,11437,11365,11303,11249,11205,11170,11145,11128,11121
1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5708,1.5691,1.569,1.569,1.5689,1.5689,1.5688,1.5687,1.5687,1.5687,1.5688,1.5689,1.5689,1.569,1.569,1.569,1.569,1.5691,1.569,1.569,1.569,1.5688,1.5681,1.5669,1.5646,1.5608,1.556,1.5502,1.5441,1.538,1.533,1.5301,1.5298,1.5317,1.5347,1.5376,1.5405,1.5443,1.5483,1.5513,1.5519,1.5485,1.5388,1.5211,1.4947,1.4573,1.4069,1.3432,1.2685,1.1874,1.1045,1.023,0.94492,0.87147,0.80329,0.74099,0.68522,0.63651,0.59463,0.55853,0.5271,0.49928,0.47405,0.45071,0.42901,0.40869,0.38958,0.37129,0.35343,0.33576,0.31806,0.30017,0.28206,0.2637,0.24516,0.22659,0.20823,0.19034,0.17315,0.15684,0.14155,0.12738,0.11442,0.1027,0.09226,0.083103,0.075228,0.068614,0.063231,0.05904,0.056004,0.05409,0.053281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4506e-15,7.1674e-06,2.5126e-05,4.9409e-05,9.0778e-05,0.00012859,0.00019806,0.00023068,0.00020813,0.00013028,-2.5739e-05,-0.00013878,-0.00033022,-0.00045666,-0.00068625,-0.0008044,-0.0010003,-0.00099877,-0.00095464,-0.0012903,-0.0021116,-0.0033665,-0.0049202,-0.0068604,-0.0083665,-0.0092273,-0.0094061,-0.0088452,-0.0075767,-0.005484,-0.0029676,-0.0010657,-7.5954e-05,-1.8151e-05,-0.00045765,-1.104e-05,0.0013101,0.0019663,0.0015014,-0.00012595,-0.0038059,-0.010972,-0.019704,-0.029645,-0.040598,-0.05079,-0.059773,-0.067547,-0.074095,-0.079435,-0.083492,-0.085926,-0.087112,-0.08715,-0.086061,-0.083874,-0.080914,-0.078476,-0.077058,-0.076564,-0.077046,-0.07826,-0.078932,-0.078749,-0.077733,-0.076138,-0.075007,-0.074098,-0.073779,-0.074099,-0.074969,-0.076338,-0.078136,-0.08026,-0.082367,-0.084054,-0.085314,-0.08621,-0.08679,-0.087115,-0.087221,-0.087205,-0.087245,-0.087228,-0.087125,-0.086977,-0.086801,-0.086624,-0.086465,-0.086356,-0.086284,-0.086253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89857,0.90776,0.92879,0.96038,1.0008,1.0485,1.1015,1.1589,1.2193,1.2834,1.3568,1.4342,1.5145,1.5975,1.6837,1.7714,1.8592,1.9441,2.0269,2.1087,2.1858,2.244,2.2777,2.2996,2.3127,2.3222,2.3289,2.3346,2.3391,2.3432,2.347,2.3506,2.3547,2.3584,2.3636,2.367,2.3739,2.3731,2.3769,2.231,1.8911,1.7513,1.7646,1.761,1.7669,1.766,1.7689,1.7684,1.7701,1.7698,1.7709,1.7707,1.7715,1.7713,1.7719,1.7719,1.7723,1.7723,1.7726,1.7726,1.7729,1.7729,1.7732,1.7732,1.7734,1.7734,1.7736,1.7736,1.7738,1.7738,1.7739,1.774,1.7741,1.7741,1.7742,1.7742,1.7743,1.7743,1.7743,1.7744,1.7744,1.7744,1.7744,1.7744,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745,1.7745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017785,0.00018888,0.00017786,0.00018168,0.00019283,0.00015605,0.00024018,-4.8702e-05,-4.4886e-05,-0.00031901,-0.00020796,-0.000286,-0.0002402,-0.00025199,-0.00027795,-0.00014421,-0.0002344,0.00018109,-0.00016728,-0.00054931,-0.0011229,-0.0012908,-0.0017061,-0.0016535,-0.0010126,-0.0004576,0.00015985,0.00072976,0.0012882,0.0018867,0.0017414,0.0010563,0.00037668,-0.00025306,-0.0001629,0.00078183,0.00078967,7.8762e-05,-0.00070153,-0.0015153,-0.0035741,-0.0054352,-0.0059041,-0.0069415,-0.006918,-0.0061687,-0.0053722,-0.0046236,-0.0038079,-0.0030926,-0.0021043,-0.0011347,-0.00041938,0.00036896,0.0010835,0.0018568,0.0019964,0.0013263,0.00067554,1.6212e-05,-0.00071753,-0.00087089,-0.00011686,0.00039542,0.001216,0.001149,0.00083466,0.00061382,-4.5696e-05,-0.00054003,-0.0011045,-0.0015877,-0.0020907,-0.0024038,-0.0022291,-0.0017585,-0.0013842,-0.0009891,-0.00065207,-0.00033201,-1.9646e-05,-2.9642e-06,-8.9521e-05,0.00017705,0.00031529,0.00052326,0.00062174,0.00078662,0.00075871,0.00076051,0.00076956,0.00075899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26904,-0.26903,-0.26903,-0.26903,-0.26903,-0.26903,-0.26902,-0.26902,-0.26902,-0.26902,-0.26902,-0.26901,-0.26901,-0.26901,-0.26901,-0.269,-0.26899,-0.26898,-0.26896,-0.26894,-0.2689,-0.26886,-0.2688,-0.26874,-0.26867,-0.26859,-0.2685,-0.26841,-0.2683,-0.26819,-0.26807,-0.26794,-0.26781,-0.26767,-0.26753,-0.26738,-0.26723,-0.26708,-0.26692,-0.26675,-0.26659,-0.26642,-0.26626,-0.26609,-0.26593,-0.26576,-0.2656,-0.26545,-0.26529,-0.26514,-0.265,-0.26487,-0.26474,-0.26462,-0.26451,-0.26441,-0.26432,-0.26424,-0.26417,-0.26411,-0.26406,-0.26403,-0.26401,-0.264
