25082,25094,25121,25163,25221,25293,25379,25478,25590,25714,25850,25997,26155,26324,26501,26687,26877,27069,27262,27451,27634,27806,27964,28101,28215,28305,28367,28419,28474,28525,28591,28692,28823,28978,29148,29324,29495,29661,29823,29978,30129,30275,30415,30550,30680,30804,30924,31039,31151,31259,31364,31465,31563,31656,31746,31832,31916,31995,32068,32137,32204,32267,32330,32386,32441,32495,32545,32597,32642,32685,32727,32767,32806,32843,32878,32912,32945,32974,33002,33031,33058,33084,33105,33122,33142,33175,33226,33300,33391,33494,33603,33711,33816,33912,33997,34068,34121,34156,34172
1520,1520.6,1522.1,1524.4,1527.6,1531.6,1536.5,1542.2,1548.9,1556.4,1564.8,1574.1,1584.3,1595.5,1607.7,1620.9,1635.3,1650.7,1667.3,1685.2,1704.4,1725,1747.2,1771.1,1797,1824.2,1852.4,1881.4,1910.9,1941,1971.6,2002.3,2032.7,2062.7,2092.2,2121,2149.4,2177.3,2204.7,2231.6,2257.8,2283.4,2308.3,2332.6,2356.1,2379,2401.1,2422.6,2443.5,2464,2484,2503.5,2522.3,2540.6,2558.2,2575.3,2591.8,2607.7,2623.1,2637.8,2652,2665.5,2678.6,2691.2,2703.1,2714.8,2725.8,2736.4,2746.8,2756.5,2765.9,2774.8,2783.5,2791.7,2799.6,2807,2814.2,2821.1,2827.4,2833.4,2839.1,2844.6,2849.8,2854.6,2858.5,2861.3,2863,2864.1,2865,2865.7,2866.1,2866.4,2866.5,2866.2,2865.8,2865.4,2865.1,2865,2864.9
0.05227,0.052148,0.05187,0.051457,0.050962,0.050362,0.049608,0.04867,0.047584,0.04668,0.045816,0.044844,0.044056,0.043102,0.041871,0.040329,0.038467,0.036391,0.033958,0.031269,0.028178,0.024893,0.021169,0.017067,0.013239,0.0094091,0.0062037,0.0061046,0.0058214,0.0054018,0.0083972,0.011352,0.013459,0.0148,0.015282,0.01486,0.013837,0.013271,0.012413,0.011706,0.011135,0.010491,0.0099338,0.0093915,0.0088993,0.0084126,0.0079812,0.0076113,0.0073176,0.0070329,0.0067462,0.0064538,0.0061764,0.0059147,0.0056744,0.0054288,0.0052528,0.0049454,0.0045309,0.0044173,0.0042068,0.0041445,0.0039955,0.0036286,0.0037763,0.0034531,0.0036294,0.0035431,0.0029835,0.0031738,0.0030813,0.0030683,0.0029412,0.0029403,0.0028066,0.0028634,0.0028096,0.0025329,0.0027398,0.0028128,0.0027923,0.002585,0.0021747,0.00202,0.0032105,0.005744,0.0093227,0.013468,0.017346,0.02083,0.02389,0.026531,0.028838,0.030993,0.032858,0.034323,0.035391,0.036068,0.03636
1562,1561.6,1560.6,1559.1,1557,1554.3,1551.1,1547.3,1542.9,1537.9,1532.3,1526.2,1519.4,1512,1504,1495.4,1486.1,1476.2,1465.7,1454.4,1442.4,1429.6,1415.9,1401.3,1385.5,1368.8,1351.1,1331.9,1312,1291.2,1268.9,1245.8,1222.3,1198.4,1174.3,1150,1125.6,1100.8,1075.8,1050.6,1025.1,999.5,973.74,947.86,921.89,895.86,869.79,843.69,817.61,791.57,765.61,739.75,714.01,688.42,662.99,637.77,612.74,588,563.56,539.32,515.42,491.81,468.59,445.82,423.27,401.3,379.6,358.44,337.93,317.65,297.97,278.79,260.19,242.11,224.65,207.71,191.42,175.82,160.68,146.24,132.49,119.47,107.2,95.526,84.099,72.979,62.315,52.283,43.141,34.923,27.635,21.261,15.768,11.066,7.1853,4.1595,1.9653,0.58448,2.6085e-14
-0.00084339,-0.00082846,-0.000796,-0.00072643,-0.00063978,-0.00066236,-0.000681,-0.00074692,-0.00064883,-0.00044973,-0.00048906,-0.00041068,-0.00033465,-0.00044693,-0.00049576,-0.00061002,-0.0006334,-0.00070662,-0.00075127,-0.00081747,-0.00086625,-0.00088953,-0.001,-0.00097428,-0.00085364,-0.00089831,-0.00037681,0.00014679,-0.00026514,0.00028358,0.0007173,0.00044756,0.0003569,0.00014795,2.9907e-05,-0.00017996,-0.00013467,-0.00011017,-0.0001601,-8.9726e-05,-0.00011161,-9.8105e-05,-9.3014e-05,-8.4103e-05,-8.1361e-05,-7.5683e-05,-6.6278e-05,-5.2885e-05,-4.5669e-05,-4.6428e-05,-4.7391e-05,-4.6616e-05,-4.4378e-05,-4.0281e-05,-4.0759e-05,-3.5945e-05,-2.9833e-05,-7.508e-05,-4.4769e-05,-1.5216e-05,-4.2939e-05,1.3656e-05,-8.0832e-05,-4.567e-06,-3.2104e-06,-5.6367e-05,8.2924e-05,-0.00013202,-1.6799e-05,2.5352e-05,-2.6003e-05,-4.1642e-06,-2.6668e-05,2.1365e-06,-3.8328e-05,4.8185e-05,-8.9319e-05,2.2894e-06,5.7483e-05,-1.5202e-06,-2.3335e-05,-0.00010208,-0.00014508,0.00013093,0.00072721,0.0012117,0.0017198,0.0018899,0.0018613,0.001831,0.0017798,0.0017296,0.0018227,0.002,0.002,0.0019919,0.0019688,0.0019881,0.002
1.7742,1.7742,1.7742,1.7742,1.7742,1.7742,1.7743,1.7743,1.7744,1.7744,1.7745,1.7745,1.7746,1.7747,1.7747,1.7748,1.7749,1.775,1.7751,1.7752,1.7753,1.7754,1.7755,1.7756,1.7757,1.7757,1.7758,1.7759,1.776,1.7761,1.7762,1.7763,1.7764,1.7765,1.7766,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7776,1.7776,1.7777,1.7778,1.7779,1.778,1.7781,1.7782,1.7783,1.7783,1.7784,1.7785,1.7786,1.7786,1.7787,1.7788,1.7788,1.7789,1.779,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
4.8041e-05,0.00012196,8.0721e-05,0.0001705,3.1179e-05,-3e-05,-3e-05,-3e-05,0.00014539,4.0929e-05,-2.5841e-05,7.9827e-05,-3e-05,-3e-05,-3e-05,-3e-05,-4.7796e-06,-2.984e-05,-4.8546e-06,-2.8969e-05,2.8461e-06,-2.3818e-05,-1.8739e-05,3.0267e-05,6.3626e-06,1.4909e-05,0.00019434,-3e-05,-3e-05,0.00018547,-3e-05,-3e-05,-3e-05,-3e-05,-3.0199e-05,-2.4968e-05,2.5368e-05,-1.6971e-05,8.8779e-06,3.9313e-06,-3.3107e-06,3.8871e-06,-3.4e-07,2.1326e-06,-4.1014e-07,1.9558e-06,1.3748e-06,2.5093e-06,-1.3122e-07,1.1198e-07,-3.6858e-07,5.8347e-07,2.0459e-07,8.9809e-07,-8.5598e-07,2.9659e-06,-4.0459e-06,-5.4556e-06,1.2876e-05,-6.683e-06,6.5729e-06,-1.5302e-06,-1.4061e-05,2.9056e-05,-3e-05,2.891e-05,-1.2254e-05,-2.801e-05,4.6066e-05,-2.5624e-05,1.2655e-05,-1.2789e-05,1.3336e-05,-1.4267e-05,1.6422e-05,-6.7122e-06,-2.451e-05,4.8903e-05,-2.1323e-05,-1.1461e-06,-2.0255e-05,-2.1826e-05,1.1625e-05,0.0001857,0.0002,0.0002,0.00017179,-5.7212e-06,-6.9173e-06,-3e-05,-3e-05,-1.5752e-05,0.00016783,7.8932e-05,-3e-05,-1.7066e-05,-2.7554e-05,0.00012934,-3e-05
5.6843e-14,0.14597,0.48921,1.0283,1.7625,2.6913,3.8135,5.1282,6.6339,8.3291,10.212,12.281,14.534,16.968,19.581,22.37,25.333,28.467,31.767,35.232,38.857,42.639,46.574,50.657,54.886,59.254,63.759,68.395,73.158,78.043,83.045,88.158,93.378,98.699,104.12,109.62,115.22,120.89,126.63,132.44,138.32,144.25,150.23,156.25,162.31,168.4,174.51,180.65,186.79,192.95,199.1,205.25,211.38,217.5,223.59,229.65,235.67,241.65,247.58,253.45,259.26,265.01,270.68,276.27,281.78,287.2,292.52,297.74,302.85,307.85,312.74,317.5,322.14,326.64,331.01,335.24,339.32,343.26,347.04,350.66,354.13,357.43,360.56,363.52,366.31,368.93,371.36,373.61,375.68,377.57,379.26,380.77,382.08,383.2,384.13,384.87,385.41,385.75,385.89
45000,44954,44848,44683,44463,44189,43870,43509,43115,42690,42235,41758,41259,40745,40226,39716,39230,38781,38387,38065,37837,37726,37759,37978,38404,39026,39845,40774,41701,42687,43595,44252,44685,44915,45000,45000,45000,45000,44993,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,44987,45000,45000,45000,45000,44970,44988,45000,45000,45000,45000,45000,45000,45000,44990,45000,45000,44985,44969,44960,44972,45000,44980,44834,44521,44038,43430,42744,42027,41318,40644,40022,39476,39029,38692,38474,38381
1694.1,1693,1690.6,1684.8,1677,1680.3,1683.4,1691.4,1682.4,1661.8,1666.1,1656.9,1647,1657.6,1660.4,1669.9,1668.8,1672.5,1672.8,1674.3,1673,1668.9,1673.8,1665,1641.7,1613.5,1541.8,1474.8,1458,1391.8,1327,1300.9,1262.7,1228.9,1190.6,1164,1125.8,1088.8,1057.1,1018.1,985.35,950.49,917.11,884.99,854.1,822.3,792.86,769.15,750.64,733.31,714.2,693.41,672.49,652.49,633.97,615.2,596.57,584.21,563.56,543.66,530.99,509.59,506.88,484.34,472.09,467.58,439.28,457.52,432.82,418.83,418.03,407.61,403.79,393.22,392.65,374.69,387.88,370.15,357.6,360.86,359.04,364.15,364.62,326.11,254.16,189.02,126.6,111.73,107.27,100.41,94.825,88.391,40,-27.052,-28.935,-26.177,-25.075,-21.93,-21.665
6.2571,6.2694,6.2967,6.3518,6.4192,6.4134,6.4107,6.3761,6.4539,6.6036,6.5896,6.6597,6.7315,6.6653,6.6434,6.567,6.5558,6.4988,6.4559,6.3848,6.3148,6.2523,6.0908,6.0314,6.0431,5.8884,6.2529,6.5974,6.1098,6.4805,6.7552,6.4417,6.3081,6.0833,5.9488,5.7223,5.7476,5.753,5.68,5.7344,5.69,5.6848,5.6704,5.6609,5.6447,5.6329,5.6258,5.6232,5.6129,5.594,5.576,5.5613,5.5492,5.54,5.5249,5.5168,5.5115,5.4386,5.4659,5.4929,5.4435,5.509,5.3685,5.4611,5.4512,5.3654,5.5481,5.2367,5.3887,5.4364,5.353,5.374,5.3317,5.3635,5.2955,5.4112,5.2035,5.328,5.3996,5.3078,5.27,5.1472,5.0749,5.4706,6.2715,6.8994,7.5626,7.8311,7.8716,7.9259,7.9602,7.9949,8.2265,8.6648,8.6939,8.6272,8.6078,8.5673,8.5656
5.092,5.0939,5.0985,5.1058,5.1157,5.1283,5.1436,5.1618,5.1828,5.2065,5.233,5.2624,5.2947,5.33,5.3686,5.4106,5.4561,5.5052,5.5582,5.6154,5.6771,5.7435,5.8153,5.8933,5.9777,6.0672,6.1599,6.2557,6.3531,6.4525,6.5533,6.6535,6.7527,6.8501,6.9452,7.0383,7.1299,7.2198,7.3081,7.3945,7.479,7.5614,7.6415,7.7195,7.7952,7.8686,7.9397,8.0086,8.076,8.1418,8.2061,8.2685,8.3289,8.3875,8.4441,8.4987,8.5517,8.6027,8.6499,8.6944,8.7377,8.779,8.8186,8.8571,8.8934,8.9288,8.9621,8.9942,9.026,9.0555,9.084,9.1112,9.1375,9.1623,9.1863,9.2089,9.2304,9.2514,9.2705,9.2886,9.3059,9.3224,9.3383,9.353,9.3646,9.3719,9.3748,9.3742,9.3719,9.3682,9.3636,9.3585,9.353,9.3466,9.3403,9.3353,9.3314,9.3289,9.3279
0.6287,0.62941,0.63111,0.63364,0.63718,0.64268,0.64932,0.65751,0.66561,0.67405,0.68549,0.69723,0.71011,0.72578,0.74226,0.76072,0.77988,0.80102,0.82349,0.84752,0.8727,0.89983,0.93171,0.96401,0.9924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
