-0.13	1.699	30000	0	2700	164.54	1491.6	0.1396
-0.13	1.699	30000	0	2725	166.08	1500	0.1348
-0.13	1.699	30000	0	2750	169.32	1500	0.1328
-0.13	1.699	30000	0	2775	174.81	1476.2	0.1393
-0.13	1.699	30000	0	2800	177.59	1485	0.13375
-0.13	1.699	30000	0	2825	180.71	1483.4	0.13405
-0.13	1.699	30000	0	2850	183.88	1482.4	0.13894
-0.13	1.699	30000	0	2875	187.16	1482.7	0.12779
-0.13	1.699	30000	0	2900	189.8	1490.1	0.12737
-0.13	1.699	30000	0	3000	202.6	1498.5	0.12503
-0.13	1.699	30000	0.01	2700	168.01	1491.6	0.1396
-0.13	1.699	30000	0.01	2725	170.48	1502.1	0.14108
-0.13	1.699	30000	0.01	2750	173	1500	0.1328
-0.13	1.699	30000	0.01	2775	179.01	1467.8	0.13903
-0.13	1.699	30000	0.01	2800	181.86	1476.2	0.1373
-0.13	1.699	30000	0.01	2825	184.65	1480.3	0.13582
-0.13	1.699	30000	0.01	2850	187.39	1485.7	0.13077
-0.13	1.699	30000	0.01	2875	189.78	1499.7	0.13344
-0.13	1.699	30000	0.01	2900	193.18	1499.7	0.13163
-0.13	1.699	30000	0.01	3000	206.59	1504.4	0.123
-0.13	1.699	30000	0.02	2700	172.03	1483.1	0.14004
-0.13	1.699	30000	0.02	2725	174.71	1491.6	0.13752
-0.13	1.699	30000	0.02	2750	176.52	1500	0.1328
-0.13	1.699	30000	0.02	2775	179.91	1500	0.13086
-0.13	1.699	30000	0.02	2800	185.56	1477.3	0.13518
-0.13	1.699	30000	0.02	2825	188.5	1478.9	0.13837
-0.13	1.699	30000	0.02	2850	191.38	1486	0.13113
-0.13	1.699	30000	0.02	2875	194.58	1485.7	0.12897
-0.13	1.699	30000	0.02	2900	197.2	1504.9	0.13114
-0.13	1.699	30000	0.02	3000	210.4	1509.8	0.12666
-0.13	1.699	30000	0.03	2700	172.94	1500	0.13684
-0.13	1.699	30000	0.03	2725	178.46	1479.6	0.1375
-0.13	1.699	30000	0.03	2750	181.38	1491.6	0.13548
-0.13	1.699	30000	0.03	2775	183.65	1498.3	0.12757
-0.13	1.699	30000	0.03	2800	186.79	1500	0.12898
-0.13	1.699	30000	0.03	2825	191	1496.7	0.12962
-0.13	1.699	30000	0.03	2850	195.92	1477	0.12984
-0.13	1.699	30000	0.03	2875	198.95	1481.5	0.12867
-0.13	1.699	30000	0.03	2900	202.04	1487.9	0.12839
-0.13	1.699	30000	0.03	3000	215.61	1494.5	0.12208
