-0.13	1.69	32000	0	2700	201.18	2846.2	0.16047
-0.13	1.69	32000	0	2800	220.44	2829.9	0.16101
-0.13	1.69	32000	0	2825	226.11	2823.9	0.16845
-0.13	1.69	32000	0	2850	231.84	2817.5	0.16936
-0.13	1.69	32000	0	2875	236.75	2812.2	0.16889
-0.13	1.69	32000	0	2900	241.28	2805.4	0.16403
-0.13	1.69	32000	0	2925	246.74	2800.9	0.16289
-0.13	1.69	32000	0	2950	251.23	2795.3	0.16557
-0.13	1.69	32000	0	2975	255.86	2789.1	0.15641
-0.13	1.69	32000	0	3000	260.61	2782.3	0.16387
-0.13	1.69	32000	0.01	2700	203.01	2844.3	0.16658
-0.13	1.69	32000	0.01	2800	221.68	2823.3	0.16296
-0.13	1.69	32000	0.01	2825	227.7	2822.2	0.16712
-0.13	1.69	32000	0.01	2850	232.91	2814.3	0.1748
-0.13	1.69	32000	0.01	2875	236.83	2809.2	0.15596
-0.13	1.69	32000	0.01	2900	242.81	2803.5	0.15116
-0.13	1.69	32000	0.01	2925	247.5	2798	0.161
-0.13	1.69	32000	0.01	2950	253.14	2792.4	0.16344
-0.13	1.69	32000	0.01	2975	257.87	2786.6	0.15799
-0.13	1.69	32000	0.01	3000	262.73	2779.7	0.16379
-0.13	1.69	32000	0.02	2700	204.12	2840.3	0.16525
-0.13	1.69	32000	0.02	2800	222.99	2820	0.16098
-0.13	1.69	32000	0.02	2825	227.72	2816	0.16257
-0.13	1.69	32000	0.02	2850	232.67	2808.5	0.15901
-0.13	1.69	32000	0.02	2875	237.55	2804.2	0.16169
-0.13	1.69	32000	0.02	2900	243.28	2800	0.16872
-0.13	1.69	32000	0.02	2925	248.05	2794.9	0.16106
-0.13	1.69	32000	0.02	2950	253.59	2788.9	0.16334
-0.13	1.69	32000	0.02	2975	259.11	2783.2	0.16353
-0.13	1.69	32000	0.02	3000	264.63	2776.8	0.15726
-0.13	1.69	32000	0.03	2700	205.47	2839	0.16721
-0.13	1.69	32000	0.03	2800	223.99	2817.2	0.16219
-0.13	1.69	32000	0.03	2825	229.06	2813.4	0.15693
-0.13	1.69	32000	0.03	2850	233.94	2805.8	0.15773
-0.13	1.69	32000	0.03	2875	238.92	2800.5	0.16051
-0.13	1.69	32000	0.03	2900	243.7	2794.3	0.16318
-0.13	1.69	32000	0.03	2925	248.51	2790.9	0.16328
-0.13	1.69	32000	0.03	2950	254.09	2786	0.15612
-0.13	1.69	32000	0.03	2975	259.47	2779.3	0.16387
-0.13	1.69	32000	0.03	3000	264.93	2774.7	0.16399
-0.13	1.69	32000	0.04	2700	209.18	2832.9	0.15912
-0.13	1.69	32000	0.04	2800	225.49	2815.7	0.15613
-0.13	1.69	32000	0.04	2825	230.14	2809.8	0.15635
-0.13	1.69	32000	0.04	2850	235.18	2803.1	0.15817
-0.13	1.69	32000	0.04	2875	240.2	2797.5	0.161
-0.13	1.69	32000	0.04	2900	244.99	2792.1	0.16436
-0.13	1.69	32000	0.04	2925	249.75	2785.1	0.16264
-0.13	1.69	32000	0.04	2950	254.59	2780.5	0.16231
-0.13	1.69	32000	0.04	2975	259.8	2777.8	0.15802
-0.13	1.69	32000	0.04	3000	265.16	2770.9	0.15533
-0.13	1.69	32000	0.05	2700	211.76	2826.7	0.16791
-0.13	1.69	32000	0.05	2800	226.23	2812.2	0.16012
-0.13	1.69	32000	0.05	2825	231.35	2806.1	0.15841
-0.13	1.69	32000	0.05	2850	236.34	2800.5	0.15846
-0.13	1.69	32000	0.05	2875	241.31	2795.1	0.16245
-0.13	1.69	32000	0.05	2900	245.89	2788.8	0.16604
-0.13	1.69	32000	0.05	2925	250.9	2783.1	0.15895
-0.13	1.69	32000	0.05	2950	255.78	2777	0.15779
-0.13	1.69	32000	0.05	2975	260.78	2769.9	0.15871
-0.13	1.69	32000	0.05	3000	265.85	2764.5	0.15962
-0.13	1.69	33000	0	2700	203.46	2847.6	0.17048
-0.13	1.69	33000	0	2800	222.43	2826.6	0.16049
-0.13	1.69	33000	0	2825	227.87	2820.6	0.15762
-0.13	1.69	33000	0	2850	232.72	2815.2	0.15872
-0.13	1.69	33000	0	2875	237.8	2809.4	0.15736
-0.13	1.69	33000	0	2900	242.82	2803.9	0.15759
-0.13	1.69	33000	0	2925	247.93	2797.2	0.15668
-0.13	1.69	33000	0	2950	252.74	2792.6	0.16138
-0.13	1.69	33000	0	2975	258.32	2784.2	0.16079
-0.13	1.69	33000	0	3000	262.07	2781.1	0.15605
-0.13	1.69	33000	0.01	2700	204.26	2844.3	0.16658
-0.13	1.69	33000	0.01	2800	223.23	2820.4	0.16805
-0.13	1.69	33000	0.01	2825	228.19	2814.3	0.16825
-0.13	1.69	33000	0.01	2850	232.59	2811.2	0.16115
-0.13	1.69	33000	0.01	2875	238.63	2806.5	0.15664
-0.13	1.69	33000	0.01	2900	243.7	2799.7	0.15418
-0.13	1.69	33000	0.01	2925	248.79	2793.2	0.15178
-0.13	1.69	33000	0.01	2950	253.02	2788.9	0.16155
-0.13	1.69	33000	0.01	2975	258.74	2784.2	0.15785
-0.13	1.69	33000	0.01	3000	263.85	2777	0.16211
-0.13	1.69	33000	0.02	2700	205.39	2840.4	0.16514
-0.13	1.69	33000	0.02	2800	224.78	2818.1	0.17048
-0.13	1.69	33000	0.02	2825	229.53	2812	0.17226
-0.13	1.69	33000	0.02	2850	234.2	2805.7	0.16789
-0.13	1.69	33000	0.02	2875	239.37	2799.1	0.17311
-0.13	1.69	33000	0.02	2900	244.35	2794.9	0.17066
-0.13	1.69	33000	0.02	2925	249.38	2789.3	0.1723
-0.13	1.69	33000	0.02	2950	253.87	2781.7	0.16348
-0.13	1.69	33000	0.02	2975	259.58	2776.2	0.17262
