25681,25684,25690,25699,25714,25735,25763,25801,25850,25913,25993,26091,26212,26357,26518,26683,26848,27012,27176,27342,27499,27658,27804,27934,28058,28165,28242,28299,28342,28388,28489,28632,28763,28876,28999,29143,29307,29479,29652,29819,29982,30137,30286,30430,30569,30701,30829,30950,31067,31180,31290,31395,31503,31610,31701,31781,31861,31944,32022,32093,32164,32231,32298,32361,32419,32471,32522,32571,32618,32663,32705,32745,32784,32824,32865,32909,32953,32994,33031,33066,33099,33131,33166,33208,33264,33338,33432,33542,33665,33792,33920,34043,34155,34254,34335,34397,34437,34454
1520,1520.5,1521.7,1523.6,1526.1,1529.4,1533.4,1538,1543.5,1549.6,1556.5,1564.1,1572.5,1581.6,1591.7,1602.9,1615.1,1628.3,1642.6,1658.1,1674.8,1692.8,1712.1,1733,1755.5,1779.9,1806.4,1835.1,1866,1897.9,1929.9,1961.5,1992.8,2024.2,2055.7,2086.7,2117,2146.6,2175.7,2204.2,2232,2259.1,2285.5,2311.1,2335.9,2360,2383.3,2405.8,2427.7,2449,2469.8,2490,2509.4,2528.4,2546.6,2564,2580.9,2597.3,2613.2,2628.4,2643,2657,2670.3,2683.2,2695.6,2707.5,2718.8,2729.7,2740.1,2750.1,2759.6,2768.8,2777.4,2785.5,2793.3,2800.6,2807.7,2814.4,2820.8,2826.8,2832.3,2837.3,2841.9,2845.5,2848.3,2850.1,2851.2,2851.8,2851.9,2851.5,2850.9,2850.4,2849.8,2849.4,2849,2848.8,2848.8,2848.8
0.010364,0.01061,0.011194,0.012112,0.013387,0.014992,0.016982,0.01929,0.021947,0.024868,0.028094,0.031425,0.035061,0.037842,0.037422,0.034663,0.032577,0.030313,0.029241,0.026715,0.024528,0.023524,0.019136,0.017265,0.015185,0.011484,0.0075313,0.0057598,0.0039257,0.0069863,0.013166,0.013844,0.010973,0.010268,0.011519,0.013076,0.013955,0.013869,0.013265,0.012536,0.011792,0.011035,0.010519,0.0098918,0.0093496,0.008867,0.0083709,0.0078342,0.0075954,0.0072572,0.0069852,0.0067266,0.0070846,0.0063887,0.0053058,0.0049566,0.0052616,0.0052316,0.0047014,0.0045718,0.0044857,0.0043546,0.0043255,0.0040345,0.0036973,0.0034508,0.0035121,0.0034124,0.0033362,0.0031292,0.0030904,0.0029858,0.0031585,0.003303,0.0035679,0.0038621,0.0038179,0.0036465,0.0035546,0.0033657,0.0034702,0.0037229,0.0044249,0.0061116,0.0086822,0.012242,0.016256,0.020286,0.023991,0.027404,0.03047,0.033107,0.035325,0.03713,0.038534,0.039556,0.040204,0.04048
1562,1561.6,1560.6,1559.1,1557.1,1554.4,1551.2,1547.5,1543.1,1538.1,1532.6,1526.4,1519.6,1512.3,1504.4,1495.9,1486.8,1477.1,1466.7,1455.7,1444,1431.5,1418.2,1404,1388.8,1372.6,1355,1336.1,1315.4,1293.2,1270.1,1247.4,1225,1201.4,1176.8,1151.6,1126.1,1100.6,1074.9,1049,1023,996.78,970.4,943.95,917.4,890.8,864.19,837.61,810.97,784.45,757.94,731.58,705.19,679.31,653.42,627.57,602.07,576.8,552.01,527.45,503.24,479.4,455.92,432.94,410.42,388.3,366.54,345.31,324.59,304.42,284.73,265.62,246.98,228.94,211.48,194.64,178.57,163.21,148.51,134.51,121.12,108.37,96.191,84.44,73.191,62.45,52.405,43.192,34.904,27.519,21.022,15.45,10.768,6.9297,3.9747,1.8712,0.55582,8.9731e-15
0.0016369,0.0016454,0.0016563,0.0016702,0.0016863,0.0016971,0.0017274,0.0017057,0.0017055,0.0016686,0.0016289,0.0015505,0.0015081,0.0013012,0.00096717,0.00077364,0.00071629,0.00061085,0.00047884,0.00043831,0.00033106,0.00032308,0.00031163,0.00036569,0.00036175,0.00030336,0.00045497,0.00050006,0.00083681,0.0012714,0.0007786,-0.00040563,-0.00044671,0.0001443,0.00025668,0.00026531,3.5539e-05,-4.8701e-05,-0.00014535,-9.6398e-05,-0.00015527,-8.0418e-05,-0.00010748,-8.3701e-05,-9.723e-05,-5.6305e-05,-0.00011004,-4.1682e-05,-5.8393e-05,-3.2282e-05,-4.2117e-05,3.1856e-05,7.1562e-06,-0.00012323,0.00012606,1.0959e-05,5.4444e-05,-1.3228e-05,-5.2477e-05,6.4699e-06,-3.7963e-05,3.1998e-06,-3.3355e-05,-5.5481e-05,-6.9162e-05,-3.572e-06,-2.1823e-06,-1.6617e-05,-3.1242e-05,-2.7276e-05,-1.1721e-05,-4.3769e-06,5.5464e-05,2.418e-05,9.2882e-05,2.8165e-05,-4.0728e-05,-3.2673e-05,-3.7078e-05,-3.603e-05,8.1232e-05,9.4651e-05,0.00041491,0.00075245,0.0011998,0.001611,0.0018413,0.0019162,0.0019258,0.0019843,0.0019671,0.0019359,0.0019062,0.0018722,0.0018494,0.0018396,0.0018335,0.0018353
1.7741,1.7741,1.7741,1.7741,1.7741,1.7741,1.7742,1.7742,1.7742,1.7743,1.7743,1.7744,1.7745,1.7745,1.7746,1.7747,1.7748,1.7749,1.775,1.775,1.7751,1.7752,1.7753,1.7754,1.7755,1.7756,1.7757,1.7758,1.7759,1.776,1.7761,1.7763,1.7764,1.7765,1.7766,1.7767,1.7768,1.7769,1.777,1.7771,1.7772,1.7773,1.7774,1.7775,1.7776,1.7777,1.7778,1.7779,1.778,1.7781,1.7782,1.7782,1.7783,1.7784,1.7785,1.7785,1.7786,1.7787,1.7788,1.7788,1.7789,1.7789,1.779,1.7791,1.7791,1.7792,1.7792,1.7793,1.7793,1.7794,1.7794,1.7794,1.7795,1.7795,1.7796,1.7796,1.7796,1.7797,1.7797,1.7797,1.7797,1.7798,1.7798,1.7798,1.7798,1.7798,1.7799,1.7799,1.7799,1.7799,1.7799,1.78,1.78,1.78,1.78,1.78,1.78,1.78
3.2735e-05,6.0289e-05,1.1245e-05,3.887e-05,2.3574e-07,3.324e-05,-4.5192e-07,-1.0023e-05,-6.4593e-06,-2.3775e-05,-2.7864e-05,-2.9893e-05,-2.8877e-05,-2.9678e-05,-2.8387e-05,1.0938e-05,5.6519e-08,-1.2515e-05,-1.4531e-05,-1.7577e-05,-9.174e-06,6.0812e-06,-2.7975e-06,2.288e-05,-1.7367e-05,1.6842e-05,2.5389e-05,1.7894e-05,7.8011e-05,2.3419e-05,-3e-05,-1.1083e-05,0.00011901,5.3172e-05,1.4913e-05,-2.2916e-05,-1.4564e-05,-1.5682e-05,-1.9249e-06,5.9495e-07,-2.8012e-06,1.1259e-05,-7.8237e-06,6.4795e-06,-1.9955e-06,4.0809e-06,-7.7727e-06,1.684e-05,-1.3022e-05,1.4965e-05,-1.1623e-05,3.0869e-05,-1.5671e-05,3.8804e-05,1.495e-05,6.1831e-06,1.4747e-05,-1.9243e-05,1.533e-05,-5.1686e-06,9.7221e-07,3.3288e-06,-9.3158e-06,-1.6472e-06,2.1844e-06,1.4092e-05,-9.9795e-06,4.2744e-06,-9.4669e-06,1.1865e-05,-8.7393e-06,1.8887e-05,-5.7164e-06,8.369e-06,4.8382e-06,-2.4632e-05,-8.1616e-06,9.8754e-06,-1.5874e-05,3.2323e-05,9.0528e-06,4.2644e-05,0.00013472,0.00012016,0.00019839,0.00011961,7.9625e-05,-6.4297e-06,3.3665e-05,1.1253e-05,-2.1827e-05,-2.5423e-05,-2.7167e-05,-2.9036e-05,-1.5159e-05,-2.5868e-05,3.7913e-06,1.2873e-05
0,0.15012,0.50309,1.0574,1.8125,2.7675,3.9215,5.2733,6.8214,8.5642,10.5,12.627,14.942,17.444,20.129,22.996,26.04,29.259,32.65,36.209,39.931,43.815,47.854,52.046,56.385,60.868,65.49,70.245,75.129,80.137,85.264,90.504,95.851,101.3,106.85,112.49,118.21,124.01,129.89,135.83,141.83,147.89,153.99,160.14,166.32,172.54,178.77,185.02,191.28,197.55,203.81,210.06,216.3,222.51,228.69,234.84,240.95,247,253.01,258.95,264.82,270.62,276.35,281.99,287.53,292.98,298.33,303.57,308.7,313.7,318.59,323.34,327.97,332.45,336.79,340.98,345.02,348.9,352.63,356.18,359.57,362.79,365.84,368.7,371.39,373.89,376.21,378.33,380.27,382.01,383.56,384.91,386.07,387.02,387.78,388.33,388.68,388.83
40927,40939,40965,41002,41045,41086,41115,41121,41091,41007,40856,40620,40281,39830,39326,38858,38445,38080,37764,37487,37316,37184,37175,37322,37560,37976,38643,39528,40595,41696,42437,42872,43352,43950,44467,44804,44952,44997,44999,44998,44992,44999,45000,44999,44998,44999,44993,45000,45000,45000,44997,44999,44951,44886,44901,44962,45000,44995,44999,45000,44985,44970,44939,44914,44912,44930,44939,44940,44940,44948,44958,44967,44966,44939,44892,44811,44724,44648,44580,44522,44466,44391,44289,44105,43801,43342,42735,42007,41203,40368,39545,38773,38077,37479,36993,36632,36401,36302
1302.1,1301.9,1302.8,1304.6,1307.1,1311.2,1312.9,1322.3,1328.1,1338.2,1347.4,1359.7,1364.8,1389.3,1429.4,1451.6,1457.1,1468.6,1484.5,1488.6,1506,1509.6,1514.7,1511.3,1517,1523.6,1507.8,1499.6,1454.4,1386.4,1378.6,1394.8,1351.7,1282.8,1232.6,1186.4,1156.3,1124.7,1093.8,1054.4,1022.7,982.26,949.19,913.6,882.12,848.08,819.08,786.35,765.76,745.89,728.6,701.02,681.98,674.18,629.96,623.38,600.78,589.81,576.71,553,541.41,521.04,510.46,499.37,488.4,468.33,457.3,449.01,441.59,432.35,422.16,413.62,398.23,395.72,379.51,381.98,385.21,378.02,372.98,367.54,346.42,339.95,299.06,253.48,190.66,136.66,107.29,68.518,39.351,-7.5365,-19.641,-16.856,-21.99,-24.364,-5.6218,33.609,45.364,45.017
