24419,24431,24458,24501,24559,24630,24714,24810,24916,25031,25152,25279,25409,25543,25681,25823,25970,26127,26293,26466,26650,26848,27057,27276,27501,27722,27938,28150,28356,28557,28752,28941,29124,29300,29471,29635,29794,29946,30093,30234,30369,30498,30623,30742,30856,30966,31071,31172,31268,31360,31448,31533,31614,31691,31765,31836,31903,31968,32029,32085,32138,32189,32238,32284,32329,32370,32409,32459,32529,32628,32760,32930,33137,33380,33654,33946,34247,34548,34840,35118,35377,35613,35823,36005,36157,36278,36367,36424,36448
1520,1520.9,1522.9,1526.1,1530.6,1536.2,1543.1,1551.2,1560.7,1571.5,1583.8,1597.4,1612.7,1629.6,1648.2,1668.7,1691.2,1715.9,1742.9,1772.4,1804.2,1837.4,1871,1904.9,1938.9,1972.8,2006.5,2040,2073.2,2105.9,2138.2,2170,2201.1,2231.6,2261.4,2290.5,2318.8,2346.4,2373.3,2399.3,2424.5,2449,2472.7,2495.6,2517.8,2539.2,2559.9,2579.8,2599,2617.6,2635.4,2652.7,2669.2,2685.2,2700.5,2715.3,2729.4,2743,2756.1,2768.7,2780.6,2792.1,2803.1,2813.5,2823.5,2833.2,2842.1,2850.2,2857.5,2864,2869.6,2874.5,2878.4,2881.4,2884,2886.3,2888.4,2890.2,2891.8,2893.1,2894.3,2895.2,2896,2896.7,2897.2,2897.6,2897.8,2898,2898.1
0.046283,0.046115,0.045722,0.045101,0.044261,0.043191,0.04191,0.040394,0.038682,0.036717,0.034685,0.032614,0.030662,0.028926,0.027499,0.026452,0.025924,0.025805,0.025309,0.02515,0.025214,0.025567,0.025328,0.025115,0.02403,0.022286,0.020994,0.019554,0.018386,0.01713,0.016149,0.015057,0.01409,0.013261,0.012433,0.011691,0.010987,0.01035,0.0097492,0.0092003,0.0086863,0.0082166,0.0077759,0.0073731,0.0070016,0.0066548,0.0063315,0.0060393,0.0057646,0.0055104,0.0052764,0.0050611,0.0048584,0.0046749,0.0044973,0.004328,0.0042131,0.0040545,0.0037568,0.0035906,0.0034973,0.0034329,0.0033006,0.0032888,0.0032361,0.0028846,0.0032964,0.0046985,0.00697,0.01001,0.013706,0.017948,0.022638,0.027587,0.032124,0.035948,0.039113,0.041701,0.043788,0.045446,0.04674,0.047733,0.048479,0.049026,0.049416,0.049684,0.049858,0.049959,0.05
1562,1561.5,1560.3,1558.5,1556,1552.8,1549,1544.4,1539.1,1533,1526.2,1518.5,1509.9,1500.4,1489.8,1478.2,1465.3,1451.1,1435.7,1418.7,1400.3,1380.6,1360.3,1339.3,1317.8,1295.7,1273,1249.6,1225.7,1201.2,1176.1,1150.5,1124.5,1098,1071.2,1043.9,1016.4,988.57,960.48,932.18,903.71,875.09,846.36,817.57,788.75,759.93,731.15,702.45,673.87,645.45,617.21,589.2,561.45,533.99,506.88,480.13,453.76,427.85,402.46,377.53,353.11,329.25,306.01,283.34,261.35,240.14,219.35,198.95,179.09,159.9,141.53,124.13,107.8,92.648,78.858,66.475,55.433,45.66,37.071,29.574,23.085,17.526,12.828,8.9306,5.7833,3.3439,1.5805,0.46964,2.9874e-14
-0.001,-0.00099927,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00089612,-0.00084273,-0.00067584,-0.0005741,-0.00038462,-0.00027527,-3.5228e-05,-9.7126e-05,-0.00010356,-9.2291e-06,6.6336e-05,3.3485e-05,-8.316e-05,-6.6558e-05,-0.00037645,-0.00028087,-0.00027793,-0.00024516,-0.00022661,-0.00020964,-0.0001717,-0.00019918,-0.00014161,-0.00014745,-0.00012849,-0.00012192,-0.00010847,-0.00010131,-9.2001e-05,-8.5343e-05,-7.7884e-05,-7.2095e-05,-6.6656e-05,-6.0798e-05,-5.6306e-05,-5.3112e-05,-4.8397e-05,-4.4656e-05,-4.2233e-05,-3.9001e-05,-3.6012e-05,-3.4014e-05,-3.168e-05,-2.943e-05,-2.9913e-05,-2.5429e-05,-1.6526e-05,-4.4873e-05,-4.7823e-05,-1.7442e-05,-1.6152e-05,-1.416e-05,-2.8079e-05,2.0213e-05,-6.4058e-05,-2.9323e-05,0.00021308,0.0004202,0.00064464,0.00083969,0.0010455,0.0012211,0.0014173,0.0014818,0.0013589,0.0012092,0.0010701,0.00094173,0.0008233,0.00071566,0.00061863,0.00053228,0.00045707,0.00039251,0.00033947,0.00029702,0.00026646,0.00024624,0.00023888
1.6837,1.6837,1.6837,1.6837,1.6837,1.6838,1.6838,1.6839,1.6839,1.684,1.684,1.6841,1.6842,1.6843,1.6843,1.6844,1.6845,1.6846,1.6847,1.6848,1.6849,1.685,1.6851,1.6853,1.6854,1.6855,1.6856,1.6857,1.6859,1.686,1.6861,1.6862,1.6863,1.6865,1.6866,1.6867,1.6868,1.6869,1.6871,1.6872,1.6873,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6885,1.6886,1.6887,1.6888,1.6888,1.6889,1.689,1.689,1.6891,1.6892,1.6892,1.6893,1.6893,1.6894,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69
-5e-05,2.4857e-05,-2.0565e-05,1.7345e-05,-1.6251e-05,1.627e-05,-1.7298e-05,1.9813e-05,-2.5584e-05,4.4303e-05,2.397e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-5e-05,4.0915e-05,2.8029e-06,3.1466e-05,-5e-05,1.7916e-05,-4.8099e-05,-3.1953e-05,3.2642e-05,-1.4749e-05,1.9756e-05,-9.7031e-06,1.6726e-05,-8.0474e-06,6.9026e-06,4.3788e-06,-3.099e-07,3.3817e-06,7.5612e-07,2.4137e-06,7.5435e-07,1.7302e-06,7.6953e-07,1.3645e-06,6.1557e-07,1.077e-06,7.44e-07,6.3844e-07,5.0095e-07,8.7127e-07,3.0902e-07,5.4157e-07,4.4013e-07,4.9933e-07,1.9008e-07,5.7462e-07,4.6665e-08,-6.2638e-09,1.8755e-06,-8.9293e-07,-6.4748e-06,6.133e-06,1.4627e-06,1.8508e-06,-4.2434e-06,5.7314e-06,9.6961e-07,-2.265e-05,4.2231e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-1.6962e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-3.4069e-05
2.8422e-14,0.16766,0.56182,1.1808,2.0236,3.0893,4.3766,5.8837,7.6089,9.5498,11.704,14.069,16.642,19.419,22.397,25.572,28.941,32.498,36.24,40.161,44.258,48.524,52.954,57.543,62.285,67.174,72.204,77.368,82.659,88.073,93.6,99.235,104.97,110.8,116.71,122.71,128.77,134.9,141.08,147.31,153.58,159.88,166.21,172.55,178.9,185.25,191.59,197.91,204.21,210.48,216.71,222.9,229.02,235.09,241.08,246.99,252.82,258.56,264.19,269.72,275.13,280.43,285.59,290.62,295.51,300.25,304.84,309.27,313.54,317.63,321.55,325.3,328.85,332.22,335.4,338.37,341.15,343.72,346.09,348.24,350.18,351.91,353.42,354.7,355.77,356.61,357.23,357.63,357.79
49999,49963,49878,49750,49583,49385,49166,48935,48707,48495,48315,48178,48097,48078,48126,48235,48402,48607,48860,49160,49487,49756,49919,50000,50000,50000,50000,50000,50000,50000,50000,49996,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49989,50000,50000,49887,49582,49025,48184,47052,45647,44004,42210,40366,38550,36819,35211,33748,32443,31298,30316,29491,28819,28296,27916,27676,27575
1625,1626.1,1628.7,1632.8,1638.3,1645.1,1653,1661.5,1670.5,1680,1682.4,1688.5,1686.4,1688.2,1682.8,1681.7,1670.5,1676,1673.6,1661.5,1638.1,1596.1,1557.1,1509.2,1479.9,1426.5,1378.8,1329.4,1281.1,1233.8,1185.9,1143.6,1096.3,1055,1013.5,974.2,935.89,899.5,864.28,830.87,798.9,768.45,739.36,711.72,685.61,660.89,637.37,615.19,594.39,574.74,556.23,538.84,522.35,506.82,492.51,478.64,465.22,456.05,445.04,431.53,421.45,412.03,404.7,392.15,392.38,382.11,352.18,325.24,295.21,266.03,233.26,199.04,155.96,122.58,112.4,103.88,92.014,84.309,73.46,63.645,53.169,44.993,36.39,29.416,23.714,19.185,15.716,13.772,12.662
