25883,25889,25902,25924,25953,25989,26033,26084,26141,26206,26276,26352,26434,26520,26611,26705,26803,26904,27006,27110,27215,27319,27422,27523,27622,27717,27811,27903,27996,28092,28193,28300,28414,28535,28662,28794,28932,29074,29218,29366,29513,29661,29806,29945,30074,30190,30292,30378,30446,30494,30522,30540,30553,30571,30600,30650,30728,30838,30974,31128,31291,31456,31614,31757,31886,32007,32128,32257,32399,32556,32718,32880,33034,33177,33301,33407,33498,33581,33660,33738,33821,33909,34003,34100,34200,34301,34402,34503,34604,34702,34798,34891,34981,35067,35148,35225,35298,35365,35427,35485,35536,35583,35624,35660,35691,35716,35736,35750,35760,35764
1797.9,1798.6,1800.3,1803,1806.7,1811.2,1816.8,1823.2,1830.6,1838.9,1848,1858,1868.7,1880.3,1892.6,1905.6,1919.2,1933.6,1948.5,1964.1,1980.1,1996.6,2013.7,2031.1,2049,2067.2,2085.7,2104.4,2123.2,2142.4,2162,2181.8,2201.7,2221.8,2242.1,2262.3,2282.5,2302.8,2322.6,2342.4,2361.9,2380.9,2399.7,2418.8,2437.7,2456.2,2474.6,2492.7,2510.7,2528.4,2544.9,2560,2574.2,2587.9,2600.9,2614.1,2628.4,2641.9,2654.1,2666.1,2678.2,2690.1,2701.9,2713.4,2724.1,2734.1,2742.9,2751.3,2760.3,2768.3,2775.3,2782.6,2789.7,2797,2804.2,2810.9,2816.7,2821.8,2826.5,2831.6,2837,2842.3,2847.4,2852.3,2856.9,2861.3,2865.4,2869.2,2872.8,2876.2,2879.4,2882.4,2885.2,2887.7,2890.1,2892.3,2894.3,2896.1,2897.8,2899.3,2900.6,2901.8,2902.9,2903.8,2904.5,2905.2,2905.7,2906,2906.2,2906.3
0.048219,0.048153,0.047994,0.04775,0.047418,0.046988,0.046473,0.045866,0.045174,0.04439,0.043525,0.042565,0.04153,0.040397,0.039199,0.037888,0.036568,0.035123,0.033727,0.032275,0.030582,0.028919,0.027017,0.025248,0.023448,0.02191,0.020657,0.019805,0.019402,0.019516,0.020116,0.020684,0.021176,0.021722,0.022069,0.022425,0.022617,0.022501,0.022514,0.022228,0.021729,0.021161,0.020237,0.018617,0.016784,0.014764,0.012459,0.010128,0.007432,0.0047192,0.0027588,0.0017631,0.0017425,0.0027119,0.004664,0.0076249,0.011434,0.014988,0.017602,0.019231,0.019876,0.019568,0.018276,0.016263,0.014963,0.014621,0.01516,0.016607,0.018708,0.020134,0.020694,0.020452,0.019437,0.01767,0.015316,0.013272,0.011924,0.011252,0.011225,0.011781,0.012848,0.014128,0.015091,0.016082,0.016844,0.01759,0.018183,0.018778,0.019232,0.019615,0.019926,0.020153,0.020334,0.020487,0.020582,0.020648,0.020684,0.020694,0.020673,0.020621,0.020569,0.0205,0.02044,0.020387,0.020342,0.020291,0.020257,0.02023,0.020213,0.020206
994,993.65,992.84,991.57,989.83,987.64,984.99,981.88,978.33,974.33,969.88,965,959.69,953.97,947.82,941.27,934.31,926.96,919.21,911.08,902.62,893.78,884.62,875.06,865.14,854.79,844.03,832.84,821.25,809.26,796.88,784.23,771.33,758.17,744.8,731.19,717.38,703.42,689.23,674.98,660.7,646.33,631.99,617.79,603.6,589.39,575.21,560.95,546.71,532.33,517.56,502.34,486.68,470.69,454.44,437.98,421.36,404.82,388.56,372.75,357.45,342.69,328.53,314.88,301.26,287.6,274.01,260.53,247.26,234.48,222.26,210.64,199.57,189.1,179.14,169.4,159.75,150.21,140.82,131.6,122.58,113.83,105.44,97.371,89.667,82.293,75.275,68.585,62.251,56.255,50.596,45.274,40.274,35.589,31.22,27.157,23.395,19.929,16.757,13.874,11.27,8.9469,6.8953,5.1136,3.5997,2.3541,1.3711,0.65185,0.19434,5.619e-15
-0.00099555,-0.00099795,-0.001,-0.00097371,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00095359,-0.001,-0.00083535,-0.001,-0.00094723,-0.001,-0.00099833,-0.00090091,-0.00086803,-0.00064833,-0.00051908,-0.00026529,-8.9217e-05,0.00018863,0.00026793,0.0002011,0.00021132,0.00018876,0.00010513,0.00014952,-2.5038e-05,-1.0864e-05,-2.6968e-05,-0.00015878,-0.00018241,-0.00022458,-0.00043676,-0.00061318,-0.00061656,-0.00073304,-0.00075528,-0.00079927,-0.00092645,-0.00077507,-0.00047822,-0.00015867,0.0001453,0.00047228,0.00076822,0.0011164,0.0012329,0.00099557,0.00067222,0.00037068,4.2796e-05,-0.0002404,-0.00060149,-0.0006052,-0.00025238,2.7494e-05,0.00033099,0.00065057,0.00067906,0.00031001,8.0319e-05,-0.00025136,-0.00047902,-0.00081511,-0.00086366,-0.00066257,-0.00037701,-0.00015304,0.00013215,0.00032079,0.0005705,0.00047274,0.0004425,0.00041366,0.00034875,0.00034367,0.00028763,0.00030513,0.00020549,0.0002222,0.00014598,0.00013776,0.00010268,9.9103e-05,4.5204e-05,5.4429e-05,6.0733e-06,9.6754e-06,-5.3512e-05,-4.5293e-05,-8.4778e-05,-8.2422e-05,-9.4933e-05,-7.4319e-05,-0.0001142,-0.00010551,-0.00010629,-0.00010943,-0.00010478,-0.00010877
0.0001,-0.0001,0.0001,2.1005e-05,-8.6777e-05,4.46e-05,-3.1868e-05,2.6429e-05,-2.3959e-05,2.314e-05,-2.353e-05,2.5088e-05,-2.8106e-05,3.3426e-05,-4.3451e-05,6.8125e-05,-5.0744e-05,7.2724e-05,1.8065e-05,-0.0001,8.1564e-05,-0.00010005,0.0001,-2.3915e-05,0.0001,6.4845e-05,0.0001,9.2688e-05,0.0001,0.0001,-1.9754e-05,-1.8652e-05,1.8549e-05,-4.5109e-05,9.572e-06,-2.2136e-05,-5.7678e-05,3.8899e-05,-5.2746e-05,-2.2669e-05,-4.2087e-06,-3.6569e-05,-9.365e-05,-1.2484e-05,-1.7717e-05,-3.6942e-05,1.1129e-05,-4.7653e-05,-4.5786e-06,8.6855e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-3.3114e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,9.8122e-05,0.0001,0.0001,0.0001,0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,4.9786e-05,0.0001,0.0001,0.0001,0.0001,9.0249e-05,6.1051e-05,-9.003e-05,4.5141e-05,-7.4146e-05,2.8617e-05,-5.6522e-05,2.9845e-05,-5.3355e-05,-5.107e-06,-2.442e-05,-2.4501e-05,-1.6767e-05,-3.0402e-06,-3.2522e-05,-7.8556e-06,-2.0176e-05,-1.6036e-05,-2.6809e-05,-3.917e-05,3.4235e-06,-4.7715e-05,1.5195e-05,-9.3462e-06,1.457e-05,-0.0001,0.0001,-0.0001,0.0001,-0.0001,0.0001
0,0.067141,0.22502,0.47301,0.81089,1.2384,1.7551,2.3606,3.0545,3.8361,4.7049,5.66,6.7008,7.8263,9.0356,10.328,11.702,13.156,14.69,16.302,17.991,19.756,21.594,23.505,25.487,27.539,29.657,31.842,34.091,36.402,38.773,41.203,43.689,46.229,48.821,51.464,54.154,56.891,59.67,62.491,65.351,68.247,71.177,74.139,77.13,80.148,83.19,86.254,89.337,92.437,95.551,98.677,101.81,104.95,108.1,111.25,114.39,117.53,120.67,123.79,126.91,130.01,133.09,136.15,139.2,142.21,145.21,148.17,151.1,153.99,156.85,159.67,162.45,165.19,167.88,170.52,173.11,175.66,178.14,180.57,182.94,185.25,187.5,189.69,191.81,193.86,195.84,197.75,199.59,201.35,203.04,204.65,206.19,207.64,209.02,210.31,211.52,212.64,213.68,214.64,215.51,216.29,216.98,217.59,218.11,218.53,218.87,219.12,219.28,219.34
55466,55459,55445,55423,55392,55354,55309,55258,55201,55138,55072,55003,54932,54861,54791,54726,54667,54615,54577,54551,54541,54555,54598,54678,54789,54938,55112,55299,55482,55648,55780,55858,55880,55844,55751,55602,55397,55155,54860,54531,54184,53810,53444,53141,52908,52754,52706,52770,52975,53334,53789,54283,54773,55211,55514,55650,55582,55207,54562,53762,52901,52034,51229,50536,49941,49376,48729,48023,47239,46335,45374,44446,43583,42827,42205,41698,41268,40876,40505,40149,39780,39374,38936,38476,37999,37515,37026,36541,36061,35593,35139,34704,34288,33894,33521,33172,32847,32546,32269,32018,31791,31588,31410,31255,31124,31016,30931,30869,30830,30813
1807.3,1806.7,1805.1,1801.3,1799,1794.9,1789.5,1783.1,1775.7,1767.4,1758.2,1748.1,1736.2,1723.4,1710.4,1696.3,1678.9,1667.7,1645.6,1638.1,1619.6,1605.4,1586.1,1558.3,1530.8,1497.7,1461.3,1419.4,1383.9,1363.5,1347.1,1329.8,1310.8,1291,1276,1243.9,1236.2,1200.5,1163.9,1158.9,1122.8,1086.9,1111.6,1125.7,1093.4,1092.5,1068.8,1056.3,1060.4,995.45,882.87,793.98,741.7,698.89,651.23,696.37,700.63,629.33,596.74,618.94,637.29,647.2,671.92,650.03,606.03,546.25,486.16,509.72,525.84,440.3,457.24,487.77,507.03,555.19,550.2,499.27,438.59,383.68,404.78,456.7,468.01,468.18,463.42,456.51,448.86,440.31,432.96,423.19,421.71,414.42,411.51,407.67,402.87,397.19,390.3,385.79,380.3,376.39,370.04,368.78,363.74,362.43,359.93,357.44,356,354.74,353.36,352.41,351.31,351.3
3.8699,3.8679,3.865,3.879,3.8552,3.8474,3.8385,3.828,3.8159,3.8022,3.7868,3.7697,3.7571,3.7482,3.7421,3.7349,3.7722,3.6976,3.8264,3.6324,3.6512,3.5816,3.5648,3.6323,3.6333,3.7716,3.8585,4.0546,4.1578,4.3295,4.3734,4.3058,4.278,4.2498,4.1734,4.2025,4.065,4.0662,4.0577,3.9393,3.926,3.9077,3.7037,3.5087,3.5036,3.3604,3.3242,3.2551,3.0792,3.2439,3.5313,3.862,4.105,4.3704,4.6168,4.9021,5.0072,4.8154,4.5443,4.2961,4.028,3.7509,3.3406,3.3739,3.8235,4.1789,4.5094,4.8434,4.9122,4.6267,4.4093,4.0798,3.8503,3.3948,3.3525,3.6851,4.0795,4.3914,4.7384,4.9963,5.297,5.2163,5.2092,5.2138,5.1779,5.2141,5.1867,5.24,5.1441,5.2044,5.1205,5.1411,5.1191,5.1448,5.0912,5.134,5.0859,5.1167,5.042,5.0763,5.0355,5.0584,5.0559,5.1028,5.0535,5.0774,5.0844,5.0856,5.0967,5.0921
