23860,23871,23898,23939,23996,24067,24152,24250,24361,24485,24621,24767,24924,25089,25264,25444,25631,25824,26021,26221,26427,26642,26867,27094,27320,27546,27775,28002,28218,28417,28600,28763,28905,29026,29137,29249,29365,29490,29625,29754,29878,29996,30107,30211,30308,30402,30492,30577,30662,30741,30816,30895,30982,31083,31201,31338,31495,31671,31864,32071,32289,32512,32737,32958,33170,33366,33543,33695,33819,33912,33972,33998
1524,1525,1527.4,1531.1,1536.3,1542.8,1550.9,1560.4,1571.5,1584.1,1598.5,1614.5,1632.4,1652.1,1673.8,1697.6,1723.5,1751.7,1781.9,1813.9,1847.5,1882.1,1916.6,1951.1,1985.3,2019.3,2052.9,2085.8,2117.9,2149.3,2180,2209.9,2239.1,2267.6,2295.6,2322.9,2349.5,2375.3,2400.3,2424.4,2447.6,2469.7,2491,2511.4,2530.9,2549.5,2567.3,2584.3,2600.4,2615.7,2630.1,2643.8,2656.6,2668.5,2679.4,2689.4,2698.4,2706.6,2713.6,2719.8,2725.3,2729.9,2733.8,2737,2739.7,2741.9,2743.8,2745.2,2746.3,2747.1,2747.6,2747.8
0.047507,0.047431,0.047254,0.046971,0.046597,0.046105,0.045542,0.044839,0.044105,0.043244,0.042352,0.041398,0.040197,0.039092,0.037854,0.036345,0.035108,0.033908,0.032304,0.031088,0.030526,0.030469,0.029835,0.028482,0.027021,0.026223,0.025564,0.023989,0.021592,0.019421,0.016998,0.014794,0.012279,0.010598,0.0099834,0.010271,0.010575,0.011593,0.011705,0.010932,0.010665,0.0098488,0.0095191,0.0086752,0.0084621,0.0083208,0.0078846,0.0077894,0.0078237,0.007339,0.007443,0.0083061,0.0098048,0.011885,0.014453,0.017438,0.020753,0.024322,0.02806,0.031894,0.035745,0.039542,0.043213,0.046687,0.049888,0.05261,0.054873,0.056779,0.058269,0.059375,0.060081,0.060383
994,993.5,992.32,990.46,987.92,984.68,980.72,976.04,970.61,964.42,957.41,949.58,940.9,931.29,920.73,909.19,896.5,882.65,867.73,851.68,834.39,816.19,797.61,778.64,759.24,739.24,718.85,698.38,677.86,657.03,636.03,614.74,593.33,571.48,549.17,526.41,503.54,480.42,457.67,435.34,412.96,390.91,368.98,347.46,326.1,305.09,284.59,264.46,244.77,225.75,207.12,188.88,171.12,153.89,137.26,121.34,106.28,92.094,78.879,66.751,55.693,45.683,36.749,28.862,21.999,16.152,11.279,7.317,4.238,2.005,0.59621,2.1794e-18
-0.00048613,-0.00048131,-0.00048738,-0.0004822,-0.0004845,-0.00048726,-0.00047658,-0.0005,-0.00044119,-0.0005,-0.00040006,-0.0005,-0.00047402,-0.00042096,-0.0005,-0.0005,-0.00032777,-0.00045638,-0.00043476,-0.00026032,-4.4014e-05,-5.3845e-05,-0.00026341,-0.00038569,-0.00027664,-0.00013154,-0.00021449,-0.0005,-0.0005,-0.0005,-0.0005,-0.0004954,-0.0005,-0.00021917,-2.7163e-05,8.8111e-05,9.9797e-05,0.00023957,-0.00019349,-4.8632e-05,-0.00015173,-0.00010825,-0.00012211,-0.0001605,1.9337e-05,-9.3211e-05,-7.8661e-05,3.1241e-05,-6.536e-05,-0.000102,0.00015224,0.00030466,0.00051513,0.00066845,0.000856,0.0010003,0.0011682,0.0012992,0.0014477,0.0015636,0.0016922,0.0017923,0.0018942,0.001974,0.002,0.0018869,0.0019141,0.0019054,0.0019038,0.0019187,0.0019228,0.0019266
1.6945,1.6945,1.6945,1.6945,1.6945,1.6945,1.6946,1.6946,1.6947,1.6947,1.6948,1.6948,1.6949,1.695,1.6951,1.6951,1.6952,1.6953,1.6954,1.6955,1.6956,1.6957,1.6958,1.6959,1.696,1.6961,1.6962,1.6963,1.6964,1.6965,1.6966,1.6967,1.6968,1.6969,1.697,1.6971,1.6972,1.6973,1.6974,1.6974,1.6975,1.6976,1.6977,1.6978,1.6979,1.6979,1.698,1.6981,1.6981,1.6982,1.6983,1.6983,1.6984,1.6984,1.6985,1.6985,1.6986,1.6986,1.6987,1.6987,1.6987,1.6988,1.6988,1.6989,1.6989,1.6989,1.6989,1.699,1.699,1.699,1.699,1.699
-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-2.5765e-05,2.0531e-05,1.3903e-05,-5e-05,4.7392e-05,-1.1726e-05,-3.467e-05,5e-05,1.5495e-05,-5e-05,5e-05,5e-05,5e-05,-5e-05,-4.434e-05,-8.6482e-06,5e-05,8.9122e-06,-5e-05,-5e-05,2.9235e-05,-2.5359e-05,2.646e-05,-3.0579e-05,5e-05,4.2148e-05,5e-05,-1.5618e-05,5e-05,-5e-05,-5e-05,4.533e-05,-5e-05,4.7879e-05,-5e-05,5e-05,-3.4716e-06,-1.9284e-05,2.1225e-05,1.5137e-05,-5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4.4435e-05,5e-05,-5e-05,-5e-05,5e-05,-5e-05,5e-05,-1.1671e-05,5e-05,-5e-05
1.4211e-14,0.15656,0.52453,1.102,1.8879,2.8806,4.0783,5.4785,7.0787,8.8757,10.866,13.046,15.411,17.957,20.679,23.571,26.628,29.845,33.214,36.73,40.385,44.173,48.086,52.116,56.257,60.499,64.836,69.257,73.755,78.322,82.947,87.624,92.341,97.091,101.86,106.65,111.44,116.23,121,125.75,130.47,135.14,139.77,144.34,148.83,153.26,157.59,161.83,165.98,170.01,173.92,177.71,181.36,184.88,188.25,191.46,194.52,197.41,200.13,202.68,205.05,207.23,209.22,211.01,212.61,214.01,215.21,216.2,216.99,217.57,217.93,218.09
54942,54916,54854,54760,54635,54485,54314,54128,53935,53739,53551,53374,53223,53103,53023,52996,53040,53142,53306,53519,53753,53921,53974,53967,53930,53852,53696,53489,53322,53227,53220,53318,53536,53882,54270,54614,54865,55000,55000,55000,54979,54967,54961,54972,55001,55000,55000,55000,54966,54933,54901,54806,54598,54236,53693,52960,52041,50955,49719,48357,46877,45373,43890,42467,41139,39936,38884,37999,37290,36765,36430,36286
1670.9,1671.6,1674.2,1677.4,1682.2,1687.9,1693.7,1701.8,1705.7,1715.9,1716.7,1727.8,1730.7,1730.7,1735.9,1735.2,1724.5,1722.5,1704.7,1671.1,1626.8,1583.2,1547.5,1506.7,1454.1,1398.5,1355.8,1323.3,1278.9,1235,1192.1,1151.4,1112.8,1061.7,1016.9,974.94,940.73,900.65,891.64,853.34,829.86,800.5,776.11,753.6,721.8,705.81,684.71,660.2,647.1,632.02,603.68,579.8,551.03,524.38,495.3,470.03,442.89,417.89,389.99,362.13,329.38,302.88,276.72,252.19,231.89,222.98,208.58,196.99,187.58,179.52,174.25,171.65
