25090,25097,25115,25141,25177,25221,25273,25333,25399,25472,25553,25640,25737,25843,25963,26101,26258,26432,26618,26808,26996,27171,27327,27465,27587,27702,27817,27931,28051,28196,28379,28593,28815,29029,29216,29373,29524,29677,29845,30026,30202,30367,30511,30633,30745,30879,31039,31217,31393,31539,31630,31666,31679,31692,31732,31801,31892,31992,32083,32156,32218,32285,32358,32439,32535,32652,32792,32950,33119,33297,33481,33667,33852,34028,34190,34335,34459,34559,34634,34682,34703
1521,1521.7,1523.5,1526.2,1529.9,1534.6,1540.1,1546.6,1554,1562.3,1571.3,1581.2,1591.8,1603.2,1615.2,1629.1,1644,1658.9,1674.3,1690,1706.5,1723.4,1740.8,1759.3,1782.7,1812.6,1844.4,1876.5,1908.3,1939.5,1970.3,2001.6,2032.9,2064,2095.1,2124.3,2151.8,2179.9,2208.8,2236.6,2263.7,2289.8,2315.5,2340.1,2363.2,2385.1,2406.2,2426.9,2447.2,2467.3,2487.2,2505.4,2521.8,2538.1,2555,2571.1,2586.5,2600.3,2613.5,2625.7,2637.8,2650,2661.3,2671.2,2679.3,2686.9,2693.7,2700.1,2705.7,2710.2,2713.7,2716.3,2718.5,2720.5,2722.3,2723.8,2725,2725.9,2726.6,2727.1,2727.3
0.032205,0.032053,0.031698,0.031144,0.030436,0.029624,0.028767,0.027933,0.02721,0.026662,0.02629,0.026249,0.026468,0.027246,0.028799,0.031041,0.032719,0.033487,0.033213,0.03175,0.028908,0.024952,0.021272,0.017766,0.015559,0.014491,0.014008,0.013386,0.014545,0.017764,0.021228,0.022627,0.02183,0.019737,0.015868,0.013866,0.01357,0.014082,0.015452,0.015469,0.014548,0.013029,0.011039,0.0092461,0.0097994,0.012122,0.014021,0.014911,0.013592,0.010119,0.0049746,0.0016929,0.00075175,0.0019978,0.0049232,0.0072214,0.0090265,0.0092202,0.0078604,0.0064485,0.0064096,0.0075002,0.0083556,0.010087,0.012791,0.016298,0.020272,0.023624,0.026853,0.03019,0.033708,0.037269,0.040415,0.042979,0.045035,0.046648,0.047884,0.048805,0.049445,0.049837,0.05
994,993.62,992.73,991.32,989.4,986.97,984.03,980.56,976.57,972.05,967.01,961.43,955.35,948.7,941.49,933.33,924.67,915.94,906.95,897.82,888.32,878.6,868.34,857.4,844.09,827.85,810.39,792.36,773.71,754.55,735.05,715.34,695.54,675.69,655.86,635.78,615.73,594.94,573.1,551.79,530.67,509.91,489.37,468.68,447.7,426.66,405.7,385.54,366.14,347.65,329.93,312.12,293.81,274.82,255.72,237.11,219.11,202.08,186.18,170.87,155.67,140.73,126.48,112.67,99.344,86.588,74.533,63.476,53.308,43.981,35.601,28.446,22.325,17.011,12.499,8.7209,5.6588,3.2761,1.5522,0.46156,1.2386e-14
-0.001,-0.001,-0.001,-0.0009739,-0.00088892,-0.00080165,-0.00067557,-0.00055281,-0.00037777,-0.00026511,-0.00010096,3.6095e-05,0.0001812,0.00044174,0.00072737,0.00075159,0.00036891,0.00011409,-0.00027831,-0.00056105,-0.001,-0.001,-0.00092486,-0.00073168,-0.00036052,-0.00014605,-0.00013266,-3.8143e-05,0.00053796,0.00076404,0.000593,-1.7257e-05,-0.00024595,-0.00065869,-0.00069265,-0.00013133,-1.9947e-05,0.00024598,0.00017333,-0.00012668,-0.00022509,-0.00035,-0.00040589,-0.00019112,0.00038261,0.00043035,0.0003196,-3.1989e-05,-0.00047508,-0.00095526,-0.00099231,-0.00038584,-1.4717e-05,0.00056049,0.00061465,0.00047225,0.00029631,-0.00020229,-0.00040643,-0.00024484,0.00022703,0.00027536,0.00030947,0.00072777,0.00097701,0.00136,0.0013448,0.0012277,0.0013765,0.0015324,0.0017816,0.0018527,0.0017304,0.0015739,0.0014529,0.001328,0.0012465,0.0011736,0.0011216,0.0010804,0.0010768
-2.4063e-05,9.1588e-06,-3.6178e-07,9.7415e-05,0.0001,0.0001,0.0001,0.0001,0.0001,5.376e-05,0.0001,3.5311e-05,0.0001,0.0001,0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-8.8961e-05,5.1337e-05,-2.267e-06,0.0001,5.9935e-05,4.186e-05,-2.9206e-05,0.0001,9.9586e-05,1.147e-05,-0.0001,-0.0001,-3.4718e-05,-0.0001,0.0001,6.3988e-05,2.2792e-05,4.815e-05,-6.7642e-05,-2.8876e-05,-2.3609e-05,-1.6412e-05,-2.8837e-06,0.0001,7.4521e-05,-2.7452e-05,-2.9092e-05,-9.946e-05,-8.0802e-05,-9.6388e-05,0.0001,0.0001,0.0001,0.0001,-5.1895e-05,-5.8751e-06,-0.0001,-0.0001,-6.6224e-06,0.0001,0.0001,-4.7805e-05,0.0001,0.0001,0.0001,0.0001,-8.5791e-05,3.0456e-05,5.812e-05,0.0001,0.0001,-2.8446e-05,-0.0001,-9.0792e-05,-0.0001,-0.0001,-8.2728e-05,-0.0001,-0.0001,-0.0001,0.0001
0,0.15133,0.50706,1.0655,1.8259,2.7869,3.9471,5.3047,6.8577,8.6038,10.54,12.664,14.972,17.461,20.126,22.964,25.971,29.142,32.472,35.955,39.588,43.363,47.276,51.321,55.491,59.78,64.181,68.688,73.293,77.991,82.773,87.633,92.563,97.555,102.6,107.7,112.83,118,123.18,128.39,133.6,138.82,144.02,149.21,154.37,159.51,164.6,169.65,174.64,179.57,184.43,189.21,193.91,198.52,203.02,207.43,211.71,215.88,219.93,223.84,227.62,231.25,234.73,238.06,241.23,244.24,247.08,249.74,252.23,254.54,256.66,258.6,260.35,261.9,263.26,264.42,265.38,266.14,266.7,267.05,267.2
45004,44995,44974,44944,44907,44865,44821,44778,44734,44689,44639,44578,44495,44378,44201,43997,43707,43299,42837,42350,41927,41605,41421,41397,41702,42341,43057,43778,44436,44869,45001,44913,44754,44618,44649,44797,44900,44997,45005,44870,44726,44613,44609,44715,44813,44717,44400,43938,43484,43217,43305,43693,44180,44660,44982,45070,44980,44765,44565,44456,44418,44349,44206,43959,43545,42980,42243,41385,40446,39447,38409,37362,36348,35403,34552,33810,33189,32695,32331,32099,32000
1643.5,1643,1641.7,1637.4,1627.2,1616.3,1601.4,1585.9,1563.7,1545.8,1520.8,1495.9,1470.4,1426.8,1414.5,1460.8,1430.8,1427,1426.5,1437.2,1465.6,1444.4,1426.9,1456.1,1571.2,1593.5,1556.4,1514.3,1429.7,1364.8,1333.8,1343,1315.6,1324.2,1284.1,1175,1139.7,1126.4,1089.5,1078.1,1052.6,1041.3,1022.8,945.98,881.84,836.04,818.2,843.81,854.09,911.84,893,785.71,705.64,719.75,717.06,697.43,666.83,646.45,663.52,621.54,651.9,641.11,618.69,504.06,465.05,443.36,432.62,424.26,375.78,317.82,250.21,230.97,227.17,226.67,225.42,227.41,224.48,225.05,224.62,226.66,223.92
5.777,5.7763,5.7747,5.7891,5.8402,5.8873,5.9537,6.0162,6.1107,6.1698,6.2612,6.3388,6.4165,6.6007,6.7696,6.7695,6.5441,6.3676,6.1103,5.9271,5.6157,5.6073,5.6444,5.7356,5.8717,5.9004,5.8113,5.7858,6.1307,6.2417,6.0768,5.5723,5.3645,4.9053,4.8024,5.3577,5.4186,5.6075,5.5184,5.2154,5.1013,4.9419,4.8321,5.0519,5.6383,5.686,5.5904,5.2322,4.702,4.1296,4.0653,4.7312,5.1708,5.7494,5.7652,5.6046,5.4168,4.8,4.5376,4.7521,5.3587,5.4153,5.4651,5.9736,6.3001,6.858,6.9232,6.892,7.2156,7.558,8.0543,8.3425,8.3603,8.3127,8.2937,8.26,8.2587,8.2608,8.2555,8.2275,8.2391
