25090,25097,25113,25138,25173,25217,25270,25333,25406,25487,25576,25674,25782,25903,26040,26194,26361,26540,26727,26917,27105,27291,27471,27635,27780,27913,28059,28238,28451,28679,28901,29098,29277,29451,29622,29800,29972,30142,30297,30437,30603,30797,31007,31215,31379,31494,31568,31587,31591,31636,31726,31844,31957,32071,32190,32291,32372,32448,32528,32614,32717,32841,32988,33157,33341,33538,33739,33936,34120,34286,34430,34546,34634,34690,34714
1521,1521.8,1523.7,1526.8,1530.9,1536.1,1542.5,1549.9,1558.4,1568,1578.7,1590.3,1602.7,1616,1630.1,1645.2,1661.1,1678,1695.8,1714.8,1735.3,1758.7,1783,1807.8,1838.4,1872.5,1907.3,1941.3,1975.7,2009.9,2044.6,2078,2109.8,2140.4,2170.5,2199.5,2229,2258.7,2287.5,2314.8,2340.6,2366,2390.1,2413.9,2437.2,2458.7,2480,2499.9,2518.9,2538.3,2556.7,2573.7,2588.7,2603.9,2618.3,2631.2,2643.6,2655.8,2667.4,2677.1,2685.2,2692.7,2699.2,2704.5,2708.5,2711.5,2714.2,2716.5,2718.6,2720.3,2721.7,2722.9,2723.7,2724.2,2724.4
0.025093,0.025127,0.025205,0.025305,0.025427,0.025522,0.025577,0.025549,0.02542,0.025134,0.024886,0.024912,0.02536,0.026444,0.027869,0.028853,0.029082,0.029061,0.028203,0.026843,0.025157,0.023716,0.021246,0.018151,0.015279,0.014429,0.016647,0.019639,0.021607,0.021266,0.019022,0.016139,0.015086,0.014168,0.014399,0.014232,0.013402,0.013002,0.010962,0.011278,0.013874,0.015314,0.016271,0.014478,0.010267,0.0073205,0.0035614,-2.3433e-05,0.0015353,0.0054834,0.0087968,0.0098238,0.0092843,0.01037,0.010089,0.0081566,0.0072843,0.0077822,0.0085643,0.010184,0.01306,0.016791,0.020998,0.025233,0.029729,0.034288,0.038174,0.041348,0.04389,0.04587,0.047384,0.048506,0.049302,0.049791,0.05
994,993.54,992.46,990.77,988.46,985.54,982,977.86,973.11,967.75,961.8,955.2,947.99,940.13,931.69,922.69,913.27,903.26,892.77,881.62,869.69,856.29,842.35,827.9,810.77,791.53,771.14,750.37,729.13,707.79,686.2,664.58,642.64,620.79,598.56,576.65,554.16,530.97,508.33,485.46,462.49,439.79,417.67,396.38,375.94,355.42,335.38,315.79,294.89,273.37,252.47,232.69,213.99,195.45,178.1,162,146.28,130.83,116.09,101.89,88.258,75.284,63.208,52.046,42.157,33.712,26.397,20.08,14.721,10.269,6.6576,3.8585,1.8256,0.54412,5.6233e-15
0.00019576,0.00019345,0.00017052,0.00014468,0.00011951,5.6785e-05,1.9521e-05,-4.8769e-05,-9.933e-05,-0.00015911,-4.4537e-05,6.5116e-05,0.0002806,0.0004396,0.00043393,0.0001422,4.2195e-05,-0.00010546,-0.00029753,-0.00038787,-0.00036306,-0.00038211,-0.00067555,-0.0006366,-0.00049913,0.00019997,0.00057414,0.00054945,0.00014896,-0.00024312,-0.00057148,-0.00036015,-0.00013327,-0.00011676,0.00012203,-0.00019081,-3.186e-05,-0.00023745,-0.00029996,0.00040064,0.00037577,0.00020742,3.1909e-05,-0.00068242,-0.00069259,-0.00051386,-0.00088293,-0.00025312,0.000724,0.00075748,0.00053332,-0.00010667,6.2638e-05,0.00023826,-0.00037439,-0.00041392,-2.4397e-06,0.00019459,0.00027569,0.00068217,0.0010411,0.0013545,0.0015108,0.0016618,0.0019584,0.0019936,0.0018043,0.0016779,0.0015096,0.0013993,0.001282,0.0012376,0.0011788,0.0011715,0.001175
-5.0343e-05,-8.4567e-06,-7.9536e-05,-3.2726e-06,-6.4356e-05,-2.7966e-05,-4.4853e-05,-2.5491e-05,-4.4853e-05,1.4891e-05,5.4165e-05,5.5763e-05,8.243e-05,3.1012e-05,-5.1488e-05,-8.2692e-05,-7.1767e-07,-7.3867e-05,-1.8947e-05,-2.7424e-05,3.6701e-05,-6.6083e-05,-2.1982e-05,7.923e-06,8.9033e-05,9.7796e-05,1.9162e-05,-3.6578e-05,-9.4442e-05,-6.1397e-05,-3.4777e-05,8.8523e-05,-1.8051e-05,5.4411e-05,-1.9793e-05,-2.9778e-05,3.5801e-05,-8.4104e-05,9.3657e-05,8.0856e-05,-5.9103e-05,4.1265e-06,-0.0001,-9.9006e-05,7.1642e-05,-4.4121e-05,-1.9931e-05,0.0001,8.6526e-05,-2.5081e-05,-9.984e-05,-9.522e-05,0.0001,-9.4351e-05,-0.0001,6.3206e-05,9.8866e-05,4.5396e-06,7.3825e-05,0.0001,0.0001,8.7686e-05,3.0098e-05,0.0001,0.00010013,-7.2892e-05,-7.7265e-05,-8.8021e-05,-9.7489e-05,-8.8545e-05,-8.7943e-05,-4.544e-05,-0.0001,6.6176e-05,-0.0001
0,0.17795,0.59622,1.2527,2.1463,3.2753,4.6377,6.2311,8.0527,10.099,12.367,14.852,17.55,20.456,23.565,26.871,30.368,34.051,37.913,41.946,46.144,50.5,55.004,59.651,64.43,69.334,74.354,79.481,84.706,90.02,95.413,100.88,106.4,111.97,117.58,123.23,128.89,134.56,140.23,145.9,151.54,157.15,162.73,168.25,173.71,179.1,184.42,189.64,194.77,199.79,204.69,209.47,214.12,218.62,222.98,227.18,231.21,235.07,238.75,242.25,245.56,248.67,251.57,254.27,256.76,259.02,261.07,262.89,264.48,265.85,266.98,267.87,268.53,268.94,269.12
45004,45004,45003,45002,44997,44990,44977,44961,44940,44919,44892,44855,44788,44672,44478,44219,43902,43553,43192,42869,42617,42516,42481,42561,43023,43719,44334,44659,44742,44682,44663,44743,44851,44933,44992,44940,44938,44948,45007,45097,44942,44563,44022,43483,43219,43213,43468,44037,44679,45059,45086,44867,44608,44322,43959,43680,43524,43389,43211,42927,42485,41882,41101,40170,39123,38005,36884,35817,34841,33985,33263,32687,32262,31990,31875
1526.7,1526.1,1526.4,1526.7,1527,1531.7,1532.3,1534.5,1534.4,1534,1513.3,1490.9,1453.5,1420.9,1407.9,1424.9,1418.3,1422.9,1428,1440.8,1461.4,1502.2,1456.6,1499.6,1549.2,1504.2,1427,1379.7,1365.1,1351,1342.2,1257.5,1191.2,1160.1,1118.1,1104.3,1080,1056.3,1042.1,946.56,917.34,899.5,883.15,932.71,891.64,843.9,881.48,781.06,741.92,728.32,707.49,661.94,636.41,665.98,644.92,632.02,627.03,633.42,595.53,487.66,453.62,428.25,378.87,319.31,251.57,232.28,231.57,227.45,227.82,226.98,224.84,222.75,222.01,214.8,209.67
6.5112,6.5098,6.4966,6.4778,6.4545,6.4013,6.3635,6.3085,6.2617,6.2066,6.2622,6.3159,6.4456,6.5529,6.5351,6.3308,6.2619,6.161,6.0272,5.9506,5.937,5.8739,5.6362,5.5901,5.5616,5.9709,6.1662,6.094,5.7449,5.3991,5.0256,5.2,5.3687,5.3341,5.5161,5.2029,5.3049,5.0828,4.9649,5.6554,5.6302,5.4808,5.3239,4.4629,4.4651,4.6653,4.1801,4.8799,5.9199,5.9114,5.6716,4.9395,5.1801,5.3987,4.6257,4.5885,5.1571,5.4062,5.5179,6.0275,6.5149,6.9829,7.2774,7.6121,8.1963,8.4226,8.3661,8.3856,8.3115,8.3342,8.2946,8.3395,8.345,8.3872,8.4152
