24399,24404,24414,24432,24457,24492,24535,24581,24637,24698,24766,24841,24920,25010,25101,25205,25305,25425,25543,25665,25794,25927,26063,26203,26356,26502,26660,26814,26977,27148,27311,27479,27654,27830,28020,28190,28376,28553,28737,28926,29098,29292,29473,29658,29841,30023,30204,30384,30560,30740,30912,31086,31250,31413,31581,31735,31892,32041,32191,32326,32471,32603,32731,32857,32967,33082,33188,33289,33384,33471,33552,33630,33697,33758,33814,33861,33901,33935,33962,33982,33995,34000
1529,1529.8,1531.5,1534.2,1537.9,1542.5,1548.2,1554.8,1562.4,1570.9,1580.4,1590.7,1602.3,1614.7,1628,1643,1647.5,1618.6,1605.1,1623.1,1641.7,1664.1,1687.8,1710.1,1731.6,1764,1794.8,1832.5,1860.3,1890.7,1922.1,1946.9,1975.4,2004,2037.5,2071.9,2103.8,2135.7,2166.5,2198.1,2228.4,2257,2286.2,2315.1,2341.2,2365.7,2390.7,2415.3,2438.3,2459.9,2480.3,2499.9,2517.7,2534.8,2549.8,2564.9,2577,2587.8,2598.8,2607.9,2617.3,2625.1,2632.4,2638.8,2644.7,2649.8,2654.8,2659.2,2662.8,2666,2669,2671.5,2673.8,2675.1,2675.9,2677.6,2678.5,2679.5,2680.1,2680.5,2680.9,2681
0.019661,0.019868,0.020345,0.021591,0.022834,0.024969,0.023638,0.022746,0.023993,0.022018,0.023876,0.021571,0.023348,0.021661,0.02276,0.021647,0.021601,0.024576,0.021222,0.023157,0.021376,0.022379,0.020079,0.0222,0.020565,0.020251,0.020175,0.019062,0.020001,0.019182,0.017775,0.018754,0.017847,0.01902,0.017735,0.01662,0.017923,0.015521,0.017963,0.015231,0.016188,0.01642,0.015273,0.015843,0.015149,0.015238,0.015038,0.014764,0.014868,0.01482,0.014258,0.014768,0.013421,0.014902,0.013873,0.013983,0.013894,0.014135,0.013683,0.013492,0.014845,0.012827,0.014653,0.013047,0.013416,0.014041,0.013524,0.013902,0.013599,0.013334,0.0139,0.013804,0.013089,0.01375,0.013877,0.012974,0.013296,0.01363,0.013856,0.013813,0.013722,0.013761
994,993.57,992.54,990.91,988.7,985.88,982.48,978.46,973.87,968.65,962.86,956.42,949.47,941.86,933.7,924.82,915.69,905.37,894.52,883.8,871.87,859.37,845.16,832.38,819.15,801.09,783.15,761.85,745.01,726.86,707.26,691.95,673.61,655.78,633.67,610.15,586.84,563.66,538.74,515.28,490.95,466.37,442.27,419.58,395.87,372.3,352.34,329.32,306.86,285.23,263.98,246.19,228.83,213.02,196.77,181.49,165.51,148.81,134.36,121.12,110.36,91.451,60.776,54.211,65.023,62.213,53.77,46.675,40.232,34.329,28.797,23.816,19.584,15.42,11.651,8.7132,6.13,4.0391,2.3695,1.1214,0.34776,5.0547e-14
0.002,0.0010502,0.002,0.0020003,0.002,0.001976,0.002,0.0019275,0.002,0.0019201,0.002,0.0018501,0.0014721,0.0015954,0.0016239,0.0011802,0.0011117,0.002,0.002,0.002,0.002,0.002,0.002,2.559e-05,0.002,0.002,0.002,0.002,-0.00079418,0.0018796,-0.001,-0.00098835,-0.00098419,-0.00083096,0.0017173,0.0019919,0.001283,0.0019589,0.002,0.00027259,0.002,0.0013723,0.0003835,-0.00031506,0.0017356,-0.001,-0.00052563,0.0018599,-5.9042e-06,0.0015218,-0.00048481,-0.00098897,-0.001,-0.001,-0.00061741,-0.001,0.0017516,0.0010983,3.4462e-05,-0.00084261,-0.00084923,-0.00065134,-0.00068726,-0.00087769,-0.00077822,-0.00043515,-0.00032382,-0.00090437,-0.00087618,-0.00078225,-0.00030072,-0.001,-0.00076581,0.00072514,-0.00024709,-0.00076694,-7.3721e-05,-0.00072973,0.00034415,-0.00050532,0.00022615,1.7135e-05
3.6681e-05,-3.3528e-05,8.1383e-05,-7.3828e-05,6.9899e-05,-6.8394e-05,6.8242e-05,-6.9591e-05,7.3046e-05,-8.0369e-05,9.7785e-05,-0.0001,-3.6681e-05,6.3868e-05,-6.7524e-05,-0.00010008,0.0001,0.0001,-9.8442e-05,9.7195e-05,-0.0001,0.0001,-0.0001,-0.00010005,0.0001,-0.0001,0.0001,-0.0001,0.0001,0.0001,-0.0001,0.0001,-0.00010002,0.0001,9.5696e-05,-3.6859e-05,-0.0001,0.00010013,-0.0001,8.972e-05,0.0001,-0.0001,-0.0001,0.0001,9.8193e-05,-0.0001,0.0001,-0.0001,8.812e-06,9.5871e-05,-0.0001,0.0001,-0.00010022,0.0001003,-0.0001,0.0001,0.0001,-0.0001,-7.7139e-05,-0.0001,8.9433e-05,-2.6362e-06,-3.3435e-05,-2.614e-05,6.7236e-05,0.0001,-0.0001,-6.8722e-05,2.9827e-05,7.7457e-05,2.783e-05,-0.0001,0.0001,0.0001,-0.0001,0.0001,-9.3399e-05,0.0001,-3.6681e-05,-0.0001,3.6681e-05,-0.0001
0,0.14723,0.49334,1.0367,1.7765,2.7116,3.8406,5.1619,6.6734,8.373,10.258,12.326,14.573,16.997,19.593,22.358,25.288,28.379,31.625,35.022,38.565,42.248,46.067,50.016,54.088,58.277,62.578,66.984,71.488,76.084,80.765,85.524,90.354,95.247,100.2,105.2,110.24,115.31,120.41,125.53,130.67,135.8,140.93,146.05,151.15,156.23,161.27,166.27,171.22,176.11,180.94,185.7,190.38,194.98,199.48,203.89,208.19,212.38,216.45,220.4,224.22,227.9,231.44,234.84,238.09,241.18,244.11,246.87,249.47,251.89,254.14,256.21,258.09,259.79,261.3,262.63,263.75,264.69,265.43,265.97,266.32,266.47
50751,50765,50796,50831,50873,50900,50927,50981,51028,51086,51152,51206,51305,51366,51470,51566,51033,48326,46649,46787,46900,47186,47505,47704,47745,48421,48898,49751,49969,50258,50618,50588,50671,50725,50901,51255,51326,51454,51449,51422,51451,51214,51084,50902,50595,50223,49869,49503,49090,48594,48109,47580,47048,46505,45853,45313,44652,43997,43303,42668,41984,41349,40736,40114,39591,39023,38514,38025,37556,37131,36736,36357,36033,35724,35428,35209,35013,34851,34717,34618,34558,34531
1441.9,1525,1440.4,1438.6,1436,1434.6,1427.4,1428.5,1414.7,1414.5,1398.9,1402.9,1430.8,1408,1407.3,1425.1,1420.6,1497.7,1427.9,1443.7,1457.2,1476.5,1491.8,1380.9,1497.1,1509.8,1509.9,1475.5,1384.1,1407.5,1340.6,1334.8,1320.6,1319.7,1250.5,1185.1,1185.2,1091.7,1041.5,1121.8,953.93,983.96,1016.1,1024.3,817.86,954.73,969.53,791.45,846.29,749.29,840.22,847.93,830.3,805.65,711.51,765.34,454.21,471.09,555.11,604.31,576.02,525.35,504.41,510.99,476.03,459.69,466.52,427.97,407.57,392.7,363.71,380.8,378.26,137.59,267.2,369.56,206.3,368.25,152.51,302.59,157.75,174.06
7.0419,6.545,7.0379,7.0348,7.0308,7.0167,7.0246,6.9771,6.9991,6.9436,6.9702,6.8745,6.633,6.6959,6.6951,6.4195,6.4114,7.1959,7.3537,7.344,7.2943,7.2071,7.138,5.8631,7.0877,6.986,6.887,6.8024,4.8038,6.6056,4.4726,4.4646,4.3789,4.3985,6.3694,6.5344,5.9672,6.499,6.5457,5.0791,6.5214,6.0247,5.1302,4.4405,6.3803,3.7374,4.2397,6.5887,4.8128,6.3797,4.2986,3.765,3.7598,3.7668,4.2899,3.8243,7.1109,6.41,5.2576,4.1749,4.2115,4.535,4.5342,4.2892,4.4751,5.0273,5.2354,4.4584,4.5422,4.7148,5.4694,4.4549,4.8334,7.1054,5.7023,4.9052,6.006,4.9949,6.6713,5.4026,6.5091,6.2057
