24460,24465,24476,24495,24522,24558,24605,24663,24734,24818,24915,25023,25140,25269,25415,25569,25726,25887,26059,26236,26423,26612,26806,27004,27206,27416,27638,27840,28030,28267,28503,28705,28883,29103,29349,29557,29742,29925,30130,30350,30575,30798,30988,31161,31349,31562,31794,32029,32256,32474,32655,32830,33020,33191,33363,33521,33663,33804,33935,34060,34185,34309,34429,34545,34655,34759,34857,34948,35028,35094,35145,35179,35193
1524,1524.9,1527,1530.3,1534.9,1540.6,1547.7,1556,1565.6,1576.6,1588.9,1602.5,1617.3,1633,1649.8,1668.1,1687.3,1707.2,1727.5,1749.3,1772.4,1797.2,1824,1854.3,1889.6,1929.5,1964.7,1999.1,2035.6,2071.6,2109,2144,2180.4,2215.7,2248.9,2279.3,2310.7,2340.2,2367.7,2394.4,2419.9,2444.7,2469.4,2490.6,2511.1,2530.9,2550.2,2568.6,2586.2,2601.6,2616.5,2629.6,2640.5,2650.6,2660.8,2670.5,2678.4,2686,2692.7,2698.9,2704.4,2709.3,2713.7,2717.4,2720.3,2722.6,2724.1,2725.1,2725.9,2726.4,2726.7,2726.9,2727
0.017302,0.017529,0.018057,0.018889,0.019962,0.021254,0.022632,0.024049,0.025336,0.026437,0.027011,0.026968,0.026726,0.027789,0.028434,0.02735,0.02587,0.025698,0.025583,0.025118,0.024945,0.023777,0.023611,0.022799,0.022419,0.022566,0.022283,0.017739,0.019896,0.02246,0.01937,0.01572,0.015676,0.020329,0.018337,0.015106,0.013972,0.014699,0.016447,0.016666,0.01729,0.015698,0.01308,0.013393,0.015253,0.017148,0.018353,0.018143,0.01788,0.016646,0.013839,0.016145,0.01596,0.015428,0.016193,0.014334,0.014732,0.014869,0.014573,0.015266,0.016296,0.017247,0.01828,0.01911,0.020119,0.021552,0.02326,0.024996,0.026523,0.027815,0.028785,0.029411,0.029677
994,993.48,992.26,990.33,987.71,984.38,980.36,975.63,970.22,964.11,957.35,949.93,941.82,932.94,923.42,913.33,902.64,891.16,879.05,866.07,852.25,837.57,821.67,804.07,783.86,761.19,739.94,719.01,695.44,671.77,648.1,624.94,599.67,572.97,548.12,524.44,499.8,474.81,450.11,425.63,401.83,379.2,356.97,334.18,311.08,288.73,267.16,246.69,226.99,209.16,192.39,174.96,157.98,141.93,127.41,114.01,100.91,88.564,77.305,66.63,56.678,47.611,39.366,31.89,25.153,19.34,14.458,10.266,6.7522,3.947,1.8793,0.56064,9.436e-14
0.0012591,0.0012576,0.0012539,0.0012323,0.0011616,0.0010823,0.00093894,0.00080279,0.00061717,0.00041702,0.00010498,-0.00012742,0.00016942,0.00058044,-2.3968e-05,-0.00043663,-0.00022185,0.00018072,0.00021381,0.00014692,-4.7425e-05,-0.00010238,-8.7593e-05,-0.00010137,-2.6821e-05,0.00018807,-0.00060469,-0.00056822,0.0010321,-0.00026924,-0.00070978,-0.00058636,0.00077022,0.00059823,-0.00069856,-0.00031134,4.4328e-05,0.00063222,0.00057076,0.00047829,0.00013587,-0.00057214,-0.00020702,0.0004904,0.00070386,0.00053904,0.00043388,0.0002954,0.00012963,-0.00067946,-6.6145e-05,0.00077688,0.00077907,0.00057357,-0.00019498,0.00010278,0.00052478,0.00025112,0.00031748,0.00054523,0.00048425,0.0004283,0.00041764,0.00056764,0.00064432,0.0009185,0.0011999,0.0013004,0.0013943,0.0014545,0.0014759,0.0014835,0.0014835
3.3332e-05,-2.5745e-05,2.7715e-06,-7.3174e-05,-6.4748e-05,-9.2581e-05,-9.5165e-05,-9.0691e-05,-9.6073e-05,-9.2518e-05,-6.9376e-05,-2.754e-05,7.5052e-05,-2.7903e-05,-6.6474e-05,-3.6065e-06,6.1285e-05,4.0424e-05,-4.4517e-05,-1.1615e-05,-2.7894e-05,3.0651e-05,-2.174e-05,2.6443e-05,2.1496e-05,1.2673e-05,-7.8769e-05,8.8263e-05,2.428e-05,-7.6838e-05,2.0177e-05,4.7366e-05,8.7339e-05,-8.9521e-05,-3.714e-05,4.9112e-05,4.3612e-05,5.2951e-05,-3.4523e-05,2.2992e-09,-8.833e-05,-4.2594e-05,7.2147e-05,5.086e-05,-1.3398e-05,-1.199e-05,-1.7309e-05,8.1238e-07,-4.8634e-05,-6.7017e-05,9.4435e-05,2.7376e-05,1.7074e-05,-8.0084e-05,-3.3101e-05,8.7657e-05,-1.7002e-05,-3.1102e-05,9.3461e-06,1.5726e-05,-2.9866e-05,-4.6257e-06,3.953e-05,5.3054e-05,3.8091e-05,9.0639e-05,9.6645e-05,6.6611e-05,8.7019e-05,4.2413e-05,2.6028e-05,5.8915e-06,-3.8086e-06
0,0.17973,0.60219,1.2652,2.1676,3.3075,4.6829,6.2911,8.1291,10.194,12.481,14.986,17.704,20.632,23.762,27.089,30.607,34.309,38.188,42.237,46.449,50.815,55.327,59.977,64.756,69.656,74.666,79.777,84.981,90.266,95.624,101.04,106.52,112.03,117.57,123.14,128.72,134.29,139.86,145.4,150.92,156.39,161.81,167.17,172.45,177.65,182.77,187.78,192.68,197.45,202.1,206.62,210.98,215.19,219.24,223.12,226.83,230.34,233.67,236.8,239.73,242.45,244.95,247.24,249.3,251.14,252.75,254.12,255.26,256.17,256.83,257.25,257.43
49936,49956,50003,50071,50154,50243,50329,50402,50456,50488,50495,50493,50482,50423,50291,50174,50075,49976,49801,49654,49501,49400,49358,49439,49736,50184,50250,50397,50728,50626,50574,50639,50942,50828,50391,50121,50051,49897,49477,48910,48242,47566,47132,46682,46089,45309,44392,43424,42441,41465,40734,40011,39138,38378,37625,36962,36352,35751,35194,34665,34126,33593,33069,32561,32074,31609,31162,30751,30386,30082,29851,29700,29635
1505.1,1504.8,1503.9,1503.9,1507.2,1509.6,1515.1,1523.7,1537.4,1547.7,1564.9,1573,1537.4,1484.2,1523.6,1544.2,1505.3,1443.6,1417.6,1429.8,1428.5,1434.5,1442.3,1472.8,1510.6,1465.8,1368.5,1389.6,1254.8,1328,1288.5,1254.9,1129.6,1093.5,1091.4,1047.9,1028,926.99,904.02,877.05,861.29,924.54,833.96,704.33,719.01,705.25,702.88,694.28,682.27,681.98,670.36,506.17,489.58,488.46,591.61,493.02,456.52,458.81,447.47,415.66,408.25,402.28,385.1,328.46,290.43,239.62,177.72,138.94,107.55,84.18,68.662,59.811,56.863
6.6769,6.6738,6.6664,6.647,6.5975,6.545,6.4659,6.3709,6.2391,6.1083,5.916,5.7656,5.9066,6.1214,5.7611,5.4728,5.5893,5.8145,5.8146,5.7439,5.5965,5.5169,5.4696,5.3806,5.3257,5.3987,4.6952,4.6392,5.8792,4.7726,4.3401,4.3851,5.5719,5.4144,4.2035,4.5309,4.8844,5.4564,5.4162,5.3595,5.0384,4.2864,4.6878,5.529,5.7796,5.6778,5.6394,5.5692,5.4639,4.4591,5.3719,6.5112,6.6686,6.4342,5.4993,5.9771,6.6744,6.3189,6.5231,6.9379,6.932,6.9254,6.9971,7.3185,7.5294,8.0751,8.6361,8.9058,9.1432,9.3147,9.4083,9.4583,9.4745
