23860,23864,23873,23889,23913,23945,23988,24044,24115,24202,24306,24428,24568,24724,24894,25074,25257,25436,25611,25785,25966,26159,26359,26566,26781,26999,27212,27405,27575,27746,27931,28123,28294,28427,28533,28638,28768,28932,29110,29289,29459,29628,29800,29981,30175,30358,30515,30643,30742,30802,30830,30840,30846,30862,30898,30959,31048,31165,31309,31478,31666,31864,32064,32258,32438,32600,32739,32852,32936,32990,33014
1524,1524.9,1527.1,1530.6,1535.3,1541.3,1548.6,1557.3,1567.3,1578.8,1591.6,1605.8,1621.3,1638.1,1656,1675.2,1695.4,1716.6,1738.4,1760.8,1783.6,1806.8,1831.3,1858.1,1886.5,1916.2,1945.5,1973.5,2006.8,2044.6,2081.4,2117.6,2151.5,2185.5,2218.5,2250.8,2281.6,2311.6,2342.3,2371.2,2399.7,2427.3,2453.8,2478.3,2502.1,2525.3,2547.3,2568,2587.2,2605.4,2622.1,2637.4,2651.7,2665,2677.9,2690.9,2702.7,2712.6,2721,2728.4,2735.1,2741.1,2746.4,2750.9,2754.9,2758.2,2760.9,2763,2764.5,2765.4,2765.9
0.015144,0.015445,0.016147,0.017268,0.018773,0.02065,0.022775,0.02505,0.027372,0.029625,0.031684,0.033414,0.034668,0.035297,0.035137,0.03404,0.031888,0.029068,0.026953,0.026048,0.026326,0.0264,0.026032,0.02597,0.025731,0.0247,0.022562,0.019001,0.017174,0.017621,0.018632,0.017526,0.014109,0.010431,0.0089729,0.0099276,0.012785,0.01497,0.015157,0.014792,0.014079,0.014313,0.014579,0.016114,0.016458,0.014776,0.012428,0.010188,0.0073569,0.0037955,0.0015817,0.00055109,0.0009113,0.0025925,0.0053663,0.0087633,0.012597,0.016999,0.021893,0.026952,0.031619,0.035904,0.039489,0.042364,0.044639,0.046403,0.04774,0.048719,0.049402,0.04982,0.05
994,993.46,992.2,990.22,987.51,984.06,979.89,974.99,969.37,963.04,956,948.28,939.89,930.86,921.23,911.03,900.29,888.99,876.97,864.21,850.71,836.7,821.93,805.84,788.67,770.71,752.64,734.86,714.13,690.82,667.32,643.85,620.92,597.61,573.6,548.62,524.2,499.76,475.02,450.69,426.79,403.23,379.62,356.03,333.32,311.92,291.3,271.19,251.99,233.87,215.62,197.28,179.13,161.16,143.54,126.51,110.25,94.819,80.344,66.958,54.836,43.974,34.433,26.198,19.207,13.389,8.6782,5.0224,2.3754,0.70712,-7.8127e-14
0.0017862,0.0017779,0.0017825,0.0018042,0.0017627,0.0017291,0.0015699,0.0014466,0.0012503,0.0010798,0.00084324,0.00063223,0.0003535,0.00010626,-0.00021631,-0.00048671,-0.00080712,-0.00073946,-0.00042786,-4.3905e-05,0.00010149,-6.6687e-05,-6.8125e-05,1.4684e-05,-0.00015154,-0.00029611,-0.00067166,-0.00067443,-9.1438e-05,0.00022209,7.3738e-05,-0.00051161,-0.0007802,-0.00057426,-1.2111e-05,0.00038582,0.00063829,0.00016414,-7.7755e-06,-0.00016723,-3.0647e-05,4.1356e-05,0.00017157,0.00033324,-0.00021021,-0.00046107,-0.00054037,-0.00050329,-0.00083666,-0.0007373,-0.00038613,-0.00010868,0.00029615,0.00063613,0.00094873,0.0011155,0.0013706,0.0016406,0.0019302,0.002,0.002,0.0019601,0.0017443,0.0015936,0.0014248,0.0013126,0.0011885,0.0011302,0.0010609,0.0010627,0.0010696
0.0001,-0.0001,0.0001,-5.5301e-05,-4.479e-06,-0.0001,-9.8304e-05,-0.0001,-0.0001,-0.0001,-9.9774e-05,-0.0001,-9.9953e-05,-0.0001,-0.0001,-9.5224e-05,-6.1895e-05,7.9935e-05,8.9659e-05,9.6191e-05,-2.5311e-05,-3.0792e-05,2.5222e-05,-7.662e-06,-4.451e-05,-4.1401e-05,-8.9948e-05,9.9748e-05,0.0001,3.1765e-05,-0.0001,-9.6751e-05,-1.4126e-05,0.0001,9.0658e-05,8.4533e-05,-2.9721e-05,-9.4261e-05,-6.4226e-06,-3.0781e-05,6.1813e-05,-2.4534e-05,8.5718e-05,-6.7748e-05,-0.0001,-3.1403e-05,1.0518e-05,-3.4097e-05,-6.6744e-05,9.7814e-05,5.8959e-05,0.0001,9.7611e-05,0.0001,6.5263e-05,5.8568e-05,9.3671e-05,0.0001,8.6016e-05,-1.7464e-05,2.2293e-05,-8.6294e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-7.4311e-05,-0.0001,0.0001,-0.0001
-5.6843e-14,0.1686,0.56486,1.1867,2.033,3.1018,4.3912,5.8985,7.6208,9.5547,11.696,14.041,16.585,19.323,22.249,25.357,28.642,32.096,35.714,39.487,43.408,47.47,51.665,55.983,60.417,64.958,69.597,74.324,79.13,84.006,88.941,93.927,98.953,104.01,109.09,114.17,119.26,124.33,129.39,134.42,139.4,144.34,149.21,154.02,158.75,163.38,167.93,172.36,176.68,180.87,184.93,188.86,192.63,196.25,199.7,202.99,206.09,209.02,211.76,214.3,216.65,218.79,220.72,222.44,223.95,225.24,226.31,227.16,227.78,228.17,228.34
54942,54975,55049,55157,55292,55438,55581,55707,55798,55838,55815,55720,55551,55316,55031,54729,54457,54262,54138,54030,53868,53626,53380,53186,53003,52838,52672,52586,52942,53506,53861,54106,54378,54951,55696,56394,56784,56814,56736,56556,56401,56214,55940,55483,54875,54333,53955,53760,53737,53989,54456,55004,55552,55972,56204,56210,55929,55334,54452,53339,52075,50732,49363,48001,46760,45670,44751,44018,43476,43130,42983
1529.4,1529,1527.5,1524.2,1522.8,1521.3,1531.8,1536,1547.2,1552.3,1560.4,1563.7,1569.9,1573.6,1580.5,1584,1594.8,1569.3,1518.7,1455.7,1412.8,1402.5,1404.7,1415.4,1400.8,1385.3,1342.3,1330.5,1391.7,1347.8,1310.7,1275.5,1224.7,1213.6,1106.4,1079,1027.3,1028.9,1000,970.58,965.05,941.27,879.12,827.06,866.74,868.65,847.59,808.52,800.13,793.84,702.84,658.79,621.66,584.35,603.84,600.64,537.57,469.12,424.69,414.89,403.99,396.74,394.47,390.97,390.45,386.22,385.37,383,382.63,380.62,379.54
6.5598,6.5565,6.5522,6.5514,6.5296,6.5023,6.4023,6.3262,6.2014,6.0978,5.962,5.8433,5.6867,5.5296,5.327,5.1308,4.8731,4.8746,5.078,5.3169,5.3901,5.2403,5.2046,5.2214,5.0532,4.8984,4.5377,4.4716,4.8588,5.0297,4.839,4.2842,4.0256,4.1275,4.5108,4.7803,4.9779,4.5,4.3428,4.1904,4.2907,4.3522,4.4767,4.6336,4.1554,3.944,3.8738,3.9075,3.5002,3.5978,3.9681,4.1935,4.535,4.8674,5.1779,5.3413,5.6098,5.9077,6.2512,6.4223,6.533,6.6398,6.5474,6.5301,6.4602,6.4636,6.4238,6.4391,6.4145,6.4554,6.4808
