23860,23873,23903,23951,24014,24094,24187,24294,24412,24541,24681,24828,24982,25138,25294,25451,25613,25780,25946,26104,26249,26393,26547,26728,26934,27158,27392,27630,27875,28121,28358,28579,28773,28929,29063,29203,29365,29529,29689,29849,29994,30125,30241,30343,30451,30564,30655,30727,30801,30896,31030,31201,31404,31630,31867,32115,32375,32648,32931,33214,33488,33746,33982,34193,34375,34526,34647,34735,34792,34816
1524,1525.1,1527.7,1531.7,1537.2,1544.2,1552.6,1562.5,1573.5,1587.1,1602.8,1622.5,1644.8,1663,1681.1,1699.6,1719.4,1739.7,1761.4,1783.6,1806.8,1830.2,1862.2,1900.8,1939.2,1977.9,2015.2,2052.7,2089.9,2126.1,2161.4,2195.5,2228.7,2260.2,2290.4,2321.6,2352.5,2381.1,2409.3,2436.4,2462.3,2488.2,2512.5,2535.7,2556.8,2577.6,2597.5,2615.8,2632.3,2648.5,2664.7,2680,2694,2707,2718.7,2728.3,2736.3,2743.3,2749.5,2755.1,2760,2764.3,2768.1,2771.2,2773.9,2776.1,2777.7,2779,2779.7,2780.1
0.049463,0.04929,0.048884,0.048246,0.047378,0.04628,0.044995,0.043609,0.042019,0.040548,0.039088,0.037127,0.034923,0.032414,0.030075,0.028562,0.027848,0.026645,0.024574,0.021421,0.019387,0.019001,0.020418,0.022992,0.024275,0.025019,0.02448,0.024307,0.024057,0.022907,0.021106,0.018848,0.015363,0.012079,0.011203,0.012714,0.013851,0.01311,0.01324,0.01261,0.011094,0.010211,0.0087242,0.0084148,0.0095719,0.0089453,0.006717,0.0060941,0.007381,0.010405,0.014694,0.01855,0.022199,0.024894,0.027246,0.030066,0.033614,0.037665,0.041353,0.044222,0.046337,0.047834,0.048835,0.049457,0.049799,0.04995,0.049992,0.05,0.049998,0.05
994,993.47,992.24,990.29,987.64,984.27,980.24,975.42,970.03,963.45,955.89,946.77,936.45,927.24,917.69,907.52,896.47,884.99,872.76,860.22,846.66,832.27,813.83,791.99,769.84,747.04,724.41,701.16,677.75,654.26,630.88,607.38,584.23,560.73,536.79,511.84,486.75,463.2,439.15,415.7,392.77,369.44,346.73,323.78,300.88,279.14,258.27,237.59,216.87,196.07,175.69,156.3,137.98,121.01,105.27,90.534,76.833,64.214,52.874,42.88,34.167,26.632,20.191,14.763,10.271,6.6505,3.8493,1.8215,0.54239,-1.2401e-13
-0.00099718,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00092923,-0.00089381,-0.00086551,-0.00063645,-0.00074958,-0.00083795,-0.00087492,-0.00087643,-0.00065779,-0.00029002,-0.0002293,-0.00044038,-0.00071694,-0.00078179,-0.00023928,5.4156e-05,0.00059693,0.00042911,0.00022528,1.9971e-05,-0.0001413,2.7552e-05,-0.00015395,-0.00030142,-0.00039827,-0.00054108,-0.00076842,-0.00043152,9.0436e-05,0.00039781,-3.4082e-05,-0.00010379,5.565e-05,-0.00030643,-0.00021599,-0.00022668,-0.00028905,0.0001848,0.00015204,-0.00042024,-0.00041031,0.00012352,0.00047699,0.00098576,0.0010513,0.00099513,0.00090934,0.00065904,0.00078205,0.001012,0.001358,0.0014756,0.0013199,0.0010671,0.00085979,0.00065032,0.00048471,0.00031905,0.00019852,7.7597e-05,2.965e-05,-7.485e-06,7.327e-06,1.3678e-05
-8.2443e-06,-1.5286e-05,7.7747e-06,-5.0702e-06,1.4669e-06,1.336e-05,7.3464e-05,-2.8202e-05,0.0001,5.1449e-05,-9.2463e-05,5.53e-06,-3.2792e-05,4.2635e-05,0.0001,0.0001,-5.6141e-05,-4.9172e-05,-9.6953e-05,0.0001,0.0001,0.0001,7.9078e-05,-9.9886e-05,-2.0272e-06,-8.4627e-05,3.6371e-05,-7.0546e-06,-3.9109e-05,-2.7686e-05,-8.9984e-06,-5.8443e-05,5.9361e-06,0.0001,0.0001,-1.4521e-05,-9.831e-05,6.3086e-05,-4.1839e-05,-4.4723e-05,4.566e-05,-4.77e-05,5.796e-05,8.5112e-05,-0.0001,-9.6012e-05,0.0001,0.0001,0.0001,0.0001,-4.2626e-05,1.7056e-05,-8.1695e-05,-1.5173e-05,5.9942e-05,0.0001,0.0001,-1.7218e-05,-9.5689e-05,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-9.3403e-05,-4.0931e-05,-4.204e-05,0.0001,-0.0001
-2.8422e-14,0.17295,0.57942,1.2173,2.0852,3.1814,4.5037,6.0492,7.815,9.7972,11.992,14.395,17.001,19.805,22.8,25.982,29.343,32.877,36.576,40.433,44.44,48.589,52.87,57.277,61.799,66.427,71.152,75.964,80.853,85.81,90.824,95.885,100.98,106.11,111.25,116.39,121.53,126.65,131.75,136.81,141.83,146.78,151.67,156.49,161.21,165.84,170.36,174.77,179.05,183.2,187.2,191.06,194.76,198.29,201.66,204.84,207.83,210.64,213.24,215.65,217.84,219.82,221.59,223.13,224.46,225.55,226.42,227.06,227.46,227.64
54942,54908,54826,54704,54541,54351,54127,53900,53638,53462,53333,53381,53540,53391,53225,53069,52939,52783,52708,52714,52870,53027,53579,54264,54677,54910,54943,54921,54776,54551,54326,54155,54137,54344,54655,54939,55009,54935,54868,54725,54654,54686,54767,54909,54900,54828,54898,55065,55122,54986,54526,53710,52604,51299,49886,48316,46606,44831,43040,41305,39684,38214,36914,35793,34850,34083,33487,33055,32782,32667
1736,1736.1,1736,1735.8,1735.3,1734.3,1726.3,1719.8,1711.6,1756.5,1770.1,1785.1,1764.8,1621.3,1580.5,1531.3,1506.2,1504.4,1511.1,1497.6,1411.2,1418,1530.8,1497.6,1457,1415.5,1375.3,1349.6,1312.4,1276.2,1237.2,1198.9,1167.5,1074.9,1048.2,1018.7,1003.1,980.46,959.56,934.01,915.55,887.38,862.08,772.29,750.36,786.99,751.73,676.85,619.26,633.4,626.76,606.69,585.91,585.58,526.56,444.28,407.92,387.27,380.53,379.37,379.06,379.54,378.71,378.43,377,376.96,375.73,374.45,372.59,371.63
5.1474,5.1447,5.1426,5.1388,5.1332,5.1245,5.1609,5.1711,5.1818,5.2877,5.1787,5.0539,4.96,4.9443,5.0947,5.3261,5.336,5.1648,4.903,4.788,5.1761,5.3138,5.5275,5.3202,5.0887,4.8572,4.6732,4.7582,4.5662,4.4218,4.3205,4.1806,3.9518,4.2061,4.6028,4.8528,4.4194,4.3329,4.4463,4.1408,4.194,4.1661,4.0955,4.5062,4.4676,3.9347,3.935,4.4107,4.7704,5.3175,5.4127,5.4216,5.4206,5.2586,5.5129,5.8955,6.4277,6.7808,6.8109,6.7012,6.6327,6.556,6.4866,6.3942,6.3476,6.2668,6.2774,6.2787,6.3399,6.3655
