26542,26557,26592,26647,26721,26813,26923,27048,27189,27341,27505,27678,27856,28047,28241,28425,28620,28805,29008,29209,29382,29572,29758,29937,30108,30269,30422,30566,30704,30832,30961,31080,31197,31306,31411,31515,31597,31704,31779,31864,31938,32011,32074,32131,32186,32235,32282,32324,32368,32394,32429,32460,32485,32507,32525,32538,32550,32561,32569,32572
1797.9,1800,1805.1,1813,1823.7,1837,1852.9,1871.3,1892,1914.8,1939.6,1965.9,1993.9,2023.8,2054.2,2084.6,2116.1,2147.7,2180.9,2215.6,2246.3,2278.8,2312.5,2344.7,2376.1,2406,2434.6,2462,2488,2513.5,2537.9,2561.9,2584.6,2607,2627.8,2648.5,2667,2686.5,2704.4,2720.7,2737.2,2751.7,2766.5,2778.9,2791.6,2802.4,2813.4,2822.5,2831.5,2839.4,2846.5,2853.5,2859.2,2864.2,2868.9,2872.3,2874.5,2876.5,2877.7,2878.3
0.037785,0.037609,0.037405,0.037318,0.036537,0.035888,0.034822,0.034047,0.032844,0.031072,0.030353,0.028287,0.027054,0.026995,0.023492,0.022472,0.021506,0.019438,0.021394,0.016894,0.016282,0.01663,0.01516,0.014168,0.012983,0.011935,0.011065,0.010204,0.0096096,0.0089013,0.0090079,0.00779,0.0083755,0.0068003,0.0080637,0.0057491,0.0070086,0.0068163,0.0052418,0.0065845,0.0050064,0.0060228,0.0041827,0.0053206,0.0041119,0.0049597,0.0038013,0.0050927,0.0035301,0.0035732,0.0047936,0.0038836,0.0040323,0.0039689,0.0033208,0.0032732,0.0042844,0.0050106,0.0056855,0.005948
994,992.95,990.45,986.48,981.2,974.48,966.43,956.96,946.21,934.25,920.8,906.37,890.64,873.52,855.89,836.88,816.91,796.24,773.93,752.15,729.01,705.07,680.94,656.29,631.33,606.08,580.58,554.83,528.88,502.86,476.64,450.8,424.63,399.24,373.41,348.8,323.81,299.73,276.55,253.14,231.08,209.1,188.72,168.43,149.68,131.33,114.5,98.094,83.565,69.814,56.859,45.643,35.419,26.5,19.025,12.724,7.4403,3.5656,1.0598,-2.3402e-16
-0.00077508,-0.00074693,-6.8313e-05,-0.0004023,-0.0007139,-0.00041043,-0.00069805,-0.00021145,-0.00087851,-0.00035086,-0.00043217,-0.00073599,2.2553e-05,-0.00042652,-0.00099627,0.00028164,-0.00087175,0.00036295,-0.0002526,-0.00094033,0.0003829,-0.00029231,-0.00018776,-0.00022653,-0.00020752,-0.00016596,-0.00017784,-9.2872e-05,-0.00017908,2.8709e-05,-0.0001662,-2.331e-05,-7.4761e-05,-0.00011812,0.00013549,-0.00053975,0.00071481,-0.00079192,0.00046566,-0.00036366,0.00018896,-0.00026235,-8.3718e-06,4.1737e-06,-9.7185e-05,4.6279e-05,-0.0001508,0.00033099,-0.00085387,0.00083572,-0.00027545,-9.1494e-05,4.1258e-05,-0.00013509,-0.00053193,0.00067742,0.00086796,0.0011326,0.0012999,0.0010905
-0.001,0.001,0.00081523,-0.001,0.00042811,-0.00024973,0.00021642,-8.3369e-05,-0.00013602,0.0002792,-0.00024152,0.00012004,0.00018641,-0.00039102,0.00027232,6.4681e-06,-0.00015309,0.00038249,-0.00050474,0.00031243,-9.0282e-07,-8.0222e-05,3.0559e-05,-9.699e-06,3.2874e-06,1.2865e-05,-9.4481e-06,2.3193e-05,-2.5914e-05,6.1878e-05,-9.4632e-05,0.00012592,-0.00015386,0.00019249,-0.00022725,0.0002125,-8.8053e-05,-8.6473e-05,0.00020551,-0.00024358,0.00025347,-0.00029083,0.0003171,-0.00029809,0.00029477,-0.00031938,0.00039111,-0.00044957,0.00027416,0.00017881,-0.00044635,0.00032095,-0.00010371,-0.00022634,0.00020981,0.00097637,-0.00034834,0.001,-0.0008483,-0.00045733
2.8422e-14,0.22063,0.73901,1.5521,2.6574,4.052,5.732,7.6926,9.9284,12.433,15.2,18.221,21.488,24.992,28.722,32.669,36.822,41.169,45.698,50.396,55.25,60.246,65.372,70.612,75.952,81.376,86.871,92.42,98.008,103.62,109.24,114.85,120.44,125.99,131.48,136.91,142.25,147.49,152.61,157.61,162.46,167.16,171.69,176.04,180.19,184.14,187.87,191.37,194.64,197.66,200.43,202.93,205.17,207.13,208.81,210.2,211.31,212.12,212.64,212.86
49989,49991,49995,49999,50001,50002,50003,50004,49997,50002,50003,49989,50014,50004,49985,50013,49984,50023,49979,49997,50023,49986,50003,49998,50001,50000,50000,50002,49989,50014,49988,50011,49991,50010,49996,49977,50048,49948,50037,49976,50023,49978,50012,49993,50005,49996,50010,49994,49964,50029,49996,49997,49995,49987,50007,50026,50006,49986,49967,49957
1764.2,1761.1,1724.4,1734.1,1735.7,1699.2,1704.3,1653.9,1669.4,1606.9,1578.4,1550.5,1515.5,1491.2,1444.1,1321.6,1373,1235.3,1357.6,1255.1,1082.6,1209.3,1131.9,1087.2,1026.4,966.51,919.44,854.28,830.28,786.23,777.6,738.6,719.29,702.36,656.2,677.35,583.68,714.41,534.06,629.7,534.98,580.29,526.12,512.13,515.87,482.84,505.25,426.74,525.41,396.03,497.52,460.02,435.25,456.65,509.24,338.1,360.82,400.65,410.36,392.48
4.2469,4.2622,4.743,4.5237,4.2445,4.502,4.2421,4.5656,4.0975,4.4325,4.3652,4.1183,4.6743,4.3185,3.8007,4.7692,3.8091,4.7992,4.2552,3.6093,4.7243,4.1218,4.1964,4.1353,4.1397,4.1584,4.1327,4.1927,4.0929,4.2625,4.0647,4.1926,4.1274,4.0579,4.2903,3.5517,4.8194,3.1907,4.5377,3.6619,4.278,3.7926,4.056,4.0652,3.9283,4.1042,3.8388,4.3787,2.9489,4.8384,3.6465,3.8632,4.0031,3.8004,3.2966,4.6676,4.8563,5.1161,5.264,5.0671
