26453,26455,26458,26464,26473,26484,26499,26516,26537,26562,26589,26619,26651,26685,26721,26760,26802,26849,26897,26950,27002,27052,27106,27158,27206,27261,27327,27400,27472,27551,27630,27701,27770,27849,27926,28001,28089,28179,28282,28378,28461,28532,28593,28668,28763,28873,28967,29045,29129,29217,29308,29404,29510,29615,29715,29814,29910,30001,30086,30173,30277,30379,30472,30558,30643,30724,30804,30898,30995,31093,31188,31278,31361,31433,31496,31573,31650,31723,31793,31857,31918,31980,32041,32099,32154,32207,32261,32318,32377,32434,32487,32537,32583,32627,32670,32712,32755,32798,32838,32877,32914,32949,32980,33007,33031,33051,33067,33079,33087,33090
1797.9,1798.3,1799.2,1800.7,1802.6,1805.1,1808.1,1811.7,1815.8,1820.5,1825.8,1831.7,1838.1,1844.9,1852.5,1860.6,1868.5,1877.8,1887.4,1897.1,1907.3,1917.8,1928.7,1940.2,1951.7,1963.1,1974.6,1987.6,2000.9,2014.9,2030.6,2046.2,2061.6,2076.4,2095,2109.9,2126.8,2143.7,2159.6,2177.9,2195.4,2213.7,2231.9,2251,2269.5,2287.4,2305.5,2323.1,2341.4,2359.5,2377.1,2393.6,2410.2,2427.7,2444.3,2460.4,2476.1,2491.8,2506.7,2520.1,2533.4,2547.8,2561.4,2574.7,2587,2599.4,2610.5,2621.6,2632.7,2643.9,2654.6,2665.5,2675.9,2686.7,2695.2,2703.4,2712.8,2721.6,2730.5,2739,2746.8,2754.1,2761.5,2768.5,2775.4,2781.5,2787.1,2792.2,2797.5,2802.6,2807.6,2812.1,2816.4,2820.2,2823.6,2826.5,2829.1,2831.7,2834.1,2836,2837.8,2839.6,2841.2,2842.5,2843.6,2844.5,2845.2,2845.7,2846,2846.2
0.012803,0.01287,0.013042,0.013345,0.013764,0.014334,0.014955,0.015709,0.016324,0.016736,0.016696,0.016229,0.015689,0.015531,0.015618,0.01545,0.016333,0.016184,0.016421,0.016311,0.014584,0.014523,0.014555,0.012169,0.012361,0.013955,0.016262,0.015737,0.015535,0.016741,0.01467,0.013122,0.013388,0.014857,0.012413,0.014184,0.014665,0.015586,0.016498,0.01365,0.012055,0.0091822,0.009536,0.012197,0.014789,0.014905,0.011004,0.010746,0.011525,0.011672,0.011912,0.013039,0.013699,0.012826,0.01237,0.012087,0.01159,0.010812,0.010129,0.011734,0.013016,0.01165,0.011061,0.010192,0.010373,0.0094509,0.010818,0.012014,0.012335,0.012118,0.011876,0.011161,0.01027,0.0083105,0.0092769,0.010832,0.010202,0.010152,0.009557,0.009084,0.0090316,0.0095716,0.0092601,0.0092309,0.0088196,0.0090886,0.009661,0.010805,0.01119,0.010932,0.010626,0.010435,0.010232,0.010327,0.010747,0.011676,0.012495,0.012992,0.01345,0.014126,0.014743,0.015003,0.015314,0.015529,0.015751,0.015897,0.016082,0.01623,0.016299,0.01633
994,993.75,993.15,992.21,990.93,989.3,987.34,985.04,982.42,979.49,976.27,972.79,968.99,964.83,960.21,955.26,950.11,944.48,938.51,932.47,926.31,919.64,912.66,905.67,898.06,890.06,881.78,873.21,864.45,854.9,844.99,834.86,824.18,813.31,801.43,790.14,778.19,765.82,753.67,740.92,728.03,714.79,700.77,685.52,670.2,655.57,641.79,627.14,612.14,597.19,582.19,566.96,551.85,537,522.1,507.13,492.26,477.47,462.73,447.46,432.37,417.95,403.48,389.11,374.63,360.48,346,331.66,317.68,303.93,290.44,277.14,264.26,251.69,239.31,226.99,214.69,202.73,191.01,179.66,168.37,157.29,146.66,136.33,126.39,116.67,107.22,97.896,89.079,81.076,73.332,66.078,59.075,52.553,46.079,40.272,34.926,29.695,24.936,20.842,17.084,13.469,10.366,7.6353,5.3467,3.442,1.9982,0.96592,0.28785,1.4874e-14
0.00093044,0.00097862,0.0011225,0.0011761,0.0012465,0.0012362,0.001149,0.0011309,0.00061394,0.00034714,-0.00040072,-0.0004569,-0.00048105,0.00021336,-0.00025056,0.0003463,0.00041555,-0.00026652,0.0004188,-0.00074,-0.00076214,0.00050073,-0.00084838,-0.00084622,0.00070398,0.00088206,0.00076208,-0.00085411,0.00081839,-0.00036729,-0.00081426,-0.00047693,0.00082524,-0.00039642,-0.00044277,0.0010013,-0.00034526,0.00094884,-0.0006892,-0.00071433,-0.00074312,-0.0007147,0.0007977,0.00080205,0.00076797,-0.00091397,-0.00090323,0.00043064,1.4894e-05,0.0001033,0.00011369,0.00048938,-0.00016879,-0.00020955,-0.00011444,-7.0991e-05,-0.00023413,-0.0002443,-5.8761e-06,0.00083616,-0.00025178,-0.00026731,-0.00030039,-2.5681e-05,-0.00015042,-6.5682e-05,0.00067037,0.00013314,5.723e-05,-0.0001277,-0.00011648,-0.00028186,-0.00050412,-0.00048422,0.00097021,-8.4807e-05,-7.6785e-05,-0.00014558,-0.00019828,-0.00020573,0.00024576,-5.6936e-07,-7.4267e-05,-0.00010548,-8.9646e-05,0.00023461,0.00042445,0.00053475,-8.9299e-05,-0.00015126,-0.00016625,-0.00010022,-8.9895e-05,0.00019516,0.00045934,0.00081481,0.00045823,0.00042914,0.00047133,0.0008492,0.00040361,0.00038177,0.00038357,0.00037481,0.00037455,0.00037564,0.00063355,0.00046205,0.00041949,0.00046772
0.00094592,0.00067402,0.00079999,-0.00012846,0.00043572,-0.00046977,0.00028057,-0.0006421,-0.00037448,-0.000686,-0.00048993,-5.1305e-06,0.00031588,0.00029807,-0.00043118,0.00092025,-0.0008365,0.00035419,-0.00011088,-0.00075181,0.00072012,0.00011185,-0.00096833,0.0009549,0.00016028,0.00030768,-0.00078155,0.00010936,0.00043225,-0.00081786,0.0002512,0.00018724,0.00040225,-0.00094657,0.00096591,-0.00041601,0.00013857,6.7623e-05,-0.000632,0.00034688,-0.00031869,0.00047609,0.0002301,-1.8121e-05,-0.00021583,-0.00057153,0.00054556,3.8019e-05,-6.3025e-05,-2.6406e-06,0.00011171,-4.3802e-05,-0.00018639,7.6613e-05,7.5003e-06,-2.0617e-05,-2.4765e-05,-2.2074e-05,0.00026821,-1.5041e-05,-0.00035589,0.00018433,-0.00012301,0.00021599,-0.00025087,0.00036903,-8.8572e-05,-6.9728e-05,-8.5199e-05,3.5523e-05,-9.8545e-05,4.258e-05,-0.00025443,0.00049099,8.3033e-05,-0.00041098,0.00019725,-0.00015999,6.283e-05,2.6768e-05,0.00018083,-0.00026089,0.0001562,-0.00018008,0.00023671,-4.192e-06,0.0002437,-0.00027313,-0.00016741,-2.3445e-05,6.5659e-05,-5.2785e-05,0.00016392,0.00011146,0.00036463,-7.6143e-05,-0.00020903,-7.2662e-06,0.00029459,4.3882e-05,-0.00059944,0.00035043,-0.00031186,0.00030553,-0.0003942,0.00073867,5.552e-05,-0.00088463,0.00050492,0.00073531
0,0.069966,0.23449,0.49292,0.84501,1.2905,1.8289,2.46,3.1831,3.9976,4.9029,5.8982,6.9828,8.1556,9.4159,10.762,12.194,13.71,15.308,16.989,18.749,20.587,22.503,24.495,26.56,28.698,30.906,33.182,35.525,37.934,40.405,42.937,45.527,48.174,50.876,53.63,56.433,59.285,62.181,65.121,68.101,71.119,74.172,77.259,80.376,83.521,86.691,89.884,93.097,96.327,99.572,102.83,106.1,109.37,112.65,115.93,119.2,122.48,125.74,129,132.25,135.48,138.69,141.88,145.05,148.2,151.32,154.4,157.46,160.47,163.45,166.39,169.29,172.14,174.94,177.7,180.4,183.05,185.64,188.17,190.64,193.05,195.39,197.67,199.88,202.01,204.08,206.07,207.99,209.83,211.59,213.27,214.86,216.38,217.81,219.16,220.42,221.59,222.68,223.67,224.58,225.39,226.11,226.75,227.28,227.73,228.08,228.34,228.5,228.57
50693,50702,50724,50756,50798,50848,50903,50961,51023,51092,51168,51255,51356,51465,51590,51731,51823,51958,52093,52193,52329,52490,52634,52838,53061,53222,53292,53379,53489,53570,53743,53963,54188,54296,54609,54745,54866,54963,54894,54994,55157,55464,55848,56141,56229,56151,56209,56388,56530,56628,56671,56607,56452,56350,56239,56117,55995,55912,55842,55677,55369,55130,54921,54754,54558,54402,54187,53864,53509,53154,52811,52505,52240,52088,51908,51610,51361,51114,50898,50707,50527,50313,50099,49878,49681,49479,49248,48978,48695,48430,48187,47959,47748,47542,47333,47108,46869,46639,46413,46188,45974,45780,45602,45444,45306,45191,45097,45027,44982,44963
1381.8,1375.8,1359.5,1353.4,1344.4,1343.4,1349,1347.6,1398.5,1417.3,1476.4,1477.2,1471,1397.6,1468.6,1371.3,1359.5,1464.3,1359.4,1432.4,1423.4,1333.4,1407.5,1402.2,1249.1,1220.2,1219.7,1375.9,1223,1350.6,1342.4,1318.6,1136.1,1296,1276.4,1095.2,1265.3,1067.4,1202.1,1184.4,1169,1160.3,1078.1,1029.6,995.33,1082.7,1071.9,999.32,1042.7,994.64,959.98,867.21,975.04,956.91,904.77,871.09,884.55,863.04,788.06,669.97,803.34,786.67,774.79,705.43,706.61,682.89,594.36,644.97,642.05,649.86,641.6,648.34,669.63,656.07,479.18,600.28,591.67,594.35,593.88,588.17,514.15,540.37,544.64,541.38,529.93,473.62,439.15,417.12,497.67,499.8,495.31,478.48,470.26,425.28,379.88,366.75,373.33,371.51,359.14,353.75,365.61,364.02,362.22,360.64,358.86,355.52,345.67,340.1,339.54,339.68
5.4713,5.503,5.5979,5.6311,5.674,5.6617,5.5967,5.5774,5.2201,5.0463,4.5352,4.4837,4.4524,4.9236,4.5768,4.9699,4.9978,4.5086,4.9556,4.1341,4.0941,4.9552,3.98,3.9511,5.0135,5.1198,5.0157,3.8374,5.0089,4.1391,3.8185,4.0131,4.9381,4.0514,3.9914,4.9986,3.9984,4.9329,3.6402,3.5918,3.546,3.5486,4.7176,4.7072,4.6516,3.2048,3.1834,4.3622,4.0527,4.0964,4.1044,4.3664,3.8193,3.7601,3.8524,3.8843,3.7135,3.6918,3.925,4.6726,3.6749,3.6577,3.6219,3.929,3.8157,3.888,4.5532,4.0811,4.0362,3.8607,3.8859,3.6897,3.4115,3.419,4.9112,3.9251,3.9314,3.8508,3.7879,3.7852,4.2864,4.0317,3.9494,3.9179,3.9396,4.3333,4.5308,4.6399,3.9778,3.9159,3.9052,3.9881,4.011,4.3159,4.632,5.0009,4.6534,4.6289,4.6873,5.0796,4.6296,4.618,4.6281,4.6278,4.6355,4.6431,4.9186,4.7437,4.6967,4.7539
