26466,26468,26475,26485,26499,26515,26534,26556,26586,26624,26674,26740,26812,26887,26962,27036,27104,27165,27226,27304,27413,27518,27634,27743,27843,27963,28073,28170,28293,28408,28510,28638,28752,28883,28993,29128,29272,29381,29497,29639,29790,29919,30050,30170,30301,30432,30558,30684,30799,30934,31058,31167,31292,31402,31492,31597,31709,31808,31913,32004,32095,32179,32260,32346,32422,32497,32560,32622,32680,32729,32776,32821,32862,32898,32930,32956,32977,32993,33004,33008
1797.9,1798.7,1800.7,1803.8,1808.1,1813.2,1819.3,1826.1,1833.4,1841.9,1850.7,1861.7,1874.6,1887.3,1901.3,1917.3,1933.1,1950,1968,1983.6,1999.8,2021.2,2044.2,2065.6,2086.9,2108,2132.2,2153.2,2176.4,2202.7,2225.1,2247.2,2272.1,2296,2319.7,2343.8,2368.7,2391.4,2413.9,2434.2,2458.3,2480.5,2501.1,2521.4,2539.1,2558.1,2575.1,2592.9,2609.2,2624.3,2640.8,2654.9,2668.6,2683.3,2696.4,2707.5,2720.1,2731.1,2741.8,2752.6,2762.1,2772,2779.9,2788.1,2795.6,2802.3,2809.4,2814.8,2820.7,2825.4,2828.9,2832.2,2835.3,2838.2,2840.4,2842.3,2843.5,2844.6,2845.3,2845.6
0.01229,0.012163,0.011847,0.011359,0.01081,0.010552,0.010085,0.010722,0.012786,0.014484,0.017704,0.019705,0.018679,0.01755,0.016406,0.014809,0.011964,0.010953,0.010792,0.015853,0.017176,0.015477,0.016981,0.01304,0.014513,0.015054,0.01186,0.012315,0.014975,0.0105,0.013044,0.012462,0.012372,0.012595,0.010603,0.015096,0.011313,0.010132,0.011549,0.014259,0.012372,0.011515,0.011246,0.010711,0.012197,0.010976,0.011594,0.010416,0.011077,0.0126,0.009924,0.010977,0.011639,0.0092572,0.0089077,0.011616,0.010501,0.010828,0.010876,0.0097469,0.01073,0.0093691,0.010964,0.010621,0.01069,0.010277,0.0094992,0.010477,0.0096359,0.0094964,0.010012,0.01064,0.010743,0.010784,0.010962,0.011055,0.011459,0.01157,0.011517,0.011512
994,993.53,992.41,990.65,988.25,985.23,981.65,977.33,972.36,966.73,960.51,953.4,945.88,938.17,929.74,920.27,910.78,900.22,888.7,876.91,865.44,852.17,837.19,823.27,808.07,792.71,776.32,760.1,742.37,724.18,705.81,687.87,667.74,647.66,627.87,606.4,586.78,566.54,545.55,524.33,504.12,483.83,463.3,443.08,422.32,402.48,382.27,362.84,343.18,323.64,305.3,286.48,267.99,250.79,233.38,215.74,199.4,183.34,167.74,153.12,138.32,125.05,111.25,98.877,87.169,76.574,66.066,55.86,47.423,39.569,32.355,25.639,19.88,14.863,10.45,6.7704,3.9133,1.8374,0.55338,3.0877e-21
-0.00089726,-0.001,-0.001,-0.001,-0.0005373,-0.00030883,-0.00033043,0.0013951,0.0012419,0.0013864,0.002,1.2609e-05,-0.00062504,-0.00049775,-0.00044688,-0.001,-0.00079305,-0.00022702,0.00062944,0.0019267,-0.001,0.00055802,-0.00055946,-0.00067036,0.00085556,-0.00060985,-0.00069789,0.00097571,-0.0004195,-0.00065782,0.0010167,-0.0009023,0.00082452,-0.001,0.00081555,0.00014429,-0.001,0.00022738,0.00051882,0.00026381,-0.00070788,0.00023032,-0.00040534,0.00036244,-4.8293e-05,-0.00013833,0.00011122,-0.00040622,0.00069605,-0.00035044,-0.00037953,0.00057881,-0.00036038,-0.00060354,0.00056185,0.00036107,-0.00052946,0.00054944,-0.0006335,0.00031842,-0.00023234,-2.7149e-05,0.00053714,-0.00043991,0.00034174,-0.00070095,0.00035532,3.4257e-05,-0.00047749,0.00024752,0.00036179,0.00033534,-0.00010846,0.00022529,3.156e-05,0.00038892,0.00058727,-0.00014078,-8.2664e-05,-3.794e-05
-0.001,-0.00046933,0.00014627,9.6267e-05,0.001,-0.00048195,0.001,0.001,-0.00063061,0.0007908,-0.00053044,-0.00098721,0.00013624,-3.8496e-05,6.9236e-06,-0.00031427,0.00043015,-8.2927e-05,0.00083629,-0.00054844,-0.00039816,0.00057025,-0.00079676,0.00071319,-0.00018204,-0.00029741,0.00026498,0.00028423,-0.00072952,0.00071555,-0.00037131,9.3212e-05,5.7407e-05,-0.00027008,0.0005958,-0.00069553,0.00029902,5.6458e-05,0.00015039,-0.00034147,0.00012247,1.9306e-05,-4.8491e-05,0.00017964,-0.00024068,0.00019385,-0.00017551,0.00013521,0.00010074,-0.00037395,0.00034914,-6.2653e-05,-0.00023549,0.00014018,0.00032309,-0.00044071,0.00022016,-3.496e-05,-0.00019624,0.00038128,-0.00048756,0.00060218,-0.00045828,0.00018837,-0.00011719,-0.00015029,0.0005676,-0.00068209,0.00035141,0.00015675,0.00012262,-0.00032174,-3.7737e-06,0.00019599,-0.00024962,0.001,-0.001,-0.001,0.001,-0.001
0,0.13264,0.44445,0.93395,1.6003,2.4426,3.4593,4.649,6.0097,7.5394,9.2357,11.096,13.117,15.296,17.63,20.114,22.745,25.519,28.432,31.478,34.654,37.954,41.373,44.905,48.546,52.29,56.13,60.061,64.076,68.17,72.335,76.566,80.856,85.198,89.585,94.011,98.468,102.95,107.45,111.96,116.47,120.98,125.48,129.96,134.42,138.85,143.23,147.57,151.86,156.1,160.26,164.35,168.37,172.3,176.14,179.88,183.53,187.06,190.48,193.78,196.95,200,202.91,205.69,208.32,210.8,213.13,215.31,217.34,219.2,220.89,222.42,223.78,224.97,225.99,226.83,227.5,227.99,228.3,228.43
50592,50616,50674,50768,50899,51058,51246,51451,51622,51793,51876,51954,52075,52172,52326,52592,52897,53316,53784,53975,53922,54183,54429,54637,54899,54970,55282,55529,55650,55990,56223,56212,56457,56481,56677,56651,56583,56704,56742,56440,56225,56113,55903,55769,55415,55117,54777,54465,54179,53670,53320,52988,52520,52199,51986,51580,51166,50799,50380,50069,49680,49359,48998,48616,48276,47929,47687,47401,47157,46941,46706,46481,46277,46102,45943,45811,45695,45611,45560,45538
1557.6,1565.1,1564.4,1563.2,1525.8,1484,1480.1,1305.5,1316,1292.7,1221.1,1460.3,1443,1454.5,1452.2,1479.7,1407.5,1407.7,1258.4,1103.3,1356.3,1359,1315.5,1296.3,1135.3,1252.4,1224.1,1042.6,1215.8,1163.7,971.53,1105.7,973.56,1053.7,930.42,1017.2,1017.8,913.41,830.52,847.82,1044.7,782.69,895.34,713.59,750.68,744.12,686.77,759.63,593.09,698.1,686.62,556.75,656.16,678.66,521.64,539.06,623.79,488.02,619.13,502.93,569.97,521.66,429.19,563.4,434.34,560.61,410.42,449.15,524.42,405.4,380.7,379.39,439.26,388.1,410.21,361.55,348.3,428.28,417.26,409.28
4.2726,4.2012,4.1949,4.1837,4.4841,4.6106,4.5852,5.6834,5.5923,5.6292,5.9985,4.7309,4.2596,4.322,4.327,3.878,4.0006,4.3715,4.9026,5.7776,3.6603,4.7808,3.9298,3.8251,4.8971,3.803,3.6668,4.9146,3.8218,3.5856,4.9048,3.3044,4.7024,3.0883,4.6483,4.1211,3.0081,4.1865,4.3852,4.174,3.1912,4.135,3.5069,4.2577,3.8961,3.7971,4.0672,3.4762,4.5746,3.5859,3.5421,4.5458,3.5664,3.3076,4.532,4.3607,3.4084,4.5503,3.2864,4.3759,3.7844,4.0353,4.6572,3.583,4.4761,3.2449,4.5167,4.1773,3.5624,4.4091,4.5584,4.5423,4.055,4.4182,4.2296,4.6193,4.8392,4.0473,4.125,4.1841
