26391,26399,26418,26447,26486,26534,26591,26656,26728,26806,26890,26978,27070,27166,27263,27359,27456,27555,27660,27772,27894,28026,28168,28319,28476,28640,28814,28999,29189,29382,29575,29763,29946,30128,30300,30444,30554,30627,30680,30736,30821,30938,31080,31241,31398,31529,31610,31644,31656,31667,31701,31763,31838,31912,31974,32021,32058,32098,32154,32238,32361,32527,32734,32976,33244,33529,33824,34118,34407,34682,34941,35179,35396,35589,35759,35903,36023,36118,36188,36232,36251
1764,1764.9,1766.9,1770.1,1774.3,1779.7,1786.2,1793.8,1802.5,1812.3,1822.9,1834.4,1846.8,1860.2,1874.4,1890.1,1907.2,1926.2,1945.7,1965.2,1987.1,2011.9,2038,2064.5,2092,2121.5,2151.4,2180.9,2210.8,2239.9,2269.1,2297.2,2323.9,2349.3,2375.5,2402.2,2428.5,2452.8,2474.5,2494.6,2514.1,2533.7,2552.2,2570.7,2589.1,2608.5,2628.5,2645.9,2661.5,2676,2689.2,2702.5,2715.9,2729.5,2742.8,2755.7,2767.3,2777.5,2786.3,2793.9,2800.8,2806.5,2811.3,2815.7,2819.5,2823,2826.2,2829.3,2832.2,2834.9,2837.5,2839.8,2841.8,2843.5,2844.9,2846,2846.8,2847.5,2847.9,2848.2,2848.3
0.034248,0.034116,0.033807,0.033318,0.032669,0.031861,0.030903,0.029859,0.028777,0.027669,0.026514,0.025387,0.024308,0.022963,0.021311,0.019881,0.018911,0.018474,0.018614,0.019145,0.019603,0.020126,0.020719,0.020772,0.020611,0.020818,0.021399,0.021608,0.021276,0.020857,0.019866,0.018771,0.018026,0.017376,0.01519,0.011854,0.0082068,0.0053456,0.0044315,0.005918,0.0089704,0.011145,0.013251,0.013979,0.012665,0.009318,0.0046388,0.0015656,0.00067185,0.0017145,0.0043134,0.0063592,0.0069195,0.0063799,0.0050544,0.0038562,0.0035226,0.0045411,0.0069882,0.010897,0.015863,0.021356,0.026873,0.031929,0.036416,0.04031,0.043398,0.04575,0.047458,0.048615,0.049325,0.049708,0.049921,0.049992,0.049997,0.049995,0.05,0.049999,0.049999,0.05,0.05
994,993.54,992.46,990.76,988.44,985.52,982,977.87,973.09,967.68,961.71,955.21,948.09,940.4,932.18,923.11,913.16,902.1,890.38,878.15,864.77,850.11,834.58,818.5,801.7,783.79,765.21,746.46,727.39,708.06,688.59,668.96,649.09,629.09,609.34,589.82,570.2,550.21,529.4,508.06,486.16,464.35,442.88,421.89,401.71,382.41,363.81,344.75,325.16,305.21,285.12,265.42,246.43,228.09,210.42,193.09,176.02,159.07,142.8,127.94,114.23,101.28,89.067,77.749,67.339,57.843,49.285,41.628,34.812,28.78,23.478,18.838,14.79,11.3,8.3242,5.8293,3.7926,2.2016,1.0436,0.31065,-3.0535e-15
-0.00099479,-0.0009926,-0.00099394,-0.00099494,-0.00095746,-0.00096032,-0.00091451,-0.00083989,-0.00075249,-0.0007033,-0.00065115,-0.00055678,-0.00054278,-0.00069335,-0.00067118,-0.0004727,-0.00026414,-5.2581e-05,0.00013687,0.00017512,0.0001267,0.00019394,0.00010917,-5.3508e-05,-5.7888e-06,0.00011653,0.00014506,-4.8106e-05,-8.0571e-05,-0.00016265,-0.00027603,-0.00022593,-0.00011505,-0.0002719,-0.00068144,-0.00078486,-0.00079428,-0.00042105,2.9528e-05,0.00060844,0.00059115,0.00044193,0.00039972,-9.5046e-05,-0.00048488,-0.00099512,-0.00095594,-0.00042547,7.9009e-06,0.00047797,0.0006397,0.00029839,-3.6551e-06,-0.00026261,-0.00036227,-0.00022894,8.1611e-05,0.00047948,0.00091511,0.0013472,0.001632,0.0017947,0.0017877,0.0016689,0.0015584,0.00137,0.0011136,0.00089625,0.00066802,0.0004761,0.00028706,0.00017783,9.3303e-05,1.8415e-05,-3.7613e-06,3.3319e-06,3.4331e-06,-3.8764e-06,3.4462e-06,1.8529e-06,3.6637e-06
-6.0625e-05,4.5373e-05,-4.4484e-05,5.6171e-05,1.9154e-05,9.7698e-06,6.2847e-05,6.5685e-05,5.1989e-05,2.1761e-05,4.3088e-05,4.7592e-05,-4.5731e-05,-5.3957e-05,6.4859e-05,8.0872e-05,7.8617e-05,7.3172e-05,4.7548e-05,-1.867e-05,5.4855e-06,1.3521e-05,-5.6803e-05,-1.6286e-05,3.001e-05,3.1217e-05,-2.8862e-05,-4.1122e-05,6.977e-06,-4.3344e-05,-7.981e-07,1.8808e-05,1.9244e-05,-9.5468e-05,-5.4502e-05,-1.6081e-05,3.8184e-05,0.0001,0.0001,8.8156e-05,-7.158e-05,1.9783e-05,-7.6277e-05,-0.0001,-0.0001,-8.5768e-05,9.78e-05,0.0001,0.0001,9.9937e-05,-3.8139e-05,-9.2241e-05,-6.2321e-05,-5.719e-05,9.662e-06,5.7753e-05,0.0001,0.0001,0.0001,8.1344e-05,6.8973e-05,2.728e-05,-2.9413e-05,-4.2748e-05,-4.2824e-05,-9.9141e-05,-9.5329e-05,-0.0001,-0.0001,-9.8438e-05,-9.0667e-05,-4.6397e-05,-6.543e-05,-3.5585e-05,-3.7976e-06,1.257e-05,-1.5708e-05,6.3858e-06,8.5293e-06,-7.1402e-06,4.7472e-05
0,0.13271,0.44467,0.93443,1.6012,2.4439,3.4614,4.652,6.0139,7.5451,9.2433,11.106,13.13,15.312,17.65,20.139,22.776,25.556,28.476,31.531,34.717,38.028,41.459,45.006,48.663,52.424,56.284,60.236,64.275,68.395,72.588,76.85,81.173,85.551,89.977,94.445,98.947,103.48,108.03,112.59,117.16,121.73,126.3,130.85,135.38,139.88,144.35,148.78,153.15,157.48,161.74,165.93,170.05,174.09,178.04,181.9,185.66,189.32,192.87,196.3,199.61,202.8,205.85,208.77,211.55,214.19,216.68,219.01,221.2,223.22,225.08,226.78,228.31,229.67,230.87,231.88,232.73,233.39,233.88,234.19,234.33
49274,49260,49228,49179,49115,49039,48957,48871,48792,48720,48652,48586,48534,48504,48507,48583,48722,48926,49110,49226,49376,49582,49759,49870,49963,50086,50130,50053,49932,49736,49530,49307,49042,48731,48512,48510,48747,49169,49634,50006,50127,49998,49633,49120,48630,48375,48507,48898,49389,49838,50072,50089,50006,49933,49946,50045,50164,50212,50077,49670,48935,47843,46440,44816,43060,41249,39459,37747,36149,34688,33373,32207,31184,30299,29546,28916,28403,28004,27714,27531,27453
1594.1,1593,1591,1587.9,1580.6,1575.5,1567.9,1559.7,1549.8,1542.5,1526,1501.2,1497.9,1490.9,1490.7,1491.4,1488.4,1471.6,1399.4,1385.9,1442.3,1454.4,1427.7,1401.6,1400.2,1393.4,1340,1325.5,1294.5,1262.4,1232.9,1165,1086.1,1069.5,1141.3,1130.4,1097.2,944.58,827.98,752.73,738.7,724.35,704.42,731.66,762.53,879.78,837.7,689.37,631.49,562.88,534.51,561.17,580.99,603.9,603.78,574.35,516.01,457.56,411.06,397.75,360.38,301.26,267.97,252.43,229.58,222.63,233.78,239.05,253.1,263.81,278.84,273.46,264.41,257.89,238.66,210.7,190.33,176.61,161.42,154.06,149.91
4.2771,4.2784,4.277,4.2755,4.3002,4.2962,4.3248,4.3719,4.4253,4.4497,4.4744,4.5263,4.5201,4.3951,4.386,4.4954,4.6072,4.713,4.8109,4.8036,4.7159,4.7272,4.6228,4.4719,4.4766,4.5431,4.5269,4.3491,4.3236,4.2488,4.1372,4.1764,4.2724,4.1489,3.7165,3.5779,3.5246,3.9008,4.2961,4.7755,4.7376,4.5955,4.575,4.1436,3.7417,3.0723,3.0936,3.7472,4.1648,4.5691,4.703,4.3725,4.0817,3.7909,3.6545,3.7993,4.1329,4.4816,4.9227,5.3981,5.7419,5.9961,6.1179,6.1607,6.2481,6.2598,6.173,6.1106,6.0318,5.9596,5.8785,5.8889,5.9049,5.9166,5.9965,6.108,6.1936,6.2509,6.3141,6.3448,6.3619
