24807,24819,24848,24894,24955,25031,25122,25227,25345,25474,25614,25762,25918,26078,26242,26406,26568,26724,26871,27008,27131,27240,27339,27433,27529,27637,27763,27906,28064,28240,28430,28623,28810,28993,29171,29344,29510,29672,29827,29977,30121,30258,30390,30519,30644,30766,30883,30996,31104,31208,31308,31403,31495,31583,31667,31747,31823,31897,31967,32033,32094,32152,32208,32262,32312,32362,32407,32450,32501,32572,32671,32804,32975,33186,33436,33718,34020,34332,34644,34950,35242,35517,35769,35997,36199,36372,36516,36631,36715,36768,36791
1520,1520.8,1522.8,1525.8,1530,1535.3,1541.8,1549.4,1558.2,1568.2,1579.4,1592,1605.8,1621,1637.5,1655.6,1675.1,1696.3,1719.1,1743.8,1770.4,1799.1,1829.1,1859.7,1891,1922.9,1955.3,1987.8,2020.5,2053,2085.3,2116.8,2148,2178.9,2209.3,2239.1,2268.3,2296.9,2324.9,2352.1,2378.4,2403.9,2428.6,2452.8,2476.8,2500.2,2523,2545,2566.4,2587,2607.1,2626.4,2645,2662.9,2680.1,2696.7,2712.7,2728,2742.8,2757.1,2770.8,2783.9,2796.4,2808.5,2820,2831,2841.5,2851.4,2860.4,2868.5,2875.7,2882,2887.3,2891.5,2894.8,2897.7,2900.3,2902.7,2904.8,2906.7,2908.5,2910,2911.4,2912.5,2913.6,2914.3,2914.9,2915.4,2915.7,2915.9,2916
0.05,0.04988,0.049596,0.049156,0.048544,0.047792,0.04685,0.045796,0.044519,0.043194,0.041649,0.039792,0.037916,0.035727,0.03357,0.031017,0.028298,0.025092,0.022148,0.019191,0.016049,0.013519,0.011823,0.01104,0.011308,0.012555,0.013802,0.014793,0.015731,0.0168,0.01697,0.016102,0.015176,0.014374,0.013536,0.012776,0.012045,0.011372,0.010729,0.010126,0.0095002,0.0089443,0.0085251,0.008227,0.0079257,0.0075912,0.0072186,0.0068852,0.0065872,0.0063128,0.0060356,0.0057778,0.0055304,0.0053044,0.0050923,0.0049031,0.0047097,0.0045875,0.0044143,0.0040859,0.0039168,0.0038297,0.0037373,0.0036084,0.0035572,0.0034845,0.0032133,0.0034803,0.0047182,0.0068671,0.0098163,0.013464,0.017696,0.022429,0.027433,0.031866,0.035553,0.038579,0.04102,0.042957,0.04446,0.045599,0.046437,0.047033,0.047438,0.047699,0.047856,0.047942,0.047986,0.04802,0.048035
1562,1561.5,1560.5,1558.8,1556.5,1553.5,1550,1545.8,1540.9,1535.4,1529.2,1522.2,1514.6,1506.2,1497,1486.9,1476,1464.2,1451.3,1437.2,1421.9,1405.1,1386.9,1367.8,1347.4,1326,1303.7,1280.6,1256.7,1232.2,1207.3,1182.1,1156.6,1130.5,1104.1,1077.3,1050.2,1022.8,995.07,967.13,939.01,910.72,882.25,853.67,825.04,796.41,767.8,739.23,710.73,682.34,654.11,626.06,598.22,570.63,543.32,516.33,489.68,463.41,437.56,412.22,387.3,362.87,338.98,315.68,292.93,270.82,249.43,228.52,207.95,187.87,168.4,149.72,131.94,115.2,99.621,85.446,72.665,61.266,51.107,42.074,34.168,27.269,21.307,16.185,11.864,8.2608,5.3488,3.0957,1.4626,0.43442,-2.2057e-14
-0.00073628,-0.00074117,-0.00073526,-0.00073985,-0.00073877,-0.00073395,-0.00074766,-0.00072065,-0.00076919,-0.0006601,-0.00082668,-0.00074631,-0.0008007,-0.00076731,-0.00077721,-0.00083219,-0.000871,-0.00091445,-0.0007325,-0.00082458,-0.00070646,-0.0005105,-0.00027416,-7.5621e-05,0.00019275,0.00028115,0.00022456,0.00017203,0.00020625,0.00015232,-9.0974e-05,-0.00018411,-0.00014311,-0.00014461,-0.00013708,-0.00012505,-0.0001172,-0.00010817,-0.00010095,-9.8997e-05,-9.8881e-05,-7.8464e-05,-5.5023e-05,-4.4666e-05,-5.0694e-05,-5.6537e-05,-5.8268e-05,-4.8611e-05,-4.5926e-05,-4.3179e-05,-4.4407e-05,-3.9752e-05,-3.983e-05,-3.5107e-05,-3.4174e-05,-3.1158e-05,-3.0755e-05,-1.5092e-05,-5.1905e-05,-5.002e-05,-1.6849e-05,-1.6793e-05,-2.0349e-05,-2.4132e-05,1.9077e-06,-4.5646e-05,-3.3328e-05,0.00016636,0.0003859,0.00060839,0.00080892,0.0010181,0.0011957,0.0014027,0.001433,0.0012645,0.0011208,0.00096776,0.00083926,0.00070852,0.00059856,0.00048916,0.0003993,0.00031101,0.00024238,0.00017484,0.00012896,7.9718e-05,7.9373e-05,9.4711e-05,9.022e-05
1.6818,1.6818,1.6818,1.6819,1.6819,1.6819,1.682,1.682,1.6821,1.6822,1.6822,1.6823,1.6824,1.6825,1.6826,1.6827,1.6828,1.6829,1.683,1.6832,1.6833,1.6834,1.6835,1.6837,1.6838,1.6839,1.6841,1.6842,1.6844,1.6845,1.6847,1.6848,1.685,1.6851,1.6853,1.6854,1.6856,1.6857,1.6859,1.686,1.6861,1.6863,1.6864,1.6866,1.6867,1.6868,1.687,1.6871,1.6872,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69
5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,5.0029e-05,-1.7852e-05,-5e-05,5e-05,-5e-05,5e-05,-5e-05,1.8517e-05,-5e-05,5e-05,5.2298e-06,-1.0852e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-7.4327e-06,-1.1392e-05,-4.9653e-06,1.0885e-05,-3.633e-05,-3.8492e-05,2.3872e-06,5.1407e-06,-2.2081e-06,3.805e-06,2.6334e-07,2.4978e-06,4.0888e-07,1.8713e-06,-1.283e-06,2.2686e-06,3.5133e-06,3.6551e-06,-6.0749e-07,-5.8484e-07,-1.4391e-06,1.4395e-06,6.8066e-07,7.8728e-07,-4.1136e-07,7.2002e-07,1.433e-08,7.1493e-07,9.8796e-08,9.1534e-07,-7.8028e-07,2.712e-06,-1.2283e-06,-7.2041e-06,7.257e-06,1.9859e-06,-3.6728e-08,-2.2597e-06,3.574e-06,7.1504e-07,-1.4454e-05,2.6843e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,-3.6476e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,-5e-05,5e-05,-3.0238e-07,-5e-05
0,0.16286,0.54577,1.1471,1.9659,3.0014,4.2522,5.7169,7.3936,9.2804,11.375,13.675,16.177,18.879,21.777,24.868,28.147,31.612,35.258,39.08,43.074,47.235,51.558,56.038,60.67,65.447,70.364,75.416,80.596,85.897,91.314,96.84,102.47,108.19,114,119.9,125.87,131.9,138,144.15,150.34,156.57,162.83,169.12,175.42,181.73,188.03,194.33,200.62,206.88,213.11,219.3,225.45,231.55,237.58,243.55,249.45,255.26,260.98,266.61,272.14,277.55,282.86,288.03,293.09,298,302.78,307.41,311.89,316.22,320.38,324.37,328.19,331.84,335.3,338.58,341.67,344.57,347.27,349.78,352.08,354.17,356.06,357.73,359.2,360.45,361.48,362.3,362.91,363.29,363.45
47008,46967,46871,46722,46525,46284,46005,45695,45363,45017,44665,44325,44003,43718,43477,43303,43213,43238,43396,43699,44178,44845,45642,46493,47353,48138,48799,49323,49710,49932,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,49993,50000,50000,49903,49619,49083,48258,47128,45705,44024,42181,40286,38418,36635,34973,33456,32095,30893,29848,28957,28210,27604,27135,26794,26580,26489
1649,1650.2,1651.2,1654.2,1657.4,1660.8,1666.2,1667.7,1676.9,1669.9,1690.9,1686,1694.3,1692.5,1694.3,1699.8,1702.3,1704.3,1681.8,1686.1,1666.9,1635.5,1578.1,1520.6,1461.2,1412.8,1370.3,1326.5,1279.8,1237.6,1198.4,1161.1,1126.4,1092.9,1056.6,1020.3,985.23,949.91,915.24,882,844.86,808.69,784.18,768.81,754.18,733.78,708.9,685.51,665.39,645.34,625.58,605.59,586.55,568.13,551.18,535.4,521.08,506.64,497.38,485.69,471.92,461.52,451.94,442.76,431.34,426.59,417.16,390.36,358.87,322.82,291.57,256.06,214.87,165.77,134.45,129.57,122.48,114.46,110.08,105.27,100.96,99.064,93.088,88.983,84.953,66.482,73.718,65.034,49.129,38.673,42.128
