26542,26553,26578,26617,26670,26737,26816,26906,27008,27120,27240,27365,27494,27624,27756,27895,28032,28174,28312,28454,28604,28743,28886,29029,29171,29309,29440,29561,29675,29782,29881,29972,30055,30132,30202,30264,30323,30375,30423,30468,30512,30548,30591,30638,30673,30708,30737,30765,30789,30808,30829,30845,30860,30874,30885,30894,30900,30905,30908,30909
1797.9,1799.5,1803.1,1808.8,1816.4,1826,1837.4,1850.5,1865.5,1881.8,1899.5,1918.1,1937.8,1957.8,1978.2,1999.5,2021.6,2043.9,2065.2,2090.3,2113.4,2136.2,2161,2185,2209.5,2232.8,2255.9,2277.4,2297.7,2316.6,2334.6,2351,2366.4,2380.3,2393.5,2405.1,2415.6,2425.9,2434.8,2443,2451.3,2460.2,2465.8,2475,2482.7,2488.8,2495.2,2499.6,2505,2508.4,2512.3,2515.9,2518.3,2520.9,2523.3,2524.9,2526.2,2527.4,2528,2528.2
0.040168,0.040127,0.039985,0.039815,0.039256,0.038712,0.038037,0.036926,0.036236,0.034848,0.03347,0.031479,0.029787,0.027173,0.026828,0.025482,0.024102,0.023554,0.021209,0.022419,0.02058,0.019307,0.01928,0.018355,0.017636,0.016512,0.015132,0.013832,0.012794,0.011764,0.010812,0.0099162,0.009054,0.0083221,0.0074859,0.0069844,0.0065379,0.0058919,0.0055921,0.0055292,0.0052526,0.0046064,0.0068597,0.0055522,0.0051558,0.0051266,0.0044295,0.005072,0.0036118,0.0042883,0.0040766,0.0036976,0.0043311,0.0041672,0.003624,0.0036594,0.0035539,0.0033107,0.0032552,0.0032143
994,993,990.66,986.98,982.09,975.86,968.34,959.68,949.53,938.39,925.98,912.64,897.98,882.6,865.03,846.88,827.74,807.22,786.71,763.52,741.15,717.8,693.11,668.28,642.91,617.38,591.84,565.99,539.74,513.44,487.14,460.86,434.73,408.73,383.13,357.65,332.6,308.18,284,260.3,237.47,215.66,192.51,172.91,153.53,134.85,117.69,100.58,86.145,71.304,58.37,46.772,35.678,26.494,18.932,12.276,7.109,3.4364,1.0164,-2.129e-14
-0.00026893,-0.00033431,-0.00037602,-0.00041887,-0.00090056,-0.0003263,-0.00095672,-0.00051991,-0.00066822,-0.00077393,-0.00089498,-0.00085524,-0.00096415,-0.00082636,0.00012766,-0.001,0.00011985,-0.00084835,-9.5059e-05,0.00018006,-0.00089492,9.3453e-05,-0.00023961,-0.00019087,-0.00026892,-0.00033063,-0.00040683,-0.00028023,-0.00029398,-0.00024587,-0.00026297,-0.00021633,-0.00023481,-0.00017951,-0.00024492,-4.4073e-05,-0.00023489,-7.8264e-05,-0.0001322,0.00011923,-0.00041337,0.00041451,0.00041039,-0.00082334,0.00042869,-0.00058698,0.00036056,-0.00035802,-0.00032498,0.00050238,-0.00057951,0.00030534,0.00025269,-0.00046703,-0.00027666,0.00017278,-0.00049693,-0.00022998,-0.00022098,-0.00028597
0.001,-0.001,0.00061344,-0.001,0.0003281,4.8228e-05,-0.00039347,0.00051202,-0.00043629,0.00020665,-0.00027385,0.00026558,-0.0003591,0.0006223,-0.00027301,1.8306e-06,0.00022472,-0.00041147,0.00064208,-0.0005156,0.00014994,0.00011711,-0.00010917,4.3847e-05,-4.3591e-05,-1.5928e-05,6.2124e-06,2.4588e-05,-3.7736e-06,7.7579e-06,3.6683e-06,1.2687e-07,1.3881e-05,-1.607e-05,3.0538e-05,7.6641e-06,-3.283e-05,4.7292e-05,2.1908e-06,1.8704e-05,-0.00015159,0.00052707,-0.00064702,0.00025157,4.244e-05,-0.00021459,0.00045692,-0.00075114,0.00083097,-0.00046941,-3.1257e-05,0.00055456,-0.000529,-0.00036339,0.0007455,-0.0003814,-0.00057146,0.001,-0.001,0.001
1.4211e-14,0.14774,0.49487,1.0393,1.7795,2.7134,3.8383,5.1512,6.6484,8.3257,10.178,12.201,14.389,16.735,19.233,21.877,24.657,27.568,30.601,33.747,36.997,40.343,43.775,47.284,50.86,54.492,58.172,61.888,65.63,69.387,73.15,76.908,80.65,84.366,88.045,91.678,95.253,98.762,102.19,105.54,108.79,111.94,114.97,117.88,120.66,123.3,125.8,128.15,130.34,132.36,134.21,135.89,137.39,138.7,139.82,140.76,141.5,142.04,142.39,142.54
49984,49986,49991,49998,50001,50006,50007,50004,50008,49999,49999,49989,49995,50000,50010,49988,50018,49997,49959,50056,49987,49972,50011,49998,50010,49988,50000,50001,50004,49995,50002,49995,50002,49993,50008,50004,49987,50005,50000,49991,49985,50069,49964,49974,50015,49988,50025,49977,50011,49997,49997,50017,49996,49989,50000,49994,49995,50004,50006,50007
1347.3,1347.4,1343.8,1337.5,1346.5,1308.1,1318.3,1280.6,1264.6,1244,1222.5,1166.4,1147.2,1054.3,979.04,1015.7,956.66,894.06,900.92,923.12,818.25,852.58,827.51,817.32,788.95,761.71,733.23,662.66,621.87,576.93,545.99,495.62,469.63,418.78,415.47,330.46,363.96,306.04,303.36,253.19,356.5,239.12,238.02,442.99,214.6,342.48,205.81,263.95,251.19,170.39,292.81,183.75,185.8,255.52,220.09,163.1,254.5,207.49,205.27,216.16
4.5639,4.5325,4.5057,4.4673,4.1292,4.504,4.0682,4.3624,4.2542,4.1741,4.0718,4.0726,3.9621,4.0447,4.755,3.8418,4.7088,3.9375,4.5066,4.6992,3.8182,4.5993,4.3212,4.3342,4.2414,4.1451,4.0271,4.1462,4.1239,4.1306,4.0926,4.1327,4.0958,4.143,4.0509,4.252,4.037,4.1986,4.1304,4.3477,3.7851,4.5911,4.5808,3.3066,4.5682,3.5345,4.4889,3.7749,3.8009,4.5935,3.5068,4.4118,4.3625,3.6214,3.8165,4.2858,3.5755,3.8548,3.8625,3.7946
