24359,24370,24395,24433,24485,24549,24626,24714,24812,24919,25035,25156,25282,25411,25541,25669,25794,25913,26024,26128,26227,26327,26436,26562,26714,26890,27083,27289,27501,27712,27928,28145,28361,28569,28761,28930,29075,29222,29374,29525,29673,29825,29975,30110,30236,30367,30499,30611,30701,30796,30897,30991,31083,31173,31250,31310,31356,31397,31448,31523,31623,31744,31897,32085,32311,32571,32853,33146,33441,33731,34009,34271,34512,34731,34926,35097,35243,35363,35459,35529,35574,35593
1524,1524.8,1526.7,1529.7,1533.8,1538.9,1545.1,1552.3,1560.8,1571.2,1581.6,1591.8,1603,1614.7,1627,1639.9,1653.4,1667.5,1682.1,1697.2,1712.7,1729,1749,1775.8,1807.6,1839.8,1872.4,1905.8,1938.8,1971.8,2004.9,2037.5,2069.5,2100.7,2131,2160.6,2189.1,2216.6,2244.1,2271,2297.7,2324.2,2349.4,2374,2398.1,2420.8,2443.6,2466,2487,2506.3,2525.6,2544,2561.4,2578.3,2594.8,2610.3,2625.2,2638.7,2652.4,2666.3,2679.4,2691,2700.2,2708.3,2715.1,2720.7,2725.4,2729.1,2732,2734.3,2736.1,2737.5,2738.6,2739.4,2739.9,2740.2,2740.4,2740.4,2740.4,2740.3,2740.3,2740.2
0.04981,0.049675,0.04935,0.048844,0.048157,0.047273,0.046217,0.044961,0.043588,0.042049,0.040257,0.038321,0.03619,0.033919,0.031456,0.028868,0.026084,0.023205,0.020266,0.018074,0.0169,0.016852,0.01809,0.02061,0.023401,0.025278,0.026079,0.026298,0.025378,0.024618,0.024549,0.023451,0.022623,0.020528,0.018267,0.015057,0.013618,0.014161,0.01411,0.013578,0.013367,0.013692,0.012663,0.011176,0.010999,0.011637,0.010876,0.0084085,0.007727,0.0087783,0.0085315,0.0081569,0.0082669,0.0076292,0.0063012,0.004922,0.0038666,0.0042227,0.0061388,0.009099,0.011538,0.014833,0.019182,0.024398,0.030201,0.035352,0.039505,0.042889,0.045475,0.047344,0.048612,0.049392,0.049845,0.05,0.05,0.049999,0.05,0.049978,0.049995,0.05,0.05,0.05
994,993.61,992.68,991.23,989.25,986.75,983.72,980.19,976.03,971.05,965.88,960.58,954.78,948.61,941.99,934.99,927.56,919.72,911.42,902.61,893.23,883.13,871.22,856.31,839.13,821.5,803.41,784.58,765.62,746.21,726.37,706.48,686.38,666.43,646.47,626.51,606.14,585.39,564.56,543.79,522.7,501.23,480.64,460.21,439.05,417.7,397,377.02,356.8,336.51,316.59,297.01,277.83,259,240.66,222.72,205.12,187.48,169.74,152.2,135.4,119.06,103.36,88.601,74.98,62.88,52.338,43.222,35.419,28.799,23.196,18.478,14.504,11.182,8.4097,6.1075,4.2235,2.7235,1.567,0.73824,0.2189,-4.5011e-16
-0.00097897,-0.00098342,-0.001,-0.00097665,-0.001,-0.000996,-0.001,-0.001,-0.00093741,-0.00099673,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.00099099,-0.00087143,-0.0005004,-0.00020127,0.00017246,0.00051743,0.00078127,0.00061863,0.00032856,0.00010524,-4.2418e-05,-0.00032626,1.8153e-05,-0.00017299,-0.00019519,-0.00029677,-0.00050433,-0.00055748,-0.00065448,4.5417e-05,6.2952e-05,-6.1228e-05,-0.00013593,7.5015e-05,-4.0682e-05,-0.0003373,-0.00020689,0.00011503,6.109e-05,-0.00041072,-0.00047183,0.00018053,0.00011729,-0.00014568,1.8763e-06,-1.5124e-05,-0.00027516,-0.00031684,-0.00034784,-0.00010447,0.00028019,0.00072494,0.00074825,0.00071978,0.0011735,0.0014318,0.0018285,0.0018819,0.0016336,0.0013892,0.0011933,0.00092017,0.00071673,0.00047874,0.00033281,0.00016677,3.6822e-05,-1.9664e-05,1.9481e-05,-3.0387e-05,4.1703e-06,2.5404e-05,-4.3116e-07,-3.5151e-07,2.7235e-06
0.0001,-0.0001,2.5495e-05,1.1659e-05,-3.6564e-05,2.5305e-05,-2.9051e-05,4.4254e-05,5.4582e-06,-4.149e-05,2.0346e-05,-1.551e-05,1.3429e-05,-1.262e-05,1.2592e-05,-1.3217e-05,1.4674e-05,-6.1934e-06,0.0001,0.0001,0.0001,0.0001,0.0001,1.3448e-05,-7.1187e-05,-7.5783e-05,-2.3407e-05,-7.823e-05,1.0084e-05,6.1706e-05,-8.7708e-05,5.1097e-05,-9.4426e-05,2.3657e-05,-7.5291e-05,0.0001,0.0001,-4.276e-05,-1.9233e-05,1.1749e-05,3.8918e-05,-7.5824e-05,-2.1629e-05,6.6164e-05,4.3234e-05,-6.7557e-05,-0.0001,0.0001,0.0001,-9.2222e-05,2.5035e-06,3.4239e-05,-4.7897e-05,-4.249e-05,1.3506e-06,6.5965e-06,0.0001,0.0001,0.0001,-7.1141e-05,0.0001,0.0001,0.0001,0.0001,-5.5725e-05,-0.0001,-6.9461e-05,-0.0001,-0.0001,-0.0001,-0.0001,-7.2087e-05,-0.0001,-6.5377e-05,7.2514e-06,6.3968e-06,-4.8006e-05,0.0001,-5.9381e-05,-4.7925e-06,-1.0604e-05,0.0001
0,0.13878,0.46502,0.97722,1.6745,2.556,3.6202,4.8656,6.2904,7.8924,9.6693,11.618,13.737,16.021,18.469,21.075,23.837,26.75,29.81,33.012,36.352,39.824,43.424,47.145,50.984,54.933,58.987,63.14,67.386,71.718,76.13,80.616,85.168,89.781,94.447,99.159,103.91,108.69,113.5,118.33,123.17,128.01,132.85,137.67,142.48,147.26,152.02,156.73,161.39,166.01,170.56,175.04,179.46,183.79,188.03,192.19,196.24,200.19,204.03,207.75,211.35,214.82,218.16,221.36,224.42,227.34,230.1,232.71,235.15,237.44,239.56,241.5,243.28,244.88,246.31,247.55,248.62,249.5,250.2,250.71,251.04,251.17
50741,50710,50638,50526,50378,50198,49989,49755,49524,49338,49089,48779,48486,48202,47949,47732,47573,47480,47476,47549,47672,47823,48103,48612,49180,49557,49787,49940,49991,50032,50001,49911,49782,49652,49589,49654,49832,49942,49990,50004,50024,49991,49902,49898,49934,49864,49773,49823,49972,50009,50000,49998,49966,49931,49977,50103,50321,50523,50648,50588,50311,49804,48983,47846,46361,44647,42821,40974,39175,37478,35913,34500,33242,32139,31187,30376,29698,29147,28717,28406,28209,28125
1703,1703.1,1703.6,1700.6,1700.7,1698,1694.9,1686,1725.7,1747.1,1627.9,1611.7,1595.1,1577.9,1560.7,1543.9,1528.2,1513.3,1490,1441.5,1399.9,1397.7,1503.8,1591,1589.2,1547.8,1528.5,1492,1458,1426.1,1396.2,1359.9,1322.7,1294.7,1257.6,1224.8,1127.5,1108.7,1089.5,1068.4,1034.1,1014.5,1004.9,980.8,894.94,874.81,921.42,902.31,797.49,781.02,782.46,746.64,725.73,728.58,711.73,693.56,657.75,602.49,639.23,623.94,607.43,492.41,432.23,392.29,339.28,309.34,274.78,224.51,196.41,153.6,124,85.77,51.629,15.514,-29.164,-102.65,-140.49,-202.91,-250.33,-269.78,-288.59,-297.85
5.3941,5.3917,5.3823,5.3981,5.385,5.3893,5.3882,5.3894,5.4292,5.3783,5.3682,5.3642,5.3568,5.3491,5.3399,5.3298,5.3162,5.3039,5.3654,5.5829,5.7297,5.9272,6.0747,6.1309,5.9118,5.6422,5.4528,5.2957,5.0212,5.244,5.0259,4.9627,4.8449,4.6093,4.5161,4.3873,5.0374,5.0085,4.8491,4.7514,4.9328,4.7911,4.4525,4.5606,4.9039,4.8312,4.3152,4.2306,4.9167,4.8221,4.5014,4.6526,4.6268,4.3494,4.2957,4.2479,4.4839,4.8971,5.3885,5.4152,5.4056,5.9091,6.2609,6.8321,7.0751,7.0001,6.9477,6.9895,6.8606,6.8249,6.7064,6.6903,6.6352,6.6127,6.68,6.8981,6.9377,7.1105,7.2372,7.2565,7.2989,7.3224
