25141,25148,25164,25190,25227,25274,25332,25403,25486,25581,25688,25806,25936,26079,26235,26404,26583,26770,26957,27147,27338,27528,27718,27907,28093,28277,28459,28636,28810,28980,29147,29308,29465,29618,29766,29910,30048,30182,30312,30437,30557,30673,30785,30892,30996,31095,31191,31283,31371,31457,31538,31616,31691,31764,31832,31899,31963,32023,32078,32130,32181,32230,32276,32320,32362,32403,32441,32478,32513,32546,32575,32606,32634,32659,32684,32707,32729,32749,32766,32783,32798,32810,32821,32830,32839,32848,32856,32862,32867,32869
1609,1610,1612.2,1615.7,1620.6,1626.9,1634.5,1643.7,1654.4,1666.8,1680.9,1696.6,1714.2,1733.7,1755.2,1778.7,1804.1,1830.7,1857.9,1885.8,1914.3,1943.1,1972.2,2001.6,2031,2060.5,2089.8,2119,2148,2176.7,2205,2233,2260.4,2287.4,2313.9,2339.8,2365.1,2389.8,2413.9,2437.3,2460.2,2482.4,2503.9,2524.8,2545.1,2564.7,2583.7,2602.1,2619.9,2637.2,2653.8,2669.8,2685.3,2700.3,2714.7,2728.5,2741.9,2754.8,2767.1,2779,2790.3,2801.3,2811.7,2821.8,2831.4,2840.6,2849.4,2857.8,2865.7,2873.4,2880.5,2887.3,2893.9,2899.9,2905.6,2910.9,2915.8,2920.5,2924.7,2928.5,2932,2935.2,2938,2940.3,2942.2,2943.8,2944.9,2945.8,2946.3,2946.5
0.026696,0.026838,0.027176,0.027683,0.028316,0.029026,0.029745,0.0304,0.030893,0.031146,0.031159,0.031094,0.031395,0.031468,0.031639,0.031651,0.030855,0.029547,0.027764,0.026536,0.025013,0.023597,0.022402,0.021113,0.019817,0.018843,0.017623,0.016686,0.015676,0.014816,0.013968,0.013102,0.012492,0.011649,0.011101,0.010444,0.0098981,0.0093487,0.008868,0.0084145,0.0079665,0.0075705,0.0072287,0.0068384,0.0065424,0.0062502,0.0059618,0.0056943,0.0054586,0.0052507,0.0050201,0.0048201,0.0046783,0.0044642,0.0043135,0.0041978,0.0040572,0.0037619,0.0035509,0.0035074,0.0034181,0.0032864,0.0032459,0.0031467,0.0030945,0.003002,0.0029758,0.0028929,0.0029159,0.0026816,0.0027319,0.0029492,0.0024653,0.0026955,0.0026211,0.0025873,0.0027231,0.0023946,0.0024911,0.0026221,0.0024127,0.0021463,0.0021506,0.0023795,0.0027356,0.0031443,0.0035397,0.0038711,0.0041001,0.0042018
1562,1561.4,1560.1,1557.9,1555,1551.2,1546.7,1541.3,1535,1527.8,1519.8,1510.7,1500.6,1489.4,1477.1,1463.5,1448.9,1433.4,1417.2,1400.1,1382.4,1363.9,1344.6,1324.7,1304.2,1282.9,1261.1,1238.7,1215.7,1192.2,1168.2,1143.7,1118.8,1093.5,1067.8,1041.8,1015.4,988.8,961.92,934.8,907.52,880.08,852.53,824.91,797.23,769.54,741.88,714.27,686.75,659.36,632.13,605.09,578.27,551.73,525.46,499.51,473.93,448.79,424.07,399.76,375.96,352.7,329.93,307.77,286.2,265.28,244.97,225.37,206.43,188.31,170.82,154.04,138.31,123.1,108.82,95.353,82.668,71.019,60.08,50.02,40.997,32.895,25.602,19.143,13.57,8.9153,5.2103,2.4823,0.74126,1.8516e-13
0.00088999,0.00089658,0.00089852,0.00082568,0.00075539,0.00064708,0.00052921,0.00038505,0.00021594,7.0989e-05,-5.0688e-05,4.8813e-05,0.0001215,-1.8794e-05,0.00011895,-0.00015777,-0.0002946,-0.00050139,-0.00041288,-0.00032621,-0.00041095,-0.00029293,-0.00028455,-0.00030775,-0.00023934,-0.00022189,-0.00024624,-0.00016502,-0.00021613,-0.0001273,-0.0001973,-0.0001064,-0.00014745,-0.00012159,-0.00010028,-0.00011108,-8.8268e-05,-9.2196e-05,-7.4498e-05,-7.6705e-05,-7.2154e-05,-5.71e-05,-6.1749e-05,-5.8635e-05,-4.4101e-05,-5.0049e-05,-4.4853e-05,-4.2267e-05,-3.5686e-05,-3.4845e-05,-4.06e-05,-2.3839e-05,-3.1319e-05,-3.4153e-05,-2.1121e-05,-1.8767e-05,-3.8762e-05,-5.6614e-05,-1.7903e-05,-6.4274e-06,-2.8205e-05,-1.4275e-05,-1.2454e-05,-1.8388e-05,-1.2354e-05,-1.6995e-05,-6.9358e-06,-1.4473e-05,-2.0282e-06,-8.3192e-05,0.00011783,-8.4054e-05,-6.2337e-05,9.9562e-05,-0.00010578,9.9357e-05,-7.6437e-05,-7.5448e-05,0.00010937,-2.5493e-05,-0.00015869,-8.9649e-05,9.3878e-05,0.00022603,0.00035626,0.00045103,0.00053692,0.00058994,0.00063397,0.00063758
1.6842,1.6842,1.6842,1.6842,1.6842,1.6842,1.6843,1.6843,1.6844,1.6844,1.6845,1.6845,1.6846,1.6847,1.6848,1.6848,1.6849,1.685,1.6851,1.6852,1.6853,1.6854,1.6855,1.6856,1.6857,1.6858,1.686,1.6861,1.6862,1.6863,1.6864,1.6865,1.6866,1.6867,1.6869,1.687,1.6871,1.6872,1.6873,1.6874,1.6875,1.6876,1.6877,1.6878,1.6879,1.688,1.6881,1.6882,1.6883,1.6884,1.6885,1.6886,1.6886,1.6887,1.6888,1.6889,1.6889,1.689,1.6891,1.6891,1.6892,1.6893,1.6893,1.6894,1.6894,1.6895,1.6895,1.6896,1.6896,1.6896,1.6897,1.6897,1.6897,1.6898,1.6898,1.6898,1.6899,1.6899,1.6899,1.6899,1.6899,1.6899,1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
-0.0001,0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-6.3366e-05,-3.4521e-05,0.0001,-6.662e-05,2.5574e-05,-1.1853e-05,-0.0001,-2.6682e-05,-5.5675e-05,7.6861e-05,-3.7513e-05,1.9691e-05,1.502e-05,-2.5247e-06,-3.3736e-06,2.7145e-05,-2.121e-05,2.2912e-05,-8.6413e-06,1.0371e-05,3.3829e-07,-2.7891e-06,1.5161e-05,-1.4981e-05,1.7009e-05,-8.6026e-06,7.1485e-06,-2.2223e-06,3.5709e-06,1.4215e-07,4.8735e-07,1.1611e-06,2.4844e-06,-2.8137e-06,4.0209e-06,-7.407e-07,4.0659e-07,3.6542e-07,9.8823e-07,8.1853e-07,-8.6612e-07,5.7224e-07,2.7068e-06,-3.7522e-06,3.089e-06,3.7184e-07,2.414e-07,-7.0536e-06,3.6302e-06,6.5563e-06,-2.3216e-06,-2.8266e-06,5.8811e-06,-5.1797e-06,4.5893e-06,-4.8032e-06,6.5257e-06,-7.3917e-06,1.2173e-05,-2.3359e-05,2.0153e-05,2.7227e-05,-8.8857e-05,0.0001,-5.6285e-05,1.1104e-05,3.7049e-05,-0.0001,0.0001,1.7319e-07,-8.6602e-05,-2.616e-05,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-0.0001
2.8422e-14,0.15926,0.53369,1.1216,1.9223,2.9348,4.1577,5.5897,7.2289,9.0732,11.121,13.368,15.814,18.454,21.285,24.304,27.508,30.892,34.451,38.183,42.081,46.142,50.36,54.73,59.247,63.905,68.699,73.621,78.668,83.831,89.105,94.484,99.96,105.53,111.18,116.91,122.71,128.57,134.49,140.45,146.46,152.5,158.56,164.65,170.75,176.85,182.94,189.03,195.1,201.14,207.14,213.11,219.03,224.89,230.69,236.42,242.07,247.63,253.11,258.49,263.76,268.93,273.97,278.9,283.69,288.35,292.86,297.23,301.45,305.51,309.41,313.14,316.7,320.09,323.29,326.31,329.14,331.78,334.23,336.47,338.52,340.37,342.01,343.44,344.66,345.67,346.47,347.06,347.44,347.59
49956,49961,49971,49984,49997,50009,50015,50016,50010,50003,49997,49999,50001,50001,50003,49998,50004,50002,50000,50004,49998,50002,50003,49999,50002,50002,49999,50002,50000,50003,49998,50004,50000,50001,50002,50000,50001,50001,50002,50000,50001,50002,50000,50001,50002,50001,50000,50001,50002,50001,50000,50002,50001,50001,50002,50001,50001,50000,50003,50002,50000,50002,50002,50001,50001,50002,50002,50001,49998,50000,50012,49995,50000,50007,50001,50005,49994,49997,50003,49997,49997,50008,50020,50024,50016,49998,49974,49952,49935,49927
1584.8,1585,1586.4,1593.4,1599.5,1609.9,1622.2,1636.7,1652.3,1664.6,1674.3,1669.2,1664.4,1669.8,1656.8,1663.7,1650.5,1625.8,1584.9,1541.8,1507.5,1461.2,1420,1380.8,1335.6,1293.5,1254,1209,1172,1127.7,1093.4,1050.1,1016.1,978.68,942.12,909.47,874.87,844.05,812.3,783.71,755.59,727.9,703.09,678.72,654.6,633.11,611.91,591.96,572.76,554.99,538.73,521.33,507.02,492.94,478.03,465.18,455.36,445.66,431.25,420.38,413.14,403.4,395.49,388.62,381.33,375.55,368.76,363.95,357.58,361.3,337.3,353.16,347.29,328.05,344.14,321.97,335.71,333.08,313.45,324.96,335.45,327.48,308.42,294.48,281.04,268.07,259.97,255.54,251.57,251.07
